g,i,hr,xland,p,y,xwater,omegaland,omegasupply,omegalabor,theta,sigma,omegaland_init,omegasupply_init,omegalabor_init,omegawater,omegawater,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
704,Vineyard,Tulare Lake,35000.39906,1492.225912,10.09376385,4.00891598,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,200.44579900000002,14860.923311172884,71.27821227024772,14860.923311172884,481.0731145,14379.8502,-4.882352941,0.077752356,0.9222450044401379,1.0488701209922826e-06,1.5909311364701244e-06,5.998527050244872,0.000219778,29857.473532144086,35000.39908620721,140313.60568243996,-2.62E-05,0.053415571,7.487687840925078e-10,3.806868938616918e-07,GOOD,1566.837208,14780.74499
705,Alfalfa,Tulare Lake,4752.766999,279.2312585,8.356666667,4.524530937,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,226.22654684999998,2106.551273703411,9.794674664,2106.551273703411,707.4808794,1399.070394,-4.882352941,0.005831892,0.9941671155361987,5.549432864138457e-07,4.3723429930427317e-07,2.9751849933092123,0.00011312,7226074.670565547,4752.767057,21504.036881648273,-5.83E-05,0.00444168,1.2256462340945582e-08,2.06550936492529e-07,GOOD,293.1928214,2016.060655
705,Almonds & Pistachios,Tulare Lake,90857.08356,4800.963464,1.290666667,3.767767793,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,188.3883897,6007.374329728655,31.212779831310392,6007.374329728655,707.4808794,5299.89345,-4.882352941,0.046794051127398324,0.9532028850840175,2.32968155484915e-06,7.341070293702955e-07,0.6937382877766544,2.7515741228355136e-05,15811507.243882786,90857.08392633132,342328.3244836624,-0.000366331,0.068719615,4.031951182460828e-09,2.0074179287340264e-07,GOOD,5041.011637,5932.018974
705,Citrus & Subtropical,Tulare Lake,92123.15049,765.0541735,17.63613333,3.608433712,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,180.4216856,13311.489465260953,70.95267352085305,13311.489465260953,707.4808794,12604.00859,-4.882352941,0.12300231783736461,0.8769930353431797,1.218627967058975e-06,3.4281914884579396e-06,11.513328944235695,8.350026732034847e-05,68881.14516687207,92123.15054960619,332420.2152035591,-5.96E-05,0.066680206,6.470272343201626e-10,2.0059006580726596e-07,GOOD,803.3068822,13239.32079
705,Corn,Tulare Lake,11236.54829,74.07582338,23.758,2.280437339,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,114.021867,1644.991784,14.587164639953922,1644.991784,707.4808794,937.5109045,-4.882352941,0.20493843667926762,0.7949811905533205,6.932719749663913e-05,1.1045569915379136e-05,17.410459897853432,0.000296651,112769.29503139392,11236.548794376526,25624.24001374201,-0.000504377,0.004268251,4.4887140781075466e-08,1.6657078916659861e-07,GOOD,77.77961455,1599.383037
705,Cotton,Tulare Lake,147.1610411,3907.036899,0.834,3.749301711,0.148539114,0.445240339,0.078228087,0.68,0.17,378.6944542,1135.122209,199.4393382,50,187.4650856,3070.3316806760004,16.494905619586223,3070.3316806760004,707.4808794,2362.850801,-4.882352941,0.025175723410219092,0.9748199845262068,3.650649678017733e-06,6.414138962788214e-07,0.39713865034712603,0.009993054,54337.16916504582,147.16104341185354,551.7510588087312,-2.31E-06,8.438004022082168e-05,1.570968456049525e-08,1.5293133736553515e-07,GOOD,4102.388744,2995.345646
705,Cucurbits,Tulare Lake,222.2289176,485.0643584,17.348,2.442132231,0.087908733,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,50,122.1066116,8291.819617,65.11529741612107,8291.819617,707.4808794,7584.338738,-4.882352941,0.46474223663154535,0.53520831,1.2822692034518812e-05,3.663108721610983e-05,14.872970857981864,0.089997288,0.000173702,222.2289177918028,542.7123156,-1.92E-07,8.66959092036268e-05,8.63086585291516e-10,1.5974558316933129e-07,GOOD,509.3175763,8242.976973
705,Grain,Tulare Lake,6635.313447,284.959751,2.724666667,0.715524558,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,35.7762279,739.6933089633199,20.133618704088267,739.6933089633199,707.4808794,32.21242955,-4.882352941,0.9898628803421946,0.009335494,0.000650541,0.000151085,2.745840260844789,0.000203661,41394.75515159542,6635.348387453912,4747.753756549789,-0.034940454,-0.024035194,5.265833210604913e-06,5.062460389906165e-06,GOOD,299.2077386,725.3828178
705,Lettuce,Tulare Lake,5.18773341,703.180068,19.4,2.300762612,0.164570286,0.334656366,0.457537993,0.25,0.17,2859.243032,5814.317411,7949.261967,50,115.03813060000002,13525.69842,112.00569514707672,13525.69842,707.4808794,12818.21754,-4.882352941,0.6679222340791168,0.33203864647790843,1.6525705437256826e-05,2.259373753754224e-05,17.892075511313994,0.7710496442029006,304.48993747439613,5.187733424326788,11.935762794581688,-1.43E-08,-1.97E-05,2.761666150486912e-09,1.652501256325384e-06,GOOD,738.3390714,13479.68317
705,Onions & Garlic,Tulare Lake,14.63609559,2624.076001,7.733,1.253629891,0.178481578,0.383051703,0.272440319,0.41,0.17,887.6914461,1905.136225,1355.002253,50,62.681494550000004,20228.464247582997,304.26753561391735,20228.464247582997,707.4808794,19520.98337,-4.882352941,0.9907120237035346,0.009255873,1.8760226918988947e-05,1.3342956489405647e-05,7.7231780041869245,0.16664446984825293,10220.212416662636,14.636095651839016,18.3482653,-6.18E-08,-1.84E-05,4.225103293815328e-09,1.001800117429894e-06,GOOD,2755.279801,20203.39165
705,Other Deciduous,Tulare Lake,87268.38664,1879.357431,5.071333333,3.502172688,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,175.1086344,9354.836196185546,51.570398607122385,9354.836196185546,707.4808794,8647.355317,-4.882352941,0.10515601203348131,0.8948362529774316,3.839246314411975e-06,3.895742772706412e-06,3.2094526030461155,8.814540967784863e-05,44767.99236498909,87268.38673044354,305628.8987177614,-9.04E-05,0.061498671,1.0363838180445156e-09,2.0122003693825286e-07,GOOD,1973.325303,9284.792742
705,Pasture,Tulare Lake,4941.329305,195.8454994,4.833333333,4.768194291,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,238.40971455000002,707.4808794130514,3.770345187593913,707.4808794130514,707.4808794,0,-4.882352941,0.001445487,0.9985538082184156,3.880340294221914e-07,3.166661259256971e-07,1.3440558241054128,0.000396813,124.46494291103697,4941.2933063896435,23561.04031,0.03599861,0.17787402090107207,7.28520771127356e-06,7.549440760094884e-06,GOOD,205.6377744,612.1169936
705,Tomato Processing,Tulare Lake,615.1622148,97.94091108,55.361,2.220206136,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,50,111.0103068,5310.2500442928795,46.16540312275968,5310.2500442928795,707.4808794,4602.769165,-4.882352941,0.49337470214636514,0.506558223,4.9533646356153924e-05,1.754159564274238e-05,48.10750120455665,0.00219674,542460.1952532853,615.1622290262989,1365.7867009353358,-1.42E-05,0.000222999,2.312609341482072e-08,1.6327508353427116e-07,GOOD,102.8379566,5265.845922
705,Truck Crops,Tulare Lake,5008.579027,3985.8669,6.905591667,1.84535452,0.139554281,0.396137579,0.419814805,0.33,0.17,7441.94487,27484.23099,27982.75263,50,92.26772600000001,27431.546017746125,281.19670605044763,27431.546017746125,707.4808794,26724.06514,-4.882352941,0.9372056427269557,0.06276648,1.3534070786870705e-05,1.4343005030195132e-05,6.819200607430678,0.000605023,2133483.927530418,5008.579037,9242.602145262903,-1.02E-05,0.001800989,2.046442830210702e-09,1.9485728917578234e-07,GOOD,4185.160245,27394.63893
705,Vineyard,Tulare Lake,150922.9125,1339.355523,11.74279682,4.00891598,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,200.44579900000002,15526.527120927838,74.42802606507189,15526.527120927838,707.4808794,14819.04624,-4.882352941,0.080952817,0.9190445526226084,1.0452302440952317e-06,1.5854101540600638e-06,7.035585549,5.096845511981285e-05,132678.5933234695,150922.91255208172,605037.1541814085,-5.21E-05,0.12148798338603228,3.4508817245328045e-10,2.007942126402415e-07,GOOD,1406.323299,15446.3488
706,Alfalfa,Tulare Lake,38898.65373,283.723947,8.642,4.524530937,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,226.22654684999998,2225.051073,10.29208009037635,2225.051073,483.9948614,1741.056212,-4.882352941,0.006157886,0.9938411220690675,5.547613171219909e-07,4.3709092750797093e-07,3.1079376030100354,1.3821414291968363e-05,73594447.04033734,38898.64312255163,175998.04321506905,0.010607448370137718,0.11899396637454629,2.7269448561806867e-07,6.761091416012374e-07,GOOD,297.9101444,2134.560455
706,Almonds & Pistachios,Tulare Lake,1955.33773,5055.636246,1.283333333,3.767767793,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,188.3883897,6298.997331273788,32.681745782933554,6298.997331273788,483.9948614,5815.00247,-4.882352941,0.048954322558796434,0.9510426205961502,2.3244017467309262e-06,7.324433065987233e-07,0.6960012771441337,0.001278552,373350.67266538943,1955.3377066316143,7367.255686961434,2.336838565497601e-05,0.00283657,1.1951073871507614e-08,3.850238575766655e-07,GOOD,5308.418058,6223.641975
706,Citrus & Subtropical,Tulare Lake,73.96702016,856.220675,18.2172,3.608433712,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,180.4216856,15416.835337351999,82.02392346540681,15416.835337351999,483.9948614,14932.84048,-4.882352941,0.13973767618550056,0.8602577656682413,1.1953734292915522e-06,3.3627728286230596e-06,12.202903169336642,0.10399645241444444,65.52430903585963,73.96702005932524,266.90502058185575,1.0067476807762432e-07,6.853967192910204e-05,1.3610764346035852e-09,2.5679417411892974e-07,GOOD,899.0317088,15344.66666
706,Corn,Tulare Lake,131386.8972,75.51262625,25.336,2.280437339,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,114.021867,1798.286271,15.85777108827231,1798.286271,483.9948614,1314.291409,-4.882352941,0.2198358307731791,0.7800853024368649,6.802818540728572e-05,1.0838604548654606e-05,18.814164112222304,2.5370363440878436e-05,1848392.512697459,131386.89679552618,299619.4686,0.000404474,0.11761737958295271,3.0784944262536335e-09,3.925557106022195e-07,GOOD,79.28825756,1752.677524
706,Cotton,Tulare Lake,8808.005629,3805.295579,0.823666667,3.749301711,0.148539114,0.445240339,0.078228087,0.68,0.17,378.6944542,1135.122209,199.4393382,50,187.4650856,2946.1580334147657,15.86631816510324,2946.1580334147657,483.9948614,2462.163172,-4.882352941,0.02418221,0.975813494,3.6543703179845686e-06,6.420676073681511e-07,0.3891904300874186,0.00016696,3388918.8629091866,8808.005211191408,33023.85617262822,0.000417809,0.014402679109480232,4.743509582171456e-08,4.3612934700178453e-07,GOOD,3995.560358,2871.171999
706,Cucurbits,Tulare Lake,61.4859183,485.0643584,17.348,2.442132231,0.087908733,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,50,122.1066116,8291.819617,65.11529741612107,8291.819617,483.9948614,7807.824756,-4.882352941,0.4647422366315455,0.5352083095892038,1.282269203451881e-05,3.6631087216109825e-05,14.87297085798186,0.3252777311126212,4.947558942164108e-05,61.48591828794274,150.15671782334627,1.2057263631959358e-08,2.500971646668404e-05,1.9609796788152317e-10,1.665573985877456e-07,GOOD,509.3175763,8242.976973
706,Dry Beans,Tulare Lake,1840.102989,1466.264232,1.206,1.919782133,0.272510229,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,50,95.98910665,1671.463346,17.38860393459319,1671.463346,483.9948614,1187.468485,-4.882352941,0.41892230494177113,0.5809299212241223,0.000121166,2.6607957472524484e-05,1.0208193429645727,0.000323481,2024717.9763652794,1840.103055064512,3532.5956316250863,-6.61E-05,0.001209537,3.590261659618019e-08,3.4239316393287944e-07,GOOD,1539.577444,1633.067703
706,Grain,Tulare Lake,39095.18905,283.6294651,2.560666667,0.715524558,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,35.7762279,689.5534910376098,18.83342610155108,689.5534910376098,483.9948614,205.5586296,-4.882352941,0.9891341560488994,0.010006591843434717,0.000697307,0.000161946,2.5819735420617804,3.456566867148456e-05,1542226.9214065261,39095.21084696696,27973.572713587277,-0.021796967,-0.00484866,5.575357861357963e-07,1.7333003811500236e-07,GOOD,297.8109384,675.2429999
706,Lettuce,Tulare Lake,249.0466665,703.180068,19.4,2.300762612,0.164570286,0.334656366,0.457537993,0.25,0.17,2859.243032,5814.317411,7949.261967,50,115.03813060000002,13525.69842,112.00569514707672,13525.69842,483.9948614,13041.70356,-4.882352941,0.6679222340791174,0.3320386464779077,1.6525705437256802e-05,2.2593737537542207e-05,17.892075511313998,0.016061247,14872.453468821519,249.04666642548878,572.9970777002615,7.451120609403006e-08,0.000181226,2.9918571945242266e-10,3.162775538829728e-07,GOOD,738.3390714,13479.68317
706,Other Deciduous,Tulare Lake,5692.317592,1924.37694,5.1965,3.502172688,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,175.1086344,9824.01298,54.10906398305627,9824.01298,483.9948614,9340.018119,-4.882352941,0.10985049112061454,0.8901418144691534,3.819105081106808e-06,3.875305150929593e-06,3.3176177118648487,0.001351349,3154.012483429066,5692.317580501411,19935.47175892853,1.1498589628899936e-05,0.007443196,2.020018989288315e-09,3.733642779686252e-07,GOOD,2020.595787,9753.969527
706,Pasture,Tulare Lake,3652.762468,221.7503675,4.75,4.768194291,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,238.40971455000002,814.2085447,4.19545172,814.2085447,483.9948614,330.2136832,-4.882352941,0.001663077,0.9983362186904833,3.879494749989961e-07,3.1659712290123814e-07,1.3500439594251044,0.000536795,86674.25742047439,3652.7608813001925,17417.065372018715,0.0015867,0.015774278,4.343835169344866e-07,9.056786164768445e-07,GOOD,232.8378859,718.8446589
706,Potatoes,Tulare Lake,398.4454185,444.581011,23.95,1.233512156,0.150675135,0.475005897,0.095288578,0.41,0.17,793.9256634,2502.863999,502.0871398,50,61.6756078,10585.318636039998,162.51983003864996,10585.318636039998,483.9948614,10101.32377,-4.882352941,0.9839741742539229,0.015972813922168077,4.4154257267828065e-05,8.857566641320037e-06,23.899563962776817,0.006121351,143973.5223728654,398.4454201069763,491.4871186668281,-1.61E-06,0.000148555,4.033115260447411e-09,3.0225692318982947e-07,GOOD,466.8100616,10560.64839
706,Safflower,Tulare Lake,183.5472791,565.3467595,1.069333333,2.392307778,0.396694215,0.424242424,0.112947658,0.74,0.17,212.2655769,227.006242,60.43672676,50,119.61538890000001,483.99486143988435,4.7761077560451275,483.99486143988435,483.9948614,0,-4.882352941,0.054160283,0.9457796533441423,4.7434951005940684e-05,1.262878561967142e-05,0.6158239893528467,0.007362416,13.949257869979261,183.5385663007452,439.08057707264476,0.008712799,0.021006349022115955,4.746896438627101e-05,4.783938344841647e-05,GOOD,593.6140975,436.1487059
706,Tomato Processing,Tulare Lake,529.4935434,97.94091108,55.361,2.220206136,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,50,111.0103068,5310.2500442928795,46.16540312275968,5310.2500442928795,483.9948614,4826.255183,-4.882352941,0.4933747021463648,0.5065582226116363,4.953364635615396e-05,1.7541595642742395e-05,48.107501204556634,0.002552158,489586.50119010796,529.4935428,1175.5844041118078,5.654790129483445e-07,0.000409917,1.067962055433714e-09,3.4869219949875133e-07,GOOD,102.8379566,5265.845922
706,Truck Crops,Tulare Lake,2250.376106,4317.258086,5.3101875,1.84535452,0.139554281,0.396137579,0.419814805,0.33,0.17,7441.94487,27484.23099,27982.75263,50,92.26772600000001,22832.226689886123,234.2094476541189,22832.226689886123,483.9948614,22348.23183,-4.882352941,0.9254988176514696,0.074468108,1.6057243347937106e-05,1.7016988143282823e-05,5.231002049849495,0.001346576,801624.6126,2250.376107109896,4152.740223904422,-1.11E-06,0.001495003,4.932046446075407e-10,3.600037705856305e-07,GOOD,4533.12099,22795.3196
706,Vineyard,Tulare Lake,574.5288852,1366.998887,12.39690226,4.00891598,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,200.44579900000002,16745.29893626178,80.19557760311832,16745.29893626178,483.9948614,16261.30407,-4.882352941,0.086755895,0.9132414905052005,1.0386304160279535e-06,1.575399503782745e-06,7.532123468761667,0.013388896347012931,554.2323621738199,574.5288842827401,2303.237202006903,9.172598538498278e-07,0.000826843,1.5965426238413048e-09,3.58991538214747e-07,GOOD,1435.348831,16665.12062
707,Almonds & Pistachios,Tulare Lake,3.858575744,4617.615517,1.502,3.767767793,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,188.3883897,6746.589324,34.93636010946545,6746.589324,744.861924,6001.7274,-4.882352941,0.052250992356194154,0.9477459613948878,2.3163445259083863e-06,7.299043920287455e-07,0.8252123653256705,0.6479074575346732,760.4101091880625,3.85857489,14.53820700873482,8.544837197810295e-07,1.0406359391978981e-05,2.214505497552388e-07,7.157933531228281e-07,GOOD,4848.496293,6671.233968
707,Citrus & Subtropical,Tulare Lake,3629.655919,819.7163216,16.76466667,3.608433712,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,180.4216856,13561.162952324521,72.26561578675431,13561.162952324521,744.861924,12816.30103,-4.882352941,0.12502092010374255,0.8749744437724749,1.2158230278599213e-06,3.420300754823257e-06,10.98040726262841,0.002119294,2759.6305149840273,3629.655802803151,13097.32316885675,0.000116197,0.049612223,3.201318568879765e-08,3.7879522878340037e-06,GOOD,860.7021377,13488.99428
707,Grain,Tulare Lake,581.0261594,286.2963187,2.73,0.715524558,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,35.7762279,744.8619240279999,20.267647812100112,744.8619240279999,744.861924,0,-4.882352941,0.9899324810532036,0.009271397,0.000646075,0.000150047,2.751071528427497,0.002325801,39.12444933407846,581.0271071415203,415.7375967488938,-0.000947742,0.000889142,1.6311512055289306e-06,2.1387056020024663e-06,GOOD,300.6111346,730.5514329
707,Other Deciduous,Tulare Lake,112.7414189,1746.7764,4.535,3.502172688,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,175.1086344,7745.619185734001,42.86309755586932,7745.619185734001,744.861924,7000.757262,-4.882352941,0.088671446,0.911320677,3.909971839767355e-06,3.967509060067238e-06,2.7736993212772014,0.068229651,46.82291235612494,112.74141253596308,394.8384457362981,6.364036920558647e-06,0.001472342,5.6448082547226545e-08,3.728958449908076e-06,GOOD,1834.11522,7675.575732
707,Pasture,Tulare Lake,152.5861464,285.0002006,5,4.768194291,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,238.40971455000002,1185.895302,5.675915743373967,1185.895302,744.861924,441.033378,-4.882352941,0.002420109,0.9975791871457372,3.8765529555839927e-07,3.163570494625258e-07,1.5116137538751029,0.012850342970097383,4834.419566945432,152.58536685408322,727.5534897691954,0.000779546,0.006902381,5.108890519637536e-06,9.487021351443448e-06,GOOD,299.2502106,1090.531416
708,Alfalfa,Tulare Lake,13617.37082,277.7988945,8.566,4.524530937,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,226.22654684999998,2152.7340536990005,9.988527864312058,2152.7340536990005,483.9948614,1668.739192,-4.882352941,0.005958967,0.994040041,5.548723535528719e-07,4.3717841200817494e-07,3.0618993334140057,3.9481513407310626e-05,24693504.14749742,13617.368096739012,61612.18223487418,0.002723261,0.033320816881314386,1.9998434530439382e-07,5.408151059134665e-07,GOOD,291.6888392,2062.243435
708,Almonds & Pistachios,Tulare Lake,266819.4854,5254.957539,1.2765,3.767767793,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,188.3883897,6518.884116,33.78936143039096,6518.884116,483.9948614,6034.889254,-4.882352941,0.050576725798651266,0.9494202225710136,2.3204365145511567e-06,7.311938204574972e-07,0.6967936948755586,9.36963054348204e-06,52872679.34598697,266819.4834424313,1005313.5367529641,0.001957569,0.32688198960386217,7.336678152702321e-09,3.25154164712244e-07,GOOD,5517.705416,6443.52876
708,Citrus & Subtropical,Tulare Lake,5028.220857,1062.045455,16.13,3.608433712,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,180.4216856,16949.685245891997,90.08462488739092,16949.685245891997,483.9948614,16465.69038,-4.882352941,0.1515259794239659,0.8484695248907357,1.1789930484732801e-06,3.316692249794376e-06,10.983146515778204,0.001529827,4911.517488439458,5028.2208531804245,18143.996003977227,3.81957579520531e-06,0.005647803,7.596276901576262e-10,3.1127659795312584e-07,GOOD,1115.147728,16877.51657
708,Corn,Tulare Lake,11459.7622,253.0253431,19.8995,2.280437339,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,114.021867,4920.1761871114495,41.734066715405845,4920.1761871114495,483.9948614,4436.181326,-4.882352941,0.4353155589854901,0.5646273570686462,4.9238941449996464e-05,7.845004413622254e-06,16.862093059634685,0.000290873,544102.6446356699,11459.762218942586,26133.261431042512,-1.89E-05,0.008185898,1.6529650496305789e-09,3.13236667050799e-07,GOOD,265.6766103,4874.56744
708,Cotton,Tulare Lake,6101.235793,3766.024208,0.776,3.749301711,0.148539114,0.445240339,0.078228087,0.68,0.17,378.6944542,1135.122209,199.4393382,50,187.4650856,2734.2976923180004,14.793846223969503,2734.2976923180004,483.9948614,2250.302831,-4.882352941,0.022482431461854697,0.9775132646162489,3.660735870596462e-06,6.431860258040114e-07,0.3615777515297293,0.000241031,2145497.432061544,6101.235592024952,22875.365525790916,0.000200975,0.008272118,3.2940055861637334e-08,3.616167543021402e-07,GOOD,3954.325418,2659.311658
708,Cucurbits,Tulare Lake,302.5489449,829.3999693,16.1025,2.442132231,0.087908733,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,50,122.1066116,13232.336133537248,103.34550057282021,13232.336133537248,483.9948614,12748.34127,-4.882352941,0.5808161425918551,0.4191451279821218,1.004201317055212e-05,2.868741285258687e-05,14.434004173000087,0.066105007,0.000397496,302.5489449116407,738.8643301,-1.16E-08,0.000199651,3.8475547745430037e-11,2.7021320691690694e-07,GOOD,870.8699678,13183.49349
708,Dry Beans,Tulare Lake,75.7249257,1204.529622,1.604,1.919782133,0.272510229,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,50,95.98910665,1835.2141960120002,18.99883696104368,1835.2141960120002,483.9948614,1351.219335,-4.882352941,0.4418266808534559,0.55803137,0.00011639,2.555914994579306e-05,1.3712182085770848,0.007860531,94809.73809,75.72493110759955,145.37535448723133,-5.41E-06,4.894381191888897e-06,7.141109080068144e-08,3.366719926064686e-08,GOOD,1264.756103,1796.818553
708,Grain,Tulare Lake,7474.609625,299.3468083,2.38,0.715524558,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,35.7762279,675.7183777,18.474663092017018,675.7183777,483.9948614,191.7235163,-4.882352941,0.9889142621152895,0.010209096945880838,0.000711418,0.000165223,2.400197851674878,0.000180792,275046.82908000035,7474.614423526815,5348.268474069662,-0.004798527,-0.001725919,6.41976913240948e-07,3.2270622840779664e-07,GOOD,314.3141487,661.4078866
708,Lettuce,Tulare Lake,162.0540372,684.769363,16.01225,2.300762612,0.164570286,0.334656366,0.457537993,0.25,0.17,2859.243032,5814.317411,7949.261967,50,115.03813060000002,10848.703337451752,90.02611471279903,10848.703337451752,483.9948614,10364.70848,-4.882352941,0.6173368391182871,0.382618082,1.9043065593037726e-05,2.6035440819930008e-05,14.537574373055586,0.024683125,7691.055105339562,162.05403728875163,372.84778443429536,-8.88E-08,8.54791218785067e-05,5.476668210215974e-10,2.2926005155495905e-07,GOOD,719.0078312,10802.68809
708,Onions & Garlic,Tulare Lake,986.5654233,2882.549818,7.8,1.253629891,0.178481578,0.383051703,0.272440319,0.41,0.17,887.6914461,1905.136225,1355.002253,50,62.681494550000004,22420.373112249996,337.1340532176896,22420.373112249996,483.9948614,21936.37825,-4.882352941,0.9916124315298508,0.008358577,1.6941547090127957e-05,1.2049445172648096e-05,7.791055475087415,0.002472238,774146.8890241685,986.5654254713198,1236.7875541420385,-2.17E-06,0.000349934,2.200887802613187e-09,2.82937687532133e-07,GOOD,3026.677309,22395.30051
708,Other Deciduous,Tulare Lake,9187.34411,2358.861787,3.868333333,3.502172688,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,175.1086344,8948.851890326043,49.37366096997128,8948.851890326043,483.9948614,8464.857029,-4.882352941,0.10105367872964063,0.8989385508208974,3.856847000374062e-06,3.91360246169643e-06,2.4286639071828158,0.000837272,4613.571020953128,9187.344097786832,32175.65547126984,1.2213167792651802e-05,0.010146029824682046,1.3293469414472385e-09,3.1533239888056584e-07,GOOD,2476.804876,8878.808437
708,Pasture,Tulare Lake,300.5043649,167.5,5,4.768194291,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,238.40971455000002,598.394299,3.3358428696317888,598.394299,483.9948614,114.3994376,-4.882352941,0.00122299,0.9987763049891346,3.881204907803726e-07,3.1673668515829405e-07,1.3560290979562126,0.006524978,2475.239050122969,300.5040957367246,1432.8613374202803,0.000269163,0.001859716,8.95705044019605e-07,1.2979023289056037e-06,GOOD,175.875,503.0304132
708,Potatoes,Tulare Lake,339.9763888,444.581011,23.95,1.233512156,0.150675135,0.475005897,0.095288578,0.41,0.17,793.9256634,2502.863999,502.0871398,50,61.6756078,10585.318636039998,162.51983003864996,10585.318636039998,483.9948614,10101.32377,-4.882352941,0.9839741742539229,0.015972813922168077,4.4154257267828065e-05,8.857566641320037e-06,23.899563962776817,0.007174099,122846.43252622255,339.97639045061186,419.3649106418643,-1.65E-06,9.769591792974097e-05,4.855077936162578e-09,2.329615394402451e-07,GOOD,466.8100616,10560.64839
708,Safflower,Tulare Lake,15.49429538,565.3467595,1.069333333,2.392307778,0.396694215,0.424242424,0.112947658,0.74,0.17,212.2655769,227.006242,60.43672676,50,119.61538890000001,483.99486143988435,4.7761077560451275,483.99486143988435,483.9948614,0,-4.882352941,0.054160282919232104,0.9457796533441422,4.7434951005940705e-05,1.2628785619671422e-05,0.6158239893528467,0.087216057,1.1775381407397187,15.49474136487746,37.06821387142457,-0.000445985,-0.001090519,2.8783811494545496e-05,2.942012010857687e-05,GOOD,593.6140975,436.1487059
708,Tomato Processing,Tulare Lake,766.0172503,100.1550886,56.328,2.220206136,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,50,111.0103068,5529.679097,48.03368625942327,5529.679097,483.9948614,5045.684235,-4.882352941,0.5034967400253458,0.49643752485156206,4.8543996911435746e-05,1.719112618078334e-05,49.14359244957912,0.001764127,740485.5983349665,766.0172536633253,1700.715701939489,-3.36E-06,0.000497458,4.390665191460494e-09,2.9249937110347174e-07,GOOD,105.162843,5485.274974
