g,i,hr,xland,p,y,xwater,omegaland,omegasupply,omegalabor,theta,sigma,omegaland_init,omegasupply_init,omegalabor_init,omegawater,omegawater,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status
510,Dry Beans,Sacramento River,614.849885,1376.284559,1.059719258,2.293810917,0.272510229,0.8579188204514863,0.04137219977784526,1.68,0.17,521.9411016,903.6303871,214.6292221,50,114.69054585,1342.9224947843372,12.020691559015653,1342.9224947843372,490.805082278856,852.117412505481,-4.88235294117647,0.1689733116075843,0.830952504304361,0.0952327712518784,0.4336658394362642,0.7487855035834625,0.0009681031252662515,485521.05075224454,614.8497743644263,1410.348823660857,0.00011063557371926436,0.0005548683375309338,1.7993916306785088e-07,3.934261580698444e-07,GOOD
510,Grain,Sacramento River,21196.24035,173.9857793,3.053174889,0.78906264,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,39.453132000000004,490.80508227885593,12.521389468907945,490.80508227885593,490.805082278856,0.0,-4.88235294117647,0.974197926800614,0.024613346737437244,0.7040356047760021,3.0314433020687455,3.086025998005194,6.37542945841974e-05,1427.2872541623547,21196.263032444775,16725.175534623497,-0.02268244477454573,-0.014165977972879773,1.0701164168741712e-06,8.469860266602016e-07,GOOD
510,Onions & Garlic,Sacramento River,402.1398921,640.1886706,6.549691512,2.113494575,0.178481578,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,105.67472874999999,4086.5295995573833,37.493366487723115,4086.5295995573833,490.805082278856,3595.72451727853,-4.88235294117647,0.50032377839701,0.49959597162216324,0.2331240842420185,0.32777298825296364,5.71355595139271,0.006065114250434501,51726.62557342143,402.1398884187646,849.9203072537765,3.681235398289573e-06,0.00017309065879089758,9.154116442081705e-09,2.0365512161885023e-07,GOOD
510,Other Deciduous,Sacramento River,18712.70347,2404.262733,2.387315401,3.327741402,0.215021845,0.542542160251163,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,166.3870701,5572.443226575252,32.676223872772624,5572.443226575252,490.805082278856,5081.6381442964,-4.88235294117647,0.08637485305921233,0.9136144810611395,0.054376577263199985,0.053588002603941774,1.4544175645284683,0.0004110740975850932,5641.248311622636,18712.7033960894,62271.02454532127,7.391059989458881e-05,0.013535146797948983,3.949755309973328e-09,2.1735861831078766e-07,GOOD
510,Pasture,Sacramento River,36850.53441,209.3736949,5.0,3.965593094,0.350906068,0.10289172336777223,0.06852420918280822,0.51,0.17,328.209843,177.7241242,145.0367898,10,39.65593094,1006.5165571550001,24.708059997189828,1006.5165571550001,490.805082278856,515.711474876144,-4.88235294117647,0.029544965644959384,0.970444908507227,0.054561802314886915,0.06685854365664107,2.4499715573651426,5.320911474199405e-05,1365080.807260035,36850.5273696622,146134.0393684124,0.007040337797661778,0.18539809295907617,1.9105117226607345e-07,1.2686835904135871e-06,GOOD
510,Pasture,San Joaquin River,45.52341361,330.0,5.0,4.600187047,0.350906068,0.10289172336777223,0.06852420918280822,0.51,0.17,328.209843,177.7241242,145.0367898,10,46.00187047,1603.302143125,33.65097836577262,1603.302143125,490.805082278856,1112.49706084614,-4.88235294117647,0.019848261763112825,0.9801474672102699,0.036654533554952774,0.044915465177530846,2.2534352855370257,0.04307199654497725,3636.4952588750257,45.52340877301856,209.41605002303493,4.836981439382271e-06,0.00016760091060064042,1.0625260840104805e-07,8.003244089796617e-07,GOOD
510,Potatoes,Sacramento River,218.7230397,209.0,24.7,4.38175,0.150675135,1.4974640784942694,0.06026152289335652,0.41,0.17,793.9256634,2502.863999,502.0871398,50,219.0875,4942.491530390001,22.36709167394394,4942.491530390001,490.805082278856,4451.68644811114,-4.88235294117647,0.016346799133785714,0.9836513147314625,0.005185317028392693,0.025848388316814273,10.731028702292326,0.011151200136891215,34830.74970013133,218.72303529507062,958.3894681168778,4.404929370593891e-06,0.0002110885972115284,2.0139302090148717e-08,2.202534123557395e-07,GOOD
510,Rice,Sacramento River,4451.257925,566.7347961,4.107644278,4.534377778,0.381523094,0.7787889472798347,0.016559817107172286,0.2,0.17,851.2633133,1216.2235,177.3500304,50,226.71888889999997,2100.2199521756625,9.735823985079811,2100.2199521756625,490.805082278856,1609.41486989681,-4.88235294117647,0.005741211288954788,0.9942570816593718,0.004018408244448669,0.027557269142249863,1.4579224955088852,0.001123277977651677,9656.312142758443,4451.257798895991,20183.67982503564,0.0001261040088138543,0.00519423074729275,2.8329971198839102e-08,2.5734798885013237e-07,GOOD
510,Rice,San Joaquin River,165.5458752,471.0,4.5,4.833919598,0.381523094,0.7787889472798347,0.016559817107172286,0.2,0.17,851.2633133,1216.2235,177.3500304,50,241.69597989999997,1876.7979188320003,8.31707506938995,1876.7979188320003,490.805082278856,1385.99283655314,-4.88235294117647,0.0035294660859265894,0.9964693595844202,0.002470355976181366,0.016941102140839215,1.4512281099275794,0.030203108316407025,309.2832982067301,165.54586931901468,800.2352518185397,5.880985327166854e-06,0.000198678802462382,3.5524807368724186e-08,2.4827543236044364e-07,GOOD
510,Safflower,Sacramento River,6810.6701,561.5987438,1.032516446,2.357007476,0.396694215,0.4537037030434028,0.03215870805598959,0.74,0.17,212.2655769,227.006242,60.43672676,10,23.57007476,555.3559799694405,22.537074914831077,555.3559799694405,490.805082278856,64.5508976905845,-4.88235294117647,0.26384182041877347,0.7359031502926067,0.246709234895368,0.926663958230956,0.7927827342740184,0.0001984167976879913,84742.28730771692,6810.662715169029,16052.765657709711,0.007384830971204792,0.034684559957895544,1.0843031394524295e-06,2.1606547903399372e-06,GOOD
510,Sunflowers,Sacramento River,688.5759922,3446.693536,0.687733224,2.873453662,0.386904762,0.3895547862245365,0.0812011031754898,0.74,0.17,734.0697039,736.5793439,336.2917618,50,143.6726831,2225.78059360124,15.609529458554258,2225.78059360124,490.805082278856,1734.97551132238,-4.88235294117647,0.08219286195897067,0.9177862599595461,0.08191281820444911,0.17941352360183993,0.41758171636972374,0.001962530449302748,228922.95787247265,688.5759550071676,1978.5906786694163,3.719283233749593e-05,0.0005276829572267161,5.401412880902926e-08,2.6669630165774597e-07,GOOD
510,Tomato Processing,Sacramento River,4041.70381,100.0162422,45.19350981,2.666779844,0.124471553,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,133.3389922,4385.899603618036,32.081301367135666,4385.899603618036,490.805082278856,3895.09452133918,-4.88235294117647,0.21488568670631714,0.785078942321289,0.05016825830525991,0.1416642371542221,33.18772056525947,0.00033435190080179366,3016085.492094209,4041.7037224158457,10778.331733895075,8.758415424381383e-05,0.002522030930776964,2.1670107054137107e-08,2.3399078845512083e-07,GOOD
510,Truck Crops,Sacramento River,402.7464276,347.5260689,22.66687043,2.662234731,0.139554281,1.1244727167916924,1.262909809962677,0.408854799,0.17,7441.94487,27484.23099,27982.75263,50,133.11173655,7743.2611315885515,55.95861688437798,7743.2611315885515,490.805082278856,7252.4560493097,-4.88235294117647,0.3279927594239959,0.6719726786974648,0.11554771912871645,0.10903091832271547,18.103250576479198,0.0060729429791062705,103483.82089041418,402.7464250169359,1072.2053096428374,2.5830640879576094e-06,0.00021770005946564197,6.413623836095348e-09,2.030394862868678e-07,GOOD
510,Vineyard,Sacramento River,38052.28851,1710.018579,10.45667513,2.661751325,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,133.08756625,17747.21432421124,127.18698090749545,17747.21432421124,490.805082278856,17256.4092419324,-4.88235294117647,0.5282735220661597,0.4717114591919203,0.7965809262310302,0.5251703944457781,9.189604705423516,0.0002021509873259313,38954.298590455015,38052.28847738893,101285.70811832325,3.2611067581456155e-05,0.02124245151935611,8.570067362147243e-10,2.0972798096453989e-07,GOOD
510,Vineyard,San Joaquin River,12684.09617,1685.130979,10.67836099,3.098484515,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,154.92422575,17838.705827038106,110.04584777732482,17838.705827038106,490.805082278856,17347.9007447592,-4.88235294117647,0.3153286794062508,0.6846624018215567,0.4754824934746229,0.31347640952390476,8.445266592779221,0.0006064529619777939,13053.60873211371,12684.096156654032,39301.4673189399,1.3345968909561634e-05,0.00825057590554934,1.0521813088367363e-09,2.0993043609662583e-07,GOOD
511,Alfalfa,Sacramento River,4420.443706,277.3730832,6.753985141,3.537610105,0.306290873,0.13122437452970753,0.08146025298303902,1.86,0.17,739.7198673,484.1807412,381.4811931,50,176.88050525,1695.828447458157,10.04907516652909,1695.828447458157,440.116359827,1255.71208763116,-4.88235294117647,0.019685579847459708,0.9803102600603392,0.03007516258440856,0.03817177561453789,3.083256128931187,0.00012162453463040447,6032302.970523058,4420.442308833303,15637.796849867671,0.0013971666967336205,0.009473061578319175,3.1606933368186646e-07,6.057794413548342e-07,GOOD
511,Alfalfa,San Joaquin River,122.2024668,260.0,5.8,4.134965358,0.306290873,0.13122437452970753,0.08146025298303902,1.86,0.17,739.7198673,484.1807412,381.4811931,50,206.74826789999997,1300.587002362,6.924303165884878,1300.587002362,440.116359827,860.470642535,-4.88235294117647,0.006113677119772202,0.9938846383612135,0.009340331084504721,0.011854865998564609,2.1045594979842144,0.00439953810001281,114285.69679981476,122.20239824524212,505.3025450473067,6.855475787403975e-05,0.00042183283835584007,5.609932407194235e-07,8.348117189185165e-07,GOOD
511,Almonds & Pistachios,Sacramento River,8968.024185,4692.411059,0.56777195,3.61367267,0.287448101,0.311217018052816,0.03090217019351817,0.4,0.17,2039.310074,2110.873995,639.9084906,50,180.6836335,2482.8549505789956,13.990349901984919,2482.8549505789956,440.116359827,2042.738590752,-4.88235294117647,0.02528458559629957,0.9747114091702214,0.02429986682536815,0.07711539225678148,0.27121206758534505,0.00027876820450389986,601581.4819566046,8968.023799903021,32407.493373077952,0.000385096978789079,0.010528155573410913,4.2941117334763185e-08,3.2486783324926734e-07,GOOD
511,Citrus & Subtropical,Sacramento River,90.25113441,1059.333333,2.266666667,2.972946835,0.183365181,0.09485584338438294,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,148.64734175,2251.8219557451107,15.313464776159588,2251.8219557451107,440.116359827,1811.70559591811,-4.88235294117647,0.06903536398815745,0.9309492198115016,0.0959838155127085,0.03411961156855628,1.3283470149694767,0.08523225489180519,9.70064958621615,90.25113331157074,268.31176036225696,1.0984292657667538e-06,6.403711216762531e-05,1.2170808410858552e-08,2.386667539195335e-07,GOOD
511,Corn,Sacramento River,2971.953332,229.3619279,5.380592823,2.826875063,0.234536008,1.320694044672553,0.03352518541352239,0.3,0.17,423.9938724,1022.014707,159.5840787,50,141.34375315,1091.8796290211835,8.264008481076464,1091.8796290211835,440.116359827,651.763269194184,-4.88235294117647,0.046134718462190374,0.9538380249813799,0.01944157877213678,0.12202450226726298,2.9381217654994067,0.0011215967954281904,20737.72451919871,2971.9531153806747,8401.337668150767,0.0002166193253287929,0.003094479792707716,7.288786233497724e-08,3.683316604025948e-07,GOOD
511,Corn,San Joaquin River,39.99894702,220.0,4.9,2.415829265,0.234536008,1.320694044672553,0.03352518541352239,0.3,0.17,423.9938724,1022.014707,159.5840787,50,120.79146325,956.3287757930001,8.438040081851993,956.3287757930001,440.116359827,516.212415966,-4.88235294117647,0.09645633890289722,0.9034785989777621,0.040647555102985324,0.25512319436379743,3.1102736159530116,0.08333552709941647,221.078881602925,39.99894408334981,96.630606376171,2.9366501905769837e-06,2.0403929553935996e-05,7.341818746150041e-08,2.1115385705164275e-07,GOOD
511,Cucurbits,Sacramento River,313.9772742,203.0,12.0,1.97136542,0.087908733,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,98.568271,2336.461468434,23.307557018376357,2336.461468434,440.116359827,1896.345108607,-4.88235294117647,0.46296137435757295,0.5368637974015756,0.17789152624166912,0.062270831414042035,10.336798954200365,0.06369887773234258,6.13643430238606e-05,313.9772734371485,618.9637839129966,7.628515277247061e-07,0.00015711074149749038,2.42963930962334e-09,2.5382858529308896e-07,GOOD
511,Dry Beans,Sacramento River,284.0057639,1366.283453,0.938940486,2.293810917,0.272510229,0.8579188204514863,0.04137219977784526,1.68,0.17,521.9411016,903.6303871,214.6292221,50,114.69054585,1167.306092497578,10.573268572448049,1167.306092497578,440.116359827,727.189732670578,-4.88235294117647,0.15019911761479499,0.8497250223624542,0.08465170075652188,0.3854823332945948,0.6492011744328694,0.0020958662495585193,191398.38678391435,284.00568708704316,651.4551721682053,7.68129568200493e-05,0.0003495565391631317,2.704626686629345e-07,5.365777516746994e-07,GOOD
511,Grain,Sacramento River,20064.75303,186.8257475,2.759479526,0.78906264,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,39.453132000000004,475.1378950328957,12.152090475839335,475.1378950328957,440.116359827,35.0215352058956,-4.88235294117647,0.9733703983171749,0.025402750183454687,0.703437564582855,3.0288682548330867,2.7901027483409573,6.734951331475977e-05,135973.1724018772,20064.752759476116,15832.342285225719,0.00027052388395532034,0.004711574079919956,1.3482542424062936e-08,2.975916382373573e-07,GOOD
511,Grain,San Joaquin River,134.6236207,172.0,2.7,0.466656841,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,23.33284205,440.11635982700005,18.213320207959345,440.11635982700005,440.116359827,0.0,-4.88235294117647,0.9973640546150083,0.0012789005773461704,0.720777355458729,3.1035300937420227,2.7279431800835368,0.010037995890503868,9.065125454396787,134.63052930830358,62.826254435310005,-0.006908608303575647,-0.003220875465800077,5.1317950502691e-05,5.126902161978414e-05,GOOD
511,Onions & Garlic,Sacramento River,14.18800314,495.9719202,11.53054091,2.113494575,0.178481578,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,105.67472874999999,5612.315813727354,51.13666225341342,5612.315813727354,440.116359827,5172.19945390035,-4.88235294117647,0.5789709755098268,0.4209614055607903,0.2697694658864191,0.37929647749822687,10.349197373104204,0.17190751694772338,2625.0679470761315,14.188003024591293,29.986273254981306,1.1540870659132452e-07,-5.58850834408986e-06,8.134245915547812e-09,1.8636892080898277e-07,GOOD
511,Other Deciduous,Sacramento River,15717.03551,1758.299213,1.725065178,3.327741402,0.215021845,0.542542160251163,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,166.3870701,2865.8905208851047,17.26785641169307,2865.8905208851047,440.116359827,2425.7741610581,-4.88235294117647,0.046369170662024166,0.9536196964223718,0.02919132944174824,0.02876799381037154,0.9303864350212576,0.0004894248465248706,2261.913865979987,15717.035343924312,52302.21467867132,0.0001660756879573455,0.015104659862117842,1.0566603851704698e-08,2.887957153010659e-07,GOOD
511,Pasture,Sacramento River,11176.30227,230.8653018,5.0,3.965593094,0.350906068,0.10289172336777223,0.06852420918280822,0.51,0.17,328.209843,177.7241242,145.0367898,10,39.65593094,1113.974591655,27.24427121023089,1113.974591655,440.116359827,673.858231828,-4.88235294117647,0.0325953757720113,0.9673945302085311,0.06019510973963022,0.07376144485141552,2.4978872122264146,0.00017544123864551581,540885.2544378167,11176.300185440028,44320.59849519942,0.0020845599719905294,0.06860316910751862,1.8651606959360893e-07,1.5478821416486296e-06,GOOD
511,Pasture,San Joaquin River,740.7498796,330.0,5.0,4.600187047,0.350906068,0.10289172336777223,0.06852420918280822,0.51,0.17,328.209843,177.7241242,145.0367898,10,46.00187047,1603.302143125,33.65097836577262,1603.302143125,440.116359827,1163.185783298,-4.88235294117647,0.01984826176311288,0.9801474672102698,0.03665453355495288,0.04491546517753097,2.253435285537027,0.00264702616594997,61867.70987891229,740.7497835939247,3407.583016140224,9.600607529591798e-05,0.004985062505511451,1.2960660263321355e-07,1.4629299386404522e-06,GOOD
511,Rice,Sacramento River,54766.94089,554.3183267,4.349744152,4.534377778,0.381523094,0.7787889472798347,0.016559817107172286,0.2,0.17,851.2633133,1216.2235,177.3500304,50,226.71888889999997,2183.417909741751,10.083770646552875,2183.417909741751,440.116359827,1743.30154991475,-4.88235294117647,0.0059672450045937025,0.9940310483318122,0.004176614535896992,0.028642209518694072,1.5549221246825726,9.129595187802353e-05,128689.6503892369,54766.93906448436,248333.91932539214,0.0018255156392115168,0.08041526336455718,3.333243759000681e-08,3.238189835001967e-07,GOOD
511,Safflower,Sacramento River,261.7399336,580.9754582,1.033450199,2.357007476,0.396694215,0.4537037030434028,0.03215870805598959,0.74,0.17,212.2655769,227.006242,60.43672676,10,23.57007476,575.9052438339062,23.335751057100282,575.9052438339062,440.116359827,135.788884006906,-4.88235294117647,0.2709541712657866,0.7287932633967217,0.25335974478416795,0.9516439222782004,0.7975922242344902,0.005162954436354879,6828.862869477151,261.73976008171303,616.9217970275578,0.00017351828694245341,0.0011832353858380884,6.629415869250967e-07,1.91796289600652e-06,GOOD
511,Sunflowers,Sacramento River,417.6073916,3512.820364,0.6,2.873453662,0.386904762,0.3895547862245365,0.0812011031754898,0.74,0.17,734.0697039,736.5793439,336.2917618,50,143.6726831,1963.0671543479998,13.87951621970573,1963.0671543479998,440.116359827,1522.950794521,-4.88235294117647,0.07320320586449283,0.92677571155924,0.072953791254456,0.159790580228921,0.35636150509743714,0.0032359373385941557,121874.16460264103,417.6073587363888,1199.9750698805567,3.286361123855386e-05,0.0004187907316008932,7.869499414903043e-08,3.4899940503335846e-07,GOOD
511,Tomato Processing,Sacramento River,300.6240857,103.2908517,39.89825454,2.666779844,0.124471553,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,133.3389922,3986.9392733729915,29.249680607144416,3986.9392733729915,440.116359827,3546.82291354599,-4.88235294117647,0.19923360775746274,0.8007303161126358,0.046514047772412144,0.13134554232557333,28.866330732222675,0.004495153301521879,204279.97868486357,300.62407654357963,801.698023935571,9.156420389899722e-06,0.00022843011777240463,3.045803987587719e-08,2.8493278748998436e-07,GOOD
511,Truck Crops,Sacramento River,511.4193475,1305.07207,19.53359243,2.662234731,0.139554281,1.1244727167916924,1.262909809962677,0.38190187,0.17,7441.94487,27484.23099,27982.75263,50,133.11173655,25358.678663941428,181.09424079771676,25358.678663941428,440.116359827,24918.5623041144,-4.88235294117647,0.6151489340998121,0.38483127269709083,0.21670922365639958,0.2044869932736547,17.70230261054248,0.005120012971850436,354867.0503651166,511.4193463584024,1361.5179994000116,1.1415976359785418e-06,0.0003496198464745248,2.2322144079199932e-09,2.56786731318173e-07,GOOD
511,Vineyard,Sacramento River,60.43230211,1732.281685,10.45176904,2.661751325,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,133.08756625,17971.51366118603,128.78240521217535,17971.51366118603,440.116359827,17531.397301359,-4.88235294117647,0.5314021186204758,0.46858296224529283,0.8012985208802812,0.5282806133340268,9.196233098401077,0.12728801359091055,62.850643346921025,60.43230204480144,160.85573110380662,6.51985629929186e-08,2.9110286192235435e-05,1.0788694244055597e-09,1.8097136312365046e-07,GOOD
511,Vineyard,San Joaquin River,20.1441007,1685.130979,10.67836099,3.098484515,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,154.92422575,17838.705827038106,110.04584777732482,17838.705827038106,440.116359827,17398.5894672111,-4.88235294117647,0.3153286794062512,0.6846624018215565,0.47548249347462346,0.31347640952390515,8.445266592779223,0.38186404083592035,20.791510345551853,20.144100673052055,62.41618116766226,2.6947944320454553e-08,2.9198884021752747e-06,1.3377586183559217e-09,4.67809502432826e-08,GOOD
601,Alfalfa,San Joaquin River,68.96354348,281.0,6.7,4.134965358,0.306290873,0.13122437452970753,0.08146025298303902,1.86,0.17,739.7198673,484.1807412,381.4811931,50,206.74826789999997,1675.287002362,8.64481801751423,1675.287002362,378.702537619168,1296.58446474283,-4.88235294117647,0.007860774600316906,0.9921375438417913,0.012009505230521711,0.01524261548427167,2.543266983132194,0.007795922040433856,97172.69554770387,68.96323823240648,285.1597112278437,0.00030524759351635566,0.0021520268830386158,4.426216782275406e-06,7.546685445508796e-06,GOOD
601,Almonds & Pistachios,San Joaquin River,347.6394954,4837.666667,1.066666667,3.753630493,0.287448101,0.311217018052816,0.03090217019351817,0.4,0.17,2039.310074,2110.873995,639.9084906,50,187.68152465,4971.815462004889,26.090436172519603,4971.815462004889,378.702537619168,4593.11292438572,-4.88235294117647,0.039881098983589436,0.9601157460071994,0.038327912888253074,0.12163326070889309,0.5555734406807715,0.007191357809110432,52430.88624750678,347.6394116824819,1304.9060461505144,8.371751806635075e-05,0.004164354058957542,2.4081705092231803e-07,3.191295481815028e-06,GOOD
601,Citrus & Subtropical,San Joaquin River,26.01542055,1043.5,3.6,3.247465856,0.183365181,0.09485584338438294,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,162.3732928,3593.540449542,21.94115141164831,3593.540449542,378.702537619168,3214.83791192283,-4.88235294117647,0.06575734404763889,0.9342334541117816,0.0914261968801525,0.03249950325561016,2.080355344725603,0.29568261937275087,4.961708783327394,26.01541808958254,84.48395422727877,2.4604174626574604e-06,0.00023573832696399677,9.457534841417201e-08,2.79032475851361e-06,GOOD
601,Corn,San Joaquin River,214.2460672,694.0,10.5,2.415829265,0.234536008,1.320694044672553,0.03352518541352239,0.3,0.17,423.9938724,1022.014707,159.5840787,50,120.79146325,7165.328775793,57.03895925459692,7165.328775793,378.702537619168,6786.62623817383,-4.88235294117647,0.4443468062706407,0.5556131824095317,0.18725167778661048,1.1752796955650602,8.923409968150974,0.015558434172897309,15561.619081735917,214.24605167338214,517.5803997967319,1.5526617858085956e-05,0.001519256184792539,7.247095856182865e-08,2.9352960929788837e-06,GOOD
601,Cucurbits,San Joaquin River,11.99504263,203.0,12.0,2.299627126,0.087908733,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,114.98135629999999,2320.0483831340002,20.00834540048819,2320.0483831340002,378.702537619168,1941.34584551483,-4.88235294117647,0.25706394645507763,0.7428382916827644,0.09877605413638854,0.03457650369762563,9.176584256961513,1.6673554748341897,2.3999640602675662e-06,11.995042154072594,27.584066481000725,4.7592740592961036e-07,5.89284736562945e-05,3.9677008295018486e-08,2.136318363606852e-06,GOOD
601,Dry Beans,San Joaquin River,173.6421719,1717.086552,1.29051265,2.212101358,0.272510229,0.8579188204514863,0.04137219977784526,1.68,0.17,521.9411016,903.6303871,214.6292221,50,110.6050679,2104.4546375748823,18.932926734848998,2104.4546375748823,378.702537619168,1725.75209995571,-4.88235294117647,0.2828344888740323,0.7170862667813115,0.15940453509981212,0.7258877444737171,1.006943271551027,0.003427958132088391,277653.3096001758,173.6419237856759,384.112403649582,0.00024811432408000655,0.0016806164774152421,1.4288828650616905e-06,4.375305530976445e-06,GOOD
601,Grain,San Joaquin River,411.9040655,168.174423,2.396239396,0.466656841,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,23.33284205,378.7025376191685,15.804729318497843,378.7025376191685,378.702537619168,0.0,-4.88235294117647,0.9969382898642754,0.0014854719231056567,0.7204696628066218,3.102205227750873,2.4249533579584246,0.003280742931514842,27.73630667128218,411.9048423526428,192.2176540133586,-0.0007768526427867073,0.00019598792846409196,1.8860038243218246e-06,1.0196135710745888e-06,GOOD
601,Onions & Garlic,San Joaquin River,34.60035632,659.0,5.9,1.480822037,0.178481578,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,74.04110185,3813.22492455,49.4550737838673,3813.22492455,378.702537619168,3434.52238693083,-4.88235294117647,0.8832482943819894,0.11659988265339018,0.4115463999049392,0.578635166504507,5.77476435766475,0.07049130846187489,4251.072522045202,34.600352799967574,51.236839755950044,3.5200324290940443e-06,0.00013037075818544963,1.0173399361957911e-07,2.5444665807334973e-06,GOOD
601,Other Deciduous,San Joaquin River,592.0629546,3067.845538,2.140904435,3.445837194,0.215021845,0.542542160251163,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,172.2918597,6394.769104633162,36.116535882314814,6394.769104633162,378.702537619168,6016.06656701399,-4.88235294117647,0.08119534725401609,0.9187959157237652,0.05111586204776139,0.05037457461251338,1.2871298457289704,0.012992381354960206,211.30638076397432,592.0629225348385,2040.1464691080757,3.206516146292415e-05,0.006081042137793702,5.4158364771508966e-08,2.980680114997265e-06,GOOD
601,Tomato Processing,San Joaquin River,61.64926513,102.0,42.2,2.379660861,0.124471553,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,118.98304305,4184.570529743,34.210520689413606,4184.570529743,378.702537619168,3805.86799212383,-4.88235294117647,0.33789816957304714,0.66204353525994,0.07888735127892908,0.22276070203686812,33.986582776741166,0.02191999123593367,44951.38867121822,61.64924584494838,146.7038902496485,1.9285051621409366e-05,0.0004530896245853455,3.128188402691081e-07,3.088454058497206e-06,GOOD
601,Truck Crops,San Joaquin River,27.19107642,555.0,22.8,2.667732673,0.139554281,1.1244727167916924,1.262909809962677,0.41,0.17,7441.94487,27484.23099,27982.75263,50,133.38663365000002,12519.657859685,89.70698652835864,12519.657859685,378.702537619168,12140.9553220658,-4.88235294117647,0.4380838744866885,0.5618875742860066,0.154331432720964,0.1456272608625226,19.29599985330409,0.08969944229386645,11809.004175734319,27.19107472030229,72.53833276258085,1.6996977123540091e-06,0.00019021709303501666,6.250939411518925e-08,2.6222906839213923e-06,GOOD
601,Vineyard,San Joaquin River,1703.099706,1723.644613,10.4566394,3.098484515,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,154.92422575,17867.79908973755,110.22376903012784,17867.79908973755,378.702537619168,17489.0965521184,-4.88235294117647,0.3156805994878197,0.6843104863242239,0.4760131519551748,0.3138262623943043,8.271777887771927,0.004516651412250137,1766.9795548099294,1703.0996779713419,5277.012772921481,2.802865810735966e-05,0.01529362057135586,1.6457438169130692e-08,2.8981503184191916e-06,GOOD
602,Alfalfa,San Joaquin River,38190.69117,276.8728371,6.509902575,4.134965358,0.306290873,0.13122437452970753,0.08146025298303902,1.86,0.17,739.7198673,484.1807412,381.4811931,50,206.74826789999997,1595.0021975468458,8.276173237571246,1595.0021975468458,361.812167381102,1233.19003016574,-4.88235294117647,0.007486951348357986,0.9925113664601644,0.011438386921200095,0.014517744924001425,2.449337781288576,1.407762970847931e-05,51181930.65362119,38190.67882504941,157917.09845045337,0.012344950591796078,0.08653557309298776,3.232450163534466e-07,5.47980722304827e-07,GOOD
602,Almonds & Pistachios,San Joaquin River,4311.107219,4839.723878,1.07714576,3.753630493,0.287448101,0.311217018052816,0.03090217019351817,0.4,0.17,2039.310074,2110.873995,639.9084906,50,187.68152465,5024.7257370174575,26.35795644255841,5024.7257370174575,361.812167381102,4662.91356963636,-4.88235294117647,0.04028839276083615,0.9597084535683448,0.038719344438839565,0.12287546494738072,0.5621560858754032,0.0005798974307532757,660080.2638954828,4311.107147983003,16182.29991985692,7.101699702616315e-05,0.0035959739125246415,1.6473029646114016e-08,2.2221644211572045e-07,GOOD
602,Citrus & Subtropical,San Joaquin River,31.6879679,1043.5,3.6,3.247465856,0.183365181,0.09485584338438294,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,162.3732928,3593.540449542,21.94115141164831,3593.540449542,361.812167381102,3231.7282821609,-4.88235294117647,0.06575734404763893,0.9342334541117816,0.09142619688015255,0.03249950325561018,2.0803553447256036,0.24275168785145393,6.0753378989924425,31.68796769324909,102.9055834239231,2.0675091150224034e-07,1.0377350918133743e-05,6.5245872551594055e-09,1.0084340933082751e-07,GOOD
