g,i,hr,xland,p,y,xwater,omegaland,omegasupply,omegalabor,theta,sigma,omegaland_init,omegasupply_init,omegalabor_init,omegawater_unit,omegawater,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,xratio_labor,xratio_supply,,pc,pimarginal
606,Almonds & Pistachios,San Joaquin River,206891.2516,4801.648324,1.195551352,3.753630493,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,187.6815247,5552.254827845734,29.025202545478578,5552.254827845734,721.2095661,4831.045262,-4.882352941,0.044330398469735605,0.9556664611417222,0.042603932543301484,0.13520316771153237,0.6358427198590261,1.2083642883235378e-05,32819567.962350782,206891.25019938557,776593.1589576101,0.001400614,0.1517830848461017,6.7698097837479716e-09,1.9544732454794755e-07,GOOD,3.0498974152879694,0.9610545813701002,,4801.648324,5035.500484
606,Almonds & Pistachios,Tulare Lake,51722.81289,4696.304865,1.238983784,3.767767793,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,188.3883897,5629.576389714309,29.309732720712184,5629.576389714309,721.2095661,4908.366824,-4.882352941,0.043980781360047905,0.9560161458089738,0.042267931,0.13413687139235542,0.6578298139598086,4.833457154228643e-05,8336204.631217054,51722.81254216382,194879.5105196703,0.000347836,0.038050637,6.7250051529329705e-09,1.9525207877596386e-07,GOOD,3.0498974152879694,0.9610545813701002,,4696.304865,5108.212298
606,Citrus & Subtropical,San Joaquin River,1815.392293,820.5,8.025,3.247465856,0.183365181,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,162.3732928,6421.452949542001,38.458123232282105,6421.452949542001,721.2095661,5700.243383,-4.882352941,0.11172103656852686,0.8882702143111463,0.15533214780647164,0.055216315,5.148879626823483,0.00423727,613.8954649345859,1815.3922907401038,5895.423398957281,2.2598962914344156e-06,0.001087806,1.244852861912208e-09,1.8451695359960766e-07,GOOD,0.49423381869050864,1.3903572019867076,,820.5,6056.18188
606,Corn,San Joaquin River,36794.06614,63.97559752,25.98613771,2.415829265,0.234536008,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,120.7914633,1540.8074630272545,13.013044339617183,1540.8074630272545,721.2095661,819.5978969,-4.882352941,0.14674439883572252,0.8531941601734974,0.061839388738714855,0.3881331202468036,17.814947564125077,9.059431813407435e-05,322831.4684702809,36794.06600610837,88888.16396325061,0.000133892,0.017796106985770166,3.6389463748281435e-09,2.0020779628442227e-07,GOOD,2.644960375498291,0.4214088525991567,,63.97559752,1369.07838
606,Cotton,San Joaquin River,44443.40255,3728.186087,0.8,3.634047537,0.148539114,1.334590964860844,0.041198802,0.68,0.17,378.6944542,1135.122209,199.4393382,50,181.70237684999998,2800.1744852100005,15.57522862902743,2800.1744852100005,721.2095661,2078.964919,-4.882352941,0.027523251447321675,0.9724716035915478,0.009182185,0.052261016997442095,0.388256068,3.3089010987393844e-05,14438631.992445625,44443.40145476383,161509.4022221984,0.001095236,0.035350529,2.4643391529234143e-08,2.1887593155642766e-07,GOOD,1.8987951731454202,0.3336155801462545,,3728.186087,2320.709466
606,Cucurbits,San Joaquin River,8988.142073,453.4191883,16.08971824,2.299627126,0.087908733,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,114.98135629999999,7179.435367490504,59.921437854364065,7179.435367490504,721.2095661,6458.225801,-4.882352941,0.5170738467924575,0.48286260566560135,0.19868408225891693,0.069549254,14.10270872362327,0.002225154,0.005982317,8988.142072742205,20669.371512134636,2.577962732175365e-07,0.003811278,2.868182001616837e-11,1.843925120546075e-07,GOOD,0.13450545739469513,0.38424701518246485,,453.4191883,7025.430367
606,Dry Beans,San Joaquin River,5301.274619,1700.988262,1.3,2.212101358,0.272510229,0.8579188204514863,0.0413722,1.68,0.17,521.9411016,903.6303871,214.6292221,50,110.6050679,2099.817462,18.89330651586283,2099.817462,721.2095661,1378.607896,-4.882352941,0.2823873110657976,0.7175333951779225,0.15915250724100194,0.7247400736507903,1.0140402569531368,0.000112282,6771853.654890883,5301.274625428955,11726.954568212543,-6.43E-06,0.002215608,1.2127187638652715e-09,1.889329285954462e-07,GOOD,2.5664753522934403,0.5635965250716192,,1700.988262,1965.443318
606,Grain,San Joaquin River,26610.79157,225.8458173,3.872693913,0.466656841,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,23.33284205,850.3480817612201,34.30221278128081,850.3480817612201,721.2095661,129.1385157,-4.882352941,0.9986334459923687,0.000663021,0.7216947221472338,3.107480100083383,3.8936723443947905,5.078208018715285e-05,660147.9926092279,26610.805971660764,12418.112345222955,-0.014401661,-0.004414657,5.411962558472127e-07,3.555016068739575e-07,GOOD,3.1117324505343373,0.7226823065494933,,225.8458173,862.6825155
606,Lettuce,San Joaquin River,1031.061203,790.7620959,12.75008102,3.326092372,0.164570286,0.680529189,1.2720462492145637,0.25,0.17,2859.243032,5814.317411,7949.261967,50,166.3046186,9915.019407,57.40818349651293,9915.019407,721.2095661,9193.809841,-4.882352941,0.14435070640248568,0.8556377603959527,0.070985762,0.051921015,8.606613782,0.003879498,43406.005107392426,1031.061201351411,3429.404183074428,1.6485889773321105e-06,0.000619289,1.5989244600954212e-09,1.8058206924906012e-07,GOOD,0.35968660202607483,0.49175901826412594,,790.7620959,9527.019121
606,Onions & Garlic,San Joaquin River,2137.693582,1952.017522,6.62995836,1.480822037,0.178481578,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,74.04110185,12866.919813400384,164.61444436196916,12866.919813400384,721.2095661,12145.71025,-4.882352941,0.962301529,0.037649448,0.4483809733739064,0.63042466,6.585784290845565,0.001140961,928760.5805001205,2137.693584905156,3165.5432101681326,-2.91E-06,0.000554411,1.3590143152809828e-09,1.7513924154338544e-07,GOOD,0.6551217479671209,0.46594644170006466,,1952.017522,12830.73676
606,Other Deciduous,San Joaquin River,6012.887008,3547.679734,4.482608006,3.445837194,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,172.2918597,15729.66256478635,87.44812182643055,15729.66256478635,721.2095661,15008.453,-4.882352941,0.1785551027468398,0.8214370860363825,0.11240789415405678,0.11077774342939066,3.156836976693002,0.001279304,5353.5487618434945,6012.8870046021375,20719.42588283538,3.3978622013819404e-06,0.00381265,5.650966327591334e-10,1.8401328845743547e-07,GOOD,0.6204120841421951,0.6295417628777134,,3547.679734,15307.85169
606,Pasture,San Joaquin River,13580.32351,195.9890428,5,4.600187047,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,46.00187047,933.2473571,19.98552436118571,933.2473571,721.2095661,212.037791,-4.882352941,0.011651687022169926,0.9883440062345091,0.02151761,0.026367092,2.028798506883475,0.000144384,207039.82170194757,13580.319361483294,62471.94951201936,0.004148517,0.078792752,3.0547996170338995e-07,1.2612485036256219e-06,GOOD,2.262942000342034,1.8467377139832826,,195.9890428,767.8056833
606,Rice,San Joaquin River,2000.559108,579,4.7,4.833919598,0.381523094,0.7787889472798347,0.016559817107172286,0.2,0.17,851.2633133,1216.2235,177.3500304,50,241.69597989999997,2478.5979188320002,10.678582866869956,2478.5979188320002,721.2095661,1757.388353,-4.882352941,0.0046557,0.9953431266351186,0.003258634,0.022346919748700445,1.5949685822659392,0.002499301,4738.828492176043,2000.5590761872627,9670.539812525429,3.1812737233849475e-05,0.002066593,1.590192317069468e-08,2.1369983127551736e-07,GOOD,4.7999050645054355,0.699923421,,579,1551.784194
606,Safflower,San Joaquin River,52.20934812,574,1.3,2.40565496,0.396694215,0.4537037030434028,0.032158708,0.74,0.17,212.2655769,227.006242,60.43672676,10,24.0565496,721.2095661029999,28.437548127244778,721.2095661029999,721.2095661,0,-4.882352941,0.29212769314773984,0.7076548363173354,0.2731583626653131,1.026009462834577,1.0173338142640564,0.025883322,3.9678150704299764,52.20845723547014,125.59553096048464,0.000890885,0.002146303,1.706369763153428e-05,1.708871379487949e-05,GOOD,3.5121951355556216,0.9350649358914657,,574,687.4456855
606,Tomato Processing,San Joaquin River,34757.69763,96.22082269,49.71413048,2.379660861,0.124471553,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,118.9830431,4663.705063846605,38.01858729381002,4663.705063846605,721.2095661,3942.495498,-4.882352941,0.3625596450961773,0.6373842310717438,0.084644939,0.23901887711884323,40.59630990423987,3.8879196364979464e-05,26253257.774203353,34757.69757779295,82711.51708414132,5.2207054977770895e-05,0.015584442153340206,1.5020285731673445e-09,1.884192161664498e-07,GOOD,0.6592539471827814,0.23346486717761028,,96.22082269,4497.700741
606,Tomato Processing,Tulare Lake,74.46436852,93,51.2,2.220206136,0.124471553,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,111.0103068,4649.743266,40.54165520846828,4649.743266,721.2095661,3928.5337,-4.882352941,0.46025246415060456,0.5396760753504058,0.10745278041108873,0.30342325369188766,43.889156087037684,0.018147624,56045.40844876461,74.46436853029304,165.3262398730963,-1.03E-08,8.028372889157254e-06,1.3822785544939782e-10,4.8560788084551384e-08,GOOD,0.6592539471827814,0.23346486717761028,,93,4512.439733
606,Truck Crops,San Joaquin River,2217.593991,911.4237,18.65380591,2.667732673,0.139554281,1.1244727167916924,1.262909809962677,0.41,0.17,7441.94487,27484.23099,27982.75263,50,133.38663365000002,16867.17866125907,120.52751679377384,16867.17866125907,721.2095661,16145.9691,-4.882352941,0.512278661,0.4876965572739879,0.18046932189515968,0.17029099357113014,16.29197257365522,0.001099852,1280792.9533546155,2217.5939896787613,5915.946875782651,1.3212388694228139e-06,0.001069457,5.95798362903669e-10,1.8077517381023317e-07,GOOD,0.332418674,0.35228740820875265,,911.4237,16643.15398
606,Vineyard,San Joaquin River,11667.71018,1578.409816,10.68932674,3.098484515,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,154.9242258,16716.40717069128,103.18237615438477,16716.40717069128,721.2095661,15995.1976,-4.882352941,0.30147115812300734,0.698519743,0.4545868084213602,0.2997002886047679,8.377473904167747,0.000659282,11071.335684688818,11667.71017558166,36152.21266676959,4.418339813128114e-06,0.006651468,3.7868097038455183e-10,1.8398506080247885e-07,GOOD,0.9941259073363267,1.5078948555200695,,1578.409816,16391.36681
607,Alfalfa,San Joaquin River,5184.306367,280.5330961,6.886761579,4.134965358,0.306290873,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,206.74826789999997,1724.5515502213948,8.871026681114161,1724.5515502213948,634.5930279,1089.958522,-4.882352941,0.008090022,0.9919082973203014,0.012359743229337982,0.015687141969040544,2.627902883113934,0.000103704,6141068.498939462,5184.303594252276,21436.908790812497,0.002772748,0.018441991,5.348348512291425e-07,8.602908026211155e-07,GOOD,1.939072961544676,1.5277763122781245,,280.5330961,1076.548647
607,Almonds & Pistachios,San Joaquin River,77065.98482,4845.407448,1.15028168,3.753630493,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,187.6815247,5385.221101828953,28.18066133908751,5385.221101828953,634.5930279,4750.628074,-4.882352941,0.04305425,0.9569426055477985,0.041377484085167685,0.13131104539615504,0.6082438900936675,3.2439733377042436e-05,12021643.012846522,77065.98299799721,289277.1364988845,0.001822003,0.094094543,2.364211382366808e-08,3.252746248885088e-07,GOOD,3.0498974152879694,0.9610545813701002,,4845.407448,4868.466758
607,Citrus & Subtropical,San Joaquin River,446.1121728,913.5,3.9,3.247465856,0.183365181,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,162.3732928,3399.59045,20.808348793246246,3399.59045,634.5930279,2764.997422,-4.882352941,0.062430036,0.9375607295822044,0.08680005,0.030855035,2.2310050911263875,0.017242989905492424,73.17861283834164,446.1121678214778,1448.7336109804285,4.978522213150427e-06,0.000438134,1.1159799074530941e-08,3.0242510257819915e-07,GOOD,0.49423381869050864,1.3903572019867076,,913.5,3034.31938
607,Corn,San Joaquin River,22450.69011,65.2927845,26.97414431,2.415829265,0.234536008,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,120.7914633,1639.5457672977311,13.785917965821616,1639.5457672977311,634.5930279,1004.952739,-4.882352941,0.1546922109812436,0.8452469203318109,0.065188667,0.40915476844361093,18.67627064141974,0.000148474,241518.0865356572,22450.688997122445,54237.01454295595,0.001112878,0.019644228123070206,4.956985952481218e-08,3.6219215186570866e-07,GOOD,2.644960375498291,0.4214088525991567,,65.2927845,1467.816684
607,Cucurbits,San Joaquin River,1482.551484,334.1251425,12.69013233,2.299627126,0.087908733,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,114.98135629999999,4124.140656239107,34.82644939664535,4124.140656239107,634.5930279,3489.547628,-4.882352941,0.3808287607613226,0.6190897634063312,0.1463323146181752,0.051223547,10.472636361776201,0.013490256639208893,0.000533176,1482.5514806836961,3409.314599,3.3163039461214794e-06,0.001009113,2.236889566339997e-09,2.9598698998549036e-07,GOOD,0.13450545739469513,0.38424701518246485,,334.1251425,3970.135656
607,Dry Beans,San Joaquin River,153.1339401,1752,1.3,2.212101358,0.272510229,0.8579188204514863,0.0413722,1.68,0.17,521.9411016,903.6303871,214.6292221,50,110.6050679,2166.1327210739996,19.459906781997343,2166.1327210739996,634.5930279,1531.539693,-4.882352941,0.2887297369606795,0.7111916700994849,0.1627270764358816,0.7410177533837522,1.0183426341729915,0.003887042,217308.96511944855,153.13391515199731,338.7476585000014,2.494800267527353e-05,0.000138351,1.6291622000310255e-07,4.0841918533546444e-07,GOOD,2.5664753522934403,0.5635965250716192,,1752,2031.758578
607,Grain,San Joaquin River,4516.605285,194.3898761,3.389459787,0.466656841,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,23.33284205,634.5930278678624,25.840507606764767,634.5930278678624,634.5930279,0,-4.882352941,0.998169939,0.000887904,0.7213597536904346,3.1060377896691374,3.4139618060623578,0.000299196,304.13380150989036,4516.6152680914365,2107.708796327657,-0.009983091,-0.004041986,2.210308585085818e-06,1.9177190943945453e-06,GOOD,3.1117324505343373,0.7226823065494933,,194.3898761,646.9274616
607,Lettuce,San Joaquin River,4.25446108,898,10.5,3.326092372,0.164570286,0.680529189,1.2720462492145637,0.25,0.17,2859.243032,5814.317411,7949.261967,50,166.3046186,9261.738616755001,53.68842362642869,9261.738616755001,634.5930279,8627.145589,-4.882352941,0.13613463725880603,0.8638537187961511,0.066945436,0.048965805093672224,7.004866857262621,0.9401895856572274,168.06684509918807,4.254461050235187,14.15074624082328,2.9764812836674537e-08,-1.57E-05,6.996141762019489e-09,1.109176967812243e-06,GOOD,0.35968660202607483,0.49175901826412594,,898,8873.738331
607,Onions & Garlic,San Joaquin River,212.5921458,905.0903253,5.759910631,1.480822037,0.178481578,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,74.04110185,5138.364311260718,66.31031571274958,5138.364311260718,634.5930279,4503.771283,-4.882352941,0.910666835,0.089216997,0.42432197146785045,0.5965976489371148,5.667291289862156,0.011472786922892534,34250.72558650546,212.59214413837046,314.81105874732555,1.6616295397398062e-06,7.564643146906747e-05,7.816043878229703e-09,2.402914738538155e-07,GOOD,0.6551217479671209,0.46594644170006466,,905.0903253,5102.181254
607,Other Deciduous,San Joaquin River,12282.48074,2464.301763,2.109988393,3.445837194,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,172.2918597,5026.453103213438,28.592311773555384,5026.453103213438,634.5930279,4391.860075,-4.882352941,0.064950612,0.9350404961566999,0.040889122997530426,0.040296144773118235,1.213622969,0.000626283,3200.1653419026325,12282.480647509925,42323.41590809407,9.249007598555181e-05,0.013060386576398741,7.530243925752072e-09,3.085852657667494e-07,GOOD,0.6204120841421951,0.6295417628777134,,2464.301763,4604.642227
607,Pasture,San Joaquin River,21808.86322,334.3482732,5,4.600187047,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,46.00187047,1625.043509,34.09438335783828,1625.043509,634.5930279,990.4504813,-4.882352941,0.020111940650287485,0.979883789,0.037141479,0.045512155205921834,2.259360775582332,8.990768083351252e-05,1551072.161252897,21808.859252871724,100324.68156261124,0.003967128,0.16853182748309337,1.819044044465286e-07,1.6798612439933817e-06,GOOD,2.262942000342034,1.8467377139832826,,334.3482732,1459.601835
607,Potatoes,San Joaquin River,265.7172883,733,17.1,3.305132031,0.150675135,1.4974640784942694,0.060261523,0.41,0.17,793.9256634,2502.863999,502.0871398,50,165.2566016,12368.32243,71.92193793413847,12368.32243,634.5930279,11733.7294,-4.882352941,0.17926409144630165,0.8207276429157283,0.056863802,0.28346147824059087,12.058181664650336,0.00917902,111529.6860829208,265.71728605031944,878.2304737490365,2.2496805627270078e-06,0.000247002,8.466444080925116e-09,2.8124927676301313e-07,GOOD,1.5812507454985842,0.31720687248646934,,733,11986.39671
607,Rice,San Joaquin River,391.2631554,579,4.7,4.833919598,0.381523094,0.7787889472798347,0.016559817107172286,0.2,0.17,851.2633133,1216.2235,177.3500304,50,241.69597989999997,2478.5979188320002,10.678582866869956,2478.5979188320002,634.5930279,1844.004891,-4.882352941,0.0046557,0.9953431266351188,0.003258634,0.02234692,1.5949685822659392,0.012779123030095563,972.4750183944452,391.2631395572645,1891.3339746757135,1.58427355358981e-05,0.000660188,4.049125330930176e-08,3.490591531515115e-07,GOOD,4.7999050645054355,0.699923421,,579,1551.784194
607,Safflower,San Joaquin River,26.95222553,574,1.3,2.40565496,0.396694215,0.4537037030434028,0.032158708,0.74,0.17,212.2655769,227.006242,60.43672676,10,24.0565496,721.2095661029999,28.437548127244778,721.2095661029999,634.5930279,86.61653824,-4.882352941,0.2921276931477398,0.7076548363173355,0.27315836266531307,1.026009462834577,1.0173338142640564,0.050138767,449.29048298954757,26.952187757851988,64.83766799,3.777214801203854e-05,8.704201103171272e-05,1.4014482021158178e-06,1.3424587417069163e-06,GOOD,3.5121951355556216,0.9350649358914657,,574,687.4456855
607,Tomato Processing,San Joaquin River,269.5892689,101,43.3,2.379660861,0.124471553,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,118.9830431,4253.470529742999,34.758124275395524,4253.470529742999,634.5930279,3618.877502,-4.882352941,0.341561335,0.6583806919820689,0.079742572,0.22517565855206312,34.94636489727695,0.00501263,186912.65463190209,269.58925991764846,641.5308382907323,8.982351516806375e-06,0.000193456,3.331865379307157e-08,3.0155392739463133e-07,GOOD,0.6592539471827814,0.23346486717761028,,101,4087.466206
607,Truck Crops,San Joaquin River,1611.140897,957.5320476,19.83761126,2.667732673,0.139554281,1.1244727167916924,1.262909809962677,0.40276606,0.17,7441.94487,27484.23099,27982.75263,50,133.38663365000002,18860.80638896562,134.6607818255372,18860.80638896562,634.5930279,18226.21336,-4.882352941,0.5401235486665955,0.45985308479078707,0.190278725,0.1795471540965194,17.511747739403962,0.001541039,987657.6344,1611.1408903179004,4298.091951738608,6.682099638055661e-06,0.001259995,4.147433443281069e-09,2.931520461400273e-07,GOOD,0.332418674,0.35228740820875265,,957.5320476,18636.78171
607,Vineyard,San Joaquin River,5616.566506,1659.744887,10.99858551,3.098484515,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,154.9242258,18099.114982298786,111.63839254014519,18099.114982298786,634.5930279,17464.52195,-4.882352941,0.3184658392437741,0.6815252828497935,0.4802130006545684,0.31659514139384165,8.715958261403525,0.001369575,5819.044708,5616.566496609089,17402.839219901813,9.390911145601422e-06,0.005126407,1.6720021272016292e-09,2.9457292959996615e-07,GOOD,0.9941259073363267,1.5078948555200695,,1659.744887,17774.07462
608,Alfalfa,San Joaquin River,9325.289857,280.2949278,7.055760835,4.134965358,0.306290873,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,206.74826789999997,1770.2809761823926,9.081003079625988,1770.2809761823926,785.2804287,985.0005474,-4.882352941,0.008302723,0.9916955958444553,0.012684704056491648,0.016099586,2.7052038031004426,5.7653372371967284e-05,9982863.297057346,9325.280047612283,38559.68766966533,0.009809388,0.062842338,1.0519123659679659e-06,1.6297392386127945e-06,GOOD,1.939072961544676,1.5277763122781245,,280.2949278,1122.278073
608,Almonds & Pistachios,San Joaquin River,86010.27736,4785.513187,1.050031777,3.753630493,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,187.6815247,4836.578597861543,25.406663457177725,4836.578597861543,785.2804287,4051.298169,-4.882352941,0.038838497,0.9611583443758861,0.037325915656873786,0.11845343218994182,0.5440632741209153,2.9066293898066788e-05,11441926.548335753,86010.27312221176,322850.6099938009,0.004237788,0.18981608259491622,4.927071932191387e-08,5.879374705179384e-07,GOOD,3.0498974152879694,0.9610545813701002,,4785.513187,4319.824254
608,Citrus & Subtropical,San Joaquin River,243.3127013,883,6,3.247465856,0.183365181,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,162.3732928,5134.94045,30.94399728,5134.94045,785.2804287,4349.660021,-4.882352941,0.091384193,0.9086068576035213,0.12705667084084205,0.045165158658539255,3.6990923819709915,0.031614903994770176,62.784865680283126,243.31269823336967,790.1493079,3.066630313242058e-06,0.000381878,1.2603658982277955e-08,4.832984910429571e-07,GOOD,0.49423381869050864,1.3903572019867076,,883,4769.66938
608,Corn,San Joaquin River,51102.0453,66.20942465,26.62094247,2.415829265,0.234536008,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,120.7914633,1640.88606,13.796409103749173,1640.88606,785.2804287,855.6056316,-4.882352941,0.15479907771038984,0.8451400612978945,0.065233702,0.4094374267076618,18.434116579058585,6.522896126299144e-05,468062.5883875357,51102.040016264225,123453.73507856009,0.005283736,0.081458536,1.0339577880920163e-07,6.598300312812533e-07,GOOD,2.644960375498291,0.4214088525991567,,66.20942465,1469.156977
608,Cucurbits,San Joaquin River,496.5994065,507,13.6,2.299627126,0.087908733,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,114.98135629999999,6779.248383,56.63445944394341,6779.248383,785.2804287,5993.967954,-4.882352941,0.5027420154352298,0.4971925511182281,0.19317711883780372,0.067621545,11.854303737421166,0.04027391,0.000306766,496.59940535179203,1141.992911072055,1.1482079571578652e-06,0.000554871,2.3121412191173556e-09,4.858791772786649e-07,GOOD,0.13450545739469513,0.38424701518246485,,507,6625.243383
608,Dry Beans,San Joaquin River,318.3596086,1686.127604,1.3,2.212101358,0.272510229,0.8579188204514863,0.0413722,1.68,0.17,521.9411016,903.6303871,214.6292221,50,110.6050679,2080.498606,18.72824543,2080.498606,785.2804287,1295.218178,-4.882352941,0.2805183148938665,0.7194021848321468,0.1580991474931294,0.7199433410419983,1.0127588013081885,0.001869704,382078.7806983478,318.35949969142024,704.2431488479702,0.000108909,0.000573668,3.420929565800649e-07,8.145879330359988e-07,GOOD,2.5664753522934403,0.5635965250716192,,1686.127604,1946.124463
608,Grain,San Joaquin River,4921.676054,194.690048,4.15822009,0.466656841,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,23.33284205,785.2804287436644,31.750322170623758,785.2804287436644,785.2804287,0,-4.882352941,0.9985204326336566,0.000717852,0.7216130493924889,3.107128432747735,4.1825870797828335,0.000274571,331.40997577857115,4921.700938463397,2296.7442364133412,-0.024884463,-0.010436628,5.056095347194772e-06,4.544117545207489e-06,GOOD,3.1117324505343373,0.7226823065494933,,194.690048,797.6148625
608,Onions & Garlic,San Joaquin River,13.33504136,2039,6.5,1.480822037,0.178481578,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,74.04110185,13178.62492,168.57920845515423,13178.62492,785.2804287,12393.3445,-4.882352941,0.9631603256956055,0.036791768292752595,0.4487811265445427,0.6309872761422866,6.457691035204279,0.18290339897707694,5911.778669,13.33504129376077,19.746862233364745,6.623922921278336e-08,-3.91E-05,4.967305869142303e-09,1.98123870733194e-06,GOOD,0.6551217479671209,0.46594644170006466,,2039,13142.44187
608,Other Deciduous,San Joaquin River,6690.36543,3088.659825,2.880644778,3.445837194,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,172.2918597,8724.136782338643,48.92548090712736,8724.136782338643,785.2804287,7938.856354,-4.882352941,0.10758871276867359,0.8924028011867449,0.067731588,0.066749338,1.8319907666632287,0.001149759,3150.910842,6690.36538,23053.897725578976,4.952889958076412e-05,0.012314567,7.4030185793250635e-09,5.341639142498224e-07,GOOD,0.6204120841421951,0.6295417628777134,,3088.659825,8302.325906
608,Pasture,San Joaquin River,9716.179815,285.6882563,5,4.600187047,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,46.00187047,1381.7434246249998,29.132391915474553,1381.7434246249998,785.2804287,596.4629959,-4.882352941,0.017153087898760445,0.9828426293303599,0.031677254,0.038816443,2.189088146979558,0.000201806,416242.90406180546,9716.174599084643,44696.10101556258,0.005215915,0.1435157232772326,5.368277919761695e-07,3.2109123435812705e-06,GOOD,2.262942000342034,1.8467377139832826,,285.6882563,1216.301751
608,Potatoes,San Joaquin River,3811.784755,955.5330893,15.96672964,3.305132031,0.150675135,1.4974640784942694,0.060261523,0.41,0.17,793.9256634,2502.863999,502.0871398,50,165.2566016,15090.760927767076,87.54331708968304,15090.760927767076,785.2804287,14305.4805,-4.882352941,0.21041937966917093,0.7895726684580187,0.066746473,0.33272580096922616,11.629016860429141,0.000639864,1950582.9131277006,3811.784707955258,12598.445177031801,4.704474213212961e-05,0.006711996,1.2341919902591565e-08,5.327635684951846e-07,GOOD,1.5812507454985842,0.31720687248646934,,955.5330893,14708.83521
608,Truck Crops,San Joaquin River,493.3746368,3229.74802,13.20055254,2.667732673,0.139554281,1.1244727167916924,1.262909809962677,0.349790895,0.17,7441.94487,27484.23099,27982.75263,50,133.38663365000002,42500.116288655976,302.2450440913202,42500.116288655976,785.2804287,41714.83586,-4.882352941,0.7257681513685267,0.2742179147799801,0.25567898100607594,0.24125888684877111,12.36976011851991,0.005794483,412756.72744380106,493.37463542094986,1316.190999575779,1.3790501611765649e-06,0.000639045,2.795137930318036e-09,4.855258692406643e-07,GOOD,0.332418674,0.35228740820875265,,3229.74802,42276.09161
608,Vineyard,San Joaquin River,8319.692409,1566.015027,10.99745356,3.098484515,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,154.9242258,17066.446451538643,105.32305827800995,17066.446451538643,785.2804287,16281.16602,-4.882352941,0.30585306524259837,0.6941378925524883,0.4611942636243583,0.3040564559958948,8.644137692058763,0.00092459,8035.583291280144,8319.692382487574,25778.424573821703,2.6512425392866135e-05,0.013525028,3.186707403291229e-09,5.246643643835115e-07,GOOD,0.9941259073363267,1.5078948555200695,,1566.015027,16741.40609
