g,basin,i,p,y,xland,xlandsc,difflandsc,xwater,xwatersc,grev,gross_revenue,revdiff,iterations,statussc,lambdawater,HR_Region,IMPLAN_category,crop_class
DLM02-NE-WAs,DLM,Orchards,3117.281059,2.261810582,50.0809246,48.99812224896634,1.0828023510336635,174.05003730277681,169.86117328883017,353105.53933518357,345471.02557153103,7634.513763652532,2,Good,105.70755123104391,San Joaquin River,Trees and Vine,Trees and vines
DLM02-NE-WAs,DLM,Pasture,215.0,3.5,66.72878,66.72877935002944,6.499705591522797e-07,358.55597784442375,357.65958092575715,50213.40695,50213.40646089715,0.0004891028511337936,2,Good,105.70755123104391,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
DLM02-NE-WAs,DLM,Tomatoes Fresh,513.5119746,20.19858006,77.1935053,73.66997510473104,3.523530195268961,124.79616692739783,118.8020425261644,800667.4584020857,764120.6536536168,36546.804748468916,2,Good,105.70755123104391,San Joaquin River,Vegetables and non-tree fruits,Vegetables
DLM02-NE-WAs,DLM,Tomatoes Processing,78.52090496,49.10025147,694.7415477,548.0525913315107,146.68895636848924,1476.3257888624998,1161.700215657426,2678503.908525717,2112959.8666135725,565544.0419121445,2,Good,105.70755123104391,San Joaquin River,Vegetables and non-tree fruits,Vegetables
DLM02-NE-WAs,DLM,Almonds,5157.824281,1.067695081,4071.920217,3877.65527909686,194.26493790313998,16738.067444745277,15899.671494706317,22423997.91044161,21354184.08073413,1069813.8297074772,2,Good,105.70755123104391,San Joaquin River,Trees and Vine,Trees and vines
DLM02-NE-WAs,DLM,Walnuts,2092.008952,1.920558157,762.4398587,748.405939920244,14.033918779755936,2849.0547381855367,2789.6217911746307,3063349.816466385,3006963.988748024,56385.827718360815,2,Good,105.70755123104391,San Joaquin River,Trees and Vine,Trees and vines
DLM03-NW,DLM,Alfalfa,205.8588937,7.063149253,313.900605,313.9056684804404,0.005063480440412604,1348.7262662546336,1348.7475221033192,456415.2751240054,456422.63748578966,-7.362361784267705,2,Good,7.116438499942554e-05,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
DLM03-NW,DLM,Beans Dry,1415.3103,1.200351344,1126.515782,1126.6548629717367,0.1390809717368029,1984.5453029988387,1984.7896237845234,1913803.439371327,1914039.7198090393,-236.28043771232478,2,Good,7.116438499942554e-05,San Joaquin River,Other field and grain,Field and grain
DLM03-NW,DLM,Corn,44.88630607,26.76544219,895.837799,895.8999263268341,0.06212732683411559,1693.13344011,1693.2502601032406,1076261.1713160847,1076335.8112002509,-74.6398841664195,2,Good,7.116438499942554e-05,San Joaquin River,Corn,Corn
DLM03-NW,DLM,Cucurbits,252.19315,13.35,209.739046,209.73753179285885,0.001514207141156021,486.59458672,486.58900659383795,706144.9216946108,706139.8236944841,5.098000126890838,2,Good,7.116438499942554e-05,San Joaquin River,Vegetables and non-tree fruits,Vegetables
DLM03-NW,DLM,Field and Grain,187.333843,2.812754651,2791.136441,2791.268058784392,0.1316177843918922,2102.656117956288,2102.7545235362472,1470717.1637389178,1470786.5163265287,-69.352587610716,2,Good,7.116438499942554e-05,San Joaquin River,Other field and grain,Field and grain
DLM03-NW,DLM,Grapes Wine,510.5784914,8.495282366,873.7323473,873.51262530961,0.21972199038998497,2289.178749926,2288.1547502651724,3789821.443339585,3788868.3973486396,953.04599094484,2,Good,7.116438499942554e-05,San Joaquin River,Trees and Vine,Trees and vines
DLM03-NW,DLM,Onions and Garlic,248.2454,30.0225,182.766406,182.767934311374,0.0015283113740167664,536.1147908724112,536.1191039709878,1362148.4326111628,1362159.8230356297,-11.390424467157573,2,Good,7.116438499942554e-05,San Joaquin River,Vegetables and non-tree fruits,Vegetables
DLM03-NW,DLM,Orchards,3117.281059,2.261810582,4561.097633,4561.11120882267,0.013575822669736226,15500.896221494131,15500.936926935145,32158927.825803246,32159023.544846456,-95.71904321014881,2,Good,7.116438499942554e-05,San Joaquin River,Trees and Vine,Trees and vines
DLM03-NW,DLM,Pasture,215.0,3.5,176.408144,176.4081440071983,7.198309504019562e-09,947.8997603678639,947.8993471936436,132747.12836,132747.12836541672,-5.416717613115907e-06,2,Good,7.116438499942554e-05,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
DLM03-NW,DLM,Subtropical,826.2221391,4.405931004,1028.300179,1028.3046202783403,0.004441278340209465,3818.327836929992,3818.342978117871,3743298.250471115,3743314.4179577893,-16.167486674152315,2,Good,7.116438499942554e-05,San Joaquin River,Trees and Vine,Trees and vines
DLM03-NW,DLM,Tomatoes Fresh,513.5119746,20.19858006,161.6213041,161.62485694517449,0.0035528451744823997,261.28777501554043,261.29344577302396,1676370.5479426857,1676407.3988086346,-36.850865949178115,2,Good,7.116438499942554e-05,San Joaquin River,Vegetables and non-tree fruits,Vegetables
DLM03-NW,DLM,Tomatoes Processing,78.52090496,49.10025147,1454.591737,1454.6764549736267,0.08471797362676625,3091.007441125,3091.1863953538177,5608027.425108193,5608354.046460022,-326.62135182879865,2,Good,7.116438499942554e-05,San Joaquin River,Vegetables and non-tree fruits,Vegetables
DLM03-NW,DLM,Truck,548.8387,13.5325,296.285504,296.28703683009036,0.0015328300903547643,297.27312224790484,297.27457473555603,2200559.7572992016,2200571.1418730877,-11.384573886170983,2,Good,7.116438499942554e-05,San Joaquin River,Vegetables and non-tree fruits,Vegetables
DLM03-NW,DLM,Almonds,5157.824281,1.067695081,21812.54443,21812.6627625976,0.11833259759805514,86756.5412334487,86756.98113775389,120121324.7444467,120121976.40012261,-651.6556759178638,2,Good,7.116438499942554e-05,San Joaquin River,Trees and Vine,Trees and vines
DLM03-NW,DLM,Lettuce,479.2433265,17.02508876,303.164662,302.81382656090443,0.3508354390955901,779.776002594365,778.798826624665,2473569.0355360755,2470706.512994726,2862.5225413497537,2,Good,7.116438499942554e-05,San Joaquin River,Vegetables and non-tree fruits,Vegetables
DLM03-NW,DLM,Pistachios,4636.170568,1.382293453,360.5249719,360.52641789768546,0.0014459976854368506,1344.0830596534427,1344.0879943382065,2310441.668066511,2310450.9348124084,-9.26674589747563,2,Good,7.116438499942554e-05,San Joaquin River,Trees and Vine,Trees and vines
DLM03-NW,DLM,Walnuts,2092.008952,1.920558157,2206.197321,2206.202475301765,0.0051543017648327805,8095.033663575477,8095.049703621704,8864114.436379716,8864135.145461468,-20.709081754088402,2,Good,7.116438499942554e-05,San Joaquin River,Trees and Vine,Trees and vines
DLM04-SW-IDs,DLM,Alfalfa,205.8588937,7.063149253,1597.008057,1372.0204519958234,224.98760500417666,6861.811285442336,5880.376697477543,2322069.024718536,1994934.3266587078,327134.69805982755,2,Good,87.1161709717399,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
DLM04-SW-IDs,DLM,Beans Dry,1415.3103,1.200351344,236.537364,186.10159448236791,50.43576951763208,416.6999896588458,327.0293500706139,401846.14187946415,316162.345245194,85683.79663427017,2,Good,87.1161709717399,San Joaquin River,Other field and grain,Field and grain
DLM04-SW-IDs,DLM,Corn,44.88630607,26.76544219,1059.163566,895.4835706041791,163.6799953958208,2001.8191397399999,1688.2327717934102,1272481.0467151108,1075835.6006730227,196645.4460420881,2,Good,87.1161709717399,San Joaquin River,Corn,Corn
DLM04-SW-IDs,DLM,Cotton,2462.1839,0.78,5817.653703,3780.6511954881194,2037.0025075118806,19527.924265009216,12658.659756348392,11172823.960975545,7260753.633936347,3912070.327039198,2,Good,87.1161709717399,San Joaquin River,Other field and grain,Field and grain
DLM04-SW-IDs,DLM,Cucurbits,252.19315,13.35,3337.818693,3221.432088848258,116.38660415174218,7743.73936776,7455.038065567221,11237696.387725983,10845848.46506959,391847.9226563927,2,Good,87.1161709717399,San Joaquin River,Vegetables and non-tree fruits,Vegetables
DLM04-SW-IDs,DLM,Field and Grain,187.333843,2.812754651,10363.79046,10467.428468325626,103.63800832562629,7807.388809745404,7865.749014473534,5460931.356496038,5515540.724716535,-54609.368220497854,2,Good,87.1161709717399,San Joaquin River,Other field and grain,Field and grain
DLM04-SW-IDs,DLM,Grapes Table,390.5459,12.435,102.8485771,100.85600967250727,1.9925674274927303,269.463272002,263.58213594776043,499477.7654835156,489800.98478005844,9676.780703457189,2,Good,87.1161709717399,San Joaquin River,Trees and Vine,Trees and vines
DLM04-SW-IDs,DLM,Grapes Wine,510.5784914,8.495282366,3325.437327,3299.11212307405,26.325203925950063,8712.64579674,8622.06449193215,14424112.52060379,14309926.726009881,114185.79459390789,2,Good,87.1161709717399,San Joaquin River,Trees and Vine,Trees and vines
DLM04-SW-IDs,DLM,Onions and Garlic,248.2454,30.0225,416.878836,402.1953581789528,14.683477821047177,1222.8445854610404,1176.8236062346205,3106976.087532005,2997540.897898631,109435.18963337364,2,Good,87.1161709717399,San Joaquin River,Vegetables and non-tree fruits,Vegetables
DLM04-SW-IDs,DLM,Orchards,3117.281059,2.261810582,1400.840631,1378.50216573314,22.338465266860112,4790.105326371445,4701.9357010334115,9876906.037231866,9719404.236117458,157501.80111440644,2,Good,87.1161709717399,San Joaquin River,Trees and Vine,Trees and vines
DLM04-SW-IDs,DLM,Pasture,215.0,3.5,5082.613946,5077.915187244744,4.6987587552566765,27310.578934812464,27217.11733835834,3824666.994365,3821131.1784016695,3535.8159633306786,2,Good,87.1161709717399,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
DLM04-SW-IDs,DLM,Potatoes,960.1331262,14.27542043,58.077371,57.656521988674356,0.4208490113256431,98.7315307,97.77104628956151,796026.1050762514,790257.8205698687,5768.28450638277,2,Good,87.1161709717399,San Joaquin River,Vegetables and non-tree fruits,Vegetables
DLM04-SW-IDs,DLM,Subtropical,826.2221391,4.405931004,250.2848035,243.3943783933544,6.890425106645608,940.2401573875002,912.0691319546268,911106.19855397,886023.1374270217,25083.0611269481,2,Good,87.1161709717399,San Joaquin River,Trees and Vine,Trees and vines
DLM04-SW-IDs,DLM,Tomatoes Fresh,513.5119746,20.19858006,868.1262969,842.506592346622,25.61970455337803,1403.4708469443756,1358.647180281609,9004390.628584884,8738657.602858877,265733.0257260073,2,Good,87.1161709717399,San Joaquin River,Vegetables and non-tree fruits,Vegetables
DLM04-SW-IDs,DLM,Tomatoes Processing,78.52090496,49.10025147,7813.136672,6661.7346211125305,1151.4020508874692,16602.915428,14120.795463586479,30122737.272702213,25683626.205001473,4439111.067700736,2,Good,87.1161709717399,San Joaquin River,Vegetables and non-tree fruits,Vegetables
DLM04-SW-IDs,DLM,Truck,548.8387,13.5325,938.015322,937.7017552793808,0.31356672061917834,941.1420394273282,938.4753496359234,6966789.604810542,6964460.694697469,2328.9101130738854,2,Good,87.1161709717399,San Joaquin River,Vegetables and non-tree fruits,Vegetables
DLM04-SW-IDs,DLM,Almonds,5157.824281,1.067695081,28800.6397,27776.438431864146,1024.2012681358538,115596.50535486994,111206.97551270296,158604650.88581616,152964391.28528035,5640259.60053581,2,Good,87.1161709717399,San Joaquin River,Trees and Vine,Trees and vines
DLM04-SW-IDs,DLM,Lettuce,479.2433265,17.02508876,158.449109,152.13518292900528,6.313926070994711,407.5501808672503,390.3317241994887,1292811.6593307976,1241295.3252078039,51516.33412299352,2,Good,87.1161709717399,San Joaquin River,Vegetables and non-tree fruits,Vegetables
DLM04-SW-IDs,DLM,Pistachios,4636.170568,1.382293453,12425.23273,12129.267291895803,295.96543810419644,46832.3997816422,45602.57298861541,79627703.13391377,77730994.35144095,1896708.782472819,2,Good,87.1161709717399,San Joaquin River,Trees and Vine,Trees and vines
DLM04-SW-IDs,DLM,Walnuts,2092.008952,1.920558157,130.6052946,128.80558125600507,1.799713343994938,481.62385899057927,473.7997114565857,524749.1991363387,517518.2661268561,7230.933009482396,2,Good,87.1161709717399,San Joaquin River,Trees and Vine,Trees and vines
DLM05-S-WAs,DLM,Alfalfa,205.8588937,7.063149253,640.844005,547.0483974263262,93.7956075736738,3354.8183661750004,2856.6388361900813,931794.9318818437,795414.9843625913,136379.94751925243,2,Good,69.86531683337435,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
DLM05-S-WAs,DLM,Cotton,2462.1839,0.78,54.875981,38.562633329735554,16.31334767026445,202.49236989000002,141.94037540588104,105389.51039362661,74059.67004234105,31329.840351285544,2,Good,69.86531683337435,San Joaquin River,Other field and grain,Field and grain
DLM05-S-WAs,DLM,Field and Grain,187.333843,2.812754651,1151.543688,1163.0591335369422,11.515445536942252,1072.854869703848,1080.8744564005476,606776.165385178,612843.9316005816,-6067.766215403681,2,Good,69.86531683337435,San Joaquin River,Other field and grain,Field and grain
DLM05-S-WAs,DLM,Grapes Table,390.5459,12.435,210.2074182,204.5291041378486,5.678314062151401,801.2406091090692,777.6477691065148,1020859.3496486486,993282.9679480115,27576.38170063717,2,Good,69.86531683337435,San Joaquin River,Trees and Vine,Trees and vines
DLM05-S-WAs,DLM,Grapes Wine,510.5784914,8.495282366,6796.706523,6724.3897157199435,72.31680728005631,25906.779699100567,25567.05404944939,29480772.005923226,29167097.2429472,313674.7629760243,2,Good,69.86531683337435,San Joaquin River,Trees and Vine,Trees and vines
DLM05-S-WAs,DLM,Onions and Garlic,248.2454,30.0225,215.710842,209.67450278110027,6.036339218899741,665.1084294280964,644.8801362286835,1607681.5852445783,1562693.0658241461,44988.51942043216,2,Good,69.86531683337435,San Joaquin River,Vegetables and non-tree fruits,Vegetables
DLM05-S-WAs,DLM,Orchards,3117.281059,2.261810582,1474.042075,1447.268811503908,26.773263496092113,6647.705952967711,6510.6451281372965,10393027.406199848,10204257.176375644,188770.22982420214,2,Good,69.86531683337435,San Joaquin River,Trees and Vine,Trees and vines
DLM05-S-WAs,DLM,Pasture,215.0,3.5,205.317578,78.50159077406434,126.81598722593566,1154.5691802182273,440.33700629055363,154501.477445,59072.44705748341,95429.03038751657,2,Good,69.86531683337435,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
DLM05-S-WAs,DLM,Subtropical,826.2221391,4.405931004,242.4987016,238.45452367073446,4.044177929265544,811.960084780773,796.4228805931701,882762.6251349675,868040.694247106,14721.930887861527,2,Good,69.86531683337435,San Joaquin River,Trees and Vine,Trees and vines
DLM05-S-WAs,DLM,Almonds,5157.824281,1.067695081,12169.3864,11832.75986261673,336.62653738327026,49947.909148420345,48444.846378016824,67016611.49098014,65162814.66574592,1853796.8252342194,2,Good,69.86531683337435,San Joaquin River,Trees and Vine,Trees and vines
DLM05-S-WAs,DLM,Pistachios,4636.170568,1.382293453,8361.780653,8205.885989149921,155.89466385007836,32373.387161079212,31690.402040413806,53586874.546050265,52587816.0750372,999058.4710130692,2,Good,69.86531683337435,San Joaquin River,Trees and Vine,Trees and vines
DLM05-S-WAs,DLM,Walnuts,2092.008952,1.920558157,317.9518341,314.6218199992873,3.330014100712674,1187.1076134729715,1171.7379469183923,1277474.7824649445,1264095.369036006,13379.41342893825,2,Good,69.86531683337435,San Joaquin River,Trees and Vine,Trees and vines
DLM06-S-IDs,DLM,Alfalfa,205.8588937,7.063149253,251.954979,152.6719659996239,99.28301300037612,1345.43958786,813.2301196371791,366345.58591930085,221986.88455997445,144358.7013593264,2,Good,117.62729355935485,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
DLM06-S-IDs,DLM,Corn,44.88630607,26.76544219,64.022787,23.100391609135983,40.92239539086401,160.69719536999997,57.8370274808199,76917.09347881646,27752.85275845895,49164.24072035749,2,Good,117.62729355935485,San Joaquin River,Corn,Corn
DLM06-S-IDs,DLM,Cotton,2462.1839,0.78,2987.512134,1081.990753555282,1905.521380444718,11432.213100435838,4130.066864532564,5737527.336363765,2077966.9664150928,3659560.3699486726,2,Good,117.62729355935485,San Joaquin River,Other field and grain,Field and grain
DLM06-S-IDs,DLM,Cucurbits,252.19315,13.35,470.944805,441.3453874162986,29.59941758370138,1095.731579790315,1024.296432366519,1585566.8688852945,1485912.1845979975,99654.68428729707,2,Good,117.62729355935485,San Joaquin River,Vegetables and non-tree fruits,Vegetables
DLM06-S-IDs,DLM,Grapes Wine,510.5784914,8.495282366,167.0272249,163.9699594428924,3.0572654571076043,665.3251124626576,651.5141311093104,724482.0001269551,711221.0853592551,13260.914767700131,2,Good,117.62729355935485,San Joaquin River,Trees and Vine,Trees and vines
DLM06-S-IDs,DLM,Onions and Garlic,248.2454,30.0225,1080.948434,1035.9194693432917,45.02896465670824,3250.0516252536495,3106.8778458342217,8056251.952049606,7720653.441515681,335598.5105339233,2,Good,117.62729355935485,San Joaquin River,Vegetables and non-tree fruits,Vegetables
DLM06-S-IDs,DLM,Orchards,3117.281059,2.261810582,55.86660451,54.07877186032622,1.7878326496737813,255.67120668498384,246.8705388990865,393898.628547464,381293.1581603595,12605.470387104433,2,Good,117.62729355935485,San Joaquin River,Trees and Vine,Trees and vines
DLM06-S-IDs,DLM,Tomatoes Fresh,513.5119746,20.19858006,150.9821639,146.8358026706435,4.146361229356501,270.7613472103393,262.667223009512,1566019.1225162582,1523012.1817869348,43006.94072932331,2,Good,117.62729355935485,San Joaquin River,Vegetables and non-tree fruits,Vegetables
DLM06-S-IDs,DLM,Tomatoes Processing,78.52090496,49.10025147,1358.839475,985.5954282992102,373.2440467007898,3659.8076522137203,2647.9006509395604,5238864.520044788,3799860.848489906,1439003.6715548816,2,Good,117.62729355935485,San Joaquin River,Vegetables and non-tree fruits,Vegetables
DLM06-S-IDs,DLM,Almonds,5157.824281,1.067695081,3027.650316,2893.596644485933,134.053671514067,12328.047463930207,11752.749397482892,16673220.6775779,15934989.30522229,738231.3723556101,2,Good,117.62729355935485,San Joaquin River,Trees and Vine,Trees and vines
DLM06-S-IDs,DLM,Pistachios,4636.170568,1.382293453,674.1121989,654.4900056424578,19.622193257542108,2585.0883125104333,2503.566415219906,4320080.534456036,4194330.7627213495,125749.77173468564,2,Good,117.62729355935485,San Joaquin River,Trees and Vine,Trees and vines
ESJ01-NW-IDs,ESJ,Alfalfa,205.8588937,7.063149253,5540.710233,5362.38948748886,178.32074551113965,21793.4602479531,21039.33494218664,8056259.672953122,7796979.152857328,259280.52009579446,2,Good,45.82289672994968,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
ESJ01-NW-IDs,ESJ,Beans Dry,1415.3103,1.200351344,116.864021,118.03266206111022,1.1686410611102218,178.41240543228798,179.7460378621397,198536.73503933474,200522.10383565337,-1985.3687963186821,2,Good,45.82289672994968,San Joaquin River,Other field and grain,Field and grain
ESJ01-NW-IDs,ESJ,Corn,44.88630607,26.76544219,24163.86947,24405.50840833463,241.63893833462862,38662.19115200001,38951.19103039071,29030517.006919883,29320822.46969217,-290305.4627722874,2,Good,45.82289672994968,San Joaquin River,Corn,Corn
ESJ01-NW-IDs,ESJ,Cotton,2462.1839,0.78,233.849872,211.08250350174046,22.767368498259543,836.6083942558153,753.2692132911856,449109.48408725945,405384.6745210696,43724.809566189826,2,Good,45.82289672994968,San Joaquin River,Other field and grain,Field and grain
ESJ01-NW-IDs,ESJ,Cucurbits,252.19315,13.35,249.04945,250.12935627323174,1.0799062732317282,433.346043,434.13701307488816,838494.3467719211,842130.1520513479,-3635.8052794267423,2,Good,45.82289672994968,San Joaquin River,Vegetables and non-tree fruits,Vegetables
ESJ01-NW-IDs,ESJ,Field and Grain,187.333843,2.812754651,5946.858739,6006.327386337136,59.468647337135735,1704.7661738289528,1717.5092582575555,3133543.415973077,3164878.881720401,-31335.465747324284,2,Good,45.82289672994968,San Joaquin River,Other field and grain,Field and grain
ESJ01-NW-IDs,ESJ,Grapes Table,390.5459,12.435,383.8924982,383.65157936890995,0.24091883109002765,888.0713123747025,885.295193192839,1864350.2184807623,1863180.2110503362,1170.007430425845,2,Good,45.82289672994968,San Joaquin River,Trees and Vine,Trees and vines
ESJ01-NW-IDs,ESJ,Grapes Wine,510.5784914,8.495282366,12412.52411,12406.644274491582,5.879835508418182,28714.30577032916,28628.951705388794,53839428.26818081,53813924.431952275,25503.83622853458,2,Good,45.82289672994968,San Joaquin River,Trees and Vine,Trees and vines
ESJ01-NW-IDs,ESJ,Onions and Garlic,248.2454,30.0225,253.379645,255.61905011797384,2.2394051179738312,303.21097526779323,305.1260668839578,1888425.1972013,1905115.3660249375,-16690.1688236373,2,Good,45.82289672994968,San Joaquin River,Vegetables and non-tree fruits,Vegetables
ESJ01-NW-IDs,ESJ,Orchards,3117.281059,2.261810582,929.3695308,926.8694904224075,2.5000403775925406,2815.3007952410985,2800.708179397923,6552705.087533877,6535078.054627828,17627.03290604893,2,Good,45.82289672994968,San Joaquin River,Trees and Vine,Trees and vines
ESJ01-NW-IDs,ESJ,Pasture,215.0,3.5,2275.909758,2275.9097353543743,2.2645625449513318e-05,8929.152616461362,8906.829557427933,1712622.0928949998,1712622.0758541666,0.017040833132341504,2,Good,45.82289672994968,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
ESJ01-NW-IDs,ESJ,Potatoes,960.1331262,14.27542043,1112.708358,1116.9604473120703,4.252089312070211,1631.9722587709027,1634.113118648474,15251119.06846698,15309399.497405881,-58280.42893890105,2,Good,45.82289672994968,San Joaquin River,Vegetables and non-tree fruits,Vegetables
ESJ01-NW-IDs,ESJ,Rice,356.2897,4.3575,3234.728251,2947.572641227188,287.1556097728121,14556.2771295,13230.916561199803,5022020.310552846,4576201.931799566,445818.3787532784,2,Good,45.82289672994968,San Joaquin River,Corn,Field and grain
ESJ01-NW-IDs,ESJ,Safflower,447.9696,1.4025,856.741694,865.3091194461402,8.567425446140192,688.2491605610861,693.3938213999334,538271.4131352147,543654.1326107822,-5382.719475567457,2,Good,45.82289672994968,San Joaquin River,Other field and grain,Field and grain
ESJ01-NW-IDs,ESJ,Subtropical,826.2221391,4.405931004,1412.267349,1408.2299716391292,4.037377360870778,3977.2426624244185,3955.9578356563748,5141045.391872074,5126348.216941952,14697.174930122681,2,Good,45.82289672994968,San Joaquin River,Trees and Vine,Trees and vines
ESJ01-NW-IDs,ESJ,Sunflowers,3239.762235,0.609912532,292.607523,282.7902931503776,9.817229849622436,831.9807236324642,802.0568912763814,578184.1518323853,558785.584578366,19398.567254019435,2,Good,45.82289672994968,San Joaquin River,Other field and grain,Field and grain
ESJ01-NW-IDs,ESJ,Tomatoes Fresh,513.5119746,20.19858006,85.59841,86.45439197248002,0.8559819724800235,147.12856115298888,148.228342218287,887844.9179319711,896723.3450442011,-8878.427112229867,2,Good,45.82289672994968,San Joaquin River,Vegetables and non-tree fruits,Vegetables
ESJ01-NW-IDs,ESJ,Tomatoes Processing,78.52090496,49.10025147,770.38569,778.0895540999319,7.703864099931934,1312.2236250432047,1322.0324958539318,2970142.045727088,2999843.493942949,-29701.44821586134,2,Good,45.82289672994968,San Joaquin River,Vegetables and non-tree fruits,Vegetables
ESJ01-NW-IDs,ESJ,Truck,548.8387,13.5325,753.688948,753.2526655886907,0.4362824113093211,1738.5091736378963,1733.1590413725246,5597768.186762085,5594527.847615609,3240.339146476239,2,Good,45.82289672994968,San Joaquin River,Vegetables and non-tree fruits,Vegetables
ESJ01-NW-IDs,ESJ,Almonds,5157.824281,1.067695081,636.1098266,629.1393731110147,6.970453488985299,2564.768421657286,2530.3221577616964,3503046.3914636606,3464660.218321252,38386.17314240895,2,Good,45.82289672994968,San Joaquin River,Trees and Vine,Trees and vines
ESJ01-NW-IDs,ESJ,Berries,5010.1193,4.8075,824.216198,824.5806488402104,0.36445084021045204,1672.1362431102773,1668.6934205752123,19852193.769774918,19860971.98684584,-8778.217070922256,2,Good,45.82289672994968,San Joaquin River,Vegetables and non-tree fruits,Vegetables
ESJ01-NW-IDs,ESJ,Walnuts,2092.008952,1.920558157,2722.995794,2712.479771907083,10.516022092916955,10066.628482060258,10002.682377166944,10940520.187403783,10898268.65243915,42251.534964634106,2,Good,45.82289672994968,San Joaquin River,Trees and Vine,Trees and vines
ESJ02-SW-IDs,ESJ,Alfalfa,205.8588937,7.063149253,3514.162503,3210.9279817965707,303.23452120342927,14885.406667786114,13566.953250182818,5109634.770016479,4668728.109699085,440906.66031739395,2,Good,68.35480090360109,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
ESJ02-SW-IDs,ESJ,Beans Dry,1415.3103,1.200351344,670.746462,612.5298477342347,58.2166142657652,1240.8809547,1130.347256593065,1139510.7875388372,1040608.3501379421,98902.43740089505,2,Good,68.35480090360109,San Joaquin River,Other field and grain,Field and grain
ESJ02-SW-IDs,ESJ,Corn,44.88630607,26.76544219,9351.551233,9092.199210012937,259.3520229870628,15640.469437192502,15168.686269246873,11234970.76690214,10923384.771809235,311585.9950929042,2,Good,68.35480090360109,San Joaquin River,Corn,Corn
ESJ02-SW-IDs,ESJ,Cucurbits,252.19315,13.35,1311.171584,1303.8860039980673,7.285580001932658,2360.1088512,2341.127296901251,4414424.367658651,4389895.433165622,24528.93449303042,2,Good,68.35480090360109,San Joaquin River,Vegetables and non-tree fruits,Vegetables
ESJ02-SW-IDs,ESJ,Field and Grain,187.333843,2.812754651,1945.678535,1965.1353398583685,19.456804858368514,713.4154634818929,718.7482316892409,1025224.9852456757,1035477.2453775627,-10252.260131887044,2,Good,68.35480090360109,San Joaquin River,Other field and grain,Field and grain
ESJ02-SW-IDs,ESJ,Grapes Table,390.5459,12.435,87.94230635,86.9348727204026,1.0074336295974007,237.15108615314745,233.84828532684554,427086.38180240593,422193.84257267014,4892.539229735732,2,Good,68.35480090360109,San Joaquin River,Trees and Vine,Trees and vines
ESJ02-SW-IDs,ESJ,Grapes Wine,510.5784914,8.495282366,2843.467905,2829.721580366859,13.74632463314083,7667.885118097823,7611.738747025729,12333566.077892747,12273941.278578894,59624.79931385256,2,Good,68.35480090360109,San Joaquin River,Trees and Vine,Trees and vines
ESJ02-SW-IDs,ESJ,Onions and Garlic,248.2454,30.0225,52.067578,52.13662843413685,0.06905043413685519,69.59699594402252,69.51506956313749,388056.9264056079,388571.5556675667,-514.6292619587621,2,Good,68.35480090360109,San Joaquin River,Vegetables and non-tree fruits,Vegetables
ESJ02-SW-IDs,ESJ,Orchards,3117.281059,2.261810582,1525.455362,1508.372752593888,17.082609406111942,5554.9832604849225,5479.044521773795,10755527.032157822,10635082.690209761,120444.34194806032,2,Good,68.35480090360109,San Joaquin River,Trees and Vine,Trees and vines
ESJ02-SW-IDs,ESJ,Pasture,215.0,3.5,9544.805445,9544.8053495934,9.540659993945155e-05,44343.5752933809,44232.715470819014,7182466.0973625,7182466.025569034,0.07179346680641174,2,Good,68.35480090360109,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
ESJ02-SW-IDs,ESJ,Potatoes,960.1331262,14.27542043,587.76744,585.9066846385012,1.8607553614987182,1082.9169801142805,1076.7899469956135,8056119.240553076,8030615.161814499,25504.078738577664,2,Good,68.35480090360109,San Joaquin River,Vegetables and non-tree fruits,Vegetables
ESJ02-SW-IDs,ESJ,Rice,356.2897,4.3575,189.369604,142.897475433469,46.47212856653101,852.163218,641.431036571582,294002.4396779999,221852.95588022107,72149.48379777881,2,Good,68.35480090360109,San Joaquin River,Corn,Field and grain
ESJ02-SW-IDs,ESJ,Safflower,447.9696,1.4025,63.806366,64.44442999347419,0.6380639934741907,62.31755081460212,62.78337432133314,40088.095436899224,40488.9766007825,-400.8811638832776,2,Good,68.35480090360109,San Joaquin River,Other field and grain,Field and grain
ESJ02-SW-IDs,ESJ,Subtropical,826.2221391,4.405931004,240.2268909,237.52763188269003,2.69925901730997,718.9868720492474,709.1308497577628,874492.603216872,864666.5507047633,9826.052512108698,2,Good,68.35480090360109,San Joaquin River,Trees and Vine,Trees and vines
ESJ02-SW-IDs,ESJ,Tomatoes Processing,78.52090496,49.10025147,199.0012914,194.29775745070782,4.7035339492921935,335.64884489433376,326.89625895258257,767228.818517032,749094.8317002499,18133.98681678204,2,Good,68.35480090360109,San Joaquin River,Vegetables and non-tree fruits,Vegetables
