g,HR_Region,shortage_pct,IMPLAN_category,crop_class,basin,i,p,y,xland,xlandsc,xwater,xwatersc,grev_base,gross_revenue,iterations,statussc,lambdawater
ESJ03-CE-WAs,San Joaquin River,0.6,Trees and Vine,Trees and vines,ESJ,Subtropical,826.2221390999998,4.405931004,1651.125958,1347.1442164954196,4860.198753442031,2359.9662718512996,6010557.068947901,4903979.102331347,10,Non-optimal,N/A
ESJ03-CE-WAs,San Joaquin River,0.6,Vegetables and non-tree fruits,Vegetables,ESJ,Tomatoes Fresh,513.5119746,20.19858006,189.8466093,84.17033206827315,326.3128189657102,160.33803389607795,1969129.4178667746,873032.589828044,10,Non-optimal,N/A
ESJ03-CE-WAs,San Joaquin River,0.6,Vegetables and non-tree fruits,Vegetables,ESJ,Tomatoes Processing,78.52090496,49.10025147,1708.619484,0.0800262293770733,2995.7794947104603,0.1150574303968963,6587405.030299722,308.5328189751885,10,Non-optimal,N/A
ESJ03-CE-WAs,San Joaquin River,0.6,Vegetables and non-tree fruits,Vegetables,ESJ,Truck,548.8387,13.5325,949.402024,804.8441823213888,2569.714811943134,1358.0958823028777,7051360.4591091,5977706.281954414,10,Non-optimal,N/A
ESJ03-CE-WAs,San Joaquin River,0.6,Trees and Vine,Trees and vines,ESJ,Almonds,5157.824281,1.067695081,30115.29547,16304.869253658002,123070.90677039663,72851.21805020394,165844438.66858107,89790647.79992734,10,Non-optimal,N/A
ESJ03-CE-WAs,San Joaquin River,0.6,Vegetables and non-tree fruits,Vegetables,ESJ,Berries,5010.1193,4.8075,79.12447,72.49880503279941,160.52450112596773,96.01993372502595,1905803.7371533706,1746216.9866118876,10,Non-optimal,N/A
ESJ03-CE-WAs,San Joaquin River,0.6,Vegetables and non-tree fruits,Vegetables,ESJ,Lettuce,479.2433265,17.02508876,170.922083,0.08636135489129228,439.63217136713064,0.1489266458277279,1394580.6520092601,704.6361271685502,10,Non-optimal,N/A
ESJ03-CE-WAs,San Joaquin River,0.6,Trees and Vine,Trees and vines,ESJ,Pistachios,4636.170568,1.3822934530000002,69.30736838,49.33272107045723,266.941660887479,211.4663206464945,444159.61248199845,316151.1219586261,10,Non-optimal,N/A
ESJ03-CE-WAs,San Joaquin River,0.6,Trees and Vine,Trees and vines,ESJ,Walnuts,2092.008952,1.920558157,66330.70446000001,49241.84921554139,247056.68615610333,198278.74782224707,266505153.18032265,197845125.7966665,10,Non-optimal,N/A
KAW01-CC-TID,Tulare Lake,0.6,Alfalfa and Pasture,Alfalfa and pasture,KAW,Alfalfa,199.736451,8.253403632000001,9221.825584,6341.797799292337,48322.366060160006,33147.94258573812,15202230.657519696,10454488.869911477,2,Good,115.36099738771465
KAW01-CC-TID,Tulare Lake,0.6,Other field and grain,Field and grain,KAW,Beans Dry,989.2558964,1.380612025,269.94121,5.902812077868475e-21,629.862823243353,5.9028120778651524e-08,368679.9241973456,8.06193433533074e-18,2,Good,115.36099738771465
KAW01-CC-TID,Tulare Lake,0.6,Corn,Corn,KAW,Corn,50.43552386,24.76768295,20805.9839,2.5041589965872975e-06,54581.03109073134,6.647904696447497e-06,25990233.05387027,0.0031281229591478147,2,Good,115.36099738771465
KAW01-CC-TID,Tulare Lake,0.6,Other field and grain,Field and grain,KAW,Cotton,2858.852174,0.790424805,5811.702749,2616.2784173715168,21503.3001713,9656.029472450102,13132749.290215738,5912024.41223522,2,Good,115.36099738771465
KAW01-CC-TID,Tulare Lake,0.6,Other field and grain,Field and grain,KAW,Field and Grain,223.9885826,2.362115685,775.702987,774.568386530929,545.5777672647657,543.4178078736877,410414.3230144497,409814.0207193579,2,Good,115.36099738771465
KAW01-CC-TID,Tulare Lake,0.6,Trees and Vine,Trees and vines,KAW,Grapes Table,1745.2144879999996,11.85729761,212.505781,210.29519370919883,842.939598037502,832.0854995544487,4397494.239501626,4351749.390436961,2,Good,115.36099738771465
KAW01-CC-TID,Tulare Lake,0.6,Trees and Vine,Trees and vines,KAW,Grapes Wine,361.67775510000007,11.83919792,318.7586715,311.51996918057824,1264.4093970562528,1232.6066259291413,1364916.5112695994,1333920.572337333,2,Good,115.36099738771465
KAW01-CC-TID,Tulare Lake,0.6,Trees and Vine,Trees and vines,KAW,Orchards,1503.259449,11.50880315,410.8120982,405.53979720366686,1873.9785527409308,1845.3033535707305,7107343.8847875055,7016129.296879229,2,Good,115.36099738771465
KAW01-CC-TID,Tulare Lake,0.6,Alfalfa and Pasture,Alfalfa and pasture,KAW,Pasture,215.0,3.5,84.987717,5.902812077867433e-21,472.53170652,5.902812077865648e-08,63953.2570425,4.441866088595243e-18,2,Good,115.36099738771465
KAW01-CC-TID,Tulare Lake,0.6,Trees and Vine,Trees and vines,KAW,Subtropical,654.5088042,14.79755688,110.3412291,108.90109206860018,415.16958950482547,408.726552749406,1068669.2870698886,1054721.370890396,2,Good,115.36099738771465
KAW01-CC-TID,Tulare Lake,0.6,Trees and Vine,Trees and vines,KAW,Almonds,5115.183836,1.143761761,7113.903528,6682.008154280494,33219.40401155195,31124.599114865436,41620260.18091339,39093433.980025575,2,Good,115.36099738771465
KAW01-CC-TID,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KAW,Berries,6318.852028,4.9032894780000005,52.848948,52.17732445723363,169.69209992853877,167.1167508044286,1637427.4466980563,1616618.4265681903,2,Good,115.36099738771465
KAW01-CC-TID,Tulare Lake,0.6,Trees and Vine,Trees and vines,KAW,Pistachios,4379.7619,1.4665228119999998,7682.889059,7376.093827524871,31739.83052282655,30396.205640632008,49347355.74970339,47376803.61577913,2,Good,115.36099738771465
KAW01-CC-TID,Tulare Lake,0.6,Trees and Vine,Trees and vines,KAW,Walnuts,2131.866347,1.870657994,5004.694659000002,4873.03394909438,21532.238713790975,20913.365951764794,19958686.387179505,19433624.420852713,2,Good,115.36099738771465
KAW02-CC,Tulare Lake,0.6,Alfalfa and Pasture,Alfalfa and pasture,KAW,Alfalfa,199.736451,8.253403632000001,17390.93459,3.6553017014718236e-18,91128.49725160001,1.5633409433039228e-08,28669052.19349654,6.025785142262008e-15,5,Good,309.65079769582877
KAW02-CC,Tulare Lake,0.6,Other field and grain,Field and grain,KAW,Beans Dry,989.2558964,1.380612025,585.270715,6.946711182332507e-18,1365.6316681382432,1.5633409440235868e-08,799350.2097776262,9.487669378540614e-15,5,Good,309.65079769582877
KAW02-CC,Tulare Lake,0.6,Corn,Corn,KAW,Corn,50.43552386,24.76768295,54993.14557000001,7.93116750164895e-18,144265.35186030233,1.5633409448195566e-08,68695846.1853714,9.907384949823893e-15,5,Good,309.65079769582877
KAW02-CC,Tulare Lake,0.6,Other field and grain,Field and grain,KAW,Cotton,2858.852174,0.790424805,8435.327135,4.407636835328613e-18,31210.7103995,1.5633409433528634e-08,19061373.44412017,9.959970772877286e-15,5,Good,309.65079769582877
KAW02-CC,Tulare Lake,0.6,Other field and grain,Field and grain,KAW,Field and Grain,223.9885826,2.362115685,9983.883353,1.8045558914340975e-07,7021.997954948705,1.5818642302541796e-07,5282342.334691472,9.54766962273747e-05,5,Good,309.65079769582877
KAW02-CC,Tulare Lake,0.6,Trees and Vine,Trees and vines,KAW,Grapes Table,1745.2144879999996,11.85729761,2617.417898,2526.809061517576,10382.424329605807,9997.951655049737,54163609.454104476,52288592.997590266,5,Good,309.65079769582877
KAW02-CC,Tulare Lake,0.6,Trees and Vine,Trees and vines,KAW,Grapes Wine,361.67775510000007,11.83919792,3926.126847,3595.8526290161667,15573.636494408709,14227.889748805846,16811575.144267574,15397349.356302494,5,Good,309.65079769582877
KAW02-CC,Tulare Lake,0.6,Trees and Vine,Trees and vines,KAW,Orchards,1503.259449,11.50880315,9332.404667,8936.547144418462,42263.922985374316,40370.01352729522,161457292.8377425,154608673.83481017,5,Good,309.65079769582877
KAW02-CC,Tulare Lake,0.6,Alfalfa and Pasture,Alfalfa and pasture,KAW,Pasture,215.0,3.5,1586.142119,3.265735590210909e-18,8818.95018164,1.5633409419955924e-08,1193571.9445475,2.457466031633709e-15,5,Good,309.65079769582877
KAW02-CC,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KAW,Potatoes,316.2258,23.4875,50.844661,44.529400022907396,93.67743600267197,81.83694017976202,377641.2696906586,330735.5941111298,5,Good,309.65079769582877
KAW02-CC,Tulare Lake,0.6,Trees and Vine,Trees and vines,KAW,Subtropical,654.5088042,14.79755688,64695.27129,61825.60822293113,240772.9474953975,229517.84022481373,626582194.2550514,598789130.7825032,5,Good,309.65079769582877
KAW02-CC,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KAW,Tomatoes Processing,75.98456236,53.94007231,237.6382522,6.0637084016243675e-18,642.4154083681206,1.5633409444246678e-08,973987.1794186586,2.485279279846235e-14,5,Good,309.65079769582877
KAW02-CC,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KAW,Truck,923.9057692,21.11899336,218.360736,215.8846808598665,230.0066418472131,226.8300318688016,4260645.903822324,4212333.215453074,5,Good,309.65079769582877
KAW02-CC,Tulare Lake,0.6,Trees and Vine,Trees and vines,KAW,Almonds,5115.183836,1.143761761,16836.6513,13211.205894174416,78124.9201545781,61148.98182390056,98503698.41581492,77292842.73464718,5,Good,309.65079769582877
KAW02-CC,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KAW,Berries,6318.852028,4.9032894780000005,296.26972,283.71071185882425,951.2891520951412,908.686154409345,9179372.33402542,8790254.567032868,5,Good,309.65079769582877
KAW02-CC,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KAW,Lettuce,479.2433265,17.02508876,211.029389,140.42391065316923,542.792990115554,360.2842294500869,1721822.585702608,1145741.1788995506,5,Good,309.65079769582877
KAW02-CC,Tulare Lake,0.6,Trees and Vine,Trees and vines,KAW,Pistachios,4379.7619,1.4665228119999998,10088.04972,8735.475462069875,41360.657710838015,35725.611431468606,64795752.5522738,56108140.04460906,5,Good,309.65079769582877
KAW02-CC,Tulare Lake,0.6,Trees and Vine,Trees and vines,KAW,Walnuts,2131.866347,1.870657994,28752.922510000004,25779.277083345612,123273.18747543836,110247.88488659618,114666448.64336848,102807572.02028905,5,Good,309.65079769582877
KAW03-SE-LindsayStrat,Tulare Lake,0.6,Other field and grain,Field and grain,KAW,Field and Grain,223.9885826,2.362115685,345.1773100000001,2.588024167712746e-09,242.7747079182743,1.0417121482190691e-08,182628.80816211022,1.3692897984636241e-06,10,Good,692.0112220228488
KAW03-SE-LindsayStrat,Tulare Lake,0.6,Trees and Vine,Trees and vines,KAW,Orchards,1503.259449,11.50880315,288.1669435,201.24470713927386,1316.5712130901145,917.1440689408678,4985494.761854683,3481677.742450114,10,Good,692.0112220228488
KAW03-SE-LindsayStrat,Tulare Lake,0.6,Trees and Vine,Trees and vines,KAW,Subtropical,654.5088042,14.79755688,10136.8821,6201.768605931359,38230.98951132946,23331.335656333213,98177033.69155705,60064942.98397373,10,Good,692.0112220228488
KAW03-SE-LindsayStrat,Tulare Lake,0.6,Trees and Vine,Trees and vines,KAW,Pistachios,4379.7619,1.4665228119999998,62.71607227,2.6531434413071883e-06,259.5200554457048,1.1018652190704673e-05,402826.63276340795,0.01704119534302104,10,Good,692.0112220228488
KAW03-SE-LindsayStrat,Tulare Lake,0.6,Trees and Vine,Trees and vines,KAW,Walnuts,2131.866347,1.870657994,84.60393502,4.389541724629358e-09,364.2772394605473,3.18614699686337e-08,337399.88575504674,1.7505460899151404e-05,10,Good,692.0112220228488
KGS01-NE-FID,Tulare Lake,0.6,Alfalfa and Pasture,Alfalfa and pasture,KGS,Alfalfa,199.736451,8.253403632000001,2795.216192000001,6.880032365681287e-21,13286.594298374934,6.880032365678626e-08,4607929.406314596,1.1341771539873423e-17,2,Good,519.6389265440394
KGS01-NE-FID,Tulare Lake,0.6,Other field and grain,Field and grain,KGS,Beans Dry,989.2558964,1.380612025,74.085347,6.880032365681269e-21,152.10544908799054,6.880032365677564e-08,101184.18049653865,9.39660087859373e-18,2,Good,519.6389265440394
KGS01-NE-FID,Tulare Lake,0.6,Corn,Corn,KGS,Corn,50.43552386,24.76768295,3235.771195,6.880032365681195e-21,7916.853524845257,6.880032365677678e-08,4042031.7477536015,8.594337353218112e-18,2,Good,519.6389265440394
KGS01-NE-FID,Tulare Lake,0.6,Other field and grain,Field and grain,KGS,Cotton,2858.852174,0.790424805,887.310331,6.880032365681147e-21,3365.8638552975635,6.880032365678174e-08,2005061.9625455558,1.55468619214235e-17,2,Good,519.6389265440394
KGS01-NE-FID,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KGS,Cucurbits,365.85,17.8725,209.508733,6.880032365682206e-21,470.69628687650294,6.880032365678173e-08,1369905.1412539736,4.498615200800146e-17,2,Good,519.6389265440394
KGS01-NE-FID,Tulare Lake,0.6,Other field and grain,Field and grain,KGS,Field and Grain,223.9885826,2.362115685,3839.353807,6.880032365681371e-21,5503.07378875355,6.880032365677381e-08,2031351.9735265053,3.640135300495656e-18,2,Good,519.6389265440394
KGS01-NE-FID,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Grapes Table,1745.2144879999996,11.85729761,17065.34165,15746.827047509834,74063.582761,68170.37563110917,353142118.05373037,325857399.765764,2,Good,519.6389265440394
KGS01-NE-FID,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Grapes Wine,361.67775510000007,11.83919792,25598.01248,17831.685797761966,111095.3741632,77196.0417995065,109610037.35277918,76354824.33969463,2,Good,519.6389265440394
KGS01-NE-FID,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Orchards,1503.259449,11.50880315,7016.8174290000015,6442.521437667864,30846.179974400762,28250.7501213978,121395973.15460353,111460240.68728632,2,Good,519.6389265440394
KGS01-NE-FID,Tulare Lake,0.6,Alfalfa and Pasture,Alfalfa and pasture,KGS,Pasture,215.0,3.5,5141.785124,6.880032365679316e-21,27799.918238807266,6.880032365677761e-08,3869193.30581,5.177224355173685e-18,2,Good,519.6389265440394
KGS01-NE-FID,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Subtropical,654.5088042,14.79755688,15092.4063,14195.201851848178,41721.760841302596,39143.406098679254,146171936.02377677,137482393.17761737,2,Good,519.6389265440394
KGS01-NE-FID,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KGS,Tomatoes Processing,75.98456236,53.94007231,306.2890416,6.880032365681848e-21,742.8189900434024,6.880032365678039e-08,1255360.182769549,2.8198588636815195e-17,2,Good,519.6389265440394
KGS01-NE-FID,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KGS,Truck,923.9057692,21.11899336,4343.423854,4239.378859811593,4690.89776232,4567.082800081629,84748711.65532832,82718589.91081263,2,Good,519.6389265440394
KGS01-NE-FID,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Almonds,5115.183836,1.143761761,48967.17144,23956.83028826416,228113.4928906975,111323.8488203871,286484966.74640197,140160673.50127,2,Good,519.6389265440394
KGS01-NE-FID,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KGS,Berries,6318.852028,4.9032894780000005,375.39042,345.20577449301817,1205.3369286150435,1105.6463313011855,11630781.693809893,10695565.97254363,2,Good,519.6389265440394
KGS01-NE-FID,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KGS,Lettuce,479.2433265,17.02508876,82.586069,8.657414891955408e-08,212.4213103531255,3.2622723596680166e-07,673832.9648890469,0.0007063723477286344,2,Good,519.6389265440394
KGS01-NE-FID,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Pistachios,4379.7619,1.4665228119999998,1604.56357,1163.0413194548569,6609.85657335448,4779.067365439275,10306145.084712474,7470238.513402859,2,Good,519.6389265440394
KGS01-NE-FID,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Walnuts,2131.866347,1.870657994,2191.806548,1351.4827688977246,9417.546175742405,5792.405419242535,8740908.785360223,5389703.584333429,2,Good,519.6389265440394
KGS02-SE,Tulare Lake,0.6,Alfalfa and Pasture,Alfalfa and pasture,KGS,Alfalfa,199.736451,8.253403632000001,4292.671922,7.394430095869164e-21,21663.684301124227,3.9228793853706725e-09,7076493.4882878605,1.2189759053060453e-17,4,Good,607.9474858852321
KGS02-SE,Tulare Lake,0.6,Other field and grain,Field and grain,KGS,Beans Dry,989.2558964,1.380612025,53.779297,3.9228793852911373e-22,122.79606146540692,3.922879385291812e-09,73450.61223273963,5.357784661350766e-19,4,Good,607.9474858852321
KGS02-SE,Tulare Lake,0.6,Corn,Corn,KGS,Corn,50.43552386,24.76768295,10302.29399,8.438807109508873e-16,26047.633301282567,3.922885567587314e-09,12869327.549060876,1.0541513659096551e-12,4,Good,607.9474858852321
KGS02-SE,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KGS,Cucurbits,365.85,17.8725,441.089347,7.383558799638044e-21,978.4832012813034,3.92287938535727e-09,2884130.6782551063,4.8278537202433344e-17,4,Good,607.9474858852321
KGS02-SE,Tulare Lake,0.6,Other field and grain,Field and grain,KGS,Field and Grain,223.9885826,2.362115685,4774.647807,3.9228793852913127e-22,4376.76049134155,3.922879385291479e-09,2526203.8179341597,2.0755442665088958e-19,4,Good,607.9474858852321
KGS02-SE,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Grapes Table,1745.2144879999996,11.85729761,24897.30455,22695.00782125954,102244.93069363243,92967.82911689035,515213058.3108355,469639770.2208072,4,Good,607.9474858852321
KGS02-SE,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Grapes Wine,361.67775510000007,11.83919792,37345.95682,6087.7112952021225,153367.39601991532,24937.7003023281,159914435.74823502,26067424.687029466,4,Good,607.9474858852321
KGS02-SE,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Orchards,1503.259449,11.50880315,53310.39109,47894.53109036668,232840.92354626654,208663.39556107245,922307993.7745169,828609732.1655818,4,Good,607.9474858852321
KGS02-SE,Tulare Lake,0.6,Alfalfa and Pasture,Alfalfa and pasture,KGS,Pasture,215.0,3.5,2486.808625,6.840507713585276e-21,13437.055936254397,3.92287938534137e-09,1871323.4903125002,5.14748205447292e-18,4,Good,607.9474858852321
KGS02-SE,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Subtropical,654.5088042,14.79755688,59651.037,52870.56752212572,219731.3054118604,194267.79464994007,577728123.0572186,512058386.1690054,4,Good,607.9474858852321
KGS02-SE,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KGS,Tomatoes Processing,75.98456236,53.94007231,155.7793507,6.328875048129101e-21,414.3730728620001,3.922879385344803e-09,638479.2389074938,2.593960820681541e-17,4,Good,607.9474858852321
KGS02-SE,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KGS,Truck,923.9057692,21.11899336,2533.307858,2475.2058003859547,2343.30976865,2283.841427206528,49429801.0989879,48296116.08623482,4,Good,607.9474858852321
KGS02-SE,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Almonds,5115.183836,1.143761761,31168.70875,8408.040111853381,144239.2882050235,38812.573027548795,182354141.0945757,49191673.13550528,4,Good,607.9474858852321
KGS02-SE,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KGS,Berries,6318.852028,4.9032894780000005,1725.168996,1558.5550556041726,5539.325960903686,4991.836193253487,53451188.17205083,48288961.688249454,4,Good,607.9474858852321
KGS02-SE,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Pistachios,4379.7619,1.4665228119999998,1313.29015,861.9007194379036,5367.064118268224,3513.5508231895824,8435289.8677762,5536006.194597261,4,Good,607.9474858852321
KGS02-SE,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Walnuts,2131.866347,1.870657994,4208.542573,1.0877830456053049e-14,18016.538245661468,3.923085733668857e-09,16783637.58127536,4.3380709801115665e-11,4,Good,607.9474858852321
KGS03-CC-WA,Tulare Lake,0.6,Alfalfa and Pasture,Alfalfa and pasture,KGS,Alfalfa,199.736451,8.253403632000001,10171.04447,6.92755467543091e-21,53025.04516687633,6.927554675428432e-08,16767023.259375297,1.1420112331250493e-17,3,Good,484.9243975989895
KGS03-CC-WA,Tulare Lake,0.6,Corn,Corn,KGS,Corn,50.43552386,24.76768295,11153.84298,6.92755467543097e-21,27921.786922882053,6.927554675427402e-08,13933057.907272285,8.653700847470114e-18,3,Good,484.9243975989895
KGS03-CC-WA,Tulare Lake,0.6,Other field and grain,Field and grain,KGS,Cotton,2858.852174,0.790424805,90.25101,6.92755467543103e-21,340.54714436991634,6.927554675427936e-08,203940.89971698815,1.565424844936397e-17,3,Good,484.9243975989895
KGS03-CC-WA,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KGS,Cucurbits,365.85,17.8725,238.116505,6.927554675431971e-21,575.4482204960387,6.927554675427937e-08,1556961.467648833,4.5296883954676295e-17,3,Good,484.9243975989895
KGS03-CC-WA,Tulare Lake,0.6,Other field and grain,Field and grain,KGS,Field and Grain,223.9885826,2.362115685,633.087058,6.92755467543117e-21,894.7630417623044,6.927554675427087e-08,334958.09694268927,3.665278734143471e-18,3,Good,484.9243975989895
KGS03-CC-WA,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Grapes Table,1745.2144879999996,11.85729761,14813.90572,13825.659278330966,61971.50559039537,57692.74737962757,306551966.5473016,286101661.5532574,3,Good,484.9243975989895
KGS03-CC-WA,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Grapes Wine,361.67775510000007,11.83919792,22220.85858,17432.573455895228,92957.25838559306,72743.94922661968,95149150.38296847,74645835.45885289,3,Good,484.9243975989895
KGS03-CC-WA,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KGS,Onions and Garlic,426.9855608,22.97465084,1135.209912,808.4505449666414,3413.1978024584037,2424.664428045618,11136232.340480369,7930773.867781811,3,Good,484.9243975989895
KGS03-CC-WA,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Orchards,1503.259449,11.50880315,10679.67196,9801.348068405308,50342.95260008194,46087.11074123158,184765983.10765764,169570349.95288828,3,Good,484.9243975989895
KGS03-CC-WA,Tulare Lake,0.6,Alfalfa and Pasture,Alfalfa and pasture,KGS,Pasture,215.0,3.5,166.591352,6.927554681500582e-21,920.1395674911361,6.927554681499029e-08,125359.99238,5.212984897829188e-18,3,Good,484.9243975989895
KGS03-CC-WA,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Subtropical,654.5088042,14.79755688,558.9630129,520.5248663969305,1836.4316687214816,1705.8705972370158,5413630.148644772,5041351.654424853,3,Good,484.9243975989895
KGS03-CC-WA,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KGS,Tomatoes Fresh,330.145,19.3975,74.52557628,6.927554675432704e-21,128.09631402234828,6.927554675428079e-08,477260.86917468323,4.436397449957636e-17,3,Good,484.9243975989895
KGS03-CC-WA,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KGS,Tomatoes Processing,75.98456236,53.94007231,1788.613831,6.927554675431569e-21,4751.750744952871,6.927554675427802e-08,7330835.52078444,2.8393364183277454e-17,3,Good,484.9243975989895
KGS03-CC-WA,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KGS,Truck,923.9057692,21.11899336,835.1754980000002,814.6214061832479,991.0749245717253,964.2673492140497,16295910.747097272,15894860.133740515,3,Good,484.9243975989895
KGS03-CC-WA,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Almonds,5115.183836,1.143761761,46366.3763,25634.756108482707,216330.39758265202,119304.40600588983,271268880.39128,149977465.2144129,3,Good,484.9243975989895
KGS03-CC-WA,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Pistachios,4379.7619,1.4665228119999998,11756.1579,8821.792478019624,48517.93981720523,36316.7250644598,75510045.98477125,56662556.02805156,3,Good,484.9243975989895
KGS03-CC-WA,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Walnuts,2131.866347,1.870657994,3359.639411,2419.7658393057773,14447.713864232692,10379.888922292886,13398217.862816762,9650008.80328715,3,Good,484.9243975989895
KGS04-SW-ID,Tulare Lake,0.6,Alfalfa and Pasture,Alfalfa and pasture,KGS,Alfalfa,199.736451,8.253403632000001,10979.54704,1213.9824944395164,58630.78119359999,6466.459789400967,18099844.233311582,2001256.8798395796,4,Good,153.83255622638362
KGS04-SW-ID,Tulare Lake,0.6,Corn,Corn,KGS,Corn,50.43552386,24.76768295,17423.096709999998,9.929188244626555e-19,43731.97274209999,3.5721431465505215e-08,21764428.26205495,1.2403254647985823e-15,4,Good,153.83255622638362
KGS04-SW-ID,Tulare Lake,0.6,Other field and grain,Field and grain,KGS,Cotton,2858.852174,0.790424805,6651.38848,4.825384084441378e-05,25452.646585683793,0.00018424905604880396,15030193.578757847,0.10903957436720206,4,Good,153.83255622638362
KGS04-SW-ID,Tulare Lake,0.6,Other field and grain,Field and grain,KGS,Field and Grain,223.9885826,2.362115685,3928.394061,9.565699451066182e-18,4648.599637540535,3.5721431526614877e-08,2078462.0094279714,5.061086691895155e-15,4,Good,153.83255622638362
KGS04-SW-ID,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Grapes Table,1745.2144879999996,11.85729761,3924.018722,3863.1849095652788,15630.67457465866,15349.882185319959,81201789.6383324,79942923.46307005,4,Good,153.83255622638362
KGS04-SW-ID,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Grapes Wine,361.67775510000007,11.83919792,5886.028083,5685.20423462454,23446.01186198799,22589.448148025756,25203822.31008027,24343899.707145315,4,Good,153.83255622638362
KGS04-SW-ID,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KGS,Onions and Garlic,426.9855608,22.97465084,1917.71279,1794.3794926557937,5765.923122572572,5381.613202238473,18812463.638663895,17602583.210362427,4,Good,153.83255622638362
KGS04-SW-ID,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Orchards,1503.259449,11.50880315,1063.813962,1043.7201012879439,4863.171935527036,4759.385531356913,18404744.38435676,18057106.185094,4,Good,153.83255622638362
KGS04-SW-ID,Tulare Lake,0.6,Alfalfa and Pasture,Alfalfa and pasture,KGS,Pasture,215.0,3.5,824.175917,3.572143145693285e-21,4615.3851352,3.572143145693301e-08,620192.3775425,2.688037717134197e-18,4,Good,153.83255622638362
KGS04-SW-ID,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KGS,Tomatoes Fresh,330.145,19.3975,57.80922564,45.670142287701495,103.67121129513026,81.69703325854954,370209.56633200805,292471.02661330637,4,Good,153.83255622638362
KGS04-SW-ID,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KGS,Tomatoes Processing,75.98456236,53.94007231,1387.421415,549.3123753109285,3736.7883439375264,1475.7826126292136,5686503.154061214,2251418.7261340865,4,Good,153.83255622638362
KGS04-SW-ID,Tulare Lake,0.6,Vegetables and non-tree fruits,Vegetables,KGS,Truck,923.9057692,21.11899336,421.482872,418.7108832521261,553.5475050861724,548.5321870392576,8223956.856960167,8169869.923931739,4,Good,153.83255622638362
KGS04-SW-ID,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Almonds,5115.183836,1.143761761,23796.147,21660.60207002074,110980.8527826823,100768.51035236214,139220587.62043726,126726471.65949795,4,Good,153.83255622638362
KGS04-SW-ID,Tulare Lake,0.6,Trees and Vine,Trees and vines,KGS,Pistachios,4379.7619,1.4665228119999998,13288.91618,12503.841764455254,54817.47511659577,51450.054022505596,85354984.20275307,80312434.95124538,4,Good,153.83255622638362
