g,i,year,xland,p,y,MarginRevenue,pc,pimarginal,xwater,omegaland,omegalabor,omegasupply,theta,sigma,pe,NonIrrigatedAcres,patch_water,omegaland_init,omegasupply,omegalabor,omegawater,omegawater,mprof_init,price_yield_corrections_factor,mprof,MarginalProfit,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status
KRN05-SC,Grapes Table,2019,12187.37843,1745.214488,11.85729761,20693.5275774998,1745.214488,1745.214488,3.831666667,2338.709704,6343.554044,9191.615238,0.13,0.17,No,0,No,2338.709704,9191.615238,6343.554044,45,172.425000015,2647.223591484770,1.0920863085124600,2647.223591484770,2647.223591484770,39.3486328153781,2607.8749586694,-4.88235294117647,0.03508426263907860,0.8556002036521530,0.06467817035967680,0.04463736334909110,7.9908510480579800,0.000631170003991391,3576.286568672850,12187.560449801500,46698.66912773040,-0.18201980146113800,-0.697439384595782,1.4935107045916E-05,1.49351108705614E-05,GOOD
KRN05-SC,Grapes Wine,2019,18281.06764,361.6777551,11.83919792,4281.97452589019,361.6777551,361.6777551,3.831666667,2310.483756891980,767.7247911215360,839.672630668246,0.13,0.17,No,0,No,2486.957134,903.8063275,826.3631547,45,160.18979835651500,-107.57709032481100,0.9290404427581820,203.9035488519140,203.9035488519140,39.3486328153781,164.554916036536,-4.88235294117647,0.020000888363102700,0.9672129444800260,0.006679240906595220,0.0061069262502760200,5.928637341544360,0.0004207800027760140,2684.1087833749600,18269.838705013100,69968.56252277430,11.228934986938800,78.39499058605000,0.000614238468346854,0.0011191776683676400,GOOD
KRN05-SC,Onions and Garlic,2019,4019.599536,426.9855608,22.97465084,9809.84417310159,426.9855608,426.9855608,3.445,1575.045865,4092.094542,2746.112992,0.41,0.17,No,0,No,1575.045865,2746.112992,4092.094542,45,155.025,1241.5657741015900,1.0903834237432800,1241.5657741015900,1241.5657741015900,39.3486328153781,1202.21714128621,-4.88235294117647,0.03771063324320810,0.8707349853235500,0.036766751385985400,0.05478763004725690,15.15933090536760,0.0006067829315830390,399327.1324644000,4019.936746117100,13848.682095430300,-0.33721011709576500,-1.1616939103478200,8.38914707984395E-05,8.38918359867739E-05,GOOD
KRN05-SC,Orchards,2019,5121.709815,1503.259449,11.50880315,17300.7170819185,1503.259449,1503.259449,4.256553482,2465.289127,6297.889837,5980.963891,0.13,0.17,No,0,No,2465.289127,5980.963891,6297.889837,45,191.54490669,2365.0293202284700,1.103188127272860,2365.0293202284700,2365.0293202284700,39.3486328153781,2325.68068741309,-4.88235294117647,0.01989251006591110,0.9295399706182060,0.024631167842326100,0.02593635147355660,6.699724836593580,0.0015019022885246600,1455.643319797150,5121.78879270289,21801.167923501100,-0.07897770288946050,-0.33617666923601100,1.54201830525731E-05,1.54203597890188E-05,GOOD
KRN05-SC,Potatoes,2019,10710.44379,316.2258,23.4875,7427.3535,316.2258,316.2258,2.246666667,758.5181794,4600.577654,791.4972307,0.41,0.17,No,0,No,758.5181794,791.4972307,4600.577654,45,101.10000001500000,1175.6604133850000,1.1314806894750800,1175.6604133850000,1175.6604133850000,39.3486328153781,1136.31178056962,-4.88235294117647,0.1536589390219430,0.4179729107976410,0.06287972846036340,0.3654884217200530,21.081996869500600,0.00022772393357977800,725950.037547806,10711.760685720900,24065.755681017400,-1.3168957209036300,-2.958629247295900,0.00012295435620820600,0.0001229545027924450,GOOD
KRN05-SC,Subtropical,2019,36062.47429,654.5088042,14.79755688,9685.13125861028,654.5088042,654.5088042,4.122852895,1957.695769,1551.146678,4185.888173,0.13,0.17,No,0,No,1957.695769,4185.888173,1551.146678,45,185.52838027500000,1804.8722583352800,1.1705115950742100,1804.8722583352800,1804.8722583352800,39.3486328153781,1765.5236255199,-4.88235294117647,0.01914034408671760,0.9516751148530640,0.02129379172885920,0.007890749331359110,7.987361360937010,0.00021330504475231600,7965.090552823490,36063.18984409860,148683.22663671200,-0.7155540985841070,-2.9501093224971600,1.98420688727542E-05,1.98419682247073E-05,GOOD
KRN05-SC,Tomatoes Fresh,2019,144.6836144,330.145,19.3975,6403.9876375,330.145,330.145,2.485,171.4677163,1382.162421,3674.714208,1.06,0.17,No,0,No,171.4677163,3674.714208,1382.162421,45,111.82500000000000,1063.8182922000000,1.1421053249193300,1063.8182922000000,1063.8182922000000,39.3486328153781,1024.46965938462,-4.88235294117647,0.07811982039853690,0.6020819374804050,0.2323899177758010,0.08740832434525790,16.11917332186560,0.006520408204670160,71403.89096721450,144.75647773629600,359.7198647109250,-0.07286333629642170,-0.1810829269251140,0.0005036046175552390,0.0005036533917887710,GOOD
KRN05-SC,Tomatoes Processing,2019,3472.406746,75.98456236,53.94007231,4098.61278814,75.98456236,75.98456236,2.5,349.0875853,2227.005989,845.9130828,1.1100000000000000,0.17,No,0,No,349.0875853,845.9130828,2227.005989,45,112.5,564.1061310421050,1.1043806475142500,564.1061310421050,564.1061310421050,39.3486328153781,524.757498226727,-4.88235294117647,0.06593586224571870,0.7121883572002440,0.061077959146246400,0.16079782140779100,42.0341435381083,0.00025944567177756,1368143.738520850,3474.9127015081500,8687.281759676010,-2.505955508151150,-6.264894676012770,0.0007216768343852150,0.0007216775146782040,GOOD
KRN05-SC,Truck,2019,8918.534185,923.9057692,21.11899336,19511.9598050005,923.9057692,923.9057692,1.708333333,1033.026808,4647.582765,5729.043516,0.41,0.17,No,0,No,1033.026808,5729.043516,4647.582765,45,76.874999985,8025.431716015500,1.6177924885523300,8025.431716015500,8025.431716015500,39.3486328153781,7986.08308320012,-4.88235294117647,0.4421926707708240,0.05126771472177360,0.2796658003771830,0.22687381413022000,20.90946647975240,0.00027347816800950000,2877306.8699216900,8918.764591868110,15236.222846259900,-0.23040686810782100,-0.39361652445222700,2.58346117566427E-05,2.58349262463518E-05,GOOD
KRN05-SC,Almonds,2019,16973.22195,5115.183836,1.143761761,5850.5516721021,5115.183836,5115.183836,4.681069698,1272.789667,1762.69055,547.6895131,0.4,0.17,No,0,No,1272.789667,547.6895131,1762.69055,45,210.64813641,2056.7338055920900,1.4686930605227800,2056.7338055920900,2056.7338055920900,39.3486328153781,2017.38517277672,-4.88235294117647,0.008313873995570560,0.9859170695960250,0.0013675895779355700,0.004401466830469270,0.48129793077058200,0.000147290833017122,1833610.3589288800,16974.394585816600,79458.32413279360,-1.1726358165651600,-5.489185220110810,6.90874024990383E-05,6.90873424936042E-05,GOOD
KRN05-SC,Berries,2019,431.978238,6318.852028,4.903289478,30983.1606619314,6318.852028,6318.852028,3.210888889,1401.62695,12000.49974,12910.1505,0.25,0.17,No,0,No,1401.62695,12910.1505,12000.49974,45,144.490000005,4526.39347192636,1.115320395990400,4526.39347192636,4526.39347192636,39.3486328153781,4487.04483911098,-4.88235294117647,0.08029495825466560,0.5822906135292800,0.17486781786795700,0.16254661034809700,4.1044131081175200,0.009259725717942300,11647.730106589000,431.9886601897980,1387.0675963407900,-0.010422189797907300,-0.03347165679178940,2.41266547272396E-05,2.41318192509612E-05,GOOD
KRN05-SC,Lettuce,2019,3996.957247,479.2433265,17.02508876,8159.16017130016,479.2433265,479.2433265,2.57212037,668.484199051721,2873.729295890640,4118.855852607920,0.25,0.17,No,0,No,706.2286879,4351.417982,3035.988095,45,109.55938702130300,-50.220010249840300,0.9465548631838880,388.531436728581,388.531436728581,39.3486328153781,349.182803913203,-4.88235294117647,0.05363005444927560,0.5915854848853580,0.20897937189076000,0.1458050887746060,14.213640937681100,0.0010007612673371200,18625.04269862700,3991.4259895981100,10265.086434853400,5.5312574018935300,15.568718174412400,0.0013838670418717000,0.0015143702363975500,GOOD
KRN05-SC,Pistachios,2019,9074.970613,4379.7619,1.466522812,6423.02073747846,4379.7619,4379.7619,4.143356956,1674.55647,1657.544061,334.3393222,0.4,0.17,No,0,No,1674.55647,334.3393222,1657.544061,45,186.45106302,2570.1298212584600,1.5876812347243400,2570.1298212584600,2570.1298212584600,39.3486328153781,2530.78118844308,-4.88235294117647,0.02134567872972220,0.9686375379681950,0.001681325607758500,0.008335457694324750,0.7260140096329140,0.0002754829857430860,1253054.285640200,9075.4611484227,37602.87507977310,-0.490535422701214,-2.0324649040121600,5.40536651433908E-05,5.4053706317965E-05,GOOD
KRN06-OTHER,Alfalfa,2019,1846.759611,199.736451,8.253403632,1648.50555012619,199.736451,199.736451,5.348333333,464.6688622,307.2567376,248.7681497,0.2790000000000000,0.17,No,0,No,464.6688622,248.7681497,307.2567376,45,240.674999985,387.1368006411900,1.2446838297488200,387.1368006411900,387.1368006411900,23.5881134934186,363.548687147771,-4.88235294117647,0.0009835205519343520,0.9983744763153060,0.000287235221095551,0.00035476791166419000,2.2878580124386100,0.0019408207594166400,11845.351527759700,1846.845116703950,9877.543286794700,-0.08550570395095750,-0.4573012452801780,4.6300397432158E-05,4.62992066637092E-05,GOOD
KRN06-OTHER,Corn,2019,2383.233799,50.43552386,24.76768295,1249.17106438,50.43552386,50.43552386,2.396666667,110.1041373,697.8735724,109.2865949,0.45000000000000000,0.17,No,0,No,110.1041373,109.2865949,697.8735724,45,107.85000001500000,224.0567597666400,1.1605405588690200,224.0567597666400,224.0567597666400,23.5881134934186,200.468646273222,-4.88235294117647,0.037817504276173100,0.8708349342754960,0.012368132556021200,0.07897942889230990,16.590617680665900,0.000932439873567865,36094.72264798230,2383.708352206510,5712.954348443960,-0.47455320650806200,-1.1373427128810400,0.00019912154934492100,0.0001991209998044160,GOOD
KRN06-OTHER,Cotton,2019,830.891641,2858.852174,0.790424805,2259.70767215778,2858.852174,2858.852174,3.553333333,335.6549753,1006.11301,176.7726076,1.02,0.17,No,0,No,335.6549753,176.7726076,1006.11301,45,159.899999985,581.2670792727760,1.282203584705380,581.2670792727760,581.2670792727760,23.5881134934186,557.678965779357,-4.88235294117647,0.011443320001597700,0.973794096221539,0.0022061477376353300,0.01255643603922810,0.38058035626536100,0.001179927813069360,284039.9925386380,831.022035986036,2952.8983029586900,-0.13039498603598100,-0.4633388823222050,0.00015693380412281800,0.00015693449236303600,GOOD
KRN06-OTHER,Field and Grain,2019,6233.845247,223.9885826,2.362115685,529.086944220378,223.9885826,223.9885826,1.233333333,100.1702431,257.6643428,59.97872552,0.11100000000000000,0.17,No,0,No,100.1702431,59.97872552,257.6643428,45,55.499999985,55.77363281537810,1.0646062886614400,55.77363281537810,55.77363281537810,23.5881134934186,32.1855193219595,-4.88235294117647,0.24827665775225100,0.24600704593448900,0.09549151847698040,0.41022477783628000,2.2805574838060300,0.0014451768775210700,11.201055515355100,6234.56350029863,7689.294974614800,-0.7182532986298610,-0.8858387260797830,0.00011521833959152500,0.0001152174280040300,GOOD
KRN06-OTHER,Grapes Table,2019,889.3394024,1745.214488,11.85729761,20693.5275774998,1745.214488,1745.214488,3.835,2338.709704,6343.554044,9191.615238,0.13,0.17,No,0,No,2338.709704,9191.615238,6343.554044,45,172.575,2647.073591499770,1.0920772312205900,2647.073591499770,2647.073591499770,23.5881134934186,2623.48547800636,-4.88235294117647,0.034929982299916500,0.8562319162654980,0.06439569041453870,0.04444241102004660,7.983690451345080,0.008649462366728590,261.79294907481900,889.3426049373040,3410.6288910432500,-0.0032025373041051400,-0.012282839253657600,3.60102936568723E-06,3.60135443664705E-06,GOOD
KRN06-OTHER,Grapes Wine,2019,1334.009104,361.6777551,11.83919792,4281.97452589019,361.6777551,361.6777551,3.835,2310.404805619390,767.6985572867060,839.6439383121320,0.13,0.17,No,0,No,2486.957134,903.8063275,826.3631547,45,160.3236758200460,-107.72709030981100,0.929008696624922,203.90354885191300,203.90354885191300,23.5881134934186,180.315435358495,-4.88235294117647,0.01990156865087740,0.9673757925507640,0.006646054948230760,0.006076583850127470,5.922638121393460,0.005766308242756710,197.10621211532600,1333.163603574320,5110.095752304000,0.8455004256809390,5.829161536003990,0.0006338040896015800,0.0011394149902854300,GOOD
KRN06-OTHER,Onions and Garlic,2019,380.020658,426.9855608,22.97465084,9809.84417310159,426.9855608,426.9855608,3.646666667,1575.045865,4092.094542,2746.112992,0.41,0.17,No,0,No,1575.045865,2746.112992,4092.094542,45,164.100000015,1232.49077408659,1.0892297777260900,1232.49077408659,1232.49077408659,23.5881134934186,1208.90266059317,-4.88235294117647,0.027927651261897800,0.9040500573787390,0.02731664652159060,0.04070564483777220,14.264371362788900,0.006418136327325400,37844.034474453800,380.0283507673320,1385.8367239247900,-0.007692767332400760,-0.028057624781467900,2.02430240842348E-05,2.0246391485182E-05,GOOD
KRN06-OTHER,Orchards,2019,356.0429189,1503.259449,11.50880315,17300.7170819185,1503.259449,1503.259449,4.142674167,2465.289127,6297.889837,5980.963891,0.13,0.17,No,0,No,2465.289127,5980.963891,6297.889837,45,186.420337515,2370.1538894034700,1.1035667709849800,2370.1538894034700,2370.1538894034700,23.5881134934186,2346.56577591005,-4.88235294117647,0.02307584200220950,0.9183266545975090,0.028542530084924900,0.030054973315356400,6.905051606118880,0.021605001206239900,101.63222752756400,356.0442410773820,1474.9752843036100,-0.0013221773822920100,-0.005481833304429530,3.71353371210667E-06,3.71657324458335E-06,GOOD
KRN06-OTHER,Pasture,2019,62.868426,215.0,3.5,752.5,215.0,215.0,5.81,101.0837153,214.8226999,102.7869284,0.07650000000000000,0.17,No,0,No,101.0837153,102.7869284,214.8226999,45,261.45,72.35665640000010,1.05369944940334,72.35665640000010,72.35665640000010,23.5881134934186,48.7685429065815,-4.88235294117647,0.00012320616582735200,0.9996511747113060,7.30163526588809E-05,0.0001526027702081950,0.7479921941150040,0.20792464924820300,0.0015160211612315500,62.87283552813910,365.2911841446220,-0.004409528139092350,-0.02562908462238060,7.01389937628205E-05,7.01656213331438E-05,GOOD
KRN06-OTHER,Potatoes,2019,2282.39543,316.2258,23.4875,7427.3535,316.2258,316.2258,1.963333333,758.5181794,4600.577654,791.4972307,0.41,0.17,No,0,No,758.5181794,791.4972307,4600.577654,45,88.349999985,1188.4104134150000,1.1337930008195800,1188.4104134150000,1188.4104134150000,23.5881134934186,1164.82229992158,-4.88235294117647,0.20030715828071400,0.24493639026185000,0.08143213965507620,0.47332431180236000,22.22848764309610,0.001068624813292720,157027.63286250000,2282.462305788110,4481.234325515460,-0.06687578810715420,-0.13129870958982800,2.93007018977225E-05,2.93005335526547E-05,GOOD
KRN06-OTHER,Safflower,2019,81.483536,434.207238,1.140815583,495.35038336179,434.207238,434.207238,2.493333333,96.24055397129450,208.7471170756650,55.5755311683368,0.74,0.17,Yes,0,No,97.10684075,56.07578128,210.6261053,45,111.19906765307500,19.341656046789700,0.991079034473629,23.588113493418600,23.588113493418600,23.5881134934186,0.0,-4.88235294117647,0.011871222318479800,0.9619427823975630,0.005505773367305550,0.02068022191665190,0.6155385779276790,0.016584348417959600,1502.3643376152100,80.94013066978980,201.72125813597400,0.5434053302101920,1.444358263531880,0.0066688972630028200,0.007109265283805170,GOOD
KRN06-OTHER,Subtropical,2019,5136.973834,654.5088042,14.79755688,9685.13125861028,654.5088042,654.5088042,3.789997907,1957.695769,1551.146678,4185.888173,0.13,0.17,No,0,No,1957.695769,4185.888173,1551.146678,45,170.549905815,1819.850732795280,1.1727406926854700,1819.850732795280,1819.850732795280,23.5881134934186,1796.26261930186,-4.88235294117647,0.03057950041268580,0.9229788053526110,0.03388505450637790,0.012556639728324900,8.784694937336370,0.0014974395316936900,1143.9666832030700,5136.9982861202600,19469.212725609600,-0.024452120262139900,-0.09264643587812320,4.76002429685336E-06,4.75863498203124E-06,GOOD
KRN06-OTHER,Truck,2019,1009.874472,923.9057692,21.11899336,19511.9598050005,923.9057692,923.9057692,2.49,1033.026808,4647.582765,5729.043516,0.41,0.17,No,0,No,1033.026808,5729.043516,4647.582765,45,112.05000000000000,7990.256716000500,1.6128534747303700,7990.256716000500,7990.256716000500,23.5881134934186,7966.66860250708,-4.88235294117647,0.3107866177452100,0.33181393039225200,0.19732396222693100,0.1600754896356070,19.467990223378500,0.0024151758043883900,325105.43364058400,1009.8807959034100,2514.603184458230,-0.006323903413886000,-0.01574917822608770,6.26206879094771E-06,6.26312611171304E-06,GOOD
KRN06-OTHER,Almonds,2019,8635.674228,5115.183836,1.143761761,5850.5516721021,5115.183836,5115.183836,4.547077591,1272.789667,1762.69055,547.6895131,0.4,0.17,No,0,No,1272.789667,547.6895131,1762.69055,45,204.618491595,2062.7634504070900,1.4710310205614300,2062.7634504070900,2062.7634504070900,23.5881134934186,2039.17533691368,-4.88235294117647,0.009854535811093200,0.983319692789783,0.001618090232782650,0.005207681166340890,0.4981675317518420,0.00028949679364861700,939086.8871543850,8635.817586557120,39267.732564909200,-0.1433585571230650,-0.6517995941903790,1.66007370516878E-05,1.65991354968796E-05,GOOD
KRN06-OTHER,Lettuce,2019,220.017272,479.2433265,17.02508876,8159.16017130016,479.2433265,479.2433265,2.57212037,668.484199051721,2873.729295890640,4118.855852607920,0.25,0.17,No,0,No,706.2286879,4351.417982,3035.988095,45,109.55938702130300,-50.220010249840300,0.9465548631838880,388.531436728581,388.531436728581,23.5881134934186,364.943323235162,-4.88235294117647,0.05363005444927560,0.591585484885358,0.2089793718907600,0.14580508877460600,14.213640937681100,0.018180390855859700,1041.1154229825200,219.69439036307700,565.006576417826,0.3228816369228580,0.9043306452045950,0.0014675285898593400,0.0015980088630874800,GOOD
KRN06-OTHER,Pistachios,2019,3501.76033,4379.7619,1.466522812,6423.02073747846,4379.7619,4379.7619,4.001203021,1674.55647,1657.544061,334.3393222,0.4,0.17,No,0,No,1674.55647,334.3393222,1657.544061,45,180.054135945,2576.5267483334600,1.5903216342948400,2576.5267483334600,2576.5267483334600,23.5881134934186,2552.93863484004,-4.88235294117647,0.026063923092890000,0.9617235906669370,0.0020498762158238700,0.010162610024349700,0.7560925975195090,0.0007139266438602900,486063.8454211300,3501.805872739950,14011.43621929980,-0.045542739951997600,-0.1822080858728440,1.30056701944526E-05,1.30044095786868E-05,GOOD
LMS01-IDs,Field and Grain,2019,401.405227,173.2298426,2.485487486,430.56060598405,173.2298426,173.2298426,1.06,81.51658446,209.6822022,48.80951363,0.11100000000000000,0.17,No,0,No,81.51658446,48.80951363,209.6822022,25,26.5,64.05230569404970,1.1188224650310800,64.05230569404970,64.05230569404970,64.0523056940497,0.0,-4.88235294117647,0.331379657303119,0.08017801743911980,0.11111220180853600,0.47733012344922600,2.4753004772953900,0.022443676372477800,0.4442107626059600,401.40538884787900,425.48936580327400,-0.0001618478788145690,0.00017481672620078800,4.03203216919169E-07,4.10860219844781E-07,GOOD
LMS01-IDs,Orchards,2019,667.0207213,2061.666385,2.066393172,4260.21334090592,2061.666385,2061.666385,2.81556953,607.0648734,1550.82325,1472.781853,0.13,0.17,No,0,No,607.0648734,1472.781853,1550.82325,25,70.38923825000000,559.1541262559230,1.0962661777735700,559.1541262559230,559.1541262559230,64.0523056940497,495.101820561874,-4.88235294117647,0.07664138065437450,0.7246538565901730,0.09678802579097960,0.10191673696447300,1.592103734342870,0.011532336922480700,43.61171619073670,667.0207287832490,1878.041759506130,-7.483249305551E-06,0.001459264767845530,1.12189157946494E-08,7.77013411225196E-07,GOOD
LMS01-IDs,Pasture,2019,3982.788281,215.0,3.5,752.5,215.0,215.0,4.226666667,101.0837153,214.8226999,102.7869284,0.07650000000000000,0.17,No,0,No,101.0837153,102.7869284,214.8226999,25,105.666666675,228.13998972500000,1.366745466136540,228.13998972500000,228.13998972500000,64.0523056940497,164.08768403095,-4.88235294117647,0.002721956172425850,0.9946521105336530,0.000849821899008846,0.0017761113949118200,1.2365609491861800,0.003282096486824680,0.16995082813385300,3982.78820466383,16833.90290742370,7.63361699682719E-05,0.015561597210762600,1.91665146581945E-08,9.24419186144937E-07,GOOD
LMS01-IDs,Almonds,2019,732.3809764,5165.974452,0.856578131,4425.06074088791,5165.974452,5165.974452,3.517285906,962.6735903,1333.209787,414.244587,0.4,0.17,No,0,No,962.6735903,414.244587,1333.209787,25,87.93214765,1627.0006289379100,1.5061661987716800,1627.0006289379100,1627.0006289379100,64.0523056940497,1562.94832324386,-4.88235294117647,0.05734170760370450,0.9039653876979550,0.00917238616645823,0.029520518531882500,0.532272433119557,0.003413523945267780,60733.621507223100,732.3809781142920,2575.9912523784300,-1.7142921251434E-06,0.002033735807344780,2.3407108873444E-09,7.89495771711647E-07,GOOD
LMS01-IDs,Walnuts,2019,5206.517591,1949.323208,2.037882063,3972.49080057282,1949.323208,1949.323208,3.484297341,1016.733954,1085.072261,356.2595846,0.13,0.17,No,0,No,1016.733954,356.2595846,1085.072261,25,87.107433525,1427.3175674478200,1.486470359948310,1427.3175674478200,1427.3175674478200,64.0523056940497,1363.26526175377,-4.88235294117647,0.05749491105496640,0.9085985834821810,0.008380802511447210,0.02552570295140490,1.254106404989570,0.0014774381451442000,735.0903515534690,5206.517596276560,18141.04098339580,-5.27655629412038E-06,0.014414795263292000,1.01345212071144E-09,7.94595184618059E-07,GOOD
LMS02-WAs,Field and Grain,2019,58.033583,173.2298426,2.485487486,430.56060598405,173.2298426,173.2298426,1.06,81.51658446,209.6822022,48.80951363,0.11100000000000000,0.17,No,0,No,81.51658446,48.80951363,209.6822022,25,26.5,64.05230569404970,1.1188224650310800,64.05230569404970,64.05230569404970,64.0523056940497,0.0,-4.88235294117647,0.331379657303119,0.08017801743911980,0.11111220180853600,0.4773301234492260,2.4753004772953900,0.1552378561394190,0.06422223834465970,58.033625222682300,61.51556942088380,-4.22226823246774E-05,2.85591161599541E-05,7.2755601398379E-07,4.64258124731865E-07,GOOD
LMS02-WAs,Orchards,2019,297.7873554,2061.666385,2.066393172,4260.21334090592,2061.666385,2061.666385,2.781581304,607.0648734,1550.82325,1472.781853,0.13,0.17,No,0,No,607.0648734,1472.781853,1550.82325,25,69.5395326,560.0038319059230,1.0965179212391500,560.0038319059230,560.0038319059230,64.0523056940497,495.951526211874,-4.88235294117647,0.08072611738367040,0.7101311823134700,0.10187228927079500,0.10727041103206400,1.6088864783772600,0.025831545741675500,19.48519654647220,297.7873633194440,828.3187421379680,-7.91944415823309E-06,0.0009982102751564530,2.65942929228656E-08,1.20510260293541E-06,GOOD
LMS02-WAs,Pasture,2019,1794.091762,215.0,3.5,752.5,215.0,215.0,4.226666667,101.0837153,214.8226999,102.7869284,0.07650000000000000,0.17,No,0,No,101.0837153,102.7869284,214.8226999,25,105.666666675,228.13998972500000,1.366745466136540,228.13998972500000,228.13998972500000,64.0523056940497,164.08768403095,-4.88235294117647,0.0027219561724258400,0.9946521105336530,0.0008498218990088460,0.0017761113949118200,1.236560949186180,0.007286079620734920,0.0765562613896886,1794.0917446994200,7583.017027739860,1.73005767010181E-05,0.010820244836395400,9.6430835186111E-09,1.42690295397914E-06,GOOD
LMS02-WAs,Almonds,2019,123.2800875,5165.974452,0.856578131,4425.06074088791,5165.974452,5165.974452,3.474307359,962.6735903,1333.209787,414.244587,0.4,0.17,No,0,No,962.6735903,414.244587,1333.209787,25,86.857683975,1628.0750926129100,1.5067447933991100,1628.0750926129100,1628.0750926129100,64.0523056940497,1564.02278691886,-4.88235294117647,0.061225361345897000,0.897478265065552,0.009789554151636500,0.0315068194369146,0.5394191777492300,0.02027902519131490,10227.506829857300,123.28008948026200,428.3123958173680,-1.9802616719744E-06,0.0005194020457679470,1.60631105325457E-08,1.21266958644446E-06,GOOD
LMS02-WAs,Walnuts,2019,2796.800304,1949.323208,2.037882063,3972.49080057282,1949.323208,1949.323208,3.460822375,1016.733954,1085.072261,356.2595846,0.13,0.17,No,0,No,1016.733954,356.2595846,1085.072261,25,86.52055937500000,1427.9044415978200,1.48681319406982,1427.9044415978200,1427.9044415978200,64.0523056940497,1363.85213590377,-4.88235294117647,0.05961974722026960,0.9052291071338400,0.008688445054654440,0.026462700591236700,1.263400746279050,0.0027503957580761500,394.9680067037670,2796.8003198639300,9679.217069411420,-1.58639268192928E-05,0.01200107858312550,5.67217001392776E-09,1.23987959120777E-06,GOOD
MAD01-SW-WA,Alfalfa,2019,1752.859594,205.8588937,7.063149253,1454.01209126056,205.8588937,205.8588937,5.256666667,409.846448,271.0060707,219.4180648,0.2790000000000000,0.17,No,0,No,409.846448,219.4180648,271.0060707,35,183.983333345,369.75817441556100,1.2771670904151500,369.75817441556100,369.75817441556100,95.0687671879539,274.689407227607,-4.88235294117647,0.0012806374605974100,0.9979137547974210,0.0003604326927206030,0.00044517504926071700,2.0510997381051200,0.0020447897840475900,9292.583837265450,1753.0023520114100,9214.949031995860,-0.14275801140843200,-0.7504322849090390,8.14429244059762E-05,8.14430334649591E-05,GOOD
MAD01-SW-WA,Corn,2019,5843.530438,44.88630607,26.76544219,1201.40183024,44.88630607,44.88630607,2.573333333,105.8936729,671.1863659,105.1073939,0.45000000000000000,0.17,No,0,No,105.8936729,105.1073939,671.1863659,35,90.06666665500000,229.14773088423100,1.1768448392601500,229.14773088423100,229.14773088423100,95.0687671879539,134.078963696277,-4.88235294117647,0.03283031315127380,0.8911015742400920,0.010299349922953300,0.06576876268568090,17.26909703709610,0.0003802876096565350,68383.40139131080,5845.71948516039,15042.98480192120,-2.189047160390150,-5.633143415680020,0.0003746103804225870,0.0003746100738751950,GOOD
MAD01-SW-WA,Field and Grain,2019,591.178514,187.333843,2.812754651,526.924138187954,187.333843,187.333843,0.45,99.76076638,256.6110606,59.73354402,0.11100000000000000,0.17,No,0,No,99.76076638,59.73354402,256.6110606,35,15.75,95.06876718795390,1.1620383727031500,95.06876718795390,95.06876718795390,95.0687671879539,0.0,-4.88235294117647,0.3809033216410240,0.0006241681789583710,0.11678262999419700,0.5016898801858210,2.8299298598240500,0.015239067042631100,0.8006422369808150,591.3098421525590,266.08944015891400,-0.13132815255858100,-0.05910885891444200,0.00022214635587818500,0.00022218841973994800,GOOD
MAD01-SW-WA,Grapes Table,2019,260.066703,390.5459,12.435,4856.4382665,390.5459,390.5459,3.44,548.8575719,1488.730159,2157.124338,0.13,0.17,No,0,No,548.8575719,2157.124338,1488.730159,35,120.40000000000000,541.3261976000000,1.0718561250733900,541.3261976000000,541.3261976000000,95.0687671879539,446.257430412046,-4.88235294117647,0.01986170803264460,0.9137156395900140,0.039299955649787100,0.02712269672755440,7.567235419344850,0.029578210526657400,15.352340499858200,260.073492232955,894.6528222233670,-0.006789232954986350,-0.02336390336643040,2.61057370154239E-05,2.61157322164472E-05,GOOD
MAD01-SW-WA,Grapes Wine,2019,8408.823398,510.5784914,8.495282366,4337.5084544493,510.5784914,510.5784914,3.44,2369.362728857670,787.2890257906350,861.0703406729620,0.13,0.17,No,0,No,2519.211063,915.5280033,837.0804518,35,113.23833748759000,-54.711063650697300,0.940517753219184,206.54802164044400,206.54802164044400,95.0687671879539,111.47925445249,-4.88235294117647,0.047371369134107300,0.9223150650720040,0.015835207392400000,0.014478358401488900,5.062875529378650,0.0009147900161795850,1237.5162283439600,8405.751477713500,28907.44537622770,3.0719202865038800,18.907112892280600,0.0003653210611171270,0.0006536293471287840,GOOD
MAD01-SW-WA,Orchards,2019,122.2037529,3117.281059,2.261810582,7050.69928631437,3117.281059,3117.281059,4.236848828,1004.69895,2566.6293,2437.46994,0.13,0.17,No,0,No,1004.69895,2437.46994,2566.6293,35,148.28970898,893.611387334366,1.0906051385695200,893.611387334366,893.611387334366,95.0687671879539,798.542620146412,-4.88235294117647,0.010680911529905400,0.9611633437437820,0.013714512466123700,0.014441232260188800,1.1678754939490100,0.06294657495995520,13.072390793344300,122.20551349364500,517.7662963065550,-0.0017605936446329900,-0.007469054988746390,1.44070341773685E-05,1.44257414758037E-05,GOOD
