g,i,hr,xland,p,y,xwater,omegaland,omegasupply,omegalabor,theta,sigma,omegaland_init,omegasupply_init,omegalabor_init,omegawater,omegawater_init,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,xratio_labor,xratio_supply,,pc,pimarginal
SAN JOAQUIN VALLEY - DELTA-MENDOTA - DLM05-S-WAs,Other Deciduous,Tulare Lake,8.241653643,1850,7.8,3.502172688,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,175.1086344,14253.988211733998,78.07918593547883,14253.988211733998,801.6220707,13452.36614,-4.882352941,0.15186228662497447,0.8481303821127656,0.095603652,0.094217198,5.315328398569652,0.9333451787119335,6.577131857697578,8.241653703,28.863644523740447,-6.00E-08,4.9768729851962235e-05,7.27755422094859e-09,1.7242674949251196e-06,GOOD,0.6204120841421951,0.6295417628777134,,1850,14253.57517
SAN JOAQUIN VALLEY - DELTA-MENDOTA - DLM05-S-WAs,Pasture,Tulare Lake,74.67190462,170,5,4.768194291,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,47.681942910000004,801.6220707,16.73332904045584,801.6220707,801.6220707,0,-4.882352941,0.008133809,0.9918626910174306,0.015021012008710618,0.018406338,1.8885630838196534,0.026258662126053725,1.8808773453293857,74.65591467834962,355.96946910842513,0.015989941650389028,0.080680199,0.000214136,0.000226598,GOOD,2.262942000342034,1.8467377139832826,,170,801.7957351
SAN JOAQUIN VALLEY - DELTA-MENDOTA - DLM05-S-WAs,Truck Crops,Tulare Lake,6.16422196,941,19.4,1.84535452,0.139554281,1.1244727167916924,1.262909809962677,0.41,0.17,7441.94487,27484.23099,27982.75263,50,92.26772600000001,18162.17677,186.4995960885909,18162.17677,801.6220707,17360.5547,-4.882352941,0.9081028539167787,0.091856349,0.3199132007933135,0.3018703469793165,19.040647025784416,0.3956743293915884,3828.021600017259,6.164222240745509,11.375168096312986,-2.81E-07,6.759856272964271e-06,4.554435439353165e-08,5.942639439338467e-07,GOOD,0.332418674,0.35228740820875265,,941,18160.60534
SAN JOAQUIN VALLEY - DELTA-MENDOTA - DLM05-S-WAs,Vineyard,San Joaquin River,659.6598661,1652.208451,11.31279551,3.098484515,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,154.9242258,18535.365263900854,114.30630220157323,18535.365263900854,801.6220707,17733.74319,-4.882352941,0.323657433,0.6763337567036108,0.48804137819792576,0.3217562392646725,8.994329775186122,0.011661021213531868,693.9759960121033,659.6598711080129,2043.9409499206386,-5.01E-06,0.004930357,7.591810750410769e-09,2.412175993785644e-06,GOOD,0.9941259073363267,1.5078948555200695,,1652.208451,18535.43099
SAN JOAQUIN VALLEY - DELTA-MENDOTA - DLM05-S-WAs,Vineyard,Tulare Lake,659.6598661,1492.427601,10.07028874,4.00891598,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,200.44579900000002,14827.924210209516,71.12205177070149,14827.924210209516,801.6220707,14026.30214,-4.882352941,0.077593104,0.9224042555012945,0.11700224270976158,0.077137315,5.982099999,0.011661021213531868,548.8948807465304,659.6598684869317,2644.5145502625255,-2.39E-06,0.00642831,3.618427907883776e-09,2.430803339175729e-06,GOOD,0.9941259073363267,1.5078948555200695,,1492.427601,14827.98994
SAN JOAQUIN VALLEY - DELTA-MENDOTA - DLM06-S-IDs,Alfalfa,Tulare Lake,181.6566024,264,7.7,4.524530937,0.306290873,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,226.22654684999998,1805.908723,8.532721174271856,1805.908723,841.972974,963.9357494,-4.882352941,0.005003862,0.9949951448780376,0.007644782,0.009702854,2.665486566078016,0.002959619,190308.65369330216,181.65590886820775,821.9061524703062,0.000693532,0.004764999,3.8178177015776805e-06,5.7974638138261586e-06,GOOD,1.939072961544676,1.5277763122781245,,264,1806.054478
SAN JOAQUIN VALLEY - DELTA-MENDOTA - DLM06-S-IDs,Almonds & Pistachios,Tulare Lake,4770.062603,4704.794559,1.210684804,3.767767793,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,188.3883897,5506.954095782181,28.692058621817946,5506.954095782181,841.972974,4664.981122,-4.882352941,0.043064102254107894,0.9569328219685297,0.041386953,0.1313410941565005,0.6401321850410835,0.000524102,730675.4498723588,4770.061954816267,17972.452877548156,0.000648184,0.035368629,1.3588579176433814e-07,1.9679316800562286e-06,GOOD,3.0498974152879694,0.9610545813701002,,4704.794559,5507.005322
SAN JOAQUIN VALLEY - DELTA-MENDOTA - DLM06-S-IDs,Corn,Tulare Lake,107.0194188,71,20.6,2.280437339,0.234536008,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,114.021867,1347.6983720930002,12.122999528603893,1347.6983720930002,841.972974,505.7253981,-4.882352941,0.17436303404742845,0.8255535023179391,0.073478126,0.46118331600710766,14.647543606447165,0.031146995,579.4976740354114,107.0193674302845,244.05050377133375,5.136971549291047e-05,0.000574858,4.80003685956389e-07,2.355483401485354e-06,GOOD,2.644960375498291,0.4214088525991567,,71,1346.989378
SAN JOAQUIN VALLEY - DELTA-MENDOTA - DLM06-S-IDs,Cotton,Tulare Lake,2094.179526,3438,0.8,3.749301711,0.148539114,1.334590964860844,0.041198802,0.68,0.17,378.6944542,1135.122209,199.4393382,50,187.4650856,2562.2629069100003,13.922977805208799,2562.2629069100003,841.972974,1720.289933,-4.882352941,0.021097815104296484,0.9788978748774658,0.00703856,0.040060429483952706,0.36826385619982926,0.000702226,562980.8363580143,2094.1782221491253,7851.691071445575,0.001303851,0.019808527,6.226070202694608e-07,2.52282944404974e-06,GOOD,1.8987951731454202,0.3336155801462545,,3438,2561.410586
SAN JOAQUIN VALLEY - DELTA-MENDOTA - DLM06-S-IDs,Cucurbits,Tulare Lake,346.2873917,485,17.3,2.442132231,0.087908733,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,122.1066116,8267.423128,64.92651497854857,8267.423128,841.972974,7425.450154,-4.882352941,0.4640093407959981,0.5359411377107051,0.17829420421764539,0.062411789,14.827156298297293,0.057755496,0.000264999,346.28738961563124,845.6780852559119,2.0843687593696814e-06,0.001515204,6.0191875572976035e-09,1.7916993376059642e-06,GOOD,0.13450545739469513,0.38424701518246485,,485,8262.851017
SAN JOAQUIN VALLEY - DELTA-MENDOTA - DLM06-S-IDs,Grain,Tulare Lake,239.8849112,303,2.9,0.715524558,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,35.7762279,841.9729739769999,22.785867342840877,841.9729739769999,841.972974,0,-4.882352941,0.9910828089107777,0.008212035,0.7162380103251915,3.0839845376543886,2.9198596066001494,0.005633332,16.15308519662206,239.88793696477785,171.64540387710636,-0.003025765,-0.00185882,1.2613401829691872e-05,1.082953545658264e-05,GOOD,3.1117324505343373,0.7226823065494933,,303,841.862996
SAN JOAQUIN VALLEY - DELTA-MENDOTA - DLM06-S-IDs,Onions & Garlic,Tulare Lake,578.2804087,2366,7.7,1.253629891,0.178481578,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,62.681494550000004,18154.684531849998,273.1723023073816,18154.684531849998,841.972974,17312.71156,-4.882352941,0.9896620518382303,0.010302215830494206,0.46112951153960835,0.6483491332969888,7.689111273344551,0.004217719,358127.00666691473,578.2804049408055,724.9483224152538,3.7591944419546053e-06,0.001283311,6.50064291544208e-09,1.770206856519781e-06,GOOD,0.6551217479671209,0.46594644170006466,,2366,18154.10207
SAN JOAQUIN VALLEY - DELTA-MENDOTA - DLM06-S-IDs,Other Deciduous,Tulare Lake,54.65891776,1850,7.8,3.502172688,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,175.1086344,14253.988211733998,78.07918593547883,14253.988211733998,841.972974,13412.01524,-4.882352941,0.1518622866249745,0.848130382,0.095603652,0.094217198,5.315328398569651,0.14073289423847699,43.488917503404835,54.658916993840805,191.42463343766505,7.66159196530225e-07,0.000335497,1.4017094152766208e-08,1.7526294869096193e-06,GOOD,0.6204120841421951,0.6295417628777134,,1850,14253.57517
SAN JOAQUIN VALLEY - DELTA-MENDOTA - DLM06-S-IDs,Tomato Processing,Tulare Lake,1458.885807,93,51.2,2.220206136,0.124471553,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,111.0103068,4649.743266,40.54165520846828,4649.743266,841.972974,3807.770292,-4.882352941,0.4602524641506045,0.5396760753504058,0.10745278041108872,0.3034232536918876,43.88915608703768,0.00092629,1064274.168917532,1458.8855863491885,3239.0208645466346,0.000220651,0.006355878,1.5124611570816515e-07,1.96227992065729e-06,GOOD,0.6592539471827814,0.23346486717761028,,93,4647.89519
SAN JOAQUIN VALLEY - DELTA-MENDOTA - DLM06-S-IDs,Truck Crops,Tulare Lake,26.53025848,941,19.4,1.84535452,0.139554281,1.1244727167916924,1.262909809962677,0.41,0.17,7441.94487,27484.23099,27982.75263,50,92.26772600000001,18162.17677,186.4995960885909,18162.17677,841.972974,17320.20379,-4.882352941,0.9081028539167787,0.091856349,0.3199132007933135,0.3018703469793165,19.04064702578442,0.091933684,16437.168266218687,26.530258114277412,48.95765502198572,3.657225882136572e-07,7.738085061248512e-05,1.3785112138630668e-08,1.5805644341485496e-06,GOOD,0.332418674,0.35228740820875265,,941,18160.60534
SAN JOAQUIN VALLEY - DELTA-MENDOTA - DLM06-S-IDs,Vineyard,Tulare Lake,101.8245479,1492.427601,10.07028874,4.00891598,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,200.44579900000002,14827.924210209516,71.12205177070149,14827.924210209516,841.972974,13985.95124,-4.882352941,0.077593104,0.9224042555012943,0.11700224270976159,0.077137315,5.982099999324601,0.075544727,84.48321946793118,101.82454628120827,408.20532818757755,1.6187917282195485e-06,0.000729045,1.589785333306202e-08,1.7859730275878364e-06,GOOD,0.9941259073363267,1.5078948555200695,,1492.427601,14827.98994
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ01-NW-IDs,Alfalfa,San Joaquin River,5901.699115,281,6.7,4.134965358,0.306290873,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,206.74826789999997,1675.287002,8.644818018,1675.287002,385.7163598,1289.570643,-4.882352941,0.007860775,0.9921375438417911,0.012009505230521715,0.015242615484271674,2.5432669831321935,9.109824105327175e-05,8270783.028230255,5901.693960522383,24403.284684251164,0.005154478,0.036709613,8.733887506899121e-07,1.5042875722326805e-06,GOOD,1.939072961544676,1.5277763122781245,,281,1675.432757
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ01-NW-IDs,Almonds & Pistachios,San Joaquin River,1057.945617,4883,1.2,3.753630493,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,187.6815247,5671.2376822589995,29.62679316913464,5671.2376822589995,385.7163598,5285.521322,-4.882352941,0.045237361449885875,0.9547595011419076,0.043475573,0.13796931176045457,0.6407713271399753,0.00236307,183610.9499130056,1057.945573557058,3971.134469176057,4.3442942114779726e-05,0.002458731,4.1063492694426204e-08,6.191503559880227e-07,GOOD,3.0498974152879694,0.9610545813701002,,4883,5671.288908
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ01-NW-IDs,Citrus & Subtropical,San Joaquin River,1874.617891,933,3.6,3.247465856,0.183365181,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,162.3732928,3195.74045,19.617723303371225,3195.74045,385.7163598,2810.02409,-4.882352941,0.058907246,0.9410834844771221,0.081902114,0.029113953,2.0362492143992172,0.0041034,312.5127262362021,1874.617851198086,6087.753879800523,3.9801913999326644e-05,0.003714269,2.1232014369656222e-08,6.101209927593482e-07,GOOD,0.49423381869050864,1.3903572019867076,,933,3195.397811
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ01-NW-IDs,Corn,San Joaquin River,20589.73159,59,27.1,2.415829265,0.234536008,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,120.7914633,1477.228776,12.515382455355429,1477.228776,385.7163598,1091.512416,-4.882352941,0.14154713132592703,0.8583910534399068,0.059649214,0.37438655362252987,18.45371058,0.000161893,240572.31919225786,20589.729770946993,49741.24150975259,0.001819053,0.034623864,8.834758230713492e-08,6.960791336527886e-07,GOOD,2.644960375498291,0.4214088525991567,,59,1476.519782
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ01-NW-IDs,Cucurbits,San Joaquin River,1313.149228,203,12,2.299627126,0.087908733,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,114.98135629999999,2320.0483831340002,20.00834540048819,2320.0483831340002,385.7163598,1934.332023,-4.882352941,0.2570639464550779,0.7428382916827645,0.098776054,0.034576503697625674,9.176584256961515,0.015230561,0.000261785,1313.1492177396854,3019.751790564133,1.0260314638799173e-05,0.001794631,7.813517626192575e-09,5.942970428052338e-07,GOOD,0.13450545739469513,0.38424701518246485,,203,2315.476273
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ01-NW-IDs,Dry Beans,San Joaquin River,453.5178296,1752,1.3,2.212101358,0.272510229,0.8579188204514863,0.0413722,1.68,0.17,521.9411016,903.6303871,214.6292221,50,110.6050679,2166.1327210739996,19.459906781997343,2166.1327210739996,385.7163598,1780.416361,-4.882352941,0.2887297369606794,0.71119167,0.16272707643588155,0.741017753,1.0183426341729915,0.001312491,748140.3382731774,453.5177064562048,1003.2265519218018,0.000123144,0.000854814,2.7153021821480294e-07,8.520636149045227e-07,GOOD,2.5664753522934403,0.5635965250716192,,1752,2165.823131
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ01-NW-IDs,Grain,San Joaquin River,6065.470393,164,2.5,0.466656841,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,23.33284205,385.7163598,16.079804662496404,385.7163598,385.7163598,0,-4.882352941,0.9969937457477995,0.001458566,0.7205097397924388,3.1023777916232085,2.5294268245072735,0.000222794,408.42944029118945,6065.479156180229,2830.4956656919826,-0.00876318,-0.002412916,1.4447651479674264e-06,8.524717634034442e-07,GOOD,3.1117324505343373,0.7226823065494933,,164,385.6063819
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ01-NW-IDs,Onions & Garlic,San Joaquin River,524.5878139,659,5.9,1.480822037,0.178481578,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,74.04110185,3813.224925,49.45507378,3813.224925,385.7163598,3427.508565,-4.882352941,0.8832482943819894,0.11659988265339014,0.4115463999049392,0.578635167,5.774764357664749,0.004649411,64320.34775584894,524.5878034255178,776.8207444864188,1.0474482223798987e-05,0.000450678,1.9967071186666364e-08,5.801571313693931e-07,GOOD,0.6551217479671209,0.46594644170006466,,659,3812.642461
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ01-NW-IDs,Other Deciduous,San Joaquin River,4113.036411,2306.744453,2.361346385,3.445837194,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,172.2918597,5273.827661644353,29.95259815,5273.827661644353,385.7163598,4888.111302,-4.882352941,0.06792986,0.9320612764354338,0.042764684067788605,0.042144506,1.3702943687913387,0.001870226,1192.722226431349,4113.0363572095985,14172.845444440352,5.3790401580045e-05,0.00840086,1.3078027083880586e-08,5.927429867247595e-07,GOOD,0.6204120841421951,0.6295417628777134,,2306.744453,5273.414624
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ01-NW-IDs,Pasture,San Joaquin River,1874.320693,276,5,4.600187047,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,46.00187047,1333.302143,28.144454633191646,1333.302143,385.7163598,947.5857833,-4.882352941,0.016561843,0.9834338715157164,0.030585380334257534,0.037478490437897236,2.173941602147314,0.001046131,127536.8249936643,1874.3200046887305,8622.197593191346,0.000688311,0.028180671,3.672323909055e-07,3.2683754817477723e-06,GOOD,2.262942000342034,1.8467377139832826,,276,1333.475808
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ01-NW-IDs,Potatoes,San Joaquin River,1141.763917,733,17.1,3.305132031,0.150675135,1.4974640784942694,0.060261523,0.41,0.17,793.9256634,2502.863999,502.0871398,50,165.2566016,12368.32243,71.92193793413847,12368.32243,385.7163598,11982.60607,-4.882352941,0.17926409144630215,0.8207276429157279,0.056863802,0.28346147824059165,12.058181664650343,0.00213619,489397.87554501183,1141.7638986974175,3773.678294058876,1.830258247537131e-05,0.002199858,1.6030093614677885e-08,5.8294756342252e-07,GOOD,1.5812507454985842,0.31720687248646934,,733,12367.335
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ01-NW-IDs,Rice,San Joaquin River,3158.170889,579,4.7,4.833919598,0.381523094,0.7787889472798347,0.016559817107172286,0.2,0.17,851.2633133,1216.2235,177.3500304,50,241.69597989999997,2478.5979188320002,10.678582866869956,2478.5979188320002,385.7163598,2092.881559,-4.882352941,0.0046557,0.9953431266351189,0.003258634,0.02234692,1.5949685822659387,0.001583195,8908.755219386358,3158.1706713765534,15266.333696623278,0.000217623,0.010457546903126058,6.89080655343291e-08,6.850066261783739e-07,GOOD,4.7999050645054355,0.699923421,,579,2478.427148
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ01-NW-IDs,Safflower,San Joaquin River,480.7943008,574,1.3,2.40565496,0.396694215,0.4537037030434028,0.032158708,0.74,0.17,212.2655769,227.006242,60.43672676,10,24.0565496,721.2095661029999,28.437548127244778,721.2095661029999,385.7163598,335.4932063,-4.882352941,0.2921276931477398,0.7076548363173353,0.27315836266531307,1.026009462834577,1.0173338142640562,0.002810664,30938.805444086633,480.7939620554014,1156.621071272682,0.000338745,0.004123187,7.04552025741527e-07,3.5648424310597455e-06,GOOD,3.5121951355556216,0.9350649358914657,,574,721.2608938
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ01-NW-IDs,Sunflowers,San Joaquin River,182.3243986,3640,0.6,2.945560199,0.386904762,0.3895547862245365,0.081201103,0.74,0.17,734.0697039,736.5793439,336.2917618,50,147.27801,2035.7696090979998,14.032210178647887,2035.7696090979998,385.7163598,1650.053249,-4.882352941,0.066117107,0.9338645313524985,0.065891836,0.14432278927688105,0.3489504680562089,0.007411797,57649.010265655095,182.32436516534221,537.0470800908987,3.3434657780162524e-05,0.000411732,1.8338005246085876e-07,7.666582172245458e-07,GOOD,2.182835824495322,0.9965928458037955,,3640,2035.864329
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ01-NW-IDs,Tomato Processing,San Joaquin River,1041.576428,101,43.3,2.379660861,0.124471553,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,118.9830431,4253.470529742999,34.758124275395524,4253.470529742999,385.7163598,3867.75417,-4.882352941,0.3415613353766267,0.6583806919820693,0.079742572,0.22517565855206295,34.946364897276936,0.00129741,771811.5380963818,1041.5763651253324,2478.597087839369,6.287466771937034e-05,0.001571612,6.036491036965973e-08,6.340729709427923e-07,GOOD,0.6592539471827814,0.23346486717761028,,101,4251.622454
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ01-NW-IDs,Truck Crops,San Joaquin River,1241.706957,4634.296956,11.21291696,2.667732673,0.139554281,1.1244727167916924,1.262909809962677,0.307003706,0.17,7441.94487,27484.23099,27982.75263,50,133.38663365000002,51829.644795293774,368.3841217000522,51829.644795293774,385.7163598,51443.92844,-4.882352941,0.7634542520210841,0.23653372897623573,0.26895531973045955,0.25378645047354914,10.615497035553009,0.002623235,754875.1113243396,1241.7069543090815,3312.5403555426906,2.690918563530431e-06,0.001863938,2.1671124159856267e-09,5.626909763804215e-07,GOOD,0.332418674,0.35228740820875265,,4634.296956,51828.07337
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ01-NW-IDs,Vineyard,San Joaquin River,14512.07877,1689.181611,10.69211111,3.098484515,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,154.9242258,17905.186387624795,110.45241285559833,17905.186387624795,385.7163598,17519.47003,-4.882352941,0.31613231566573996,0.6838587760305193,0.47669429245601597,0.31427532514953777,8.460495270274853,0.000530062,15082.545826119687,14512.078723227927,44965.42572428196,4.6772072892053984e-05,0.025625023285101634,3.2229754009290005e-09,5.69882487913636e-07,GOOD,0.9941259073363267,1.5078948555200695,,1689.181611,17905.25212
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ02-SW-IDs,Alfalfa,San Joaquin River,3611.863838,280.9833935,6.706642592,4.134965358,0.306290873,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,206.74826789999997,1677.0421968537958,8.652877366835375,1677.0421968537958,529.2071282,1147.835069,-4.882352941,0.007868944,0.9921293744394473,0.012021986271061892,0.015258457,2.5462700971097423,0.000148852,4505552.1285968935,3611.8620935139315,14934.919982849424,0.001744486,0.011865093500091461,4.829877722189269e-07,7.944524702819927e-07,GOOD,1.939072961544676,1.5277763122781245,,280.9833935,1677.187951
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ02-SW-IDs,Almonds & Pistachios,San Joaquin River,79500.56894,4845.545929,1.150216833,3.753630493,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,187.6815247,5385.066174869423,28.179878011046977,5385.066174869423,529.2071282,4855.859047,-4.882352941,0.043053065,0.9569437907780669,0.041376345010445285,0.13130743055354463,0.6082062919510947,3.1446315835636084e-05,12676104.26677969,79500.56719161876,298415.6674601525,0.001748381,0.09232388,2.1992059479204087e-08,3.093800417981103e-07,GOOD,3.0498974152879694,0.9610545813701002,,4845.545929,5385.117401
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ02-SW-IDs,Citrus & Subtropical,San Joaquin River,432.045518,913.5,3.9,3.247465856,0.183365181,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,162.3732928,3399.59045,20.808348793246246,3399.59045,529.2071282,2870.383321,-4.882352941,0.062430035804831405,0.9375607295822044,0.08680005,0.030855035,2.231005091126388,0.017804391833333846,73.57219496866924,432.04551358542955,1403.0526521979587,4.414570469180035e-06,0.000415745,1.0217836513188952e-08,2.9631443333892236e-07,GOOD,0.49423381869050864,1.3903572019867076,,913.5,3399.247811
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ02-SW-IDs,Corn,San Joaquin River,9766.694603,59.79003108,27.08419938,2.415829265,0.234536008,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,120.7914633,1497.6938985001168,12.675573109977572,1497.6938985001168,529.2071282,968.4867703,-4.882352941,0.1432269581534779,0.8567113475728566,0.060357108096724565,0.37882962901910094,18.483639906526136,0.000341296,101255.69091499368,9766.694125984615,23594.658417742714,0.000477015,0.008226502,4.8841025955429254e-08,3.4865939692825047e-07,GOOD,2.644960375498291,0.4214088525991567,,59.79003108,1496.984904
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ02-SW-IDs,Cucurbits,San Joaquin River,1399.313099,203,12,2.299627126,0.087908733,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,114.98135629999999,2320.0483831340002,20.00834540048819,2320.0483831340002,529.2071282,1790.841255,-4.882352941,0.25706394645507835,0.7428382916827637,0.098776054,0.034576504,9.176584256961519,0.014292726920295913,0.00025827,1399.313093209804,3217.897415808135,5.790195928057074e-06,0.000944419,4.137884460736456e-09,2.9348950221021315e-07,GOOD,0.13450545739469513,0.38424701518246485,,203,2315.476273
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ02-SW-IDs,Dry Beans,San Joaquin River,291.0838522,1752,1.3,2.212101358,0.272510229,0.8579188204514863,0.0413722,1.68,0.17,521.9411016,903.6303871,214.6292221,50,110.6050679,2166.1327210739996,19.459906781997343,2166.1327210739996,529.2071282,1636.925593,-4.882352941,0.28872973696067983,0.7111916700994846,0.1627270764358818,0.7410177533837531,1.0183426341729918,0.002044902,441489.1228,291.08381007302023,643.9067104868841,4.2126979792556085e-05,0.000274257,1.4472455092978217e-07,4.2592581492523025e-07,GOOD,2.5664753522934403,0.5635965250716192,,1752,2165.823131
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ02-SW-IDs,Grain,San Joaquin River,1837.046746,182.3118389,3.035956259,0.466656841,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,23.33284205,529.2071282252547,21.707374239851156,529.2071282252547,529.2071282,0,-4.882352941,0.9978065425407266,0.001064216,0.7210971336535075,3.104906998,3.062188812280663,0.000735611,123.70087159660976,1837.0525986317564,857.2729207,-0.005852632,-0.002489448,3.1858915779584556e-06,2.9039237735389374e-06,GOOD,3.1117324505343373,0.7226823065494933,,182.3118389,529.0971503
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ02-SW-IDs,Onions & Garlic,San Joaquin River,177.3510462,659,5.9,1.480822037,0.178481578,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,74.04110185,3813.224925,49.45507378,3813.224925,529.2071282,3284.017796,-4.882352941,0.8832482943819896,0.11659988265338997,0.41154639990493924,0.5786351665045072,5.774764358,0.013752523,20834.922152463874,177.35104440039652,262.6252671642613,1.799603495555857e-06,7.033370383169313e-05,1.0147126471001652e-08,2.678100464401615e-07,GOOD,0.6551217479671209,0.46594644170006466,,659,3812.642461
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ02-SW-IDs,Other Deciduous,San Joaquin River,9740.578,2577.201427,2.127227907,3.445837194,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,172.2918597,5309.099783908624,30.146555798284282,5309.099783908624,529.2071282,4779.892656,-4.882352941,0.068353113,0.931638027,0.043031139486057815,0.042407098,1.235952966292737,0.000789718,2762.097320507062,9740.577936,33564.436125067805,6.40668786218157e-05,0.00983839,6.577317960167837e-09,2.9311940184740365e-07,GOOD,0.6204120841421951,0.6295417628777134,,2577.201427,5308.686747
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN - ESJ02-SW-IDs,Pasture,San Joaquin River,9055.696602,320.50605,5,4.600187047,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,46.00187047,1555.832393,32.68285501,1555.832393,529.2071282,1026.625265,-4.882352941,0.019272056051534623,0.9807236704110225,0.035590432736368735,0.043611545,2.240271884995071,0.000216525,667566.5986643792,9055.695090336645,41657.831731584345,0.001511663,0.066478498,1.669295495799074e-07,1.5958197804220613e-06,GOOD,2.262942000342034,1.8467377139832826,,320.50605,1556.006058
