g,i,hr,xland,p,y,xwater_unit,omegaland,omegasupplies,omegalabor,theta,sigma,omegaland_init,omegasupplies_init,omegalabor_init,omegawater_unit,omegawater,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupplies,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,year
SAN JOAQUIN VALLEY - MERCED - MER01-CC-MID,Potatoes,San Joaquin River,13974.8894,1165.114685,14.862,3.305132031,0.150675135,0.475005897,0.095288578,0.41,0.17,793.9256634,2502.863999,502.0871398,50,165.25660155,17149.956877310000,99.35900390723610,17149.956877310000,620.604488745,16529.352388565,-4.88235294117647,0.23245729372924400,0.7675349763419560,6.43836109974191E-06,1.29156769993726E-06,11.044551428967300,0.0001745290657000770,8262989.475586380,13974.889438455500,46188.840906200400,-3.84554787160596E-05,0.013679421936103600,2.75175549625885E-09,2.96162831029842E-07,GOOD,1
SAN JOAQUIN VALLEY - MERCED - MER01-CC-MID,Rice,San Joaquin River,1170.019764,579.2835722,4.702,4.833919598,0.381523094,0.545092624,0.07948555,0.2,0.17,851.2633133,1216.2235,177.3500304,50,241.69597990000000,2481.0892753164,10.68835913434120,2481.0892753164,620.604488745,1860.4847865714,-4.88235294117647,0.004660357502256530,0.9953384695008330,1.0237180712787E-06,1.49278838784152E-07,1.5959448578525300,0.004273432085374590,2934.039506517670,1170.0197611881100,5655.779634632840,2.81189477391308E-06,0.0018326140898352600,2.40328826950746E-09,3.24024911579075E-07,GOOD,1
SAN JOAQUIN VALLEY - MERCED - MER01-CC-MID,Tomato Processing,San Joaquin River,9832.408885,98.04399144,48.864,2.379660861,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,50,118.98304305,4670.99212746716,38.07650343560820,4670.99212746716,620.604488745,4050.38763872216,-4.88235294117647,0.3629205418351670,0.637023366108132,4.14227965078003E-05,1.4669260193504E-05,39.90991050712640,0.00013743848197901200,7629870.208989540,9832.409229245500,23397.792318268200,-0.00034424549812683800,0.006274714978644620,3.50113082310895E-08,2.68175441963432E-07,GOOD,1
SAN JOAQUIN VALLEY - MERCED - MER01-CC-MID,Truck Crops,San Joaquin River,1757.430333,4144.479746,9.876666667,2.667732673,0.139554281,0.396137579,0.419814805,0.33,0.17,7441.94487,27484.23099,27982.75263,50,133.38663365000000,40799.30281905980,290.18760367688100,40799.30281905980,620.604488745,40178.6983303148,-4.88235294117647,0.7175649837074830,0.2824206656341490,6.96711618800934E-06,7.38354218063589E-06,9.233792502056900,0.0017242806007167200,1125500.1172029600,1757.4303354036800,4688.3529510062000,-2.40367717196932E-06,0.0013688591670870700,1.36772259294407E-09,2.91970076000223E-07,GOOD,1
SAN JOAQUIN VALLEY - MERCED - MER01-CC-MID,Vineyard,San Joaquin River,509.0606546,1575.327966,10.98601212,3.098484515,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,154.92422575,17150.841045294900,105.8391774911090,17150.841045294900,620.604488745,16530.2365565499,-4.88235294117647,0.306901331806892,0.6930896396432880,3.58730647457884E-06,5.44124334581015E-06,8.641119501358700,0.015110788120822300,499.19831500820400,509.06065511635600,1577.3161045861400,-5.1635612408063E-07,0.00045088772253620800,1.01433123816328E-09,2.85857471647948E-07,GOOD,1
SAN JOAQUIN VALLEY - MODESTO - MOD02-E&W-WA,Alfalfa,San Joaquin River,2458.028531,279.8367241,7.066,4.134965358,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,206.74826790000000,1769.9132948526,9.079314792493420,1769.9132948526,727.9651501232,1041.9481447294,-4.88235294117647,0.008301013509834040,0.9916973056784270,9.40109113401617E-07,7.40702625891722E-07,2.7090273240053700,0.00021872586173091500,2783440.607778040,2458.0265383234400,10163.849811038100,0.001992676562622360,0.013013622488870200,8.10680810857669E-07,1.28038155506144E-06,GOOD,1
SAN JOAQUIN VALLEY - MODESTO - MOD02-E&W-WA,Almonds & Pistachios,San Joaquin River,76439.7924,4653.362932,1.186,3.753630493,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,187.68152465,5330.526119611,27.904117389746100,5330.526119611,727.9651501232,4602.5609694878,-4.88235294117647,0.04263563557910250,0.9573612184632610,2.3921622774963E-06,7.53795358704377E-07,0.6259215811472480,3.27054786716035E-05,11552339.894411600,76439.78969736010,286926.5999249400,0.00270263988932129,0.13570629007881500,3.53564525028889E-08,4.72964953162226E-07,GOOD,1
SAN JOAQUIN VALLEY - MODESTO - MOD02-E&W-WA,Citrus & Subtropical,San Joaquin River,33.36437827,893.6733562,4.16,3.247465856,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,162.3732928,3554.6216113340000,21.7138383834081,3554.6216113340000,727.9651501232,2826.6564612108,-4.88235294117647,0.06509156747306140,0.9348992241287810,2.41490155465779E-06,6.79349660349707E-06,2.3991939707752300,0.23055450426973300,5.595009214774470,33.364377742933600,108.34965317662100,5.27066397637555E-07,2.60618728020745E-05,1.57972791631928E-08,2.40534840391253E-07,GOOD,1
SAN JOAQUIN VALLEY - MODESTO - MOD02-E&W-WA,Corn,San Joaquin River,14052.89871,69.31235765,26.862,2.415829265,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,120.79146325,1740.1973269873000,14.573767590090200,1740.1973269873000,727.9651501232,1012.2321768641,-4.88235294117647,0.16264306739765600,0.8372966364384440,5.20097067395058E-05,8.28645715986755E-06,18.775164292218100,0.00023719898663763500,152271.8595526370,14052.897708615400,33949.386216783900,0.0010013846440415400,0.017744914825016200,7.12582268403425E-08,5.22687080015771E-07,GOOD,1
SAN JOAQUIN VALLEY - MODESTO - MOD02-E&W-WA,Cucurbits,San Joaquin River,937.9971051,507.1807426,13.594,2.299627126,0.087908733,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,50,114.98135630000000,6778.6633980384000,56.62965460656780,6778.6633980384000,727.9651501232,6050.6982479152,-4.88235294117647,0.5027204427895100,0.4972141209252350,1.69667383650117E-05,4.84695468898847E-05,11.8489732759684,0.021322027425519400,0.0005849162256704470,937.9971033480710,2157.0426783976700,1.75192906226584E-06,0.000908599758076889,1.86773397565984E-09,4.21224570311833E-07,GOOD,1
SAN JOAQUIN VALLEY - MODESTO - MOD02-E&W-WA,Dry Beans,San Joaquin River,122.5562474,1752.304957,1.253333333,2.212101358,0.272510229,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,50,110.6050679,2084.7549332632300,18.764611662168300,2084.7549332632300,727.9651501232,1356.78978314003,-4.88235294117647,0.2809309275124650,0.7189896178058360,6.51481787619812E-05,1.43065029368726E-05,0.9766766267140430,0.004856856405657990,154076.32095043900,122.55621477290000,271.10667214465300,3.2627100452487E-05,0.00016916027135494000,2.66221438275589E-07,6.23961647521389E-07,GOOD,1
SAN JOAQUIN VALLEY - MODESTO - MOD02-E&W-WA,Grain,San Joaquin River,3295.168214,204.5265879,3.678,0.466656841,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,23.33284205,727.9651501232,29.50247220868810,727.9651501232,727.9651501232,0.0,-4.88235294117647,0.9984041830744300,0.0007742539731932270,0.0006667208064397050,0.0001548421459369510,3.701225820242670,0.0004101008699980590,221.88612293987000,3295.1814149185600,1537.7183018872000,-0.013200918558595700,-0.005512578350590050,4.00614405738369E-06,3.5849206619838E-06,GOOD,1
SAN JOAQUIN VALLEY - MODESTO - MOD02-E&W-WA,Lettuce,San Joaquin River,4.25446108,898.0447685,10.48,3.326092372,0.164570286,0.334656366,0.457537993,0.25,0.17,2859.243032,5814.317411,7949.261967,50,166.3046186,9244.247790635000,53.58883142340540,9244.247790635000,727.9651501232,8516.2826405118,-4.88235294117647,0.13591249230606300,0.8640758607546270,4.92015922628298E-06,6.72678008352589E-06,6.989233993789000,0.9401895856572270,165.90714692813900,4.254461036217010,14.150747241559600,4.37829923427557E-08,-1.66964007224379E-05,1.02910783573923E-08,1.17989673177333E-06,GOOD,1
SAN JOAQUIN VALLEY - MODESTO - MOD02-E&W-WA,Onions & Garlic,San Joaquin River,99.27299873,1185.762935,5.59825,1.480822037,0.178481578,0.383051703,0.272440319,0.41,0.17,887.6914461,1905.136225,1355.002253,50,74.04110185,6563.32227541375,84.43520994286130,6563.32227541375,727.9651501232,5835.35712529055,-4.88235294117647,0.9286781096242260,0.07122914397192650,5.41984749603995E-05,3.85479288876174E-05,5.526842301611930,0.02456885982539420,20722.439813059800,99.27299786453490,147.00560283906100,8.6546512534369E-07,4.13593955954639E-05,8.71803145281788E-09,2.8134563010131E-07,GOOD,1
SAN JOAQUIN VALLEY - MODESTO - MOD02-E&W-WA,Other Deciduous,San Joaquin River,21886.36384,3499.57873,1.908666667,3.445837194,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,172.2918597,6506.3342569271900,36.73002078471840,6506.3342569271900,727.9651501232,5778.36910680399,-4.88235294117647,0.08249500402301420,0.917496271313357,4.33046928750063E-06,4.39419434118584E-06,1.151138359829020,0.00035146576875639200,7502.5970772375300,21886.363658523100,75416.81322817310,0.00018147694936487800,0.033333115599816700,8.29178161761192E-09,4.41985008916118E-07,GOOD,1
SAN JOAQUIN VALLEY - MODESTO - MOD02-E&W-WA,Pasture,San Joaquin River,13811.47352,292.382684,5.0,4.600187047,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,230.00935235000000,1231.208081245,6.0349643521542500,1231.208081245,727.9651501232,503.2429311218,-4.88235294117647,0.003100678784996050,0.9968984524110800,4.78395647581068E-07,3.90408275801979E-07,1.5864418441923600,0.00014196778576059500,499266.91813282600,13811.466356844700,63535.296782866300,0.007163155290982100,0.06480382117297270,5.1863802081721E-07,1.01996462370887E-06,GOOD,1
SAN JOAQUIN VALLEY - MODESTO - MOD02-E&W-WA,Rice,San Joaquin River,203.7318799,579.2835722,4.702,4.833919598,0.381523094,0.545092624,0.07948555,0.2,0.17,851.2633133,1216.2235,177.3500304,50,241.69597990000000,2481.0892753164,10.68835913434120,2481.0892753164,727.9651501232,1753.1241251932,-4.88235294117647,0.004660357502256530,0.9953384695008340,1.0237180712787E-06,1.49278838784152E-07,1.5959448578525300,0.024542059899777100,481.4195780226040,203.73186732582700,984.8230339859200,1.25741728425055E-05,0.0004930000718559310,6.17192206181842E-08,5.00597374399387E-07,GOOD,1
SAN JOAQUIN VALLEY - MODESTO - MOD02-E&W-WA,Truck Crops,San Joaquin River,1197.385017,4669.043801,12.00425,2.667732673,0.139554281,0.396137579,0.419814805,0.33,0.17,7441.94487,27484.23099,27982.75263,50,133.38663365000000,55914.02690783930,397.3392039781290,55914.02690783930,727.9651501232,55186.0617577161,-4.88235294117647,0.7768779587766950,0.22311070428559000,5.50398178566698E-06,5.83295592886263E-06,11.4048719513077,0.002530767453475690,1053257.0521499100,1197.3850150538700,3194.301795607510,1.94613494386431E-06,0.0013364040523811100,1.62532094208116E-09,4.18371080373807E-07,GOOD,1
SAN JOAQUIN VALLEY - MODESTO - MOD02-E&W-WA,Vineyard,San Joaquin River,3833.343383,1630.059666,11.28575727,3.098484515,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,154.92422575,18240.72664393730,112.5044254945970,18240.72664393730,727.9651501232,17512.7614938141,-4.88235294117647,0.32015980302116700,0.6798313411385750,3.51868392224588E-06,5.33715633543058E-06,8.953132773973910,0.0020066837023840100,3982.5058481596500,3833.3433737413800,11877.55004238790,9.25862150324974E-06,0.005070515284387510,2.41528623402474E-09,4.26898906061833E-07,GOOD,1
SAN JOAQUIN VALLEY - PLEASANT VALLEY,Almonds & Pistachios,Tulare Lake,314.5554369,4617.615517,1.502,3.767767793,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,188.38838965,6746.589323793,34.93636010946550,6746.589323793,5603.722339115,1142.866984678,-4.88235294117647,0.05225099235619410,0.9477459613948880,2.31634452590839E-06,7.29904392028745E-07,0.8252123653256710,0.007947724651139230,11806.628206239800,314.55478650949200,1185.1566920629900,0.0006503905077579480,0.01515220187570780,2.06764986854992E-06,1.27848142436309E-05,GOOD,1
SAN JOAQUIN VALLEY - PLEASANT VALLEY,Truck Crops,Tulare Lake,233.7790792,1110.515706,5.13,1.84535452,0.139554281,0.396137579,0.419814805,0.41,0.17,7441.94487,27484.23099,27982.75263,50,92.26772600000000,5603.722339115000,58.2007541919463,5603.722339115000,5603.722339115,0.0,-4.88235294117647,0.7530219183959640,0.24686843756904600,5.32311975851602E-05,5.64128374049828E-05,4.856804250446290,0.010433031041915000,1.1670187401868400,233.77973507223100,431.40193914330100,-0.0006558722306238000,0.0033413398566040100,2.80552149006753E-06,7.74524561419793E-06,GOOD,1
SAN JOAQUIN VALLEY - TRACY,Alfalfa,San Joaquin River,28169.01882,276.1253535,5.484,4.134965358,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,206.74826790000000,1306.858440956,6.953099811847140,1306.858440956,359.438726350228,947.419714605772,-4.88235294117647,0.006142969314504320,0.9938553462161280,9.42154892456341E-07,7.42314474874172E-07,1.991577463473660,1.90860182968258E-05,29005196.032596200,28169.000340868300,116477.7986892960,0.01847913166420770,0.11830025444214700,6.56009063797689E-07,1.0156453472014E-06,GOOD,1
SAN JOAQUIN VALLEY - TRACY,Almonds & Pistachios,San Joaquin River,4535.941645,4903.625426,1.44875,3.753630493,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,187.68152465,6915.765018176500,35.91926261663310,6915.765018176500,359.438726350228,6556.32629182627,-4.88235294117647,0.05462178147269300,0.9453751119568760,2.36221254558147E-06,7.44357884865661E-07,0.8030975208926080,0.0005511534749914090,976496.8456884990,4535.941562144270,17026.243141182300,8.2855725850095E-05,0.005731958270189350,1.82664884900862E-08,3.36654204510759E-07,GOOD,1
SAN JOAQUIN VALLEY - TRACY,Citrus & Subtropical,San Joaquin River,1108.464658,933.3384959,3.58,3.247465856,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,162.3732928,3178.292264864,19.515813794273,3178.292264864,359.438726350228,2818.85353851377,-4.88235294117647,0.058604488875984600,0.9413862388312550,2.43165790816176E-06,6.84063485242348E-06,2.022911013542940,0.006939605730133880,185.36988494749200,1108.4646450588800,3599.6999238145200,1.29411246234667E-05,0.0012056231930728200,1.16748193368802E-08,3.34923136594161E-07,GOOD,1
SAN JOAQUIN VALLEY - TRACY,Corn,San Joaquin River,18796.9131,222.4751534,22.758,2.415829265,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,120.79146325,4941.4183168702,39.63131028350190,4941.4183168702,359.438726350228,4581.97959051997,-4.88235294117647,0.3554596212493060,0.6444939668672980,4.00335326255825E-05,6.37835077058928E-06,18.504901088889900,0.0001773340822293490,921796.1612930750,18796.912881938300,45410.11779275860,0.00021806166478199900,0.014965883288823500,1.16009295580559E-08,3.29571449798843E-07,GOOD,1
SAN JOAQUIN VALLEY - TRACY,Cucurbits,San Joaquin River,3724.29074,202.6283347,12.01,2.299627126,0.087908733,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,50,114.98135630000000,2317.614682881,19.988355944304600,2317.614682881,359.438726350228,1958.17595653077,-4.88235294117647,0.25686356232816100,0.7430386494414290,2.53551575259064E-05,7.24330728843347E-05,9.182858544434770,0.005370150022175770,0.000751614506654623,3724.290724160080,8564.477193749710,1.58399220708816E-05,0.0028170648984087200,4.25313789301036E-09,3.28924218966187E-07,GOOD,1
SAN JOAQUIN VALLEY - TRACY,Dry Beans,San Joaquin River,3482.230412,1752.304957,1.253333333,2.212101358,0.272510229,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,50,110.6050679,2084.7549332632300,18.764611662168300,2084.7549332632300,359.438726350228,1725.316206913,-4.88235294117647,0.2809309275124650,0.7189896178058360,6.51481787619812E-05,1.43065029368726E-05,0.9766766267140430,0.00017093587293559500,5566669.7642525200,3482.229874381310,7703.042926009120,0.0005376186909415990,0.0036972449843233300,1.54389178007558E-07,4.79971778070513E-07,GOOD,1
SAN JOAQUIN VALLEY - TRACY,Grain,San Joaquin River,11880.98689,165.2669729,2.321833333,0.466656841,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,23.33284205,359.4387263502280,15.049221215425200,359.4387263502280,359.438726350228,0.0,-4.88235294117647,0.9967748891189030,0.0015647502377416900,0.0013474280746422400,0.00031293256871258000,2.3511050665251200,0.00011374066513689700,800.02778204801,11881.00906826260,5544.3523377878600,-0.022178262639499700,-0.008527738041266280,1.86670205470614E-06,1.53809690261428E-06,GOOD,1
SAN JOAQUIN VALLEY - TRACY,Onions & Garlic,San Joaquin River,989.7199034,659.1955182,5.8525,1.480822037,0.178481578,0.383051703,0.272440319,0.41,0.17,887.6914461,1905.136225,1355.002253,50,74.04110185,3783.0666948155,49.07147318802090,3783.0666948155,359.438726350228,3423.62796846527,-4.88235294117647,0.8824270292316000,0.11742007983728400,8.93453002807022E-05,6.35456308351807E-05,5.727360916311590,0.002464358230914710,121213.37192364900,989.7198925243550,1465.5985744796200,1.08756451027148E-05,0.00046893261514924200,1.09886090654068E-08,3.19959689696212E-07,GOOD,1
SAN JOAQUIN VALLEY - TRACY,Other Deciduous,San Joaquin River,3254.963336,3088.349971,2.337583333,3.445837194,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,172.2918597,7046.080405114630,39.698027426888900,7046.080405114630,359.438726350228,6686.64167876441,-4.88235294117647,0.08873110334659800,0.9112602312895800,4.30103594739568E-06,4.36432787454106E-06,1.4304414213805000,0.0023632547891494000,1291.1737432030200,3254.963318832430,11216.070111306500,1.7167567875731E-05,0.0036169885952404,5.27427381004793E-09,3.22482597998239E-07,GOOD,1
SAN JOAQUIN VALLEY - TRACY,Pasture,San Joaquin River,3501.584012,234.8827586,5.0,4.600187047,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,230.00935235000000,943.708454245,4.848129361472900,943.708454245,359.438726350228,584.269727894772,-4.88235294117647,0.002378566694304230,0.9976205638724470,4.78742177339792E-07,3.9069107119592E-07,1.5170858176705800,0.0005599706609939510,146943.7296357160,3501.5828611379700,16107.929913406600,0.0011508620264066800,0.011502578050567500,3.28668974516292E-07,7.14093610941059E-07,GOOD,1
SAN JOAQUIN VALLEY - TRACY,Rice,San Joaquin River,964.7852889,579.2835722,4.702,4.833919598,0.381523094,0.545092624,0.07948555,0.2,0.17,851.2633133,1216.2235,177.3500304,50,241.69597990000000,2481.0892753164,10.68835913434120,2481.0892753164,359.438726350228,2121.65054896617,-4.88235294117647,0.0046603575022565300,0.9953384695008340,1.0237180712787E-06,1.49278838784152E-07,1.5959448578525300,0.005182500249045830,2758.92695509922,964.7852526999640,4663.69276334425,3.62000363338666E-05,0.0017525315515740700,3.75213394631463E-08,3.75781806807506E-07,GOOD,1
SAN JOAQUIN VALLEY - TRACY,Safflower,San Joaquin River,2093.780512,574.3765351,1.258,2.40565496,0.396694215,0.424242424,0.112947658,0.74,0.17,212.2655769,227.006242,60.43672676,50,120.28274800000000,601.3490488588000,5.677090499353720,601.3490488588000,359.438726350228,241.910322508572,-4.88235294117647,0.06440993898332030,0.935532561016385,4.54102566715202E-05,1.2089743623158E-05,0.7447440700240080,0.0006454121354203110,97195.11290766200,2093.7793849252100,5036.908898748330,0.0011270747904745800,0.0045750958097414700,5.38296533000963E-07,9.08313361644822E-07,GOOD,1
SAN JOAQUIN VALLEY - TRACY,Sunflowers,San Joaquin River,93.89009925,3639.713227,0.60825,2.945560199,0.386904762,0.388227513,0.177248677,0.74,0.17,734.0697039,736.5793439,336.2917618,50,147.27800995,2065.6251794207500,14.224032357115000,2065.6251794207500,359.438726350228,1706.18645307052,-4.88235294117647,0.06702158819244710,0.9329600677172020,1.25941298700373E-05,5.74996048111172E-06,0.3546632642846690,0.01439290577117320,30696.725048749600,93.89009006850280,276.55883227043800,9.18149724782325E-06,0.00010716052179304800,9.77898342973926E-08,3.87478061687461E-07,GOOD,1
SAN JOAQUIN VALLEY - TRACY,Tomato Processing,San Joaquin River,11233.71553,100.6092211,43.302,2.379660861,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,50,118.98304305,4236.7510218152,34.62524093000920,4236.7510218152,359.438726350228,3877.31229546497,-4.88235294117647,0.34067614874956400,0.659265800672325,4.286912311026E-05,1.51814550003484E-05,34.93018198169170,0.00012029424705855500,8344790.364318510,11233.715157195400,26732.423757594900,0.00037280462856870100,0.009412753945071020,3.31862265492761E-08,3.52109884090591E-07,GOOD,1
SAN JOAQUIN VALLEY - TRACY,Truck Crops,San Joaquin River,1526.255061,5655.545062,3.9185,2.667732673,0.139554281,0.396137579,0.419814805,0.33,0.17,7441.94487,27484.23099,27982.75263,50,133.38663365000000,22026.911185132,157.10599443001600,22026.911185132,359.438726350228,21667.4724587818,-4.88235294117647,0.5783534743485220,0.42162510158968400,1.04011902385425E-05,1.1022871555848E-05,3.5071373219685700,0.00198544994721759,527118.4563880390,1526.255056346260,4071.6392199045600,4.65373614133569E-06,0.0012736567509819000,3.04912085813924E-09,3.12811691748325E-07,GOOD,1
SAN JOAQUIN VALLEY - TRACY,Vineyard,San Joaquin River,1688.838318,1688.967981,10.6744704,3.098484515,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,154.92422575,17873.10763757630,110.25623371075800,17873.10763757630,359.438726350228,17513.668911226,-4.88235294117647,0.3157447741133160,0.6842463125346900,3.54153501475754E-06,5.37181698011055E-06,8.444441344353870,0.004554792255908360,1754.6450435882700,1688.838314996980,5232.837739011080,3.00301599054365E-06,0.0016376505645894200,1.77815481715263E-09,3.12956398373951E-07,GOOD,1
SAN JOAQUIN VALLEY - TULARE LAKE,Alfalfa,Tulare Lake,18083.59504,281.4362933,8.463,4.524530937,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,226.22654685000000,2154.9040736099000,9.997636568976720,2154.9040736099000,474.146703845,1680.7573697649,-4.88235294117647,0.0059649370078588900,0.9940340709473340,5.54869021031064E-07,4.37175786347367E-07,3.025643284661040,2.97305047703695E-05,33028604.18269230,18083.594387421300,81819.76451614300,0.0006525787466671320,0.020694516715593600,3.60867817059418E-08,2.52928025444113E-07,GOOD,1
SAN JOAQUIN VALLEY - TULARE LAKE,Almonds & Pistachios,Tulare Lake,4420.466863,5003.28778,1.289666667,3.767767793,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,188.38838965,6263.504292533430,32.50295993561360,6263.504292533430,474.146703845,5789.35758868843,-4.88235294117647,0.048691922353724500,0.9513050199578170,2.32504306555449E-06,7.3264539286904E-07,0.698690161603916,0.000565551123327129,840318.381973809,4420.46686639183,16655.289334429400,-3.39183043251978E-06,0.00334200575525756,7.67301404498682E-10,2.00657281753206E-07,GOOD,1
SAN JOAQUIN VALLEY - TULARE LAKE,Citrus & Subtropical,Tulare Lake,1166.44997,898.0590109,18.7444,3.608433712,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,180.4216856,16652.46938065600,88.52167450705900,16652.46938065600,474.146703845,16178.322676811,-4.88235294117647,0.14926557181550500,0.8507299205223050,1.18213398713783E-06,3.32552820259264E-06,12.724589219273000,0.0065946314802577400,1119.492272579130,1166.4499701904200,4209.056574905860,-1.90422952073277E-07,0.0008202035332942610,1.63249995259786E-10,1.94866321910287E-07,GOOD,1
SAN JOAQUIN VALLEY - TULARE LAKE,Corn,Tulare Lake,39184.04013,74.07582338,23.758,2.280437339,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,114.02186695,1644.99178395504,14.587164639953900,1644.99178395504,474.146703845,1170.84508011004,-4.88235294117647,0.20493843667926800,0.7949811905533200,6.93271974966391E-05,1.10455699153791E-05,17.410459897853400,8.50686484158961E-05,491098.5094091530,39184.04110398280,89356.7316743037,-0.0009739827801240610,0.01653102273121480,2.48566196056532E-08,1.85000272091698E-07,GOOD,1
SAN JOAQUIN VALLEY - TULARE LAKE,Cotton,Tulare Lake,83032.24488,3907.036899,0.834,3.749301711,0.148539114,0.445240339,0.078228087,0.68,0.17,378.6944542,1135.122209,199.4393382,50,187.46508555,3070.3316806760000,16.494905619586200,3070.3316806760000,474.146703845,2596.184976831,-4.88235294117647,0.02517572341021910,0.9748199845262070,3.65064967801773E-06,6.41413896278822E-07,0.39713865034712600,1.77110499351119E-05,33685873.73179870,83032.24514468,311312.87392237000,-0.00026467999850865500,0.06387438502861190,3.18767725588024E-09,2.05177418839924E-07,GOOD,1
SAN JOAQUIN VALLEY - TULARE LAKE,Dry Beans,Tulare Lake,262.183558,1523.705726,1.4445,1.919782133,0.272510229,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,50,95.98910665,2104.1416035310000,21.64331662988100,2104.1416035310000,474.146703845,1629.994899686,-4.88235294117647,0.4757629041821570,0.5241037771131530,0.00010931351834525100,2.40051863454217E-05,1.252080698295460,0.0022703105403661300,395972.4413211830,262.18358985406500,503.3352833309410,-3.18540647299415E-05,2.68838280135242E-05,1.21495279768617E-07,5.34113690574442E-08,GOOD,1
SAN JOAQUIN VALLEY - TULARE LAKE,Grain,Tulare Lake,26236.62834,275.7707935,2.651,0.715524558,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,35.7762279,694.3413475455,18.957581630452100,694.3413475455,474.146703845,220.1946437005,-4.88235294117647,0.9892082357968360,0.009938370193574460,0.0006925525799797060,0.00016084142960960300,2.6729105098360300,5.15062886068748E-05,1108548.6169303300,26236.64484057070,18772.959841168000,-0.016500570651260200,-0.00794477924137027,6.28913534065033E-07,4.23203515633498E-07,GOOD,1
SAN JOAQUIN VALLEY - TULARE LAKE,Lettuce,Tulare Lake,15.51782861,624.7198582,20.26266667,2.300762612,0.164570286,0.334656366,0.457537993,0.25,0.17,2859.243032,5814.317411,7949.261967,50,115.03813060000000,12542.495353591300,103.9330651010810,12542.495353591300,474.146703845,12068.3486497463,-4.88235294117647,0.6509765645884070,0.3489823197339430,1.73689993014636E-05,2.3746678348889E-05,18.592118698995900,0.2577680228677300,857.5250242558240,15.517828640991700,35.7028476844414,-3.09916909913E-08,-7.79912947024286E-06,1.99716672803876E-09,2.18445633324855E-07,GOOD,1
SAN JOAQUIN VALLEY - TULARE LAKE,Onions & Garlic,Tulare Lake,1309.335112,1959.622766,16.194,1.253629891,0.178481578,0.383051703,0.272440319,0.41,0.17,887.6914461,1905.136225,1355.002253,50,62.681494550000000,31670.615604454000,475.83656161571700,31670.615604454000,474.146703845,31196.468900609,-4.88235294117647,0.9940476472878730,0.005931778857852940,1.20228006636783E-05,8.55105361086442E-06,16.180829924666600,0.0018627961382004900,1461126.3108406500,1309.335114690570,1641.4213287574800,-2.69057409241213E-06,0.0003049815520626000,2.05491632184392E-09,1.85803297454948E-07,GOOD,1
