Subregion,CV_Ag_Code,applied_water_unit,fallow_2019,fallow_2021,fallow_net_2021,applied_shortage_2021,fallow_2022,fallow_net_2022,applied_shortage_2022
KGS03-CC-WA,Almonds,4.665674026,390.18407,2036.24985,1646.06578,7680.006354833429,3210.1506,2819.9665299999997,13157.044593210347
KGS03-CC-WA,Berries,2.5,4.97015,4.97015,0.0,0.0,13.65454,8.68439,21.710975
KGS03-CC-WA,Corn,2.503333333,206.39382,778.02369,571.62987,1430.9801077094567,510.16551,303.77169,760.4417971987427
KGS03-CC-WA,Cotton,3.773333333,0.0,27.55826,27.55826,103.98650105748058,0.0,0.0,0.0
KGS03-CC-WA,Cucurbits,2.416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KGS03-CC-WA,Field and Grain,1.413333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KGS03-CC-WA,Grapes,4.183333333,114.95552,1933.46037,1818.50485,7607.411955227166,1575.03278,1460.07726,6107.989870513308
KGS03-CC-WA,Fallow,2.5,12.10672,88.52172,76.415,191.03750000000002,0.0,-12.10672,-30.266799999999996
KGS03-CC-WA,Onions and Garlic,3.006666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KGS03-CC-WA,Orchards,4.713904396,182.85379,738.81184,555.95805,2620.7330958865878,1229.71272,1046.8589299999999,4934.792912118856
KGS03-CC-WA,Pasture,5.523333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KGS03-CC-WA,Pistachios,4.127023491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KGS03-CC-WA,Potatoes,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KGS03-CC-WA,Subtropical,3.285426095,69.31904,112.91273,43.593689999999995,143.22384670334054,37.28535,-32.03369,-105.24432104514055
KGS03-CC-WA,Tomatoes,2.656666667,5.28758,242.04968,236.7621,628.9979790789207,219.81755,214.52997000000002,569.93462037151
KGS03-CC-WA,Truck,1.186666667,0.0,4.20266,4.20266,4.987156534734219,26.08601,26.08601,30.955398542028668
KGS03-CC-WA,Walnuts,4.300376349,0.28027,110.51691,110.23664,474.0590394492274,150.18642,149.90615,644.6528620296464
KGS03-CC-WA,Young Perennial,2.5,29.01537,29.01537,0.0,0.0,29.01537,0.0,0.0
KGS04-SW-ID,Alfalfa,5.34,324.81579,1504.67625,1179.8604599999999,6300.454856399999,1840.25253,1515.43674,8092.4321916
KGS04-SW-ID,Almonds,4.66381607,300.3796,191.2762,-109.1034,-508.838190211638,190.05824,-110.32135999999997,-514.5185316322551
KGS04-SW-ID,Berries,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KGS04-SW-ID,Corn,2.51,137.7893,2014.86699,1877.07769,4711.4650019,2091.04345,1953.2541500000002,4902.6679165000005
KGS04-SW-ID,Cotton,3.826666667,0.0,1322.8992,1322.8992,5062.294272440967,1557.73423,1557.73423,5960.9296539859115
KGS04-SW-ID,Cucurbits,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KGS04-SW-ID,Field and Grain,1.183333333,0.0,24.70774,24.70774,29.23749232509742,24.70774,24.70774,29.23749232509742
KGS04-SW-ID,Grapes,3.983333333,0.0,452.88161,452.88161,1803.9784130157063,199.22513,199.22513,793.5801011002583
KGS04-SW-ID,Fallow,2.5,0.0,33.19507,33.19507,82.987675,5.63209,5.63209,14.080224999999999
KGS04-SW-ID,Onions and Garlic,3.006666667,0.0,334.13187,334.13187,1004.6231559113774,334.13187,334.13187,1004.6231559113774
KGS04-SW-ID,Orchards,4.571449623,9.83638,72.27452,62.43814,285.43281156382125,55.86047,46.02409,210.3968088794181
KGS04-SW-ID,Pasture,5.6,20.68299,174.97483,154.29184,864.034304,167.27574,146.59275000000002,820.9194000000001
KGS04-SW-ID,Pistachios,4.125052365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KGS04-SW-ID,Subtropical,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KGS04-SW-ID,Tomatoes,2.693333333,47.65476,152.30215,104.64739,281.8503036984509,152.30215,104.64739,281.8503036984509
KGS04-SW-ID,Truck,1.313333333,0.0,0.77204,0.77204,1.01394586640932,0.0,0.0,0.0
KGS04-SW-ID,Walnuts,4.299425734,64.2887,246.29161,182.00290999999999,782.5079949168859,155.50209,91.21339,392.16519625137823
KGS04-SW-ID,Young Perennial,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KGS05-SW-WA,Alfalfa,5.34,97.95628,250.78141,152.82513,816.0861942,267.60046,169.64418,905.8999212
KGS05-SW-WA,Almonds,4.735404281,1.14995,0.0,-1.14995,-5.445478152935951,0.0,-1.14995,-5.445478152935951
KGS05-SW-WA,Beans Dry,2.27,158.29672,176.48063,18.183909999999997,41.2774757,74.94496,-83.35176,-189.2084952
KGS05-SW-WA,Corn,2.51,291.72923,893.38497,601.6557399999999,1510.1559073999997,1111.9993,820.27007,2058.8778757
KGS05-SW-WA,Cotton,3.826666667,0.0,1305.81349,1305.81349,4996.912955501938,1273.08663,1273.08663,4871.678171224362
KGS05-SW-WA,Field and Grain,1.183333333,0.0,277.61468,277.61468,328.51070457412845,0.0,0.0,0.0
KGS05-SW-WA,Grapes,3.983333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KGS05-SW-WA,Fallow,2.5,0.0,1.82107,1.82107,4.552675,0.0,0.0,0.0
KGS05-SW-WA,Onions and Garlic,3.006666667,0.0,155.25648,155.25648,466.80448325175223,0.0,0.0,0.0
KGS05-SW-WA,Orchards,4.651680828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KGS05-SW-WA,Pasture,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KGS05-SW-WA,Pistachios,4.20100121,55.24794,0.0,-55.24794,-232.0966627900074,0.0,-55.24794,-232.0966627900074
KGS05-SW-WA,Subtropical,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KGS05-SW-WA,Tomatoes,2.693333333,0.0,643.67049,643.67049,1733.6191861854431,798.76817,798.76817,2151.348937600411
KGS05-SW-WA,Young Perennial,2.5,0.0,79.29386,79.29386,198.23465,0.0,0.0,0.0
KRN01-NW,Alfalfa,5.343333333,281.97014,986.25551,704.28537,3763.231493465238,960.80502,678.83488,3627.241041907055
KRN01-NW,Almonds,4.68974069,1101.33475,4053.23375,2951.899,13843.640853070308,7077.8681,5976.53335,28028.39163663701
KRN01-NW,Corn,2.34,0.0,523.72747,523.72747,1225.5222798,523.72747,523.72747,1225.5222798
KRN01-NW,Cotton,3.54,6.75276,2191.09278,2184.34002,7732.5636708,2133.57808,2126.8253200000004,7528.961632800001
KRN01-NW,Cucurbits,2.153333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRN01-NW,Field and Grain,1.53,299.45227,1971.21183,1671.75956,2557.7921268,1959.55298,1660.10071,2539.9540862999997
KRN01-NW,Grapes,3.756666667,162.12822,7.28967,-154.83855,-581.6768195516129,59.48315,-102.64507,-385.6033130008817
KRN01-NW,Fallow,2.5,1810.37081,3168.20379,1357.8329800000001,3394.5824500000003,2805.27634,994.90553,2487.263825
KRN01-NW,Onions and Garlic,3.5,0.0,223.94769,223.94769,783.816915,223.94769,223.94769,783.816915
KRN01-NW,Orchards,4.153917048,44.68264,204.65253,159.96989000000002,664.5016532376849,319.16075,274.47811,1140.1593004318195
KRN01-NW,Pistachios,4.152556124,1072.40652,10.86067,-1061.54585,-4408.1287203242855,10.86067,-1061.54585,-4408.1287203242855
KRN01-NW,Safflower,2.42,124.64156,124.64156,0.0,0.0,0.0,-124.64156,-301.63257519999996
KRN01-NW,Subtropical,4.005627305,0.0,901.43134,901.43134,3610.7979890867387,819.26764,819.26764,3281.68082888691
KRN01-NW,Tomatoes,2.023333333,0.0,48.6014,48.6014,98.3368326504662,0.0,0.0,0.0
KRN01-NW,Truck,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRN01-NW,Walnuts,4.31268993,0.0,341.76149,341.76149,1473.9113363847957,491.41482,491.41482,2119.3197456667626
KRN01-NW,Young Perennial,2.5,463.1607,1432.02987,968.86917,2422.1729250000003,930.38332,467.22262,1168.05655
KRN02-NC,Alfalfa,5.346666667,424.16597,3465.03121,3040.86524,16258.492817546956,4229.3017,3805.13573,20344.792371001713
KRN02-NC,Almonds,4.67924141,1905.81448,5814.133,3908.31852,18287.965862253914,4823.41332,2917.5988399999997,13652.149309895964
KRN02-NC,Beans Dry,2.186666667,0.0,189.36008,189.36008,414.06737499645334,189.36008,189.36008,414.06737499645334
KRN02-NC,Berries,2.5,0.67947,3.65169,2.97222,7.43055,3.65169,2.97222,7.43055
KRN02-NC,Corn,2.391666667,83.00951,1798.30121,1715.2917,4102.405983071764,1941.37188,1858.3623699999998,4444.58333553612
KRN02-NC,Cotton,3.583333333,112.30689,1188.00381,1075.6969199999999,3854.580629641434,1384.08691,1271.78002,4557.211737909406
KRN02-NC,Field and Grain,1.538333333,76.71961,1465.19841,1388.4787999999999,2135.94322020384,1146.00607,1069.2864599999998,1644.919003943571
KRN02-NC,Grapes,3.98,142.07693,259.44507,117.36813999999998,467.12519719999995,501.61516,359.53823,1430.9621554
KRN02-NC,Lettuce,2.57212037,0.0,32.36975,32.36975,83.25889334680751,0.0,0.0,0.0
KRN02-NC,Fallow,2.5,526.08323,869.50468,343.42145000000005,858.5536250000001,826.1272,300.04397000000006,750.1099250000002
KRN02-NC,Onions and Garlic,3.621666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRN02-NC,Orchards,4.282493945,309.88058,3.5702,-306.31038,-1311.772347640649,3.5702,-306.31038,-1311.772347640649
KRN02-NC,Pasture,5.783333333,0.0,2.90765,2.90765,16.815909165697448,2.90765,2.90765,16.815909165697448
KRN02-NC,Pistachios,4.141417304,1537.98773,349.13744,-1188.85029,-4923.525162871419,291.17388,-1246.81385,-5163.57645325686
KRN02-NC,Potatoes,1.963333333,35.20183,0.0,-35.20183,-69.1129262215994,0.0,-35.20183,-69.1129262215994
KRN02-NC,Subtropical,3.496712042,0.57607,0.57607,0.0,0.0,0.0,-0.57607,-2.01435090603494
KRN02-NC,Tomatoes,2.31,0.0,72.82444,72.82444,168.22445639999998,72.82444,72.82444,168.22445639999998
KRN02-NC,Truck,2.516666667,4.35744,42.24553,37.888090000000005,95.35169317929605,97.16832,92.81088,233.57404803093695
KRN02-NC,Walnuts,4.307318029,41.68388,49.63857,7.954689999999999,34.26337965210601,275.31488,233.63100000000003,1006.3230184332991
KRN02-NC,Young Perennial,2.5,559.1252,267.46235,-291.66284999999993,-729.1571249999998,107.78208,-451.34311999999994,-1128.3577999999998
KRN03-NE,Alfalfa,5.456666667,0.0,245.05853,245.05853,1337.2027121150195,445.05766,445.05766,2428.5312982150194
KRN03-NE,Almonds,4.715091167,2835.82896,5183.96159,2348.13263,11071.65942265748,5501.63973,2665.81077,12569.540814520467
KRN03-NE,Beans Dry,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRN03-NE,Berries,3.210888889,0.0,23.40973,23.40973,75.16604195148997,23.40973,23.40973,75.16604195148997
KRN03-NE,Corn,2.503333333,76.56595,442.00347,365.43752,914.8119249448542,470.32225,393.7563,985.703270868748
KRN03-NE,Cucurbits,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRN03-NE,Field and Grain,1.453333333,37.3429,282.1556,244.8127,355.7944572517291,215.15205,177.80915,258.4159646073969
KRN03-NE,Grapes,3.863333333,1915.2304,5088.26158,3173.0311800000004,12258.477124342324,3306.11653,1390.8861299999999,5373.456748436371
KRN03-NE,Lettuce,2.57212037,0.0,8.42277,8.42277,21.6643782888249,8.42277,8.42277,21.6643782888249
KRN03-NE,Fallow,2.5,106.54533,670.93819,564.3928599999999,1410.9821499999998,267.85891,161.31357999999997,403.28394999999995
KRN03-NE,Onions and Garlic,3.563333333,146.41879,357.07852,210.65973000000002,750.6508378297802,172.83945,26.420659999999998,94.14561845785978
KRN03-NE,Orchards,4.348074588,10.41172,62.22952,51.8178,225.3076593860664,120.75657,110.34485,479.7876382016718
KRN03-NE,Pasture,5.773333333,0.0,43.16488,43.16488,249.20524051894503,43.16488,43.16488,249.20524051894503
KRN03-NE,Pistachios,4.179450769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRN03-NE,Potatoes,1.98,0.0,107.52662,107.52662,212.90270759999999,72.9201,72.9201,144.381798
KRN03-NE,Safflower,1.777536232,0.0,55.9978,55.9978,99.5381184122896,18.95563,18.95563,33.69431912538616
KRN03-NE,Subtropical,4.246797307,114.67465,317.81301,203.13836000000003,862.6874401963966,480.8627,366.18805000000003,1555.1264245955813
KRN03-NE,Tomatoes,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRN03-NE,Truck,2.056666667,7.14412,53.61687,46.47275,95.57895584882425,181.12973,173.98561,357.83040462466187
KRN03-NE,Walnuts,4.325660368,0.0,108.23587,108.23587,468.1916132550002,146.60069,146.60069,634.1447946544539
KRN03-NE,Young Perennial,2.5,0.0,18.74487,18.74487,46.86217499999999,1.95629,1.95629,4.890725
KRN04-CC,Alfalfa,5.386666667,246.08825,1235.18183,989.09358,5327.917417929698,1443.70525,1197.617,6451.163573732539
KRN04-CC,Almonds,4.615360474,328.88623,23.2948,-305.59143,-1410.414607215138,30.17842,-298.70781,-1378.644219549102
KRN04-CC,Beans Dry,2.186666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRN04-CC,Corn,2.396666667,350.53894,2945.99132,2595.45238,6220.4342049318175,3076.85574,2726.3168,6534.072598242105
KRN04-CC,Cotton,3.553333333,117.61596,1801.92109,1684.30513,5984.897561371898,2391.38918,2273.77322,8079.4741743087425
KRN04-CC,Cucurbits,2.613333333,0.0,35.35862,35.35862,92.40386025488046,208.43481,208.43481,544.7096367305218
KRN04-CC,Field and Grain,1.57,271.60009,435.90774,164.30764999999997,257.96301049999994,141.18059,-130.41950000000003,-204.75861500000005
KRN04-CC,Grapes,4.216666667,16.64739,693.64597,676.9985800000001,2854.677345892333,678.02782,661.38043,2788.820813387127
KRN04-CC,Lettuce,2.57212037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRN04-CC,Fallow,2.5,61.27062,167.89105,106.62043,266.55107499999997,18.27593,-42.994690000000006,-107.486725
KRN04-CC,Onions and Garlic,3.646666667,0.0,175.29211,175.29211,639.2318945250973,262.18244,262.18244,956.0919646207274
KRN04-CC,Orchards,4.417192806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRN04-CC,Pasture,5.81,38.00833,38.00833,0.0,0.0,168.34043,130.3321,757.2295009999999
KRN04-CC,Pistachios,4.073645203,1468.4693,384.30097,-1084.16833,-4416.517116749021,0.0,-1468.4693,-5982.022919697768
KRN04-CC,Potatoes,1.963333333,28.85753,191.53421,162.67668,319.38854834577444,102.93972,74.08219,145.44803300863927
KRN04-CC,Safflower,2.493333333,37.67635,938.87092,901.19457,2246.9784608996015,1842.80703,1805.13068,4500.792494864956
KRN04-CC,Subtropical,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRN04-CC,Tomatoes,2.31,0.0,661.66703,661.66703,1528.4508392999999,365.71309,365.71309,844.7972379
KRN04-CC,Truck,2.49,72.86595,142.91116,70.04521,174.41257290000001,106.99401,34.128060000000005,84.97886940000002
KRN04-CC,Young Perennial,2.5,0.0,190.30793,190.30793,475.76982499999997,0.0,0.0,0.0
KRN05-SC,Alfalfa,5.461666667,0.0,905.16596,905.16596,4943.714751835056,1237.9061,1237.9061,6761.030483245969
KRN05-SC,Almonds,4.681069698,0.0,96.89938,96.89938,453.59275147298723,382.77113,382.77113,1791.7783379122188
KRN05-SC,Beans Dry,2.263333333,0.0,73.83267,73.83267,167.10794307538907,0.0,0.0,0.0
KRN05-SC,Berries,3.210888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRN05-SC,Corn,2.473333333,0.0,484.44161,484.44161,1198.1855819051862,429.38569,429.38569,1062.0139397902046
KRN05-SC,Cotton,3.651666667,0.0,1052.19472,1052.19472,3842.264386217398,1052.19472,1052.19472,3842.264386217398
KRN05-SC,Cucurbits,2.706666667,9.81813,207.99159,198.17346,536.3894984660578,117.32895,107.51082000000001,290.99595283583693
KRN05-SC,Field and Grain,1.598333333,23.65509,700.95179,677.2967,1082.5458919409011,157.55655,133.90146,214.01916685536617
KRN05-SC,Grapes,3.831666667,543.62169,2232.02611,1688.4044199999998,6469.402936529467,1668.66046,1125.03877,4310.77355409168
KRN05-SC,Lettuce,2.57212037,231.97403,88.42723,-143.54680000000002,-369.21964832831605,239.4392,7.4651700000000005,19.2013158225129
KRN05-SC,Fallow,2.5,794.9925,6666.5386,5871.5461,14678.865249999999,1953.84737,1158.8548700000001,2897.1371750000003
KRN05-SC,Onions and Garlic,3.445,0.0,990.69334,990.69334,3412.9385563,482.96725,482.96725,1663.8221762499998
KRN05-SC,Orchards,4.256553482,22.5877,75.96257,53.37487,227.19298874979737,278.8043,256.2166,1090.5996608762014
KRN05-SC,Pasture,2.5,0.0,0.0,0.0,0.0,22.81089,22.81089,57.027225
KRN05-SC,Pistachios,4.143356956,460.87069,0.0,-460.87069,-1909.5517792280198,0.0,-460.87069,-1909.5517792280198
KRN05-SC,Potatoes,2.246666667,194.45417,822.35124,627.89707,1410.6754174759656,1460.22676,1265.77259,2843.7690859552577
KRN05-SC,Safflower,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRN05-SC,Subtropical,4.122852895,652.02188,1829.45823,1177.43635,4854.396864275734,1800.24546,1148.22358,4733.956910910265
KRN05-SC,Tomatoes,2.5,98.56183,1513.50505,1414.9432199999999,3537.35805,1486.40764,1387.8458099999998,3469.6145249999995
KRN05-SC,Truck,1.708333333,600.09898,745.16048,145.06150000000002,247.81339578497952,1083.71774,483.61876000000007,826.1820481721271
KRN05-SC,Young Perennial,2.5,0.0,71.61798,71.61798,179.04495,69.31717,69.31717,173.29292500000003
KRN06-OTHER,Alfalfa,5.348333333,13.97401,148.60191,134.6279,720.0348851217908,200.80515,186.83114,999.2352137043897
KRN06-OTHER,Almonds,4.547077591,521.7669,459.12777,-62.639129999999966,-284.82498434273566,975.12624,453.3593400000001,2061.4600955845503
KRN06-OTHER,Corn,2.396666667,156.93249,356.76505,199.83255999999997,478.9320355332774,528.85934,371.92684999999994,891.3846839573088
KRN06-OTHER,Cotton,3.553333333,0.0,340.10596,340.10596,1208.5098444199646,144.96479,144.96479,515.108220418345
KRN06-OTHER,Field and Grain,1.233333333,298.44623,641.65953,343.2133,423.2964032189289,309.93013,11.483900000000006,14.163476662838708
KRN06-OTHER,Grapes,3.835,31.30265,346.4262,315.12355,1208.4988142500001,346.4262,315.12355,1208.4988142500001
KRN06-OTHER,Lettuce,2.57212037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRN06-OTHER,Fallow,2.5,36.43298,856.23728,819.8043,2049.51075,388.89358,352.4606,881.1514999999999
KRN06-OTHER,Onions and Garlic,3.646666667,7.7776,255.14173,247.36413,902.0545274824547,49.45786,41.68026,151.99401481389341
KRN06-OTHER,Orchards,4.142674167,31.57572,31.57572,0.0,0.0,0.0,-31.57572,-130.80791954842525
KRN06-OTHER,Pasture,5.81,0.0,4.79251,4.79251,27.844483099999998,0.0,0.0,0.0
KRN06-OTHER,Pistachios,4.001203021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRN06-OTHER,Potatoes,1.963333333,0.0,310.83858,310.83858,610.2797452963871,156.37453,156.37453,307.0153271812085
KRN06-OTHER,Safflower,2.493333333,0.0,77.4922,77.4922,193.21388530750258,0.0,0.0,0.0
KRN06-OTHER,Subtropical,3.789997907,0.0,20.88451,20.88451,79.15224918872056,3.47277,3.47277,13.16179103149239
KRN06-OTHER,Truck,2.49,108.91189,172.31487,63.402980000000014,157.87342020000006,173.9995,65.08761000000001,162.06814890000004
KRN06-OTHER,Walnuts,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRN06-OTHER,Young Perennial,2.5,302.26016,0.0,-302.26016,-755.6504,0.0,-302.26016,-755.6504
LMS01-IDs,Alfalfa,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMS01-IDs,Almonds,3.517285906,0.0,0.0,0.0,0.0,178.76377,178.76377,628.7632887244256
LMS01-IDs,Field and Grain,1.06,17.29254,152.49204,135.1995,143.31147,152.49204,135.1995,143.31147
LMS01-IDs,Grapes,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMS01-IDs,Fallow,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMS01-IDs,Orchards,2.81556953,0.0,18.3062,18.3062,51.542378930086,45.10924,45.10924,127.0082016654572
LMS01-IDs,Pasture,4.226666667,0.0,324.89753,324.89753,1373.2335602416326,300.48126,300.48126,1270.0341257001605
LMS01-IDs,Pistachios,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMS01-IDs,Subtropical,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMS01-IDs,Truck,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMS01-IDs,Walnuts,3.484297341,338.27361,103.8165,-234.45711,-816.9182849515445,133.43624,-204.83737000000002,-713.7143036284333
LMS01-IDs,Young Perennial,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMS02-WAs,Almonds,3.474307359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMS02-WAs,Field and Grain,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMS02-WAs,Fallow,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMS02-WAs,Orchards,2.781581304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMS02-WAs,Pasture,4.226666667,0.0,0.0,0.0,0.0,152.44463,152.44463,644.3326361841481
LMS02-WAs,Pistachios,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMS02-WAs,Walnuts,3.460822375,0.0,71.56236,71.56236,247.66461669580497,0.0,0.0,0.0
LMS02-WAs,Young Perennial,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD01-SW-WA,Alfalfa,5.256666667,0.0,0.0,0.0,0.0,86.43966,86.43966,454.3844794288133
MAD01-SW-WA,Almonds,4.102287037,59.07266,122.47445,63.401790000000005,260.09234123959624,97.18527,38.112610000000004,156.3488659492366
MAD01-SW-WA,Corn,2.573333333,0.0,269.3547,269.3547,693.139427910215,200.73933,200.73933,516.5692091330868
MAD01-SW-WA,Field and Grain,0.45,0.0,260.13656,260.13656,117.06145199999999,260.13656,260.13656,117.06145199999999
MAD01-SW-WA,Grapes,3.44,0.0,0.0,0.0,0.0,293.26967,293.26967,1008.8476648000001
MAD01-SW-WA,Fallow,2.5,0.0,90.56307,90.56307,226.40767499999998,0.0,0.0,0.0
MAD01-SW-WA,Orchards,4.236848828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD01-SW-WA,Pasture,5.723333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD01-SW-WA,Pistachios,3.869214804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD01-SW-WA,Tomatoes,2.573333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD01-SW-WA,Walnuts,3.732542329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD01-SW-WA,Young Perennial,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD02-CC-MID&Gravelly,Alfalfa,5.16,0.0,4.60377,4.60377,23.7554532,105.59409,105.59409,544.8655044
MAD02-CC-MID&Gravelly,Almonds,4.104900361,535.65451,801.34087,265.68636000000004,1090.6160350767761,1079.45762,543.80311,2232.2575825519225
MAD02-CC-MID&Gravelly,Berries,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD02-CC-MID&Gravelly,Corn,2.49,2.88593,43.80065,40.914719999999996,101.87765279999999,10.43069,7.54476,18.7864524
MAD02-CC-MID&Gravelly,Cucurbits,2.5,0.0,5.34279,5.34279,13.356975,0.0,0.0,0.0
MAD02-CC-MID&Gravelly,Field and Grain,0.5,12.44551,560.25268,547.80717,273.903585,400.0426,387.59709,193.798545
MAD02-CC-MID&Gravelly,Grapes,3.396666667,965.11516,2001.642,1036.52684,3520.736166878842,2013.48434,1048.3691800000001,3560.9606484161236
MAD02-CC-MID&Gravelly,Fallow,2.5,0.0,384.98353,384.98353,962.4588249999999,287.71097,287.71097,719.277425
MAD02-CC-MID&Gravelly,Onions and Garlic,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD02-CC-MID&Gravelly,Orchards,4.228755114,230.19227,133.49285,-96.69942,-408.9181668458339,162.08628,-68.10599000000002,-288.00355350653297
MAD02-CC-MID&Gravelly,Pasture,5.703333333,108.21682,266.75882,158.54200000000003,904.2178732804862,256.70038,148.48356,846.8512371505055
MAD02-CC-MID&Gravelly,Pistachios,3.872166395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD02-CC-MID&Gravelly,Subtropical,3.750564317,1.95467,8.21267,6.257999999999999,23.471031495785997,2.9832,1.0285300000000002,3.8575679169640105
MAD02-CC-MID&Gravelly,Tomatoes,2.596666667,0.0,120.08832,120.08832,311.82933764002945,186.13659,186.13659,483.33467876204554
MAD02-CC-MID&Gravelly,Truck,1.153333333,0.0,20.22423,20.22423,23.325278593258588,17.95937,17.95937,20.71314006068021
MAD02-CC-MID&Gravelly,Walnuts,3.733866955,0.77868,15.76981,14.99113,55.97488492510915,82.41194,81.63326,304.80773194292334
MAD02-CC-MID&Gravelly,Young Perennial,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD03-E-WA,Alfalfa,4.986666667,0.0,71.19858,71.19858,355.0435856237329,0.0,0.0,0.0
MAD03-E-WA,Almonds,4.098925076,82.83009,1009.09706,926.26697,3796.6989104035392,1263.105,1180.27491,4837.858425172643
MAD03-E-WA,Corn,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD03-E-WA,Field and Grain,0.5,467.07662,942.93061,475.85399,237.926995,630.16293,163.08630999999997,81.54315499999998
MAD03-E-WA,Grapes,3.366666667,263.91347,39.29514,-224.61833000000001,-756.2150444082062,549.35462,285.44114999999994,960.9852050951469
MAD03-E-WA,Fallow,2.5,0.0,902.02971,902.02971,2255.074275,936.1507,936.1507,2340.37675
MAD03-E-WA,Orchards,3.926819305,24.25672,39.68784,15.43112,60.5952199137716,21.9063,-2.3504199999999997,-9.2296746308581
MAD03-E-WA,Pasture,6.253333333,79.58399,86.98549,7.401499999999999,46.28404666419949,195.92553,116.34154000000001,727.5224300945529
MAD03-E-WA,Pistachios,3.865417668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD03-E-WA,Subtropical,3.631878788,96.32339,442.62269,346.29929999999996,1257.7170819692483,476.4167,380.09331,1380.4528300497082
MAD03-E-WA,Truck,2.5,0.0,14.36515,14.36515,35.912875,8.17394,8.17394,20.43485
MAD03-E-WA,Walnuts,3.730838237,0.0,0.0,0.0,0.0,228.58901,228.58901,852.8286190659753
MAD03-E-WA,Young Perennial,2.5,0.0,27.66998,27.66998,69.17495,27.66998,27.66998,69.17495
MER01-CC-MID,Alfalfa,4.94,27.0926,363.70294,336.61034,1662.8550796000002,441.24058,414.14798,2045.8910212000003
MER01-CC-MID,Almonds,4.067626159,1357.65098,1215.39273,-142.25824999999986,-578.6533790335611,2131.13159,773.4806100000001,3146.229962715277
MER01-CC-MID,Beans Dry,2.256666667,0.0,65.87085,65.87085,148.64855152195696,79.27724,79.27724,178.9023049597591
MER01-CC-MID,Berries,2.5,0.0,0.0,0.0,0.0,2.02389,2.02389,5.059725
