region,crop,hr,xland,p,y,xwater_unit,omegaland,omegawater,omegasupplies,omegalabor,theta,omegawater_unit,CS_land,CS_labor,CS_supplies
17,Cucurbits,Tulare Lake,441.0893964,654.3961754,16.06524008,0.42118336,492.5857332,50,6871.292169,2404.357717,0.05,50,0.046854775,0.228702604,0.653597591
17,Field and Grain,Tulare Lake,5052.228033,289.315121,2.652255461,0.309707988,145.2774368,50,86.9874648,373.6919673,0.74,50,0.189326621,0.486998112,0.113362702
17,Grapes,Tulare Lake,63861.60663,1422.002244,11.72196241,0.258892316,2204.421502,50,7245.758441,5033.018762,0.13,50,0.132249498,0.30194507,0.434693599
17,Lettuce,Tulare Lake,2.07427826,1008,18.9,0.70745928,1600,65,12500,929,0.25,65,0.083984211,0.048763332,0.656126648
17,Onions and Garlic,Tulare Lake,33.51575746,2408.610949,10.63434095,0.889413482,4112.522919,50,7170.237318,10684.66197,0.41,50,0.160557684,0.417141646,0.279934415
17,Orchards,Tulare Lake,55461.23436,2277.681025,7.763328774,0.301913406,2519.675644,50,6112.909401,6436.827012,0.13,50,0.142496355,0.364024786,0.345706127
17,Pasture,Tulare Lake,4707.276995,242.4206904,4.903405501,0.217725727,225.050083,50,134.7527641,578.8882988,0.51,50,0.189326621,0.486998112,0.113362702
17,Pistachios,Tulare Lake,1711.496638,5088.640658,1.460333567,0.27769924,1937.377826,50,386.8138231,1917.69532,0.4,50,0.260711671,0.258063009,0.052053284
17,Subtropical,Tulare Lake,59791.93827,1157.720607,15.10914155,0.300098104,3535.76379,50,7560.067345,2801.501829,0.13,50,0.202134149,0.160157528,0.432197361
17,Truck,Tulare Lake,2612.26504,1282.087936,19.71342086,0.567426284,1338.105955,50,7420.976145,6020.132457,0.41,50,0.052943262,0.238191489,0.293617021
17,Walnuts,Tulare Lake,5332.57408,1793.152974,1.862011475,1.053432015,854.5630698,50,299.4355442,912.0012941,0.13,50,0.25594369,0.273146576,0.089681664
18,Alfalfa,Tulare Lake,41477.93063,279.620574,8.447932227,0.238722103,665.8443229,50,356.4707563,440.2816103,1.86,50,0.281872792,0.186385019,0.150905255
18,Almonds,Tulare Lake,74137.86502,4875.001978,1.131453803,0.30102452,1199.972919,50,516.3560009,1661.846397,0.4,50,0.217550368,0.301286212,0.093613311
18,Beans Dry,Tulare Lake,910.5068121,1326.519215,1.43231235,0.571284481,161.8168882,50,134.9933596,957.6035242,1.68,50,0.085167238,0.504004546,0.071049516
18,Berries,Tulare Lake,1574.376586,7027.33636,10.36058171,0.736063275,3293.681493,50,30337.54741,28199.96017,0.25,50,0.045238346,0.387323291,0.416682812
18,Corn,Tulare Lake,131665.7616,161.4386617,22.01452234,0.426250886,313.2553801,50,310.929404,1985.508048,0.3,50,0.088141761,0.558669338,0.087487293
18,Cotton,Tulare Lake,17969.94274,3710.758752,0.813814056,0.277240482,448.5684623,50,236.2384677,1344.566888,0.68,50,0.148539114,0.445240339,0.078228087
18,Cucurbits,Tulare Lake,35.30720929,654.3961754,16.06524008,0.42118336,492.5857332,50,6871.292169,2404.357717,0.05,50,0.046854775,0.228702604,0.653597591
18,Field and Grain,Tulare Lake,39484.0753,289.315121,2.652255461,0.309707988,145.2774368,50,86.9874648,373.6919673,0.74,50,0.189326621,0.486998112,0.113362702
18,Grapes,Tulare Lake,44970.87627,1422.002244,11.72196241,0.258892316,2204.421502,50,7245.758441,5033.018762,0.13,50,0.132249498,0.30194507,0.434693599
18,Lettuce,Tulare Lake,403.3620594,1008,18.9,0.70745928,1600,65,12500,929,0.25,65,0.083984211,0.048763332,0.656126648
18,Orchards,Tulare Lake,15159.21317,2277.681025,7.763328774,0.301913406,2519.675644,50,6112.909401,6436.827012,0.13,50,0.142496355,0.364024786,0.345706127
18,Pasture,Tulare Lake,3371.268029,242.4206904,4.903405501,0.217725727,225.050083,50,134.7527641,578.8882988,0.51,50,0.189326621,0.486998112,0.113362702
18,Pistachios,Tulare Lake,66440.1256,5088.640658,1.460333567,0.27769924,1937.377826,50,386.8138231,1917.69532,0.4,50,0.260711671,0.258063009,0.052053284
18,Potatoes,Tulare Lake,382.9543082,697.8686048,20.75531565,0.871185944,1479.227265,50,1543.541499,8971.834969,0.41,50,0.10212496,0.619410086,0.106565176
18,Subtropical,Tulare Lake,102847.6806,1157.720607,15.10914155,0.300098104,3535.76379,50,7560.067345,2801.501829,0.13,50,0.202134149,0.160157528,0.432197361
18,Truck,Tulare Lake,386.8312028,1282.087936,19.71342086,0.567426284,1338.105955,50,7420.976145,6020.132457,0.41,50,0.052943262,0.238191489,0.293617021
18,Walnuts,Tulare Lake,43380.90748,1793.152974,1.862011475,1.053432015,854.5630698,50,299.4355442,912.0012941,0.13,50,0.25594369,0.273146576,0.089681664
19A,Alfalfa,Tulare Lake,520.2684249,279.620574,8.447932227,0.238722103,665.8443229,50,356.4707563,440.2816103,1.86,50,0.281872792,0.186385019,0.150905255
19A,Almonds,Tulare Lake,28119.1605,4875.001978,1.131453803,0.30102452,1199.972919,50,516.3560009,1661.846397,0.4,50,0.217550368,0.301286212,0.093613311
19A,Cotton,Tulare Lake,185.9464796,3710.758752,0.813814056,0.277240482,448.5684623,50,236.2384677,1344.566888,0.68,50,0.148539114,0.445240339,0.078228087
19A,Field and Grain,Tulare Lake,11177.24182,289.315121,2.652255461,0.309707988,145.2774368,50,86.9874648,373.6919673,0.74,50,0.189326621,0.486998112,0.113362702
19A,Grapes,Tulare Lake,422.0635852,1422.002244,11.72196241,0.258892316,2204.421502,50,7245.758441,5033.018762,0.13,50,0.132249498,0.30194507,0.434693599
19A,Onions and Garlic,Tulare Lake,4.56107042,2408.610949,10.63434095,0.889413482,4112.522919,50,7170.237318,10684.66197,0.41,50,0.160557684,0.417141646,0.279934415
19A,Orchards,Tulare Lake,6034.681968,2277.681025,7.763328774,0.301913406,2519.675644,50,6112.909401,6436.827012,0.13,50,0.142496355,0.364024786,0.345706127
19A,Pasture,Tulare Lake,14.28704366,242.4206904,4.903405501,0.217725727,225.050083,50,134.7527641,578.8882988,0.51,50,0.189326621,0.486998112,0.113362702
19A,Pistachios,Tulare Lake,47130.69976,5088.640658,1.460333567,0.27769924,1937.377826,50,386.8138231,1917.69532,0.4,50,0.260711671,0.258063009,0.052053284
19A,Subtropical,Tulare Lake,3712.349653,1157.720607,15.10914155,0.300098104,3535.76379,50,7560.067345,2801.501829,0.13,50,0.202134149,0.160157528,0.432197361
19A,Truck,Tulare Lake,700.9283807,1282.087936,19.71342086,0.567426284,1338.105955,50,7420.976145,6020.132457,0.41,50,0.052943262,0.238191489,0.293617021
19B,Alfalfa,Tulare Lake,14431.43888,279.620574,8.447932227,0.238722103,665.8443229,50,356.4707563,440.2816103,1.86,50,0.281872792,0.186385019,0.150905255
19B,Almonds,Tulare Lake,52342.85333,4875.001978,1.131453803,0.30102452,1199.972919,50,516.3560009,1661.846397,0.4,50,0.217550368,0.301286212,0.093613311
19B,Beans Dry,Tulare Lake,76.39036342,1326.519215,1.43231235,0.571284481,161.8168882,50,134.9933596,957.6035242,1.68,50,0.085167238,0.504004546,0.071049516
19B,Corn,Tulare Lake,11185.12666,161.4386617,22.01452234,0.426250886,313.2553801,50,310.929404,1985.508048,0.3,50,0.088141761,0.558669338,0.087487293
19B,Cotton,Tulare Lake,9387.836899,3710.758752,0.813814056,0.277240482,448.5684623,50,236.2384677,1344.566888,0.68,50,0.148539114,0.445240339,0.078228087
19B,Cucurbits,Tulare Lake,174.7500419,654.3961754,16.06524008,0.42118336,492.5857332,50,6871.292169,2404.357717,0.05,50,0.046854775,0.228702604,0.653597591
19B,Field and Grain,Tulare Lake,6828.305257,289.315121,2.652255461,0.309707988,145.2774368,50,86.9874648,373.6919673,0.74,50,0.189326621,0.486998112,0.113362702
19B,Grapes,Tulare Lake,10673.03349,1422.002244,11.72196241,0.258892316,2204.421502,50,7245.758441,5033.018762,0.13,50,0.132249498,0.30194507,0.434693599
19B,Lettuce,Tulare Lake,134.1802536,1008,18.9,0.70745928,1600,65,12500,929,0.25,65,0.083984211,0.048763332,0.656126648
19B,Onions and Garlic,Tulare Lake,674.6755068,2408.610949,10.63434095,0.889413482,4112.522919,50,7170.237318,10684.66197,0.41,50,0.160557684,0.417141646,0.279934415
19B,Orchards,Tulare Lake,2696.703913,2277.681025,7.763328774,0.301913406,2519.675644,50,6112.909401,6436.827012,0.13,50,0.142496355,0.364024786,0.345706127
19B,Pasture,Tulare Lake,208.6344674,242.4206904,4.903405501,0.217725727,225.050083,50,134.7527641,578.8882988,0.51,50,0.189326621,0.486998112,0.113362702
19B,Pistachios,Tulare Lake,44641.05235,5088.640658,1.460333567,0.27769924,1937.377826,50,386.8138231,1917.69532,0.4,50,0.260711671,0.258063009,0.052053284
19B,Potatoes,Tulare Lake,337.8563631,697.8686048,20.75531565,0.871185944,1479.227265,50,1543.541499,8971.834969,0.41,50,0.10212496,0.619410086,0.106565176
19B,Subtropical,Tulare Lake,99.21953769,1157.720607,15.10914155,0.300098104,3535.76379,50,7560.067345,2801.501829,0.13,50,0.202134149,0.160157528,0.432197361
19B,Truck,Tulare Lake,1085.711032,1282.087936,19.71342086,0.567426284,1338.105955,50,7420.976145,6020.132457,0.41,50,0.052943262,0.238191489,0.293617021
19B,Walnuts,Tulare Lake,870.1131935,1793.152974,1.862011475,1.053432015,854.5630698,50,299.4355442,912.0012941,0.13,50,0.25594369,0.273146576,0.089681664
2,Alfalfa,Sacramento River,2619.035362,280.6469987,5.962401488,0.296530363,471.6662224,50,252.5143029,311.8836593,1.86,50,0.281872792,0.186385019,0.150905255
2,Almonds,Sacramento River,44619.71975,4683.240486,0.738721068,0.328498172,752.6390797,50,323.8653982,1042.332314,0.4,50,0.217550367,0.301286212,0.093613311
2,Beans Dry,Sacramento River,284.6320574,1370.755748,1.280845402,0.462421635,149.5303492,50,124.7434966,884.8939851,1.68,50,0.085167237,0.504004546,0.071049516
2,Berries,Sacramento River,85.99700287,5808.7562,4.15,0.513302523,1090.53087,50,10044.6968,9336.946257,0.25,50,0.045238346,0.387323291,0.416682812
2,Corn,Sacramento River,2633.224008,229.087221,6.113531918,0.368313957,123.4453601,50,122.5287567,782.4343077,0.3,50,0.088141761,0.558669339,0.087487293
2,Cucurbits,Sacramento River,305.2231259,202.6283347,12.01,0.515545205,114.0242014,50,1590.573071,556.5629498,0.05,50,0.046854775,0.228702604,0.653597591
2,Field and Grain,Sacramento River,16716.28082,209.6613847,3.03361867,0.371042477,120.4179202,50,72.10238442,309.7467197,0.74,50,0.189326621,0.486998112,0.113362702
2,Grapes,Sacramento River,106.5553281,1768.088912,10.32652959,0.408400486,5707.511085,50,6066.297444,4560.422484,0.13,50,0.312599493,0.249773629,0.332250166
2,Orchards,Sacramento River,10391.21761,2309.334094,2.07088168,0.316370406,681.468536,50,1653.290347,1740.896727,0.13,50,0.142496355,0.364024786,0.345706127
2,Pasture,Sacramento River,25123.53831,231.3889922,5,0.280121007,219.0404801,50,131.1544068,563.4300116,0.51,50,0.189326621,0.486998112,0.113362702
2,Pistachios,Sacramento River,1330.567364,4908.224613,1.249825398,0.303044061,1599.315875,50,319.3169032,1583.067859,0.4,50,0.260711671,0.258063009,0.052053284
2,Rice,Sacramento River,301.7095659,774.5349774,3.911625416,0.296213808,378.0637021,50,216.5505211,1737.988565,0.2,50,0.124786237,0.573652143,0.071476115
2,Safflower,Sacramento River,501.0385783,566.272674,1.034446009,0.491036726,114.5737579,50,66.16231052,248.5120939,0.74,50,0.195592287,0.424242424,0.112947658
2,Subtropical,Sacramento River,12516.68901,1426.122657,2.926176068,0.430766831,843.5231851,50,1803.596752,668.3511361,0.13,50,0.202134149,0.160157528,0.432197361
2,Sunflowers,Sacramento River,290.9232235,3637.05749,0.601701512,0.374667829,453.0267168,50,387.8950797,849.6060148,0.74,50,0.207010582,0.388227513,0.177248677
2,Truck,Sacramento River,230.3636995,742.5153484,22.835,0.395701502,945.7732119,50,5245.145436,4255.029217,0.41,50,0.055780263,0.25095514,0.309350686
2,Walnuts,Sacramento River,60877.42345,1941.701849,1.718936287,0.734623408,854.2534686,50,299.3270611,911.6708835,0.13,50,0.25594369,0.273146576,0.089681664
20,Alfalfa,Tulare Lake,2551.143036,279.620574,8.447932227,0.238722103,665.8443229,50,356.4707563,440.2816103,1.86,50,0.281872792,0.186385019,0.150905255
20,Almonds,Tulare Lake,82856.88722,4875.001978,1.131453803,0.30102452,1199.972919,50,516.3560009,1661.846397,0.4,50,0.217550368,0.301286212,0.093613311
20,Beans Dry,Tulare Lake,191.4828215,1326.519215,1.43231235,0.571284481,161.8168882,50,134.9933596,957.6035242,1.68,50,0.085167238,0.504004546,0.071049516
20,Berries,Tulare Lake,171.341345,7027.33636,10.36058171,0.736063275,3293.681493,50,30337.54741,28199.96017,0.25,50,0.045238346,0.387323291,0.416682812
20,Corn,Tulare Lake,1680.222459,161.4386617,22.01452234,0.426250886,313.2553801,50,310.929404,1985.508048,0.3,50,0.088141761,0.558669338,0.087487293
20,Cotton,Tulare Lake,194.2331342,3710.758752,0.813814056,0.277240482,448.5684623,50,236.2384677,1344.566888,0.68,50,0.148539114,0.445240339,0.078228087
20,Cucurbits,Tulare Lake,5.59041716,654.3961754,16.06524008,0.42118336,492.5857332,50,6871.292169,2404.357717,0.05,50,0.046854775,0.228702604,0.653597591
20,Field and Grain,Tulare Lake,19490.77719,289.315121,2.652255461,0.309707988,145.2774368,50,86.9874648,373.6919673,0.74,50,0.189326621,0.486998112,0.113362702
20,Grapes,Tulare Lake,40287.29233,1422.002244,11.72196241,0.258892316,2204.421502,50,7245.758441,5033.018762,0.13,50,0.132249498,0.30194507,0.434693599
20,Lettuce,Tulare Lake,282.9119023,1008,18.9,0.70745928,1600,65,12500,929,0.25,65,0.083984211,0.048763332,0.656126648
20,Onions and Garlic,Tulare Lake,958.4488373,2408.610949,10.63434095,0.889413482,4112.522919,50,7170.237318,10684.66197,0.41,50,0.160557684,0.417141646,0.279934415
20,Orchards,Tulare Lake,2021.919019,2277.681025,7.763328774,0.301913406,2519.675644,50,6112.909401,6436.827012,0.13,50,0.142496355,0.364024786,0.345706127
20,Pasture,Tulare Lake,153.3119947,242.4206904,4.903405501,0.217725727,225.050083,50,134.7527641,578.8882988,0.51,50,0.189326621,0.486998112,0.113362702
20,Pistachios,Tulare Lake,27186.4892,5088.640658,1.460333567,0.27769924,1937.377826,50,386.8138231,1917.69532,0.4,50,0.260711671,0.258063009,0.052053284
20,Potatoes,Tulare Lake,1745.370847,697.8686048,20.75531565,0.871185944,1479.227265,50,1543.541499,8971.834969,0.41,50,0.10212496,0.619410086,0.106565176
20,Safflower,Tulare Lake,163.7428134,574.3765351,1.258,0.464759151,141.3282741,50,81.61210144,306.5430161,0.74,50,0.195592287,0.424242424,0.112947658
20,Subtropical,Tulare Lake,30240.60094,1157.720607,15.10914155,0.300098104,3535.76379,50,7560.067345,2801.501829,0.13,50,0.202134149,0.160157528,0.432197361
20,Truck,Tulare Lake,2530.424001,1282.087936,19.71342086,0.567426284,1338.105955,50,7420.976145,6020.132457,0.41,50,0.052943262,0.238191489,0.293617021
20,Walnuts,Tulare Lake,539.4186145,1793.152974,1.862011475,1.053432015,854.5630698,50,299.4355442,912.0012941,0.13,50,0.25594369,0.273146576,0.089681664
21A,Alfalfa,Tulare Lake,20633.53034,279.620574,8.447932227,0.238722103,665.8443229,50,356.4707563,440.2816103,1.86,50,0.281872792,0.186385019,0.150905255
21A,Almonds,Tulare Lake,36357.36417,4875.001978,1.131453803,0.30102452,1199.972919,50,516.3560009,1661.846397,0.4,50,0.217550368,0.301286212,0.093613311
21A,Beans Dry,Tulare Lake,407.3468483,1326.519215,1.43231235,0.571284481,161.8168882,50,134.9933596,957.6035242,1.68,50,0.085167238,0.504004546,0.071049516
21A,Berries,Tulare Lake,5.73812563,7027.33636,10.36058171,0.736063275,3293.681493,50,30337.54741,28199.96017,0.25,50,0.045238346,0.387323291,0.416682812
21A,Corn,Tulare Lake,29961.586,161.4386617,22.01452234,0.426250886,313.2553801,50,310.929404,1985.508048,0.3,50,0.088141761,0.558669338,0.087487293
21A,Cotton,Tulare Lake,8558.86984,3710.758752,0.813814056,0.277240482,448.5684623,50,236.2384677,1344.566888,0.68,50,0.148539114,0.445240339,0.078228087
21A,Cucurbits,Tulare Lake,522.0101463,654.3961754,16.06524008,0.42118336,492.5857332,50,6871.292169,2404.357717,0.05,50,0.046854775,0.228702604,0.653597591
21A,Field and Grain,Tulare Lake,9639.954052,289.315121,2.652255461,0.309707988,145.2774368,50,86.9874648,373.6919673,0.74,50,0.189326621,0.486998112,0.113362702
21A,Grapes,Tulare Lake,6619.239045,1422.002244,11.72196241,0.258892316,2204.421502,50,7245.758441,5033.018762,0.13,50,0.132249498,0.30194507,0.434693599
21A,Lettuce,Tulare Lake,1687.927871,1008,18.9,0.70745928,1600,65,12500,929,0.25,65,0.083984211,0.048763332,0.656126648
21A,Onions and Garlic,Tulare Lake,1569.637724,2408.610949,10.63434095,0.889413482,4112.522919,50,7170.237318,10684.66197,0.41,50,0.160557684,0.417141646,0.279934415
21A,Orchards,Tulare Lake,335.2914052,2277.681025,7.763328774,0.301913406,2519.675644,50,6112.909401,6436.827012,0.13,50,0.142496355,0.364024786,0.345706127
21A,Pasture,Tulare Lake,1221.281292,242.4206904,4.903405501,0.217725727,225.050083,50,134.7527641,578.8882988,0.51,50,0.189326621,0.486998112,0.113362702
21A,Pistachios,Tulare Lake,17723.08468,5088.640658,1.460333567,0.27769924,1937.377826,50,386.8138231,1917.69532,0.4,50,0.260711671,0.258063009,0.052053284
21A,Potatoes,Tulare Lake,4480.131279,697.8686048,20.75531565,0.871185944,1479.227265,50,1543.541499,8971.834969,0.41,50,0.10212496,0.619410086,0.106565176
21A,Safflower,Tulare Lake,1967.448573,574.3765351,1.258,0.464759151,141.3282741,50,81.61210144,306.5430161,0.74,50,0.195592287,0.424242424,0.112947658
21A,Subtropical,Tulare Lake,71.58145862,1157.720607,15.10914155,0.300098104,3535.76379,50,7560.067345,2801.501829,0.13,50,0.202134149,0.160157528,0.432197361
21A,Truck,Tulare Lake,2757.498238,1282.087936,19.71342086,0.567426284,1338.105955,50,7420.976145,6020.132457,0.41,50,0.052943262,0.238191489,0.293617021
21A,Walnuts,Tulare Lake,43.78235531,1793.152974,1.862011475,1.053432015,854.5630698,50,299.4355442,912.0012941,0.13,50,0.25594369,0.273146576,0.089681664
21B,Alfalfa,Tulare Lake,1052.51468,279.620574,8.447932227,0.238722103,665.8443229,50,356.4707563,440.2816103,1.86,50,0.281872792,0.186385019,0.150905255
21B,Almonds,Tulare Lake,13355.41944,4875.001978,1.131453803,0.30102452,1199.972919,50,516.3560009,1661.846397,0.4,50,0.217550368,0.301286212,0.093613311
21B,Beans Dry,Tulare Lake,408.9427109,1326.519215,1.43231235,0.571284481,161.8168882,50,134.9933596,957.6035242,1.68,50,0.085167238,0.504004546,0.071049516
21B,Berries,Tulare Lake,707.3685603,7027.33636,10.36058171,0.736063275,3293.681493,50,30337.54741,28199.96017,0.25,50,0.045238346,0.387323291,0.416682812
21B,Corn,Tulare Lake,1294.890252,161.4386617,22.01452234,0.426250886,313.2553801,50,310.929404,1985.508048,0.3,50,0.088141761,0.558669338,0.087487293
21B,Cotton,Tulare Lake,109.0138414,3710.758752,0.813814056,0.277240482,448.5684623,50,236.2384677,1344.566888,0.68,50,0.148539114,0.445240339,0.078228087
21B,Cucurbits,Tulare Lake,485.0838606,654.3961754,16.06524008,0.42118336,492.5857332,50,6871.292169,2404.357717,0.05,50,0.046854775,0.228702604,0.653597591
21B,Field and Grain,Tulare Lake,5421.038972,289.315121,2.652255461,0.309707988,145.2774368,50,86.9874648,373.6919673,0.74,50,0.189326621,0.486998112,0.113362702
21B,Grapes,Tulare Lake,30130.53392,1422.002244,11.72196241,0.258892316,2204.421502,50,7245.758441,5033.018762,0.13,50,0.132249498,0.30194507,0.434693599
21B,Lettuce,Tulare Lake,4717.879411,1008,18.9,0.70745928,1600,65,12500,929,0.25,65,0.083984211,0.048763332,0.656126648
21B,Onions and Garlic,Tulare Lake,2631.366063,2408.610949,10.63434095,0.889413482,4112.522919,50,7170.237318,10684.66197,0.41,50,0.160557684,0.417141646,0.279934415
21B,Orchards,Tulare Lake,3160.665613,2277.681025,7.763328774,0.301913406,2519.675644,50,6112.909401,6436.827012,0.13,50,0.142496355,0.364024786,0.345706127
21B,Pasture,Tulare Lake,41.05568954,242.4206904,4.903405501,0.217725727,225.050083,50,134.7527641,578.8882988,0.51,50,0.189326621,0.486998112,0.113362702
21B,Pistachios,Tulare Lake,3186.846401,5088.640658,1.460333567,0.27769924,1937.377826,50,386.8138231,1917.69532,0.4,50,0.260711671,0.258063009,0.052053284
21B,Potatoes,Tulare Lake,11181.6718,697.8686048,20.75531565,0.871185944,1479.227265,50,1543.541499,8971.834969,0.41,50,0.10212496,0.619410086,0.106565176
21B,Safflower,Tulare Lake,27.32702835,574.3765351,1.258,0.464759151,141.3282741,50,81.61210144,306.5430161,0.74,50,0.195592287,0.424242424,0.112947658
21B,Subtropical,Tulare Lake,14933.59468,1157.720607,15.10914155,0.300098104,3535.76379,50,7560.067345,2801.501829,0.13,50,0.202134149,0.160157528,0.432197361
21B,Truck,Tulare Lake,11346.4767,1282.087936,19.71342086,0.567426284,1338.105955,50,7420.976145,6020.132457,0.41,50,0.052943262,0.238191489,0.293617021
21C,Alfalfa,Tulare Lake,2321.888424,279.620574,8.447932227,0.238722103,665.8443229,50,356.4707563,440.2816103,1.86,50,0.281872792,0.186385019,0.150905255
21C,Almonds,Tulare Lake,10968.43863,4875.001978,1.131453803,0.30102452,1199.972919,50,516.3560009,1661.846397,0.4,50,0.217550368,0.301286212,0.093613311
21C,Berries,Tulare Lake,249.6857048,7027.33636,10.36058171,0.736063275,3293.681493,50,30337.54741,28199.96017,0.25,50,0.045238346,0.387323291,0.416682812
21C,Corn,Tulare Lake,153.640081,161.4386617,22.01452234,0.426250886,313.2553801,50,310.929404,1985.508048,0.3,50,0.088141761,0.558669338,0.087487293
21C,Cucurbits,Tulare Lake,548.8050152,654.3961754,16.06524008,0.42118336,492.5857332,50,6871.292169,2404.357717,0.05,50,0.046854775,0.228702604,0.653597591
21C,Field and Grain,Tulare Lake,1449.035877,289.315121,2.652255461,0.309707988,145.2774368,50,86.9874648,373.6919673,0.74,50,0.189326621,0.486998112,0.113362702
21C,Grapes,Tulare Lake,14173.70436,1422.002244,11.72196241,0.258892316,2204.421502,50,7245.758441,5033.018762,0.13,50,0.132249498,0.30194507,0.434693599
21C,Lettuce,Tulare Lake,720.43151,1008,18.9,0.70745928,1600,65,12500,929,0.25,65,0.083984211,0.048763332,0.656126648
21C,Onions and Garlic,Tulare Lake,1650.749423,2408.610949,10.63434095,0.889413482,4112.522919,50,7170.237318,10684.66197,0.41,50,0.160557684,0.417141646,0.279934415
21C,Orchards,Tulare Lake,2513.259579,2277.681025,7.763328774,0.301913406,2519.675644,50,6112.909401,6436.827012,0.13,50,0.142496355,0.364024786,0.345706127
21C,Pasture,Tulare Lake,5.86048671,242.4206904,4.903405501,0.217725727,225.050083,50,134.7527641,578.8882988,0.51,50,0.189326621,0.486998112,0.113362702
21C,Pistachios,Tulare Lake,3348.621351,5088.640658,1.460333567,0.27769924,1937.377826,50,386.8138231,1917.69532,0.4,50,0.260711671,0.258063009,0.052053284
21C,Potatoes,Tulare Lake,878.4384907,697.8686048,20.75531565,0.871185944,1479.227265,50,1543.541499,8971.834969,0.41,50,0.10212496,0.619410086,0.106565176
21C,Subtropical,Tulare Lake,22886.23105,1157.720607,15.10914155,0.300098104,3535.76379,50,7560.067345,2801.501829,0.13,50,0.202134149,0.160157528,0.432197361
21C,Truck,Tulare Lake,2361.541788,1282.087936,19.71342086,0.567426284,1338.105955,50,7420.976145,6020.132457,0.41,50,0.052943262,0.238191489,0.293617021
3A,Alfalfa,Sacramento River,4077.921662,280.6469987,5.962401488,0.296530363,471.6662224,50,252.5143029,311.8836593,1.86,50,0.281872792,0.186385019,0.150905255
3A,Almonds,Sacramento River,32454.41606,4683.240486,0.738721068,0.328498172,752.6390797,50,323.8653982,1042.332314,0.4,50,0.217550367,0.301286212,0.093613311
3A,Beans Dry,Sacramento River,278.1058735,1370.755748,1.280845402,0.462421635,149.5303492,50,124.7434966,884.8939851,1.68,50,0.085167237,0.504004546,0.071049516
3A,Corn,Sacramento River,4392.81599,229.087221,6.113531918,0.368313957,123.4453601,50,122.5287567,782.4343077,0.3,50,0.088141761,0.558669339,0.087487293
3A,Cotton,Sacramento River,280.7883201,1698.847366,0.768,0.39910672,193.801177,50,102.0653411,580.9116495,0.68,50,0.148539114,0.445240339,0.078228087
3A,Cucurbits,Sacramento River,1940.016527,202.6283347,12.01,0.515545205,114.0242014,50,1590.573071,556.5629498,0.05,50,0.046854775,0.228702604,0.653597591
3A,Field and Grain,Sacramento River,4775.065228,209.6613847,3.03361867,0.371042477,120.4179202,50,72.10238442,309.7467197,0.74,50,0.189326621,0.486998112,0.113362702
3A,Grapes,Sacramento River,117.1201881,1768.088912,10.32652959,0.408400486,5707.511085,50,6066.297444,4560.422484,0.13,50,0.312599493,0.249773629,0.332250166
3A,Orchards,Sacramento River,1025.92428,2309.334094,2.07088168,0.316370406,681.468536,50,1653.290347,1740.896727,0.13,50,0.142496355,0.364024786,0.345706127
3A,Pasture,Sacramento River,5642.199965,231.3889922,5,0.280121007,219.0404801,50,131.1544068,563.4300116,0.51,50,0.189326621,0.486998112,0.113362702
3A,Pistachios,Sacramento River,1431.220658,4908.224613,1.249825398,0.303044061,1599.315875,50,319.3169032,1583.067859,0.4,50,0.260711671,0.258063009,0.052053284
3A,Rice,Sacramento River,139101.8114,774.5349774,3.911625416,0.296213808,378.0637021,50,216.5505211,1737.988565,0.2,50,0.124786237,0.573652143,0.071476115
3A,Safflower,Sacramento River,71.98743529,566.272674,1.034446009,0.491036726,114.5737579,50,66.16231052,248.5120939,0.74,50,0.195592287,0.424242424,0.112947658
3A,Subtropical,Sacramento River,926.4934334,1426.122657,2.926176068,0.430766831,843.5231851,50,1803.596752,668.3511361,0.13,50,0.202134149,0.160157528,0.432197361
3A,Sunflowers,Sacramento River,1497.420933,3637.05749,0.601701512,0.374667829,453.0267168,50,387.8950797,849.6060148,0.74,50,0.207010582,0.388227513,0.177248677
3A,Truck,Sacramento River,298.3816225,742.5153484,22.835,0.395701502,945.7732119,50,5245.145436,4255.029217,0.41,50,0.055780263,0.25095514,0.309350686
3A,Walnuts,Sacramento River,15703.83532,1941.701849,1.718936287,0.734623408,854.2534686,50,299.3270611,911.6708835,0.13,50,0.25594369,0.273146576,0.089681664
3B,Alfalfa,Sacramento River,4433.001501,280.6469987,5.962401488,0.296530363,471.6662224,50,252.5143029,311.8836593,1.86,50,0.281872792,0.186385019,0.150905255
3B,Almonds,Sacramento River,94297.53939,4683.240486,0.738721068,0.328498172,752.6390797,50,323.8653982,1042.332314,0.4,50,0.217550367,0.301286212,0.093613311
3B,Beans Dry,Sacramento River,598.2069923,1370.755748,1.280845402,0.462421635,149.5303492,50,124.7434966,884.8939851,1.68,50,0.085167237,0.504004546,0.071049516
3B,Berries,Sacramento River,2.38744199,5808.7562,4.15,0.513302523,1090.53087,50,10044.6968,9336.946257,0.25,50,0.045238346,0.387323291,0.416682812
3B,Corn,Sacramento River,3386.572567,229.087221,6.113531918,0.368313957,123.4453601,50,122.5287567,782.4343077,0.3,50,0.088141761,0.558669339,0.087487293
3B,Cotton,Sacramento River,1682.380172,1698.847366,0.768,0.39910672,193.801177,50,102.0653411,580.9116495,0.68,50,0.148539114,0.445240339,0.078228087
