g,i,hr,xland,p,y,xwater,omegaland,omegawater,omegasupply,omegalabor,theta,sigma,omegawater,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
14,Onions and Garlic,Tulare Lake,25454.12453,426.9855608,22.97465084,1.253629891,1575.045865,62.681494550000004,2746.112992,4092.094542,0.41,0.17,50,1333.9092795515899,1.1022629189137385,1333.9092795515899,63.59168943,1270.31759,-4.882352941,0.29276476610759117,0.019020349,0.27637591088804075,0.41183897377126927,22.914528320640038,9.582039984794174e-05,2590746.598246526,25454.20378981886,31910.150715738266,-0.079259819,-0.099355694,3.113830089367035e-06,3.11361748731173e-06,GOOD,426.9855608,1333.90928
14,Orchards,Tulare Lake,6411.553084,1503.259449,11.50880315,3.502172688,2465.289127,175.1086344,5980.963891,6297.889837,0.13,0.17,50,2381.4655925184657,1.104403489884033,2381.4655925184657,63.59168943,2317.873903,-4.882352941,0.050104247336015366,0.8229607704349706,0.06182935,0.065105632,8.089565828775827,0.001199757,1819.2609368566812,6411.556849611119,22454.379283355167,-0.003765611,-0.013184908,5.873165315243291e-07,5.871868366815595e-07,GOOD,1503.259449,2381.465593
14,Pasture,Tulare Lake,1021.397942,223.9885825,2.362115684,4.768194291,100.1702431,47.681942910000004,59.97872552,257.6643428,0.74,0.17,10,63.59168943017798,1.0824864973455244,63.59168943017798,63.59168943,0,-4.882352941,0.001666338,0.9951015274793626,0.000610306,0.002621829,0.8101809360953482,0.001323041,19601.124669900488,1021.5609778740549,4871.001246190118,-0.163035874,-0.777410307,0.00015962,0.000159625,GOOD,223.9885825,63.59168943
14,Pistachios,Tulare Lake,90860.51559,4379.7619,1.466522812,3.820163692,1674.55647,191.0081846,334.3393222,1657.544061,0.4,0.17,50,2565.5726996784624,1.5858055759089673,2565.5726996784624,63.59168943,2501.98101,-4.882352941,0.030512026,0.955154355,0.00240591,0.011927708973392523,0.781304868,2.75147018896638e-05,12459923.232809223,90860.70363506573,347102.76091675914,-0.188045066,-0.718223441,2.0696015701929406e-06,2.069199695987231e-06,GOOD,4379.7619,2565.5727
14,Potatoes,Tulare Lake,251.7669447,316.2258,23.4875,1.233512156,758.5181794,61.6756078,791.4972307,4600.577654,0.41,0.17,50,1215.0848056000002,1.1386613091233178,1215.0848056000002,63.59168943,1151.493116,-4.882352941,0.26183748014224695,0.022797113908011778,0.10500776600013853,0.6103576399496027,23.416781397374823,0.009687628,17201.394969426034,251.76811257124794,310.55903355340325,-0.001167871,-0.001446787,4.638699688400744e-06,4.658675347585609e-06,GOOD,316.2258,1215.084806
14,Subtropical,Tulare Lake,4565.094868,654.5088042,14.79755688,3.608433712,1957.695769,180.4216856,4185.888173,1551.146678,0.13,0.17,50,1809.9789530102828,1.1712706210711223,1809.9789530102828,63.59168943,1746.387264,-4.882352941,0.036083489,0.9089722150295484,0.040088771,0.014855524535285162,9.092461553024448,0.001685027,1003.1066026332217,4565.098330230401,16472.85471294769,-0.00346223,-0.012492778,7.584136805840902e-07,7.583863265947605e-07,GOOD,654.5088042,1809.978953
14,Tomatoes,Tulare Lake,63363.65349,230.9595433,32.87764995,2.220206136,240.7834131,111.0103068,2570.781849,1711.860449,0.935120824,0.17,50,2958.970999329268,1.5604522705573929,2958.970999329268,63.59168943,2895.37931,-4.882352941,0.24737811859550918,0.42152397270828484,0.19875124623776497,0.132346662,29.479644455228158,1.6876876072499e-05,63779405.22598075,63364.06176799536,140681.27868730717,-0.408277995,-0.906409431,6.44340994991685e-06,6.443041176881117e-06,GOOD,230.9595433,2958.970999
14,Truck,Tulare Lake,5108.895454,923.9057691,21.11899335,1.84535452,1033.026808,92.26772600000001,5729.043516,4647.582765,0.41,0.17,50,8010.038978649539,1.6156274373633648,8010.038978649539,63.59168943,7946.447289,-4.882352941,0.4254189966165896,0.086426428,0.26951522875656303,0.2186393467907523,20.751732598718075,0.000477407,1640993.800665655,5108.900494904669,9427.732622946416,-0.005040905,-0.0093047,9.866916859659492e-07,9.869509051858339e-07,GOOD,923.9057691,8010.038979
14,Walnuts,Tulare Lake,513.9410645,2131.866347,1.870657994,3.425917313,1020.701599,171.2958657,357.6498318,1089.306585,0.13,0.17,50,1349.0389427051284,1.4392401590096626,1349.0389427051284,63.59168943,1285.447253,-4.882352941,0.032129809,0.9482518261577032,0.004849147,0.014769217242287096,1.029154385800413,0.014967295325566832,70.31002039446423,513.9416906,1760.7217413557535,-0.000626055,-0.002150624,1.218145980478459e-06,1.221445802619064e-06,GOOD,2131.866347,1349.038943
15,Alfalfa,Tulare Lake,37949.49526,199.736451,8.253403631,4.524530937,464.6688622,45.24530937,248.7681497,307.2567376,1.86,0.17,10,582.5664910564534,1.4728846575043426,582.5664910564534,63.59168943,518.9748016,-4.882352941,0.014260753762433718,0.978167563,0.003387607,0.004184076,3.7924924563899185,1.4167103012008556e-05,40556931.58,37949.49616086786,171703.61704007737,-0.000900868,0.048307327495422214,2.3738599085871144e-08,2.8134127129833184e-07,GOOD,199.736451,582.5664911
15,Almonds,Tulare Lake,99517.83192,5115.183836,1.143761761,4.141037405,1272.789667,207.05187024999998,547.6895131,1762.69055,0.4,0.17,50,2060.3300717520947,1.4700865967615286,2060.3300717520947,63.59168943,1996.738382,-4.882352941,0.015222525754641957,0.9742258521104994,0.002501326,0.008050297,0.5446538370745726,2.5121126051155234e-05,10683406.662698006,99517.83215436243,412107.04005903983,-0.000234362,0.024386183,2.354979323171618e-09,5.917438736586371e-08,GOOD,5115.183836,2060.330072
15,Beans Dry,Tulare Lake,805.3403083,989.2558964,1.380612025,1.919782133,116.3195893,95.98910665,97.0379078,688.3586163,1.68,0.17,50,368.0733663219941,1.3037332918487525,368.0733663219941,63.59168943,304.4816769,-4.882352941,0.13500259725503766,0.6461036938295878,0.027044922,0.1918487871568138,1.1328046013839208,0.000739114,313947.5773772493,805.3404948844164,1546.078197676549,-0.000186584,-0.000262817,2.3168394102939397e-07,1.69989812019595e-07,GOOD,989.2558964,368.0733663
15,Berries,Tulare Lake,33.18934584,6318.852028,4.903289478,2.39378705,1401.62695,119.68935249999998,12910.1505,12000.49974,0.25,0.17,50,4551.194119,1.116366881,4551.194119,63.59168943,4487.60243,-4.882352941,0.15126718418354188,0.2157280817524753,0.3280599384297122,0.3049447956342707,4.668921400790055,0.1205206037890381,894.9921861147888,33.189345910175234,79.44822480945882,-7.02E-08,1.4603045457306507e-06,2.114390355091487e-09,1.8380580842324198e-08,GOOD,6318.852028,4551.194119
15,Corn,Tulare Lake,70770.62237,50.43552386,24.76768296,2.280437339,110.1041373,114.021867,109.2865949,697.8735724,0.3,0.17,50,217.88489333599557,1.1535951526187738,217.88489333599557,63.59168943,154.2932039,-4.882352941,0.043631909,0.8489927362420417,0.014538238401859806,0.092837117,17.149143593154324,4.710052309425993e-05,200254.86707082982,70770.62652415206,161387.96869135418,-0.004154152,0.001065463,5.869882054360531e-08,6.6018706917611325e-09,GOOD,50.43552386,217.8848933
15,Cotton,Tulare Lake,95545.06362,2858.852174,0.790424805,3.749301711,335.6549753,187.4650856,176.7726076,1006.11301,0.68,0.17,50,553.7019937077761,1.2614861557011177,553.7019937077761,63.59168943,490.1103043,-4.882352941,0.007352295,0.9828688159305894,0.001461375,0.008317514,0.34979191183047836,1.539156686464633e-05,12328363.45,95545.06567261288,358227.25501951674,-0.002052613,0.015488553151953965,2.148319129662968e-08,4.323666685114932e-08,GOOD,2858.852174,553.7019937
15,Cucurbits,Tulare Lake,746.6842079,365.85,17.8725,2.442132231,306.3671659,122.1066116,4273.648587,1495.407224,0.05,0.17,50,341.12453655000013,1.004801922117904,341.12453655000013,63.59168943,277.5328471,-4.882352941,0.040555153,0.5981043964627822,0.2676767489959502,0.093663701,14.88596228002373,0.026785085031125373,4.493200695757381e-05,746.6842110274127,1823.5014709800278,-3.13E-06,9.951126708074298e-05,4.188400750577633e-09,5.4571528037638196e-08,GOOD,365.85,341.1245366
15,Field and Grain,Tulare Lake,32034.08983,223.9885825,2.362115684,0.732562279,100.1702431,36.62811395,59.97872552,257.6643428,0.74,0.17,50,74.64551839017798,1.1088168887340837,74.64551839017798,63.59168943,11.05382896,-4.882352941,0.34930006147130604,0.016016072815909624,0.11984372766230061,0.5148401380504837,2.389167230319831,4.2184789969771755e-05,682587.7106424177,32034.106615400393,23466.976654639235,-0.0167854,-0.010803084,5.239855566737447e-07,4.603528116613904e-07,GOOD,223.9885825,74.64551839
15,Grapes,Tulare Lake,54464.91898,1508.011287,11.85419447,4.00891598,2364.126279,200.44579900000002,7770.695391,5397.648302,0.13,0.17,50,2143.3432880529836,1.0821267256163145,2143.3432880529836,63.59168943,2079.751599,-4.882352941,0.023240434035620955,0.9088638168299837,0.040065569153362686,0.02783018,7.274442658548342,0.000141234,14358.052795654505,54464.919014344945,218345.27108133287,-3.43E-05,0.012966994458111003,6.305883397245676e-10,5.938756366838205e-08,GOOD,1508.011287,2143.343288
15,Lettuce,Tulare Lake,19.64172298,479.2433265,17.02508876,2.300762612,668.5417978322613,108.89928428038655,4119.210746672234,2873.9769057866993,0.25,0.17,50,-49.5127242,0.9466364214404797,388.5314367285794,63.59168943,324.9397473,-4.882352941,0.071548298,0.45511583725912724,0.27880993303865736,0.1945259317708797,15.077923077975669,0.2036481221160161,89.35142162945493,19.611286968195206,45.115065575161395,0.030436012,0.075876292,0.001549559,0.001679016,GOOD,479.2433265,388.5314367
15,Onions and Garlic,Tulare Lake,5000.73711,426.9855608,22.97465084,1.253629891,1575.045865,62.681494550000004,2746.112992,4092.094542,0.41,0.17,50,1333.9092795515899,1.1022629189137385,1333.9092795515899,63.59168943,1270.31759,-4.882352941,0.29276476610759117,0.019020349,0.2763759108880407,0.41183897377126927,22.914528320640038,0.000487733,508980.0924478176,5000.737160195151,6269.073209647849,-5.02E-05,0.000308481,1.0037550411051817e-08,4.9206809590106414e-08,GOOD,426.9855608,1333.90928
15,Orchards,Tulare Lake,19537.02272,1503.259449,11.50880315,3.502172688,2465.289127,175.1086344,5980.963891,6297.889837,0.13,0.17,50,2381.4655925184657,1.104403489884033,2381.4655925184657,63.59168943,2317.873903,-4.882352941,0.050104247336015345,0.8229607704349708,0.061829350038207324,0.065105632,8.089565828775825,0.00039373,5543.577631085153,19537.02273614367,68422.02333146802,-1.61E-05,0.004043351,8.263116356586878e-10,5.9094294725454054e-08,GOOD,1503.259449,2381.465593
15,Pasture,Tulare Lake,6317.467262,223.9885825,2.362115684,4.768194291,100.1702431,47.681942910000004,59.97872552,257.6643428,0.74,0.17,10,63.59168943017798,1.0824864973455244,63.59168943017798,63.59168943,0,-4.882352941,0.001666338,0.9951015274793628,0.000610306,0.002621829,0.8101809360953481,0.000213907,121235.2779544536,6317.467649366565,30122.903370385695,-0.000387367,0.007961862,6.131675061297571e-08,2.6431250358079333e-07,GOOD,223.9885825,63.59168943
15,Pistachios,Tulare Lake,66888.30312,4379.7619,1.466522812,3.820163692,1674.55647,191.0081846,334.3393222,1657.544061,0.4,0.17,50,2565.5726996784624,1.5858055759089673,2565.5726996784624,63.59168943,2501.98101,-4.882352941,0.030512026,0.9551543552909129,0.00240591,0.011927708973392522,0.7813048678524769,3.7375742594559636e-05,9172555.500442255,66888.30327919933,255524.2519772342,-0.000159199,0.015021280094515532,2.3800773469267232e-09,5.878611949839923e-08,GOOD,4379.7619,2565.5727
15,Potatoes,Tulare Lake,21.44721467,316.2258,23.4875,1.233512156,758.5181794,61.6756078,791.4972307,4600.577654,0.41,0.17,50,1215.0848056000002,1.1386613091233178,1215.0848056000002,63.59168943,1151.493116,-4.882352941,0.26183748014224695,0.022797113908011788,0.10500776600013854,0.6103576399496027,23.416781397374823,0.11372219785982597,1465.3314038994988,21.447214992706687,26.45540194224182,-3.23E-07,-1.93E-06,1.5046554586573204e-08,7.312137750684093e-08,GOOD,316.2258,1215.084806
15,Safflower,Tulare Lake,28254.60058,447.9696,1.4025,2.392307778,122.8862062,23.92307778,70.96245709,266.541912,0.74,0.17,10,143.96371093000002,1.2354790960213353,143.96371093000002,63.59168943,80.3720215,-4.882352941,0.11621866781299116,0.7367911866454041,0.030905620344332422,0.11608452519727236,1.0755297698795452,4.7827657217278254e-05,1100232.8089402656,28254.605700643166,67593.69214233878,-0.005120643,0.008589479,1.8123219093739606e-07,1.2707513328551487e-07,GOOD,447.9696,143.9637109
15,Subtropical,Tulare Lake,1240.848025,654.5088042,14.79755688,3.608433712,1957.695769,180.4216856,4185.888173,1551.146678,0.13,0.17,50,1809.9789530102828,1.1712706210711223,1809.9789530102828,63.59168943,1746.387264,-4.882352941,0.036083489,0.9089722150295487,0.040088771,0.014855524535285162,9.092461553024448,0.006199234,272.65651267554233,1240.848026243296,4477.517581690007,-1.24E-06,0.000263189,1.001972891060189e-09,5.8780025215579274e-08,GOOD,654.5088042,1809.978953
15,Tomatoes,Tulare Lake,25854.41845,230.9595433,32.87764995,2.220206136,240.7834131,111.0103068,2570.781849,1711.860449,0.935120824,0.17,50,2958.970999329268,1.5604522705573929,2958.970999329268,63.59168943,2895.37931,-4.882352941,0.24737811859550923,0.4215239727082848,0.19875124623776502,0.13234666245844107,29.47964445522816,4.13616159852746e-05,26024058.59,25854.418856919707,57402.13593408181,-0.00040692,0.00255132,1.573888449657264e-08,4.4446424214310753e-08,GOOD,230.9595433,2958.970999
15,Truck,Tulare Lake,1289.016998,923.9057691,21.11899335,1.84535452,1033.026808,92.26772600000001,5729.043516,4647.582765,0.41,0.17,50,8010.038978649539,1.6156274373633648,8010.038978649539,63.59168943,7946.447289,-4.882352941,0.4254189966165896,0.086426428,0.269515229,0.21863934679075228,20.751732598718075,0.001892158,414036.44324224856,1289.0170014919358,2378.6932113001453,-3.49E-06,0.000132316,2.7089912633253136e-09,5.5625491289502366e-08,GOOD,923.9057691,8010.038979
15,Walnuts,Tulare Lake,21772.91403,2131.866347,1.870657994,3.425917313,1020.701599,171.2958657,357.6498318,1089.306585,0.13,0.17,50,1349.0389427051284,1.4392401590096626,1349.0389427051284,63.59168943,1285.447253,-4.882352941,0.032129809,0.9482518261577033,0.004849147,0.014769217242287103,1.0291543858004133,0.000353297,2978.656766774503,21772.914068949412,74592.19864004382,-3.89E-05,0.004489794,1.788892956725951e-09,6.01911940993171e-08,GOOD,2131.866347,1349.038943
16,Alfalfa,Tulare Lake,2466.454089,199.736451,8.253403631,4.524530937,464.6688622,45.24530937,248.7681497,307.2567376,1.86,0.17,10,582.5664910564534,1.4728846575043426,582.5664910564534,63.59168943,518.9748016,-4.882352941,0.014260754,0.9781675633499387,0.003387607,0.004184076,3.792492456389919,0.000217979,2635919.3723277515,2466.4630884626345,11159.576276401875,-0.008999463,-0.028446031,3.6487452471772745e-06,2.54903080818513e-06,GOOD,199.736451,582.5664911
16,Almonds,Tulare Lake,46803.97708,5115.183836,1.143761761,4.141037405,1272.789667,207.05187024999998,547.6895131,1762.69055,0.4,0.17,50,2060.3300717520947,1.4700865967615286,2060.3300717520947,63.59168943,1996.738382,-4.882352941,0.015222525754641957,0.9742258521104993,0.002501326,0.008050297,0.5446538370745727,5.341426425636563e-05,5024485.672,46803.98826741394,193817.02308637698,-0.011187414,-0.003295334,2.390269938190084e-07,1.7002296034738552e-08,GOOD,5115.183836,2060.330072
16,Beans Dry,Tulare Lake,91.6001467,989.2558964,1.380612025,1.919782133,116.3195893,95.98910665,97.0379078,688.3586163,1.68,0.17,50,368.0733663219941,1.3037332918487525,368.0733663219941,63.59168943,304.4816769,-4.882352941,0.1350025972550377,0.6461036938295877,0.027044921758560877,0.1918487871568139,1.132804601383921,0.006498222,35708.68593994805,91.60091237471657,175.85375775937865,-0.000765675,-0.001432745,8.358880898772667e-06,8.147430178330625e-06,GOOD,989.2558964,368.0733663
16,Berries,Tulare Lake,249.3732739,6318.852028,4.903289478,2.39378705,1401.62695,119.68935249999998,12910.1505,12000.49974,0.25,0.17,50,4551.194119,1.116366881,4551.194119,63.59168943,4487.60243,-4.882352941,0.15126718418354188,0.2157280817524753,0.3280599384297122,0.3049447956342707,4.6689214007900555,0.016040211276225298,6724.661963580392,249.3732957477803,596.9464407313004,-2.18E-05,7.294662248114037e-05,8.76107530516326e-08,1.2219959545738809e-07,GOOD,6318.852028,4551.194119
16,Corn,Tulare Lake,3052.982049,50.43552386,24.76768296,2.280437339,110.1041373,114.021867,109.2865949,697.8735724,0.3,0.17,50,217.88489333599557,1.1535951526187738,217.88489333599557,63.59168943,154.2932039,-4.882352941,0.043631909,0.8489927362420415,0.014538238401859813,0.092837117,17.149143593154324,0.001091829,8638.817830310465,3052.9892229978577,6962.148982135269,-0.007173998,-0.014722299,2.349832964096521e-06,2.1146243940924183e-06,GOOD,50.43552386,217.8848933
16,Cotton,Tulare Lake,889.9776911,2858.852174,0.790424805,3.749301711,335.6549753,187.4650856,176.7726076,1006.11301,0.68,0.17,50,553.7019937077761,1.2614861557011177,553.7019937077761,63.59168943,490.1103043,-4.882352941,0.007352295,0.9828688159305892,0.001461375,0.008317514,0.3497919118304784,0.001652388,114835.53440357144,889.9791410551928,3336.7995403463065,-0.001449955,-0.004660353,1.6292039759097544e-06,1.3966555975117145e-06,GOOD,2858.852174,553.7019937
16,Cucurbits,Tulare Lake,209.5085738,365.85,17.8725,2.442132231,306.3671659,122.1066116,4273.648587,1495.407224,0.05,0.17,50,341.12453655000013,1.004801922117904,341.12453655000013,63.59168943,277.5328471,-4.882352941,0.040555153,0.5981043964627825,0.267676749,0.093663701,14.885962280023726,0.095461487,1.2607258324276346e-05,209.50861077153243,511.64762251849885,-3.70E-05,1.8229323302421108e-05,1.7646787321217207e-07,3.562866678282187e-08,GOOD,365.85,341.1245366
16,Field and Grain,Tulare Lake,3602.540471,223.9885825,2.362115684,0.732562279,100.1702431,36.62811395,59.97872552,257.6643428,0.74,0.17,50,74.64551839017798,1.1088168887340837,74.64551839017798,63.59168943,11.05382896,-4.882352941,0.3493000614713061,0.016016073,0.11984372766230063,0.5148401380504837,2.389167230319831,0.000375111,76763.53115216781,3602.592445862718,2639.122728475662,-0.051974863,-0.03747085,1.4427280730470355e-05,1.419842351068597e-05,GOOD,223.9885825,74.64551839
16,Grapes,Tulare Lake,41023.70268,1508.011287,11.85419447,4.00891598,2364.126279,200.44579900000002,7770.695391,5397.648302,0.13,0.17,50,2143.3432880529836,1.0821267256163145,2143.3432880529836,63.59168943,2079.751599,-4.882352941,0.023240434035620955,0.9088638168299837,0.040065569,0.02783018,7.274442658548343,0.000187509,10814.676675989662,41023.70503469309,164460.55105138282,-0.002354693,0.026181238,5.739835597229527e-08,1.59194613533489e-07,GOOD,1508.011287,2143.343288
16,Lettuce,Tulare Lake,82.58610222,479.2433265,17.02508876,2.300762612,668.5417978322613,108.89928428038655,4119.210746672234,2873.9769057866993,0.25,0.17,50,-49.5127242,0.9466364214404797,388.5314367285794,63.59168943,324.9397473,-4.882352941,0.071548298,0.4551158372591271,0.27880993303865736,0.19452593177087968,15.077923077975669,0.048434299385439625,375.6893245926679,82.45817237278636,189.69204056265178,0.1279298472136361,0.31897569593442654,0.001549048,0.001678722,GOOD,479.2433265,388.5314367
16,Onions and Garlic,Tulare Lake,42.64021801,426.9855608,22.97465084,1.253629891,1575.045865,62.681494550000004,2746.112992,4092.094542,0.41,0.17,50,1333.9092795515899,1.1022629189137385,1333.9092795515899,63.59168943,1270.31759,-4.882352941,0.29276476610759117,0.019020349,0.2763759108880407,0.4118389737712694,22.91452832064004,0.057200091933674015,4339.964614681554,42.64023113216382,53.455059897689765,-1.31E-05,-8.04E-06,3.0774148054882144e-07,1.5043661818881175e-07,GOOD,426.9855608,1333.90928
16,Orchards,Tulare Lake,5313.305722,1503.259449,11.50880315,3.502172688,2465.289127,175.1086344,5980.963891,6297.889837,0.13,0.17,50,2381.4655925184657,1.104403489884033,2381.4655925184657,63.59168943,2317.873903,-4.882352941,0.050104247,0.8229607704349706,0.06182935,0.065105632,8.089565828775825,0.001447744,1507.6362027998885,5313.306009952053,18608.11116786988,-0.000287952,0.003014713,5.419451987091622e-08,1.6201064826682231e-07,GOOD,1503.259449,2381.465593
16,Pasture,Tulare Lake,2943.60105,223.9885825,2.362115684,4.768194291,100.1702431,47.681942910000004,59.97872552,257.6643428,0.74,0.17,10,63.59168943017798,1.0824864973455244,63.59168943017798,63.59168943,0,-4.882352941,0.001666338,0.9951015274793629,0.000610306,0.002621829,0.8101809360953481,0.000459081,56489.139821959805,2943.6426763246886,14035.843700992762,-0.041626325,-0.181979401,1.4141292920255872e-05,1.2965502073448113e-05,GOOD,223.9885825,63.59168943
16,Pistachios,Tulare Lake,1164.734089,4379.7619,1.466522812,3.820163692,1674.55647,191.0081846,334.3393222,1657.544061,0.4,0.17,50,2565.5726996784624,1.5858055759089673,2565.5726996784624,63.59168943,2501.98101,-4.882352941,0.030512026,0.9551543552909131,0.00240591,0.011927708973392518,0.7813048678524769,0.002146413,159722.81514516537,1164.7343091977466,4449.474739801244,-0.000220198,0.000137831,1.8905409280715234e-07,3.097697064874218e-08,GOOD,4379.7619,2565.5727
16,Safflower,Tulare Lake,11.31471358,447.9696,1.4025,2.392307778,122.8862062,23.92307778,70.96245709,266.541912,0.74,0.17,10,143.96371093000002,1.2354790960213353,143.96371093000002,63.59168943,80.3720215,-4.882352941,0.11621866781299116,0.7367911866454042,0.030905620344332425,0.11608452519727236,1.0755297698795454,0.11943310290593775,440.5944111377691,11.314798606203041,27.06846666432413,-8.50E-05,-0.000189361,7.514658010622763e-06,6.995681542031634e-06,GOOD,447.9696,143.9637109
16,Subtropical,Tulare Lake,15228.57499,654.5088042,14.79755688,3.608433712,1957.695769,180.4216856,4185.888173,1551.146678,0.13,0.17,50,1809.9789530102828,1.1712706210711223,1809.9789530102828,63.59168943,1746.387264,-4.882352941,0.036083489,0.9089722150295486,0.040088771,0.014855524535285162,9.092461553024448,0.000505123,3346.2358533321412,15228.57605215686,54951.29522245358,-0.001062157,0.008157182,6.974762001255871e-08,1.4844383996700778e-07,GOOD,654.5088042,1809.978953
16,Tomatoes,Tulare Lake,319.050942,230.9595433,32.87764995,2.220206136,240.7834131,111.0103068,2570.781849,1711.860449,0.935120824,0.17,50,2958.970999329268,1.5604522705573929,2958.970999329268,63.59168943,2895.37931,-4.882352941,0.24737811859550923,0.4215239727082847,0.198751246,0.13234666245844104,29.479644455228158,0.003351755,321144.3500611961,319.0511394,708.3591465161844,-0.000197378,-0.000287391,6.186421915300414e-07,4.0571413856417686e-07,GOOD,230.9595433,2958.970999
16,Truck,Tulare Lake,4343.275908,923.9057691,21.11899335,1.84535452,1033.026808,92.26772600000001,5729.043516,4647.582765,0.41,0.17,50,8010.038978649539,1.6156274373633648,8010.038978649539,63.59168943,7946.447289,-4.882352941,0.4254189966165896,0.086426428,0.26951522875656303,0.21863934679075228,20.751732598718075,0.000561563,1395074.3176841082,4343.276324,8014.882874651964,-0.000416135,0.000953783,9.581142640134521e-08,1.1900146783203164e-07,GOOD,923.9057691,8010.038979
16,Walnuts,Tulare Lake,1390.367178,2131.866347,1.870657994,3.425917313,1020.701599,171.2958657,357.6498318,1089.306585,0.13,0.17,50,1349.0389427051284,1.4392401590096626,1349.0389427051284,63.59168943,1285.447253,-4.882352941,0.032129809,0.9482518261577031,0.004849147,0.014769217242287101,1.0291543858004133,0.005532573,190.21002872397185,1390.3673346598966,4763.282460471169,-0.00015666,0.000526066,1.12675197712904e-07,1.1044189168191813e-07,GOOD,2131.866347,1349.038943
17,Alfalfa,Tulare Lake,4847.141477,199.736451,8.253403631,4.524530937,464.6688622,45.24530937,248.7681497,307.2567376,1.86,0.17,10,582.5664910564534,1.4728846575043426,582.5664910564534,63.59168943,518.9748016,-4.882352941,0.014260753762433711,0.9781675633499388,0.003387607,0.004184076,3.792492456389918,0.000110918,5180179.179746188,4847.141351855521,21931.029391984874,0.000125144,0.012176717500551604,2.5818202287755927e-08,5.552275053789013e-07,GOOD,199.736451,582.5664911
17,Almonds,Tulare Lake,33045.9966,5115.183836,1.143761761,4.141037405,1272.789667,207.05187024999998,547.6895131,1762.69055,0.4,0.17,50,2060.3300717520947,1.4700865967615286,2060.3300717520947,63.59168943,1996.738382,-4.882352941,0.015222526,0.9742258521104995,0.002501326,0.008050297,0.5446538370745726,7.565212906909275e-05,3547543.3240521066,33045.99659182013,136844.69334672022,8.179871656466275e-06,0.014659382577519864,2.4752988252944005e-10,1.0712421978982269e-07,GOOD,5115.183836,2060.330072
17,Beans Dry,Tulare Lake,53.77919298,989.2558964,1.380612025,1.919782133,116.3195893,95.98910665,97.0379078,688.3586163,1.68,0.17,50,368.0733663219941,1.3037332918487525,368.0733663219941,63.59168943,304.4816769,-4.882352941,0.13500259725503763,0.6461036938295875,0.027044922,0.19184878715681378,1.1328046013839208,0.011068185710028393,20964.86066,53.77920701709224,103.24435263518853,-1.40E-05,-1.88E-05,2.610134415287236e-07,1.823347084697574e-07,GOOD,989.2558964,368.0733663
17,Berries,Tulare Lake,1815.355668,6318.852028,4.903289478,2.39378705,1401.62695,119.68935249999998,12910.1505,12000.49974,0.25,0.17,50,4551.194119,1.116366881,4551.194119,63.59168943,4487.60243,-4.882352941,0.15126718418354188,0.2157280817524753,0.32805993842971226,0.3049447956342707,4.6689214007900555,0.002203425,48953.33417271091,1815.3556719278163,4345.574451870819,-3.93E-06,0.000437332,2.163662152004824e-09,1.0063839441910043e-07,GOOD,6318.852028,4551.194119
17,Corn,Tulare Lake,11256.28657,50.43552386,24.76768296,2.280437339,110.1041373,114.021867,109.2865949,697.8735724,0.3,0.17,50,217.88489333599557,1.1535951526187738,217.88489333599557,63.59168943,154.2932039,-4.882352941,0.043631909,0.8489927362420416,0.014538238401859806,0.092837117,17.14914359315432,0.000296131,31851.156529351832,11256.28726487493,25669.25487,-0.000694875,0.001324787,6.173216417670755e-08,5.1609860807301185e-08,GOOD,50.43552386,217.8848933
17,Cotton,Tulare Lake,186.8571123,2858.852174,0.790424805,3.749301711,335.6549753,187.4650856,176.7726076,1006.11301,0.68,0.17,50,553.7019937077761,1.2614861557011177,553.7019937077761,63.59168943,490.1103043,-4.882352941,0.007352295,0.9828688159305892,0.001461375,0.008317514,0.3497919118304784,0.007870122,24110.532839937907,186.8571138182908,700.5836211479505,-1.52E-06,6.971095876906475e-05,8.125410741011438e-09,9.950411303979935e-08,GOOD,2858.852174,553.7019937
17,Cucurbits,Tulare Lake,441.0893964,365.85,17.8725,2.442132231,306.3671659,122.1066116,4273.648587,1495.407224,0.05,0.17,50,341.12453655000013,1.004801922117904,341.12453655000013,63.59168943,277.5328471,-4.882352941,0.040555153,0.5981043964627822,0.26767674899594995,0.093663701,14.885962280023726,0.045342282,2.65427226373202e-05,441.08939826989206,1077.1985262289825,-1.87E-06,0.000105472,4.23925869703383e-09,9.791304021863295e-08,GOOD,365.85,341.1245366
17,Field and Grain,Tulare Lake,5019.079689,223.9885825,2.362115684,0.732562279,100.1702431,36.62811395,59.97872552,257.6643428,0.74,0.17,50,74.64551839017798,1.1088168887340837,74.64551839017798,63.59168943,11.05382896,-4.882352941,0.3493000614713061,0.016016072815909634,0.11984372766230063,0.5148401380504837,2.3891672303198312,0.000269243,106947.38425931321,5019.083073425729,3676.7905307443534,-0.003384426,-0.002075288,6.743120130314005e-07,5.644295087766995e-07,GOOD,223.9885825,74.64551839
