g,i,hr,xland,p,y,xwater,omegaland,omegawater,omegasupply,omegalabor,theta,sigma,omegawater
COAC,Beans Dry,Colorado River,142.8712045,989.2558964,1.380612025,2.712448276,116.3195893,50,97.0379078,688.3586163,1.68,0.17,50
COAC,Berries,Colorado River,10.43353874,6318.852028,4.903289478,1.515428762,1401.62695,50,12910.1505,12000.49974,0.25,0.17,50
COAC,Corn,Colorado River,1233.116147,50.43552386,24.76768296,3.708931611,110.1041373,50,109.2865949,697.8735724,0.3,0.17,50
COAC,Cucurbits,Colorado River,173.1444964,365.85,17.8725,2.811221224,306.3671659,50,4273.648587,1495.407224,0.05,0.17,50
COAC,Field and Grain,Colorado River,12.44593083,223.9885825,2.362115684,3.976067248,100.1702431,50,59.97872552,257.6643428,0.74,0.17,50
COAC,Grapes,Colorado River,7596.246812,1508.011287,11.85419447,4.088997246,2364.126279,50,7770.695391,5397.648302,0.13,0.17,50
COAC,Lettuce,Colorado River,5341.049255,479.2433265,17.02508876,1.456538014,706.2286879,50,4351.417982,3035.988095,0.25,0.17,50
COAC,Onions and Garlic,Colorado River,150.7121,426.9855608,22.97465084,3.522556052,1575.045865,50,2746.112992,4092.094542,0.41,0.17,50
COAC,Orchards,Colorado River,9834.489349,1503.259449,11.50880315,3.064182243,2465.289127,50,5980.963891,6297.889837,0.13,0.17,50
COAC,Pasture,Colorado River,2027.849626,223.9885825,2.362115684,8.233264788,100.1702431,50,59.97872552,257.6643428,0.74,0.17,50
COAC,Potatoes,Colorado River,125.0634267,316.2258,23.4875,5.581382827,758.5181794,50,791.4972307,4600.577654,0.41,0.17,50
COAC,Subtropical,Colorado River,7524.643223,654.5088042,14.79755688,5.958172293,1957.695769,50,4185.888173,1551.146678,0.13,0.17,50
COAC,Tomatoes,Colorado River,110.0197816,230.9595433,32.87764995,3.924449153,240.7834131,50,2570.781849,1711.860449,0.935120824,0.17,50
COAC,Truck,Colorado River,11205.8846,923.9057691,21.11899335,1.168233956,1033.026808,50,5729.043516,4647.582765,0.41,0.17,50
IMP,Beans Dry,Colorado River,19.98171416,989.2558964,1.380612025,2.712448276,116.3195893,50,97.0379078,688.3586163,1.68,0.17,50
IMP,Corn,Colorado River,26684.9055,50.43552386,24.76768296,3.708931611,110.1041373,50,109.2865949,697.8735724,0.3,0.17,50
IMP,Cotton,Colorado River,58.78676481,2858.852174,0.790424805,5.971693969,335.6549753,50,176.7726076,1006.11301,0.68,0.17,50
IMP,Cucurbits,Colorado River,5430.479369,365.85,17.8725,2.811221224,306.3671659,50,4273.648587,1495.407224,0.05,0.17,50
IMP,Field and Grain,Colorado River,26717.79443,223.9885825,2.362115684,3.976067248,100.1702431,50,59.97872552,257.6643428,0.74,0.17,50
IMP,Lettuce,Colorado River,59161.48244,479.2433265,17.02508876,1.456538014,706.2286879,50,4351.417982,3035.988095,0.25,0.17,50
IMP,Onions and Garlic,Colorado River,12685.46679,426.9855608,22.97465084,3.522556052,1575.045865,50,2746.112992,4092.094542,0.41,0.17,50
IMP,Orchards,Colorado River,1084.35938,1503.259449,11.50880315,3.064182243,2465.289127,50,5980.963891,6297.889837,0.13,0.17,50
IMP,Pasture,Colorado River,90296.36006,223.9885825,2.362115684,8.233264788,100.1702431,50,59.97872552,257.6643428,0.74,0.17,50
IMP,Potatoes,Colorado River,679.2364573,316.2258,23.4875,5.581382827,758.5181794,50,791.4972307,4600.577654,0.41,0.17,50
IMP,Safflower,Colorado River,115.8646159,447.9696,1.4025,2.346040268,122.8862062,50,70.96245709,266.541912,0.74,0.17,50
IMP,Subtropical,Colorado River,7918.001989,654.5088042,14.79755688,5.958172293,1957.695769,50,4185.888173,1551.146678,0.13,0.17,50
IMP,Sunflowers,Colorado River,1171.057586,3239.762235,0.609912532,5.544757405,409.0470283,50,350.2383501,767.1265354,0.74,0.17,50
IMP,Truck,Colorado River,18319.95294,923.9057691,21.11899335,1.168233956,1033.026808,50,5729.043516,4647.582765,0.41,0.17,50
OXNV,Alfalfa,South Coast,12.72970771,199.736451,8.253403631,4.861060872,464.6688622,50,248.7681497,307.2567376,1.86,0.17,50
OXNV,Beans Dry,South Coast,108.3916919,989.2558964,1.380612025,1.559609211,116.3195893,50,97.0379078,688.3586163,1.68,0.17,50
OXNV,Berries,South Coast,13412.30341,6318.852028,4.903289478,2.270858762,1401.62695,50,12910.1505,12000.49974,0.25,0.17,50
OXNV,Corn,South Coast,26.40129758,50.43552386,24.76768296,2.879812638,110.1041373,50,109.2865949,697.8735724,0.3,0.17,50
OXNV,Cucurbits,South Coast,279.8855846,365.85,17.8725,2.078707055,306.3671659,50,4273.648587,1495.407224,0.05,0.17,50
OXNV,Field and Grain,South Coast,3265.88907,223.9885825,2.362115684,1.364580401,100.1702431,50,59.97872552,257.6643428,0.74,0.17,50
OXNV,Grapes,South Coast,84.37665106,1508.011287,11.85419447,2.882762464,2364.126279,50,7770.695391,5397.648302,0.13,0.17,50
OXNV,Lettuce,South Coast,4664.745011,479.2433265,17.02508876,2.182611413,706.2286879,50,4351.417982,3035.988095,0.25,0.17,50
OXNV,Onions and Garlic,South Coast,61.2668274,426.9855608,22.97465084,2.418056426,1575.045865,50,2746.112992,4092.094542,0.41,0.17,50
OXNV,Orchards,South Coast,19248.39291,1503.259449,11.50880315,2.23900313,2465.289127,50,5980.963891,6297.889837,0.13,0.17,50
OXNV,Pasture,South Coast,2061.242519,223.9885825,2.362115684,5.664931619,100.1702431,50,59.97872552,257.6643428,0.74,0.17,50
OXNV,Subtropical,South Coast,24456.77659,654.5088042,14.79755688,3.277692314,1957.695769,50,4185.888173,1551.146678,0.13,0.17,50
OXNV,Tomatoes,South Coast,11.2406011,230.9595433,32.87764995,2.605312983,240.7834131,50,2570.781849,1711.860449,0.935120824,0.17,50
OXNV,Truck,South Coast,14889.51311,923.9057691,21.11899335,1.75058992,1033.026808,50,5729.043516,4647.582765,0.41,0.17,50
OXNV,Walnuts,South Coast,144.7119036,2131.866347,1.870657994,3.249985978,1020.701599,50,357.6498318,1089.306585,0.13,0.17,50
PALV,Alfalfa,Colorado River,45091.16623,199.736451,8.253403631,6.349688555,464.6688622,50,248.7681497,307.2567376,1.86,0.17,50
PALV,Almonds,Colorado River,6.098707983,5115.183836,1.143761761,5.171405369,1272.789667,50,547.6895131,1762.69055,0.4,0.17,50
PALV,Corn,Colorado River,1811.61954,50.43552386,24.76768296,3.708931611,110.1041373,50,109.2865949,697.8735724,0.3,0.17,50
PALV,Cotton,Colorado River,10909.92628,2858.852174,0.790424805,5.971693969,335.6549753,50,176.7726076,1006.11301,0.68,0.17,50
PALV,Cucurbits,Colorado River,1766.731696,365.85,17.8725,2.811221224,306.3671659,50,4273.648587,1495.407224,0.05,0.17,50
PALV,Field and Grain,Colorado River,7445.166637,223.9885825,2.362115684,3.976067248,100.1702431,50,59.97872552,257.6643428,0.74,0.17,50
PALV,Lettuce,Colorado River,1673.302898,479.2433265,17.02508876,1.456538014,706.2286879,50,4351.417982,3035.988095,0.25,0.17,50
PALV,Onions and Garlic,Colorado River,1782.613277,426.9855608,22.97465084,3.522556052,1575.045865,50,2746.112992,4092.094542,0.41,0.17,50
PALV,Orchards,Colorado River,648.5097905,1503.259449,11.50880315,3.064182243,2465.289127,50,5980.963891,6297.889837,0.13,0.17,50
PALV,Pasture,Colorado River,4031.583642,223.9885825,2.362115684,8.233264788,100.1702431,50,59.97872552,257.6643428,0.74,0.17,50
PALV,Potatoes,Colorado River,730.3197676,316.2258,23.4875,5.581382827,758.5181794,50,791.4972307,4600.577654,0.41,0.17,50
PALV,Subtropical,Colorado River,1506.454008,654.5088042,14.79755688,5.958172293,1957.695769,50,4185.888173,1551.146678,0.13,0.17,50
PALV,Truck,Colorado River,57.08847397,923.9057691,21.11899335,1.168233956,1033.026808,50,5729.043516,4647.582765,0.41,0.17,50
PITRC,Alfalfa,Sacramento River,12236.3104,187.2098036,5.87624882,3.537610105,310.085831,50,166.0095709,205.0405538,1.86,0.17,50
PITRC,Field and Grain,Sacramento River,5183.213892,173.2298426,2.485487486,1.383894155,81.51658446,50,48.80951363,209.6822022,0.74,0.17,50
PITRC,Orchards,Sacramento River,1.36562883,2061.666385,2.066393172,3.327741402,607.0648734,50,1472.781853,1550.82325,0.13,0.17,50
PITRC,Pasture,Sacramento River,11422.66961,173.2298426,2.485487486,3.965593094,81.51658446,50,48.80951363,209.6822022,0.74,0.17,50
PITRC,Rice,Sacramento River,1290.480633,370.9204664,4.450435008,4.534377778,205.9918082,50,117.9897276,946.9605361,0.2,0.17,50
PITREL,Alfalfa,Sacramento River,10999.1602,187.2098036,5.87624882,3.537610105,310.085831,50,166.0095709,205.0405538,1.86,0.17,50
PITREL,Field and Grain,Sacramento River,2205.450515,173.2298426,2.485487486,1.383894155,81.51658446,50,48.80951363,209.6822022,0.74,0.17,50
PITREL,Pasture,Sacramento River,11831.99369,173.2298426,2.485487486,3.965593094,81.51658446,50,48.80951363,209.6822022,0.74,0.17,50
PITREL,Rice,Sacramento River,506.3338709,370.9204664,4.450435008,4.534377778,205.9918082,50,117.9897276,946.9605361,0.2,0.17,50
PITREU,Alfalfa,Sacramento River,8606.299339,187.2098036,5.87624882,3.537610105,310.085831,50,166.0095709,205.0405538,1.86,0.17,50
PITREU,Field and Grain,Sacramento River,3464.899252,173.2298426,2.485487486,1.383894155,81.51658446,50,48.80951363,209.6822022,0.74,0.17,50
PITREU,Orchards,Sacramento River,21.83113304,2061.666385,2.066393172,3.327741402,607.0648734,50,1472.781853,1550.82325,0.13,0.17,50
PITREU,Pasture,Sacramento River,30624.36259,173.2298426,2.485487486,3.965593094,81.51658446,50,48.80951363,209.6822022,0.74,0.17,50
PITREU,Rice,Sacramento River,2107.428498,370.9204664,4.450435008,4.534377778,205.9918082,50,117.9897276,946.9605361,0.2,0.17,50
PITREU,Truck,Sacramento River,0.32739123,750.0942005,17.60330131,2.662234731,736.5300735,50,4084.707976,3313.645347,0.41,0.17,50
PITRW,Alfalfa,Sacramento River,6291.354834,187.2098036,5.87624882,3.537610105,310.085831,50,166.0095709,205.0405538,1.86,0.17,50
PITRW,Berries,Sacramento River,243.2498212,5388.84825,4.3725,3.453441036,1065.939344,50,9818.188327,9126.397598,0.25,0.17,50
PITRW,Field and Grain,Sacramento River,2627.27505,173.2298426,2.485487486,1.383894155,81.51658446,50,48.80951363,209.6822022,0.74,0.17,50
PITRW,Onions and Garlic,Sacramento River,95.12116088,248.2454,30.0225,2.113494575,1196.627996,50,2086.336507,3108.934795,0.41,0.17,50
PITRW,Pasture,Sacramento River,18006.70043,173.2298426,2.485487486,3.965593094,81.51658446,50,48.80951363,209.6822022,0.74,0.17,50
PITRW,Rice,Sacramento River,4943.641141,370.9204664,4.450435008,4.534377778,205.9918082,50,117.9897276,946.9605361,0.2,0.17,50
PITRW,Truck,Sacramento River,11.50262236,750.0942005,17.60330131,2.662234731,736.5300735,50,4084.707976,3313.645347,0.41,0.17,50
RUSRL,Berries,North Coast,35.04822376,5388.84825,4.3725,2.407763981,1065.939344,50,9818.188327,9126.397598,0.25,0.17,50
RUSRL,Corn,North Coast,6.62318171,166.7194068,5.454093572,2.492780338,80.14758921,50,79.5524794,507.9998424,0.3,0.17,50
RUSRL,Field and Grain,North Coast,2279.147057,173.2298426,2.485487486,1.305116017,81.51658446,50,48.80951363,209.6822022,0.74,0.17,50
RUSRL,Grapes,North Coast,22590.82598,730.6198686,7.837965954,2.243317817,3325.975697,50,1208.721228,1105.151244,0.13,0.17,50
RUSRL,Orchards,North Coast,1757.561972,2061.666385,2.066393172,2.875298636,607.0648734,50,1472.781853,1550.82325,0.13,0.17,50
RUSRL,Pasture,North Coast,4857.365854,173.2298426,2.485487486,3.069359746,81.51658446,50,48.80951363,209.6822022,0.74,0.17,50
RUSRL,Subtropical,North Coast,122.3422982,942.1801854,4.535541375,2.262567308,863.7792973,50,1846.907779,684.4007169,0.13,0.17,50
RUSRL,Truck,North Coast,504.8835829,750.0942005,17.60330131,1.856129243,736.5300735,50,4084.707976,3313.645347,0.41,0.17,50
RUSRL,Walnuts,North Coast,103.9771732,1949.323208,2.037882063,3.445920684,1016.733954,50,356.2595846,1085.072261,0.13,0.17,50
RUSRU,Alfalfa,North Coast,119.5214793,187.2098036,5.87624882,2.331077971,310.085831,50,166.0095709,205.0405538,1.86,0.17,50
RUSRU,Berries,North Coast,11.13607598,5388.84825,4.3725,2.407763981,1065.939344,50,9818.188327,9126.397598,0.25,0.17,50
RUSRU,Cucurbits,North Coast,6.2892958,161.7514,13.41,1.932083333,101.6320487,50,1417.709564,496.0756788,0.05,0.17,50
RUSRU,Field and Grain,North Coast,843.4190492,173.2298426,2.485487486,1.305116017,81.51658446,50,48.80951363,209.6822022,0.74,0.17,50
RUSRU,Grapes,North Coast,11033.06729,730.6198686,7.837965954,2.243317817,3325.975697,50,1208.721228,1105.151244,0.13,0.17,50
RUSRU,Orchards,North Coast,1000.843607,2061.666385,2.066393172,2.875298636,607.0648734,50,1472.781853,1550.82325,0.13,0.17,50
RUSRU,Pasture,North Coast,2238.215988,173.2298426,2.485487486,3.069359746,81.51658446,50,48.80951363,209.6822022,0.74,0.17,50
RUSRU,Subtropical,North Coast,30.67084687,942.1801854,4.535541375,2.262567308,863.7792973,50,1846.907779,684.4007169,0.13,0.17,50
RUSRU,Truck,North Coast,42.59212388,750.0942005,17.60330131,1.856129243,736.5300735,50,4084.707976,3313.645347,0.41,0.17,50
RUSRU,Walnuts,North Coast,49.17931509,1949.323208,2.037882063,3.445920684,1016.733954,50,356.2595846,1085.072261,0.13,0.17,50
RUSSRC,Field and Grain,North Coast,239.4284279,173.2298426,2.485487486,1.305116017,81.51658446,50,48.80951363,209.6822022,0.74,0.17,50
RUSSRC,Grapes,North Coast,24974.27496,730.6198686,7.837965954,2.243317817,3325.975697,50,1208.721228,1105.151244,0.13,0.17,50
RUSSRC,Orchards,North Coast,179.7675847,2061.666385,2.066393172,2.875298636,607.0648734,50,1472.781853,1550.82325,0.13,0.17,50
RUSSRC,Pasture,North Coast,380.1607555,173.2298426,2.485487486,3.069359746,81.51658446,50,48.80951363,209.6822022,0.74,0.17,50
RUSSRC,Subtropical,North Coast,127.9010377,942.1801854,4.535541375,2.262567308,863.7792973,50,1846.907779,684.4007169,0.13,0.17,50
RUSSRC,Truck,North Coast,63.36946722,750.0942005,17.60330131,1.856129243,736.5300735,50,4084.707976,3313.645347,0.41,0.17,50
SAL,Alfalfa,Central Coast,124.1446052,199.736451,8.253403631,3.906073496,464.6688622,50,248.7681497,307.2567376,1.86,0.17,50
SAL,Berries,Central Coast,8804.511567,6318.852028,4.903289478,1.420392307,1401.62695,50,12910.1505,12000.49974,0.25,0.17,50
SAL,Cucurbits,Central Coast,73.5450981,365.85,17.8725,1.662176564,306.3671659,50,4273.648587,1495.407224,0.05,0.17,50
SAL,Field and Grain,Central Coast,4465.965288,223.9885825,2.362115684,0.864004742,100.1702431,50,59.97872552,257.6643428,0.74,0.17,50
SAL,Grapes,Central Coast,48837.82923,1508.011287,11.85419447,2.457170381,2364.126279,50,7770.695391,5397.648302,0.13,0.17,50
SAL,Lettuce,Central Coast,112509.6856,479.2433265,17.02508876,1.36519475,706.2286879,50,4351.417982,3035.988095,0.25,0.17,50
SAL,Onions and Garlic,Central Coast,999.4362001,426.9855608,22.97465084,1.590455311,1575.045865,50,2746.112992,4092.094542,0.41,0.17,50
SAL,Orchards,Central Coast,237.282651,1503.259449,11.50880315,2.717713319,2465.289127,50,5980.963891,6297.889837,0.13,0.17,50
SAL,Pasture,Central Coast,2934.827098,223.9885825,2.362115684,4.185193859,100.1702431,50,59.97872552,257.6643428,0.74,0.17,50
SAL,Subtropical,Central Coast,1587.01126,654.5088042,14.79755688,2.611553899,1957.695769,50,4185.888173,1551.146678,0.13,0.17,50
SAL,Truck,Central Coast,15837.45299,923.9057691,21.11899335,1.094970985,1033.026808,50,5729.043516,4647.582765,0.41,0.17,50
SAL,Walnuts,Central Coast,357.4916673,2131.866347,1.870657994,2.032823511,1020.701599,50,357.6498318,1089.306585,0.13,0.17,50
SAN,Alfalfa,South Coast,135.391399,199.736451,8.253403631,4.861060872,464.6688622,50,248.7681497,307.2567376,1.86,0.17,50
SAN,Berries,South Coast,186.0479637,6318.852028,4.903289478,2.270858762,1401.62695,50,12910.1505,12000.49974,0.25,0.17,50
SAN,Cucurbits,South Coast,24.72622728,365.85,17.8725,2.078707055,306.3671659,50,4273.648587,1495.407224,0.05,0.17,50
SAN,Field and Grain,South Coast,583.8045473,223.9885825,2.362115684,1.364580401,100.1702431,50,59.97872552,257.6643428,0.74,0.17,50
SAN,Grapes,South Coast,707.1787559,1508.011287,11.85419447,2.882762464,2364.126279,50,7770.695391,5397.648302,0.13,0.17,50
SAN,Lettuce,South Coast,102.7246933,479.2433265,17.02508876,2.182611413,706.2286879,50,4351.417982,3035.988095,0.25,0.17,50
SAN,Orchards,South Coast,21749.0531,1503.259449,11.50880315,2.23900313,2465.289127,50,5980.963891,6297.889837,0.13,0.17,50
SAN,Pasture,South Coast,954.0942154,223.9885825,2.362115684,5.664931619,100.1702431,50,59.97872552,257.6643428,0.74,0.17,50
SAN,Subtropical,South Coast,7328.183118,654.5088042,14.79755688,3.277692314,1957.695769,50,4185.888173,1551.146678,0.13,0.17,50
SAN,Tomatoes,South Coast,660.8028395,230.9595433,32.87764995,2.605312983,240.7834131,50,2570.781849,1711.860449,0.935120824,0.17,50
SAN,Truck,South Coast,318.7356346,923.9057691,21.11899335,1.75058992,1033.026808,50,5729.043516,4647.582765,0.41,0.17,50
SCOV,Alfalfa,North Coast,12313.28184,187.2098036,5.87624882,2.331077971,310.085831,50,166.0095709,205.0405538,1.86,0.17,50
SCOV,Berries,North Coast,2.05539015,5388.84825,4.3725,2.407763981,1065.939344,50,9818.188327,9126.397598,0.25,0.17,50
SCOV,Field and Grain,North Coast,2700.73167,173.2298426,2.485487486,1.305116017,81.51658446,50,48.80951363,209.6822022,0.74,0.17,50
SCOV,Orchards,North Coast,3.81431074,2061.666385,2.066393172,2.875298636,607.0648734,50,1472.781853,1550.82325,0.13,0.17,50
SCOV,Pasture,North Coast,15077.43476,173.2298426,2.485487486,3.069359746,81.51658446,50,48.80951363,209.6822022,0.74,0.17,50
SCOV,Truck,North Coast,4.63451031,750.0942005,17.60330131,1.856129243,736.5300735,50,4084.707976,3313.645347,0.41,0.17,50
SHV,Alfalfa,North Coast,5341.341955,187.2098036,5.87624882,2.331077971,310.085831,50,166.0095709,205.0405538,1.86,0.17,50
SHV,Berries,North Coast,115.4261067,5388.84825,4.3725,2.407763981,1065.939344,50,9818.188327,9126.397598,0.25,0.17,50
SHV,Field and Grain,North Coast,6029.557896,173.2298426,2.485487486,1.305116017,81.51658446,50,48.80951363,209.6822022,0.74,0.17,50
SHV,Grapes,North Coast,3.75212993,730.6198686,7.837965954,2.243317817,3325.975697,50,1208.721228,1105.151244,0.13,0.17,50
SHV,Orchards,North Coast,22.20686391,2061.666385,2.066393172,2.875298636,607.0648734,50,1472.781853,1550.82325,0.13,0.17,50
SHV,Pasture,North Coast,35109.05705,173.2298426,2.485487486,3.069359746,81.51658446,50,48.80951363,209.6822022,0.74,0.17,50
SHV,Truck,North Coast,39.92939282,750.0942005,17.60330131,1.856129243,736.5300735,50,4084.707976,3313.645347,0.41,0.17,50
TULE,Alfalfa,North Coast,7746.806105,187.2098036,5.87624882,2.331077971,310.085831,50,166.0095709,205.0405538,1.86,0.17,50
TULE,Field and Grain,North Coast,13380.81467,173.2298426,2.485487486,1.305116017,81.51658446,50,48.80951363,209.6822022,0.74,0.17,50
TULE,Lettuce,North Coast,471.3459526,479.2433265,17.02508876,2.314196388,706.2286879,50,4351.417982,3035.988095,0.25,0.17,50
TULE,Onions and Garlic,North Coast,1325.165262,248.2454,30.0225,1.699157349,1196.627996,50,2086.336507,3108.934795,0.41,0.17,50
TULE,Pasture,North Coast,516.6373152,173.2298426,2.485487486,3.069359746,81.51658446,50,48.80951363,209.6822022,0.74,0.17,50
TULE,Potatoes,North Coast,3761.819522,960.1331262,14.27542043,2.70089927,1399.755757,50,1460.614703,8489.822961,0.41,0.17,50
WATS,Berries,Central Coast,8593.655816,6318.852028,4.903289478,1.420392307,1401.62695,50,12910.1505,12000.49974,0.25,0.17,50
WATS,Field and Grain,Central Coast,1600.18704,223.9885825,2.362115684,0.864004742,100.1702431,50,59.97872552,257.6643428,0.74,0.17,50
WATS,Grapes,Central Coast,268.2049628,1508.011287,11.85419447,2.457170381,2364.126279,50,7770.695391,5397.648302,0.13,0.17,50
WATS,Lettuce,Central Coast,7616.756561,479.2433265,17.02508876,1.36519475,706.2286879,50,4351.417982,3035.988095,0.25,0.17,50
WATS,Onions and Garlic,Central Coast,1.69087963,426.9855608,22.97465084,1.590455311,1575.045865,50,2746.112992,4092.094542,0.41,0.17,50
WATS,Orchards,Central Coast,1774.126745,1503.259449,11.50880315,2.717713319,2465.289127,50,5980.963891,6297.889837,0.13,0.17,50
WATS,Pasture,Central Coast,502.4778247,223.9885825,2.362115684,4.185193859,100.1702431,50,59.97872552,257.6643428,0.74,0.17,50
WATS,Subtropical,Central Coast,76.36745932,654.5088042,14.79755688,2.611553899,1957.695769,50,4185.888173,1551.146678,0.13,0.17,50
WATS,Truck,Central Coast,1855.345368,923.9057691,21.11899335,1.094970985,1033.026808,50,5729.043516,4647.582765,0.41,0.17,50
WATS,Walnuts,Central Coast,52.41471596,2131.866347,1.870657994,2.032823511,1020.701599,50,357.6498318,1089.306585,0.13,0.17,50
