g,i,hr,xland,p,y,xwater,omegaland,omegawater,omegasupply,omegalabor,theta,sigma,omegaland_init,omegasupply_init,omegalabor_init,omegawater_unit,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,xratio_labor,xratio_supply,,pc,pimarginal
3,Pasture,Sacramento River,10486.67588,266.1381169,5,3.965593094,0.350906068,39.65593094,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,1290.3386671550002,31.406794263457975,1290.3386671550002,521.2373982,769.101269,-4.882352941,0.03756047,0.9624294877008537,0.069364337,0.084997165,2.5689897963254475,0.000186979,579204.3904149311,10486.674152769254,41585.82564,0.001727231,0.063812166,1.647071738082029e-07,1.534466780042236e-06,GOOD,2.262942000342034,1.8467377139832826,,266.1381169,1172.908977
3,Rice,Sacramento River,134807.8463,541.3173804,4.889510789,4.534377778,0.381523094,226.71888889999997,0.7787889472798347,0.016559817107172286,0.2,0.17,851.2633133,1216.2235,177.3500304,50,2419.0521815710176,11.06922943196238,2419.0521815710176,521.2373982,1897.814783,-4.882352941,0.006606863,0.9933914313481458,0.004624298,0.031712315589030204,1.7813412450130315,3.708982924386353e-05,344837.0177908007,134807.84213693131,611269.5055060391,0.004163069,0.19705672038253397,3.088150136928944e-08,3.223727915130916e-07,GOOD,4.7999050645054355,0.699923421,,541.3173804,1617.571208
3,Safflower,Sacramento River,1482.620222,566.3765515,0.9988243,2.357007476,0.396694215,23.57007476,0.4537037030434028,0.032158708,0.74,0.17,212.2655769,227.006242,60.43672676,10,541.2067035314013,21.987143316503843,541.2067035314013,521.2373982,19.96930533,-4.882352941,0.2588633654137599,0.7408798805978567,0.2420540561852665,0.909178653,0.7640968098685392,0.000911462,5784.727876626562,1482.6136299657828,3494.5267205217274,0.006592034,0.020226801052558585,4.446205521397591e-06,5.788103968113696e-06,GOOD,3.5121951355556216,0.9350649358914657,,566.3765515,509.2732635
3,Sunflowers,Sacramento River,9446.657024,3680.110679,0.6,2.873453662,0.386904762,143.6726831,0.3895547862245365,0.081201103,0.74,0.17,734.0697039,736.5793439,336.2917618,50,2063.4413433479995,14.540497539512886,2063.4413433479995,521.2373982,1542.203945,-4.882352941,0.076658569,0.9233204267581333,0.076397382,0.16733307125159197,0.3594983385585914,0.000143051,2791747.8064245232,9446.656285927707,27144.521393785944,0.000738072,0.009825485,7.813052711224426e-08,3.619692231456587e-07,GOOD,2.182835824495322,0.9965928458037955,,3680.110679,1794.371949
3,Tomato Processing,Sacramento River,13623.00403,96.39933309,49.71400698,2.666779844,0.124471553,133.3389922,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,4658.211698696605,34.01403633641841,4658.211698696605,521.2373982,4136.9743,-4.882352941,0.22522235289376985,0.7747427418213524,0.052581506703772846,0.14847872513901111,36.847234645855835,9.919628213978818e-05,10797322.156894034,13623.003672613695,36329.54168077964,0.000357386,0.010881155132665299,2.6234030633298098e-08,2.99512500576908e-07,GOOD,0.6592539471827814,0.23346486717761028,,96.39933309,4434.116878
3,Truck Crops,Sacramento River,1158.542014,233.2326995,22.7616706,2.662234731,0.139554281,133.1117366,1.1244727167916924,1.262909809962677,0.409670285,0.17,7441.94487,27484.23099,27982.75263,50,5174.698635952784,37.712176238764016,5174.698635952784,521.2373982,4653.461238,-4.882352941,0.24595369964211386,0.7540075191438272,0.086646391,0.081759603,17.167695344980302,0.002106948,192321.58187204238,1158.5419990794533,3084.309937500239,1.492054684604227e-05,0.000849493,1.2878727457217853e-08,2.754240114335042e-07,GOOD,0.332418674,0.35228740820875265,,233.2326995,4951.864254
3,Vineyard,Sacramento River,2752.34114,1682.761529,10.60448561,2.661751325,0.302297005,133.0875663,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,17710.925996686095,126.92886476461847,17710.925996686095,521.2373982,17189.6886,-4.882352941,0.5277634308796031,0.47222153413828605,0.7958117623549753,0.5246632995821181,9.317689882847214,0.002794823,2806.6901907323804,2752.3411369555174,7326.045733501785,3.044482582481578e-06,0.001942745,1.1061428898605127e-09,2.6518326267209277e-07,GOOD,0.9941259073363267,1.5078948555200695,,1682.761529,17489.83329
4,Alfalfa,Sacramento River,7251.400572,273.2135721,6.639844765,3.537610105,0.306290873,176.8805053,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,1636.5504714471354,9.731098650558906,1636.5504714471354,569.3494688,1067.201003,-4.882352941,0.019010670391675363,0.980985167,0.029044051904928713,0.036863076937335634,3.0116777901332856,7.414214719817446e-05,8410349.326,7251.399364828522,25652.61759637741,0.001207171,0.010342532568756724,1.6647425077458584e-07,4.031763370749685e-07,GOOD,1.939072961544676,1.5277763122781245,,273.2135721,1187.842468
4,Almonds & Pistachios,Sacramento River,8004.378093,4630.5,0.8,3.971676207,0.287448101,198.5838104,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,3505.135397,17.70510135305893,3505.135397,569.3494688,2935.785928,-4.882352941,0.020576170487304375,0.9794215206518438,0.019774822913876118,0.062755209,0.36521245490283016,0.000312329,771646.3143,8004.377958974036,31790.790311114455,0.000134026,0.007712686,1.674408212438278e-08,2.4260748886877514e-07,GOOD,3.0498974152879694,0.9610545813701002,,4630.5,2915.059838
4,Citrus & Subtropical,Sacramento River,91.18745967,931,3.266666667,2.972946835,0.183365181,148.6473418,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,2891.933068,19.39579877684803,2891.933068,569.3494688,2322.583599,-4.882352941,0.086951786,0.9130330944526368,0.12089404193509269,0.042974513,2.001343358280939,0.084357078,12.564850515842487,91.18745936460188,271.09542614687166,3.053981174616638e-07,4.347074496990899e-05,3.3491240853388694e-09,1.6035216313730728e-07,GOOD,0.49423381869050864,1.3903572019867076,,931,2598.317127
