g,i,hr,xland,p,y,xwater,omegaland,omegawater_x,omegasupply,omegalabor,theta,omegawater,CS_land,CS_labor,CS_supply,mprof_init,f_adjustment,mprof,sigma,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
3B,Field and Grain,Sacramento River,18184.28517,209.6613847,3.03361867,2.845649619,120.4179202,71.14124048,72.10238442,309.7467197,0.74,25,0.189326621,0.486998112,0.113362702,62.62442621,1.056394644,62.62442621,0.17,62.62442621,0,-4.882352941,0.01487795,0.954084795,0.005860587,0.025176667,1.653693583,7.43E-05,419502.5839,18185.14559,51748.44761,-0.860419552,-2.343439467,4.73E-05,4.53E-05,GOOD,209.6613847,-68.67737717
3B,Grapes,Sacramento River,6611.505489,1768.088912,10.32652959,2.661751325,5707.511085,133.0875663,6066.297444,4560.422484,0.13,50,0.312599493,0.249773629,0.332250166,1790.903888,1.055957181,1790.903888,0.17,62.62442621,1728.279462,-4.882352941,0.220720588,0.466475188,0.178565303,0.134238921,9.09329252,0.001163473,2916.379785,6611.506385,17598.16991,-0.000895663,0.013587024,1.35E-07,7.72E-07,GOOD,1768.088912,1569.745449
3B,Lettuce,Sacramento River,14.04784201,1008,18.9,3.319237614,1600,215.7504449,12500,929,0.25,65,0.083984211,0.048763332,0.656126648,3806.449555,1.190180191,3806.449555,0.17,62.62442621,3743.825129,-4.882352941,0.057321691,0.800297809,0.13253081,0.00984969,13.62008532,0.284741243,343.7351407,14.04784699,46.62811431,-4.98E-06,1.13E-05,3.54E-07,2.42E-07,GOOD,1008,3306.073008
3B,Onions and Garlic,Sacramento River,120.3364612,237.8260314,20.6576823,2.113494575,788.809401,105.6747287,1375.299473,2049.389626,0.41,50,0.160557684,0.417141646,0.279934415,593.7613706,1.083305782,593.7613706,0.17,62.62442621,531.1369444,-4.882352941,0.155554362,0.459130585,0.154736262,0.230578791,18.29565508,0.020268374,5681.755441,120.3367563,254.3308537,-0.000295069,-0.000395786,2.45E-06,1.56E-06,GOOD,237.8260314,476.0931334
3B,Orchards,Sacramento River,877.4776763,2309.334094,2.07088168,3.327741402,681.468536,166.3870701,1653.290347,1740.896727,0.13,50,0.142496355,0.364024786,0.345706127,540.3149882,1.073687064,540.3149882,0.17,62.62442621,477.690562,-4.882352941,0.019222595,0.927375898,0.026011588,0.027389919,1.219081087,0.008766386,60.33866445,877.4784215,2920.018552,-0.000745168,0.000240389,8.49E-07,8.23E-08,GOOD,2309.334094,153.0089163
3B,Pasture,Sacramento River,4152.018194,231.3889922,5,3.965593094,219.0404801,39.65593094,131.1544068,563.4300116,0.51,10,0.189326621,0.486998112,0.113362702,203.6641316,1.155852829,203.6641316,0.17,62.62442621,141.0397054,-4.882352941,0.012363677,0.96732044,0.003836132,0.016479751,2.499007503,0.000472248,107317.5724,4152.061729,16465.31052,-0.043534865,-0.095841796,1.05E-05,5.82E-06,GOOD,231.3889922,86.06077663
3B,Pistachios,Sacramento River,4359.882715,4908.224613,1.249825398,3.663925668,1599.315875,183.1962834,319.3169032,1583.067859,0.4,50,0.260711671,0.258063009,0.052053284,2449.52686,1.585474028,2449.52686,0.17,62.62442621,2386.902434,-4.882352941,0.036882585,0.945787804,0.00290879,0.014420821,0.692253099,0.00057341,570636.6646,4359.885989,15974.28335,-0.003273789,0.002839139,7.51E-07,1.78E-07,GOOD,4908.224613,1961.505578
3B,Rice,Sacramento River,6583.353929,774.5349774,3.911625416,4.534377778,378.0637021,226.7188889,216.5505211,1737.988565,0.2,50,0.124786237,0.573652143,0.071476115,470.3690261,1.127415808,470.3690261,0.17,62.62442621,407.7445999,-4.882352941,0.002314436,0.992353786,0.000590727,0.004741051,1.464755015,0.000759491,6971.422485,6583.366081,29851.43979,-0.0121516,-0.026025969,1.85E-06,8.72E-07,GOOD,774.5349774,-330.9411767
3B,Safflower,Sacramento River,772.1394843,566.272674,1.034446009,2.357007476,114.5737579,23.57007476,66.16231052,248.5120939,0.74,10,0.195592287,0.424242424,0.112947658,132.9602705,1.232026997,132.9602705,0.17,62.62442621,70.33584434,-4.882352941,0.117186722,0.733841187,0.031322337,0.117649754,0.795460769,0.001750139,27352.84537,772.1636774,1819.987048,-0.0241931,-0.048510792,3.13E-05,2.67E-05,GOOD,566.272674,100.9755029
3B,Subtropical,Sacramento River,7526.321481,1426.122657,2.926176068,2.972946835,843.5231851,148.6473418,1803.596752,668.3511361,0.13,50,0.202134149,0.160157528,0.432197361,708.967574,1.14729554,708.967574,0.17,62.62442621,646.3431478,-4.882352941,0.04513977,0.882986591,0.052440855,0.019432784,1.899693199,0.001022054,665.1914214,7526.326516,22375.34769,-0.005034514,0.005937527,6.69E-07,2.65E-07,GOOD,1426.122657,415.6942716
3B,Sunflowers,Sacramento River,8323.694569,3637.05749,0.601701512,2.873453662,453.0267168,143.6726831,387.8950797,849.6060148,0.74,50,0.207010582,0.388227513,0.177248677,354.2224966,1.136305643,354.2224966,0.17,62.62442621,291.5980704,-4.882352941,0.030006254,0.923994603,0.014418445,0.031580698,0.359912384,0.00016235,1187410.567,8323.758202,23917.91042,-0.06363258,-0.159780526,7.64E-06,6.68E-06,GOOD,3637.05749,85.05838228
3B,Truck,Sacramento River,1136.469529,742.5153484,22.835,2.662234731,945.7732119,133.1117366,5245.145436,4255.029217,0.41,50,0.055780263,0.25095514,0.309350686,6376.278379,1.526406084,6376.278379,0.17,62.62442621,6313.653953,-4.882352941,0.224008708,0.485345724,0.160468447,0.130177121,19.96250047,0.002146141,295113.564,1136.470026,3025.547233,-0.000497348,0.001418059,4.38E-07,4.69E-07,GOOD,742.5153484,6155.015428
3B,Walnuts,Sacramento River,10361.13005,1941.701849,1.718936287,4.942462794,854.2534686,247.1231397,299.3270611,911.6708835,0.13,50,0.25594369,0.273146576,0.089681664,1025.287214,1.374658568,1025.287214,0.17,62.62442621,962.6627877,-4.882352941,0.003096313,0.994908716,0.000493105,0.001501866,0.59212916,0.00074242,1116.756796,10361.13535,51209.47611,-0.00529618,0.023661803,5.11E-07,4.62E-07,GOOD,1941.701849,51.01343008
3B,Tomatoes,Sacramento River,11778.1278,98.36808723,45.12697659,2.666779844,378.0837203,133.3389922,916.1768531,2411.986977,0.74,50,0.085172131,0.543356034,0.206390095,599.467827,1.101074499,599.467827,0.17,62.62442621,536.8434008,-4.882352941,0.048084345,0.788208095,0.045065413,0.118642147,33.0432184,0.000114734,2064476.999,11778.2016,31409.84145,-0.073802843,-0.167636592,6.27E-06,5.34E-06,GOOD,98.36808723,377.2210824
4,Alfalfa,Sacramento River,7794.661126,280.6469987,5.962401488,3.537610105,471.6662224,35.37610105,252.5143029,311.8836593,1.86,10,0.281872792,0.186385019,0.150905255,601.889797,1.487388256,601.889797,0.17,62.62442621,539.2653708,-4.882352941,0.057933256,0.911609636,0.013626653,0.016830455,3.643555099,6.90E-05,8561311.428,7794.841456,27574.92942,-0.180330371,-0.457450946,2.31E-05,1.66E-05,GOOD,280.6469987,512.1190455
4,Almonds,Sacramento River,4581.463992,4683.240486,0.738721068,3.971676207,752.6390797,198.5838104,323.8653982,1042.332314,0.4,50,0.217550367,0.301286212,0.093613311,1142.187811,1.421781248,1142.187811,0.17,62.62442621,1079.563385,-4.882352941,0.011138281,0.980830857,0.001903764,0.006127098,0.332646308,0.000545677,275614.1606,4581.476405,18196.1161,-0.012413208,-0.024566893,2.71E-06,1.35E-06,GOOD,4683.240486,552.061027
4,Beans Dry,Sacramento River,7873.752261,1370.755748,1.280845402,2.293810917,149.5303492,114.6905459,124.7434966,884.8939851,1.68,50,0.085167237,0.504004546,0.071049516,481.8678203,1.312642142,481.8678203,0.17,62.62442621,419.2433941,-4.882352941,0.076566469,0.800999889,0.015127014,0.107306627,0.933034072,7.56E-05,4148794.724,7874.0556,18061.56994,-0.303339112,-0.671043039,3.85E-05,3.72E-05,GOOD,1370.755748,333.47994
4,Corn,Sacramento River,10015.70748,229.087221,6.113531918,2.826875063,123.4453601,141.3437532,122.5287567,782.4343077,0.3,50,0.088141761,0.558669339,0.087487293,230.7798599,1.140275745,230.7798599,0.17,62.62442621,168.1554337,-4.882352941,0.014859243,0.947178848,0.005139907,0.032822003,3.421068354,0.000332811,31256.71376,10015.83981,28313.48743,-0.13232557,-0.333713852,1.32E-05,1.18E-05,GOOD,229.087221,-27.437518
4,Cotton,Sacramento River,1256.323403,1698.847366,0.768,2.633766816,193.801177,131.6883408,102.0653411,580.9116495,0.68,50,0.148539114,0.445240339,0.078228087,296.2482687,1.232153464,296.2482687,0.17,62.62442621,233.6238425,-4.882352941,0.030504037,0.926982792,0.006353247,0.036159924,0.459232949,0.001170549,83907.72518,1256.349216,3308.926164,-0.025812962,-0.06327537,2.05E-05,1.91E-05,GOOD,1698.847366,81.10022743
4,Cucurbits,Sacramento River,5113.150981,202.6283347,12.01,1.97136542,111.9924863,96.81195395,1562.231795,546.6459553,0.05,50,0.046854775,0.228702604,0.653597591,73.83780655,0.98218172,115.8841095,0.17,62.62442621,53.2596833,-4.882352941,0.045157284,0.536935863,0.309580474,0.108326379,10.34510807,0.003911482,8.71E-05,5110.439876,10073.24335,2.711104988,6.645678509,0.000530222,0.000659301,GOOD,202.6283347,21.8443252
4,Field and Grain,Sacramento River,12705.13381,209.6613847,3.03361867,2.845649619,120.4179202,71.14124048,72.10238442,309.7467197,0.74,25,0.189326621,0.486998112,0.113362702,62.62442621,1.056394644,62.62442621,0.17,62.62442621,0,-4.882352941,0.01487795,0.954084795,0.005860587,0.025176667,1.653693583,0.000106363,293101.2362,12706.13588,36157.10638,-1.002066335,-2.747191308,7.89E-05,7.60E-05,GOOD,209.6613847,-68.67737717
4,Onions and Garlic,Sacramento River,31.90768587,237.8260314,20.6576823,2.113494575,788.809401,105.6747287,1375.299473,2049.389626,0.41,50,0.160557684,0.417141646,0.279934415,593.7613706,1.083305782,593.7613706,0.17,62.62442621,531.1369444,-4.882352941,0.155554362,0.459130585,0.154736262,0.230578791,18.29565508,0.076440028,1506.539797,31.90781582,67.43691372,-0.000129946,-0.000192736,4.07E-06,2.86E-06,GOOD,237.8260314,476.0931334
4,Orchards,Sacramento River,2542.791189,2309.334094,2.07088168,3.327741402,681.468536,166.3870701,1653.290347,1740.896727,0.13,50,0.142496355,0.364024786,0.345706127,540.3149882,1.073687064,540.3149882,0.17,62.62442621,477.690562,-4.882352941,0.019222595,0.927375898,0.026011588,0.027389919,1.219081087,0.003025143,174.8518834,2542.794797,8461.752295,-0.003608407,-0.000778524,1.42E-06,9.20E-08,GOOD,2309.334094,153.0089163
4,Pasture,Sacramento River,2392.91361,231.3889922,5,3.965593094,219.0404801,39.65593094,131.1544068,563.4300116,0.51,10,0.189326621,0.486998112,0.113362702,203.6641316,1.155852829,203.6641316,0.17,62.62442621,141.0397054,-4.882352941,0.012363677,0.96732044,0.003836132,0.016479751,2.499007503,0.000819413,61849.84447,2392.955679,9489.425581,-0.04206933,-0.103894856,1.76E-05,1.09E-05,GOOD,231.3889922,86.06077663
4,Rice,Sacramento River,113471.8699,774.5349774,3.911625416,4.534377778,378.0637021,226.7188889,216.5505211,1737.988565,0.2,50,0.124786237,0.573652143,0.071476115,470.3690261,1.127415808,470.3690261,0.17,62.62442621,407.7445999,-4.882352941,0.002314436,0.992353786,0.000590727,0.004741051,1.464755015,4.41E-05,120160.6892,113472.2222,514525.21,-0.352294728,-0.884669442,3.10E-06,1.72E-06,GOOD,774.5349774,-330.9411767
4,Safflower,Sacramento River,2635.482416,566.272674,1.034446009,2.357007476,114.5737579,23.57007476,66.16231052,248.5120939,0.74,10,0.195592287,0.424242424,0.112947658,132.9602705,1.232026997,132.9602705,0.17,62.62442621,70.33584434,-4.882352941,0.117186722,0.733841187,0.031322337,0.117649754,0.795460769,0.000512753,93361.29606,2635.619727,6212.133956,-0.137310951,-0.282198826,5.21E-05,4.54E-05,GOOD,566.272674,100.9755029
4,Subtropical,Sacramento River,205.9524666,1426.122657,2.926176068,2.972946835,843.5231851,148.6473418,1803.596752,668.3511361,0.13,50,0.202134149,0.160157528,0.432197361,708.967574,1.14729554,708.967574,0.17,62.62442621,646.3431478,-4.882352941,0.04513977,0.882986591,0.052440855,0.019432784,1.899693199,0.037349918,18.20249299,205.9526964,612.2856097,-0.000229792,0.000124036,1.12E-06,2.03E-07,GOOD,1426.122657,415.6942716
4,Sunflowers,Sacramento River,17788.77638,3637.05749,0.601701512,2.873453662,453.0267168,143.6726831,387.8950797,849.6060148,0.74,50,0.207010582,0.388227513,0.177248677,354.2224966,1.136305643,354.2224966,0.17,62.62442621,291.5980704,-4.882352941,0.030006254,0.923994603,0.014418445,0.031580698,0.359912384,7.60E-05,2537644.897,17789.0031,51115.80598,-0.226715667,-0.58134848,1.27E-05,1.14E-05,GOOD,3637.05749,85.05838228
4,Truck,Sacramento River,122.7592553,742.5153484,22.835,2.662234731,945.7732119,133.1117366,5245.145436,4255.029217,0.41,50,0.055780263,0.25095514,0.309350686,6376.278379,1.526406084,6376.278379,0.17,62.62442621,6313.653953,-4.882352941,0.224008708,0.485345724,0.160468447,0.130177121,19.96250047,0.019868354,31877.60025,122.7593448,326.8137754,-8.95E-05,0.00017765,7.29E-07,5.44E-07,GOOD,742.5153484,6155.015428
4,Walnuts,Sacramento River,41990.71722,1941.701849,1.718936287,4.942462794,854.2534686,247.1231397,299.3270611,911.6708835,0.13,50,0.25594369,0.273146576,0.089681664,1025.287214,1.374658568,1025.287214,0.17,62.62442621,962.6627877,-4.882352941,0.003096313,0.994908716,0.000493105,0.001501866,0.59212916,0.000183191,4525.898101,41990.75341,207537.4492,-0.036187347,0.108395646,8.62E-07,5.22E-07,GOOD,1941.701849,51.01343008
4,Tomatoes,Sacramento River,24558.41527,98.36808723,45.12697659,2.666779844,378.0837203,133.3389922,916.1768531,2411.986977,0.74,50,0.085172131,0.543356034,0.206390095,599.467827,1.101074499,599.467827,0.17,62.62442621,536.8434008,-4.882352941,0.048084345,0.788208095,0.045065413,0.118642147,33.0432184,5.50E-05,4304613.12,24558.67155,65492.48376,-0.256281766,-0.596916377,1.04E-05,9.11E-06,GOOD,98.36808723,377.2210824
5,Alfalfa,Sacramento River,938.6716029,280.6469987,5.962401488,3.537610105,471.6662224,35.37610105,252.5143029,311.8836593,1.86,10,0.281872792,0.186385019,0.150905255,601.889797,1.487388256,601.889797,0.17,62.62442621,539.2653708,-4.882352941,0.057933256,0.911609636,0.013626653,0.016830455,3.643555099,0.000572761,1030995.42,938.6752094,3320.663144,-0.003606493,-0.008996236,3.84E-06,2.71E-06,GOOD,280.6469987,512.1190455
5,Almonds,Sacramento River,37953.48043,4683.240486,0.738721068,3.971676207,752.6390797,198.5838104,323.8653982,1042.332314,0.4,50,0.217550367,0.301286212,0.093613311,1142.187811,1.421781248,1142.187811,0.17,62.62442621,1079.563385,-4.882352941,0.011138281,0.980830857,0.001903764,0.006127098,0.332646308,6.59E-05,2283225.77,37953.4975,150738.9674,-0.017067259,-0.032170052,4.50E-07,2.13E-07,GOOD,4683.240486,552.061027
5,Beans Dry,Sacramento River,1543.633403,1370.755748,1.280845402,2.293810917,149.5303492,114.6905459,124.7434966,884.8939851,1.68,50,0.085167237,0.504004546,0.071049516,481.8678203,1.312642142,481.8678203,0.17,62.62442621,419.2433941,-4.882352941,0.076566469,0.800999889,0.015127014,0.107306627,0.933034072,0.000385608,813362.9185,1543.643296,3540.825003,-0.009892748,-0.021851632,6.41E-06,6.17E-06,GOOD,1370.755748,333.47994
5,Berries,Sacramento River,16.22204085,5808.7562,4.15,3.453441036,1090.53087,172.6720518,10044.6968,9336.946257,0.25,50,0.045238346,0.387323291,0.416682812,3461.492251,1.112065325,3461.492251,0.17,62.62442621,3398.867825,-4.882352941,0.046810867,0.75387742,0.103294943,0.096016769,3.118772009,0.246578099,333.4692154,16.22204274,56.02185864,-1.89E-06,2.92E-06,1.17E-07,5.21E-08,GOOD,5808.7562,3037.851554
5,Corn,Sacramento River,1094.294324,229.087221,6.113531918,2.826875063,123.4453601,141.3437532,122.5287567,782.4343077,0.3,50,0.088141761,0.558669339,0.087487293,230.7798599,1.140275745,230.7798599,0.17,62.62442621,168.1554337,-4.882352941,0.014859243,0.947178848,0.005139907,0.032822003,3.421068354,0.003046103,3415.040278,1094.296727,3093.439367,-0.00240338,-0.006031149,2.20E-06,1.95E-06,GOOD,229.087221,-27.437518
5,Cucurbits,Sacramento River,527.730521,202.6283347,12.01,1.97136542,111.9924863,96.81195395,1562.231795,546.6459553,0.05,50,0.046854775,0.228702604,0.653597591,73.83780655,0.98218172,115.8841095,0.17,62.62442621,53.2596833,-4.882352941,0.045157284,0.536935863,0.309580474,0.108326379,10.34510807,0.03789813,8.99E-06,527.4489357,1039.661456,0.281585308,0.688243877,0.000533578,0.000661551,GOOD,202.6283347,21.8443252
5,Field and Grain,Sacramento River,8005.963931,209.6613847,3.03361867,2.845649619,120.4179202,71.14124048,72.10238442,309.7467197,0.74,25,0.189326621,0.486998112,0.113362702,62.62442621,1.056394644,62.62442621,0.17,62.62442621,0,-4.882352941,0.01487795,0.954084795,0.005860587,0.025176667,1.653693583,0.000168793,184693.6805,8006.068899,22782.45549,-0.104968052,-0.287282421,1.31E-05,1.26E-05,GOOD,209.6613847,-68.67737717
5,Grapes,Sacramento River,213.931759,1768.088912,10.32652959,2.661751325,5707.511085,133.0875663,6066.297444,4560.422484,0.13,50,0.312599493,0.249773629,0.332250166,1790.903888,1.055957181,1790.903888,0.17,62.62442621,1728.279462,-4.882352941,0.220720588,0.466475188,0.178565303,0.134238921,9.09329252,0.035956829,94.36674572,213.931767,569.4330397,-8.03E-06,0.000103284,3.75E-08,1.81E-07,GOOD,1768.088912,1569.745449
5,Orchards,Sacramento River,42051.93875,2309.334094,2.07088168,3.327741402,681.468536,166.3870701,1653.290347,1740.896727,0.13,50,0.142496355,0.364024786,0.345706127,540.3149882,1.073687064,540.3149882,0.17,62.62442621,477.690562,-4.882352941,0.019222595,0.927375898,0.026011588,0.027389919,1.219081087,0.000182924,2891.649429,42051.94866,139937.9783,-0.009913251,-0.000699848,2.36E-07,5.00E-09,GOOD,2309.334094,153.0089163
5,Pasture,Sacramento River,10510.68152,231.3889922,5,3.965593094,219.0404801,39.65593094,131.1544068,563.4300116,0.51,10,0.189326621,0.486998112,0.113362702,203.6641316,1.155852829,203.6641316,0.17,62.62442621,141.0397054,-4.882352941,0.012363677,0.96732044,0.003836132,0.016479751,2.499007503,0.000186552,271670.4918,10510.71219,41681.15962,-0.030669771,-0.073573881,2.92E-06,1.77E-06,GOOD,231.3889922,86.06077663
5,Pistachios,Sacramento River,488.9088301,4908.224613,1.249825398,3.663925668,1599.315875,183.1962834,319.3169032,1583.067859,0.4,50,0.260711671,0.258063009,0.052053284,2449.52686,1.585474028,2449.52686,0.17,62.62442621,2386.902434,-4.882352941,0.036882585,0.945787804,0.00290879,0.014420821,0.692253099,0.005113428,63990.09385,488.9089321,1791.325578,-0.000102043,3.42E-05,2.09E-07,1.91E-08,GOOD,4908.224613,1961.505578
5,Rice,Sacramento River,163628.855,774.5349774,3.911625416,4.534377778,378.0637021,226.7188889,216.5505211,1737.988565,0.2,50,0.124786237,0.573652143,0.071476115,470.3690261,1.127415808,470.3690261,0.17,62.62442621,407.7445999,-4.882352941,0.002314436,0.992353786,0.000590727,0.004741051,1.464755015,3.06E-05,173274.275,163628.9392,741955.2473,-0.084247319,-0.203388906,5.15E-07,2.74E-07,GOOD,774.5349774,-330.9411767
5,Safflower,Sacramento River,538.2207607,566.272674,1.034446009,2.357007476,114.5737579,23.57007476,66.16231052,248.5120939,0.74,10,0.195592287,0.424242424,0.112947658,132.9602705,1.232026997,132.9602705,0.17,62.62442621,70.33584434,-4.882352941,0.117186722,0.733841187,0.031322337,0.117649754,0.795460769,0.002510775,19066.33392,538.2254252,1268.599895,-0.004664499,-0.009538376,8.67E-06,7.52E-06,GOOD,566.272674,100.9755029
5,Subtropical,Sacramento River,5106.335123,1426.122657,2.926176068,2.972946835,843.5231851,148.6473418,1803.596752,668.3511361,0.13,50,0.202134149,0.160157528,0.432197361,708.967574,1.14729554,708.967574,0.17,62.62442621,646.3431478,-4.882352941,0.04513977,0.882986591,0.052440855,0.019432784,1.899693199,0.001506424,451.3081626,5106.33607,15180.86215,-0.000946915,0.000687809,1.85E-07,4.53E-08,GOOD,1426.122657,415.6942716
5,Sunflowers,Sacramento River,731.92811,3637.05749,0.601701512,2.873453662,453.0267168,143.6726831,387.8950797,849.6060148,0.74,50,0.207010582,0.388227513,0.177248677,354.2224966,1.136305643,354.2224966,0.17,62.62442621,291.5980704,-4.882352941,0.030006254,0.923994603,0.014418445,0.031580698,0.359912384,0.00184629,104412.6697,731.9296606,2103.165466,-0.001550595,-0.003957519,2.12E-06,1.88E-06,GOOD,3637.05749,85.05838228
5,Truck,Sacramento River,358.9825436,742.5153484,22.835,2.662234731,945.7732119,133.1117366,5245.145436,4255.029217,0.41,50,0.055780263,0.25095514,0.309350686,6376.278379,1.526406084,6376.278379,0.17,62.62442621,6313.653953,-4.882352941,0.224008708,0.485345724,0.160468447,0.130177121,19.96250047,0.00679427,93219.05705,358.9825871,955.6956998,-4.35E-05,9.56E-05,1.21E-07,1.00E-07,GOOD,742.5153484,6155.015428
5,Walnuts,Sacramento River,66937.28676,1941.701849,1.718936287,4.942462794,854.2534686,247.1231397,299.3270611,911.6708835,0.13,50,0.25594369,0.273146576,0.089681664,1025.287214,1.374658568,1025.287214,0.17,62.62442621,962.6627877,-4.882352941,0.003096313,0.994908716,0.000493105,0.001501866,0.59212916,0.000114918,7214.721707,66937.29632,330835.017,-0.009560535,0.03232357,1.43E-07,9.77E-08,GOOD,1941.701849,51.01343008
5,Tomatoes,Sacramento River,1175.142397,98.36808723,45.12697659,2.666779844,378.0837203,133.3389922,916.1768531,2411.986977,0.74,50,0.085172131,0.543356034,0.206390095,599.467827,1.101074499,599.467827,0.17,62.62442621,536.8434008,-4.882352941,0.048084345,0.788208095,0.045065413,0.118642147,33.0432184,0.001149947,205979.6336,1175.144436,3133.850779,-0.002039017,-0.004721177,1.74E-06,1.51E-06,GOOD,98.36808723,377.2210824
6,Alfalfa,Sacramento River,30962.24131,280.6469987,5.962401488,3.537610105,471.6662224,35.37610105,252.5143029,311.8836593,1.86,10,0.281872792,0.186385019,0.150905255,601.889797,1.487388256,601.889797,0.17,62.62442621,539.2653708,-4.882352941,0.057933256,0.911609636,0.013626653,0.016830455,3.643555099,1.74E-05,34007558.01,30962.43819,109532.7726,-0.19687658,-0.434869842,6.36E-06,3.97E-06,GOOD,280.6469987,512.1190455
6,Almonds,Sacramento River,42570.6323,4683.240486,0.738721068,3.971676207,752.6390797,198.5838104,323.8653982,1042.332314,0.4,50,0.217550367,0.301286212,0.093613311,1142.187811,1.421781248,1142.187811,0.17,62.62442621,1079.563385,-4.882352941,0.011138281,0.980830857,0.001903764,0.006127098,0.332646308,5.87E-05,2560986.861,42570.66386,169076.8089,-0.031564581,-0.041492411,7.41E-07,2.45E-07,GOOD,4683.240486,552.061027
6,Beans Dry,Sacramento River,2816.036415,1370.755748,1.280845402,2.293810917,149.5303492,114.6905459,124.7434966,884.8939851,1.68,50,0.085167237,0.504004546,0.071049516,481.8678203,1.312642142,481.8678203,0.17,62.62442621,419.2433941,-4.882352941,0.076566469,0.800999889,0.015127014,0.107306627,0.933034072,0.000211374,1483810.594,2816.066584,6459.521045,-0.030168866,-0.0659734,1.07E-05,1.02E-05,GOOD,1370.755748,333.47994
6,Berries,Sacramento River,13.28750641,5808.7562,4.15,3.453441036,1090.53087,172.6720518,10044.6968,9336.946257,0.25,50,0.045238346,0.387323291,0.416682812,3461.492251,1.112065325,3461.492251,0.17,62.62442621,3398.867825,-4.882352941,0.046810867,0.75387742,0.103294943,0.096016769,3.118772009,0.301034662,273.1453076,13.28750898,45.88761027,-2.57E-06,9.63E-06,1.93E-07,2.10E-07,GOOD,5808.7562,3037.851554
6,Corn,Sacramento River,8080.235918,229.087221,6.113531918,2.826875063,123.4453601,141.3437532,122.5287567,782.4343077,0.3,50,0.088141761,0.558669339,0.087487293,230.7798599,1.140275745,230.7798599,0.17,62.62442621,168.1554337,-4.882352941,0.014859243,0.947178848,0.005139907,0.032822003,3.421068354,0.000412529,25216.55327,8080.26546,22841.88905,-0.029541874,-0.071634782,3.66E-06,3.14E-06,GOOD,229.087221,-27.437518
6,Cucurbits,Sacramento River,3209.13723,202.6283347,12.01,1.97136542,111.9924863,96.81195395,1562.231795,546.6459553,0.05,50,0.046854775,0.228702604,0.653597591,73.83780655,0.98218172,115.8841095,0.17,62.62442621,53.2596833,-4.882352941,0.045157284,0.536935863,0.309580474,0.108326379,10.34510807,0.006232205,5.47E-05,3207.426359,6322.198174,1.710871481,4.183989555,0.000533125,0.000661356,GOOD,202.6283347,21.8443252
6,Field and Grain,Sacramento River,47807.28798,209.6613847,3.03361867,2.845649619,120.4179202,71.14124048,72.10238442,309.7467197,0.74,25,0.189326621,0.486998112,0.113362702,62.62442621,1.056394644,62.62442621,0.17,62.62442621,0,-4.882352941,0.01487795,0.954084795,0.005860587,0.025176667,1.653693583,2.83E-05,1102890.801,47808.33125,136045.6164,-1.043270019,-2.825534452,2.18E-05,2.08E-05,GOOD,209.6613847,-68.67737717
6,Grapes,Sacramento River,4019.630882,1768.088912,10.32652959,2.661751325,5707.511085,133.0875663,6066.297444,4560.422484,0.13,50,0.312599493,0.249773629,0.332250166,1790.903888,1.055957181,1790.903888,0.17,62.62442621,1728.279462,-4.882352941,0.220720588,0.466475188,0.178565303,0.134238921,9.09329252,0.001913685,1773.086367,4019.631133,10699.25346,-0.000251335,0.00436762,6.25E-08,4.08E-07,GOOD,1768.088912,1569.745449
6,Lettuce,Sacramento River,29.46165931,1008,18.9,3.319237614,1600,215.7504449,12500,929,0.25,65,0.083984211,0.048763332,0.656126648,3806.449555,1.190180191,3806.449555,0.17,62.62442621,3743.825129,-4.882352941,0.057321691,0.800297809,0.13253081,0.00984969,13.62008532,0.135769678,720.8941844,29.46166411,97.79023053,-4.80E-06,1.72E-05,1.63E-07,1.76E-07,GOOD,1008,3306.073008
6,Onions and Garlic,Sacramento River,158.0376387,237.8260314,20.6576823,2.113494575,788.809401,105.6747287,1375.299473,2049.389626,0.41,50,0.160557684,0.417141646,0.279934415,593.7613706,1.083305782,593.7613706,0.17,62.62442621,531.1369444,-4.882352941,0.155554362,0.459130585,0.154736262,0.230578791,18.29565508,0.015433187,7461.838287,158.037818,334.0119145,-0.000179267,-0.000222425,1.13E-06,6.66E-07,GOOD,237.8260314,476.0931334
6,Orchards,Sacramento River,4275.152369,2309.334094,2.07088168,3.327741402,681.468536,166.3870701,1653.290347,1740.896727,0.13,50,0.142496355,0.364024786,0.345706127,540.3149882,1.073687064,540.3149882,0.17,62.62442621,477.690562,-4.882352941,0.019222595,0.927375898,0.026011588,0.027389919,1.219081087,0.001799306,293.975552,4275.15404,14226.60021,-0.001670839,0.001328854,3.91E-07,9.34E-08,GOOD,2309.334094,153.0089163
6,Pasture,Sacramento River,23300.63438,231.3889922,5,3.965593094,219.0404801,39.65593094,131.1544068,563.4300116,0.51,10,0.189326621,0.486998112,0.113362702,203.6641316,1.155852829,203.6641316,0.17,62.62442621,141.0397054,-4.882352941,0.012363677,0.96732044,0.003836132,0.016479751,2.499007503,8.42E-05,602253.5065,23300.74649,92401.05568,-0.112110809,-0.220900501,4.81E-06,2.39E-06,GOOD,231.3889922,86.06077663
