g,i,hr,xland,p,y,xwater,omegaland,omegawater_x,omegasupply,omegalabor,theta,omegawater,CS_land,CS_labor,CS_supply,mprof_init,f_adjustment,mprof,sigma,xland_lp,lambdacrop,lambdaland,lambdawater,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,omega_suppl_unit,omega_labor_unit,xsupply_base,xlabor_base,xlandcalib,xwatercalib,xsuppcalib,xlaborcalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
08N,Beans Dry,Sacramento River,361.2115337,1370.7557480622177,1.280845402248742,2.293810917,149.5303492,114.6905459,124.74349656171437,884.8939850771033,1.68,50,0.085167237,0.504004546,0.071049516,481.86782085213576,1.3126421419712608,481.86782085213576,0.17,361.57274882903704,431.38775066432504,2.2740739338684757e-09,22.007075566876576,-4.882352941,0.052319771,0.8567483015741868,0.011234890473590123,0.079697037,0.87788586,0.001647893,194391.4587452293,124.74349656171437,884.8939850771033,361.2115337,361.2115337,360.8503185378681,827.7224000650893,360.85031853779014,360.85031853778696,0.3612151421319254,0.8285592364078411,0.00100001,0.00100001,GOOD,1370.7557480622177,481.8678209
08N,Corn,Sacramento River,1405.797625,229.08722102241552,6.113531917599918,2.826875063,123.44536013404992,141.3437532,122.52875673244314,782.4343077137593,0.3,50,0.088141761,0.558669339,0.087487293,230.77985990455204,1.1402757449281344,230.77985990455204,0.17,1407.2034364658562,168.56860677339847,2.2740739338684757e-09,22.007075566876576,-4.882352941,0.008661328,0.9644968675709391,0.003634284,0.02320752,3.186610681177266,0.002371133,4393.386498,122.52875673244314,782.4343077137593,1405.797625,1405.797625,1404.3918131013804,3970.0401951376493,1404.3918131010576,1404.3918131010544,1.4058116686196627,3.974053949295012,0.00100001,0.00100001,GOOD,229.08722102241552,230.7798599
08N,Cotton,Sacramento River,52.3190082,1698.847365671268,0.768,2.633766816,193.80117697385796,131.6883408,102.06534107247572,580.9116495365624,0.68,50,0.148539114,0.445240339,0.078228087,296.24826845263783,1.2321534641151817,296.24826845263783,0.17,52.371327731242715,238.28676310873772,2.2740739338684757e-09,22.007075566876576,-4.882352941,0.019151380375723538,0.9505771148642697,0.00452383,0.025747675259759652,0.4283752296635241,0.028108106133673184,3532.4189385897444,102.06534107247572,580.9116495365624,52.3190082,52.3190082,52.266688669194096,137.65827019912663,52.26668866914844,52.26668866914469,0.052319530805903014,0.1377974440652565,0.00100001,0.00100001,GOOD,1698.847365671268,296.2482685
08N,Cucurbits,Sacramento River,419.664197,202.62833470000004,12.01,1.97136542,111.99248627534328,96.81195394892592,1562.231794724549,546.6459552864201,0.05,50,0.046854775,0.228702604,0.653597591,73.83780651256517,0.9821817200073026,115.88410951176212,0.17,420.08386535553996,70.74380469149386,2.2740739338684757e-09,22.007075566876576,-4.882352941,0.029503460902354797,0.6300103011679732,0.25222819414596914,0.088258044,9.918501266119723,0.047657150990905915,7.903274959704489e-06,1562.231794724549,546.6459552864201,419.664197,419.664197,419.2445285706423,826.4841661483662,419.24452857043775,419.24452857043826,0.41966838935775286,0.8273197506470069,0.00100001,0.00100001,GOOD,202.62833470000004,115.8841095
08N,Field and Grain,Sacramento River,1066.832615,209.66138474146223,3.033618669654281,2.845649619,120.41792024340968,71.14124048,72.10238441858326,309.7467197151693,0.74,25,0.189326621,0.486998112,0.113362702,62.62442620510684,1.0563946444174763,62.62442620510684,0.17,875.1190318073593,5.685184834671189e-10,2.2740739338684757e-09,22.007075566876576,-4.882352941,0.005334577,0.9777493086551283,0.003194173,0.013721941,1.4603879028481648,0.001266695,24611.30775544502,72.10238441858326,309.7467197151693,1066.832615,1066.832615,1065.7657713877502,3032.7959612927925,1065.7657713878157,1065.7657713878107,1.0668432722497982,3.0358621512104946,0.00100001,0.00100001,GOOD,209.66138474146223,62.62442621
08N,Orchards,Sacramento River,1153.0656283612834,2309.3340940204384,2.070881679913447,3.327741402,681.4685360114679,166.3870701,1653.2903473698298,1740.896726707907,0.13,50,0.142496355,0.364024786,0.345706127,540.3149879172385,1.0736870639817369,540.3149879172385,0.17,1154.2187055314894,467.08113141483193,2.2740739338684757e-09,22.007075566876576,-4.882352941,0.012842982,0.9492035134377115,0.018486948659473864,0.019466555562545642,1.1367306222296256,0.006671179,78.56341901,1653.2903473698298,1740.896726707907,1153.0656283612834,1153.0656283612834,1151.9125512139385,3833.267088158069,1151.9125512138403,1151.9125512138403,1.1530771473449022,3.8371425629193254,0.00100001,0.00100001,GOOD,2309.3340940204384,540.3149879
08N,Pasture,Sacramento River,1542.005512,231.3889921571432,4.999999999999999,3.965593094,219.0404801085371,39.65593094,131.15440681995278,563.4300115905577,0.51,10,0.189326621,0.486998112,0.113362702,203.6641313266683,1.1558528290458805,203.6641313266683,0.17,1543.547533246402,116.39302443792278,2.2740739338684757e-09,22.007075566876576,-4.882352941,0.003138306,0.9903631839193879,0.001227077,0.005271434,1.9786889931588232,0.001271581,37128.271765865655,131.15440681995278,563.4300115905577,1542.005512,1542.005512,1540.4634913832779,6108.851382988655,1540.463491382904,1540.4634913829013,1.5420209167220946,6.115027498156451,0.00100001,0.00100001,GOOD,231.3889921571432,203.6641313
08N,Rice,Sacramento River,92069.09731,774.5349774121528,3.9116254159600112,4.534377778,378.0637021256366,226.71888889999997,216.55052111602456,1737.9885645152126,0.2,50,0.124786237,0.573652143,0.071476115,470.3690265385166,1.1274158085114319,470.3690265385166,0.17,92161.16650569795,370.58063212759924,2.2740739338684757e-09,22.007075566876576,-4.882352941,0.001421662,0.9948667027562103,0.000411226,0.003300409,1.3600207282894257,5.430703836763221e-05,92885.30542240774,216.55052111602456,1737.9885645152126,92069.09731,92069.09731,92071.45061011049,417486.73963470955,92071.45061010221,92071.45061010221,-2.35330172,-10.67075903,2.556016936505286e-05,2.556016936517186e-05,GOOD,774.5349774121528,470.3690265
08N,Safflower,Sacramento River,196.069497,566.2726740179453,1.0344460085918803,2.357007476,114.57375794026017,23.57007476,66.16231051897915,248.51209391178716,0.74,10,0.195592287,0.424242424,0.112947658,132.9602703,1.2320269967669062,132.9602703,0.17,196.26556842765515,81.08942864456992,2.2740739338684757e-09,22.007075566876576,-4.882352941,0.035758850623068224,0.9067321451579218,0.012091637,0.045417367,0.6545650488356184,0.006892206,7349.646338657718,66.16231051897915,248.51209391178716,196.069497,196.069497,195.87342551434838,461.6751282870483,195.87342551418914,195.87342551418402,0.19607145565160522,0.462141887,0.00100001,0.00100001,GOOD,566.2726740179453,132.9602703
08N,Subtropical,Sacramento River,264.3465824591904,1426.1226571367167,2.926176067700632,2.972946835,843.5231850739846,148.6473418,1803.596751636908,668.3511361167175,0.13,50,0.202134149,0.160157528,0.432197361,708.9675743,1.1472955404092273,708.9675743,0.17,264.6109316875106,643.5417086862292,2.2740739338684757e-09,22.007075566876576,-4.882352941,0.03117929,0.9169913784783256,0.037816013333762465,0.014013318,1.776643758382983,0.029099327,23.31955129078542,1803.596751636908,668.3511361167175,264.3465824591904,264.3465824591904,264.08223323601845,785.1024394787529,264.08223323598844,264.08223323598884,0.26434922317196197,0.7858961863637433,0.00100001,0.00100001,GOOD,1426.1226571367167,708.9675743
08N,Tomatoes,Sacramento River,276.9352356,98.36808723,45.12697658913721,2.666779844,378.0837202857285,133.3389922,916.1768531,2411.9869769892075,0.74,50,0.085172131,0.543356034,0.206390095,599.4678270921155,1.1010744988770471,599.4678270921155,0.17,277.2121736074262,540.7798015438535,2.2740739338684757e-09,22.007075566876576,-4.882352941,0.033628232715637925,0.8445688388479042,0.033529907,0.088273021,31.101496867124865,0.004879666,48750.21234863384,916.1768531,2411.9869769892075,276.9352356,276.9352356,276.65829759788005,737.7867717093801,276.6582976,276.65829759783264,0.2769380021199481,0.7385326820912042,0.00100001,0.00100001,GOOD,98.36808723,599.4678271
08N,Truck,Sacramento River,85.95003061999999,742.5153484316094,22.835,2.662234731,945.7732119,133.1117366,5245.145436,4255.029216878539,0.41,50,0.055780263,0.25095514,0.309350686,6376.278380229864,1.5264060836617286,6376.278380229864,0.17,86.03598151,6317.6903793281335,2.2740739338684757e-09,22.007075566876576,-4.882352941,0.18337273482811411,0.5767867282768563,0.13241846001987798,0.1074220768751516,19.19219245229927,0.028377237013762713,22331.547666645263,5245.145436,4255.029216878539,85.95003061999999,85.95003061999999,85.86407973084633,228.5903352048122,85.86407973,85.86407973084181,0.085950889,0.22882144226522882,0.00100001,0.00100001,GOOD,742.5153484316094,6376.27838
08N,Walnuts,Sacramento River,16906.30693280453,1941.7018487746973,1.7189362872815137,4.942462794,854.2534686026536,247.1231397,299.3270611283979,911.6708834858882,0.13,50,0.25594369,0.273146576,0.089681664,1025.2872140234897,1.3746585683164616,1025.2872140234897,0.17,16923.21333973716,916.5180618277581,2.2740739338684757e-09,22.007075566876576,-4.882352941,0.002028995,0.996583413,0.000342977,0.001044616,0.5496947902595107,0.000454996,1775.9381992752412,299.3270611283979,911.6708834858882,16906.30693280453,16906.30693280453,16917.54352220225,83614.32942436033,16917.54352220147,16917.54352220147,-11.2365894,-55.53642503,0.000664639,0.000664639,GOOD,1941.7018487746973,1025.287214
08S,Alfalfa,Sacramento River,5805.487597,280.6469987369378,5.962401488126662,3.537610105,471.66622240670006,35.37610105,252.5143028603122,311.8836592959672,1.86,10,0.281872792,0.186385019,0.150905255,601.8897972944199,1.4873882561689458,601.8897972944199,0.17,5811.293142859775,524.0373443857443,2.1316400582534815e-09,22.00707556693921,-4.882352941,0.017898835308756314,0.9719555083833588,0.004539214,0.005606442,2.908994325983168,9.260796782445685e-05,6280439.721716371,252.5143028603122,311.8836592959672,5805.487597,5805.487597,5799.682051556158,20517.01383137219,5799.682051555662,5799.682051555662,5.805545593841998,20.537756757817988,0.00100001,0.00100001,GOOD,280.6469987369378,601.8897973
08S,Almonds,Sacramento River,12344.575884150629,4683.240485829528,0.7387210677403597,3.971676207,752.6390797453652,198.5838104,323.8653982273295,1042.3323135081037,0.4,50,0.217550367,0.301286212,0.093613311,1142.1878103460713,1.4217812475867206,1142.1878103460713,0.17,12356.920560034627,1054.7828319296204,2.1316400582534815e-09,22.00707556693921,-4.882352941,0.007423534,0.9869651506334666,0.001330196,0.004281119,0.3090956295927413,0.000202518,732587.4985965543,323.8653982273295,1042.3323135081037,12344.575884150629,12344.575884150629,12332.231208266903,48979.62926909651,12332.231208266357,12332.231208266357,12.344675883725358,49.029055490522296,0.001000008,0.001000008,GOOD,4683.240485829528,1142.18781
08S,Beans Dry,Sacramento River,1774.897639,1370.7557480622177,1.280845402248742,2.293810917,149.5303492,114.6905459,124.74349656171437,884.8939850771033,1.68,50,0.085167237,0.504004546,0.071049516,481.86782085213576,1.3126421419712608,481.86782085213576,0.17,1776.6725540449947,431.3877506639362,2.1316400582534815e-09,22.00707556693921,-4.882352941,0.052319771,0.8567483015743343,0.011234890473582285,0.079697037,0.8778858595429498,0.000335365,955188.0516753425,124.74349656171437,884.8939850771033,1774.897639,1774.897639,1773.1227232701858,4067.208259817922,1773.1227232699396,1773.1227232699366,1.7749153698141527,4.071320252031001,0.00100001,0.00100001,GOOD,1370.7557480622177,481.8678209
08S,Corn,Sacramento River,2804.575461,229.08722102241552,6.113531917599918,2.826875063,123.44536013404992,141.3437532,122.52875673244314,782.4343077137593,0.3,50,0.088141761,0.558669339,0.087487293,230.77985990455204,1.1402757449281344,230.77985990455204,0.17,2807.3800647540725,168.56860677327157,2.1316400582534815e-09,22.00707556693921,-4.882352941,0.008661328,0.9644968675709766,0.003634284,0.023207520375149976,3.186610681176681,0.001188534,8764.834814285508,122.52875673244314,782.4343077137593,2804.575461,2804.575461,2801.7708577411436,7920.25617,2801.770857740584,2801.770857740581,2.8046034788562793,7.928263635981239,0.00100001,0.00100001,GOOD,229.08722102241552,230.7798599
08S,Cotton,Sacramento River,366.178596,1698.847365671268,0.768,2.633766816,193.80117697385796,131.6883408,102.06534107247572,580.9116495365624,0.68,50,0.148539114,0.445240339,0.078228087,296.24826845263783,1.2321534641151817,296.24826845263783,0.17,366.54477827078716,238.28676310606454,2.1316400582534815e-09,22.00707556693921,-4.882352941,0.01915138,0.9505771148644292,0.00452383,0.025747675,0.42837522966328423,0.004016041,24723.25550398956,102.06534107247572,580.9116495365624,366.178596,366.178596,365.81241375592964,963.4645962312295,365.8124138,365.8124137558352,0.36618225407033833,0.9644386693784099,0.00100001,0.00100001,GOOD,1698.847365671268,296.2482685
08S,Cucurbits,Sacramento River,4469.374006,202.62833470000004,12.01,1.97136542,111.99248627534328,96.81195394892592,1562.231794724549,546.6459552864201,0.05,50,0.046854775,0.228702604,0.653597591,73.83780651256517,0.9821817200073026,115.88410951176212,0.17,4473.843425082515,70.74380469113257,2.1316400582534815e-09,22.00707556693921,-4.882352941,0.029503461,0.6300103011682272,0.25222819414585146,0.088258044,9.918501266118458,0.0044749,8.416894251562273e-05,1562.231794724549,546.6459552864201,4469.374006,4469.374006,4464.904587684662,8801.958508,4464.904587683332,4464.9045876833325,4.469418655337904,8.810857385,0.00100001,0.00100001,GOOD,202.62833470000004,115.8841095
08S,Field and Grain,Sacramento River,7161.600783,209.66138474146223,3.033618669654281,2.845649619,120.41792024340968,71.14124048,72.10238441858326,309.7467197151693,0.74,25,0.189326621,0.486998112,0.113362702,62.62442620510684,1.0563946444174763,62.62442620510684,0.17,6916.554332,5.329100145633704e-10,2.1316400582534815e-09,22.00707556693921,-4.882352941,0.005334577,0.9777493086551649,0.003194173,0.013721941359712641,1.4603879028477773,0.000188694,165214.63485517603,72.10238441858326,309.7467197151693,7161.600783,7161.600783,7154.43911,20359.026928364143,7154.439110293443,7154.439110293439,7.161672326939879,20.37961012856249,0.00100001,0.00100001,GOOD,209.66138474146223,62.62442621
08S,Orchards,Sacramento River,632.6316769843363,2309.3340940204384,2.070881679913447,3.327741402,681.4685360114679,166.3870701,1653.2903473698298,1740.896726707907,0.13,50,0.142496355,0.364024786,0.345706127,540.3149879172385,1.0736870639817369,540.3149879172385,0.17,633.2643149936216,467.0811314148441,2.1316400582534815e-09,22.00707556693921,-4.882352941,0.012842982,0.9492035134377548,0.018486949,0.019466556,1.1367306222294373,0.01215922,43.10397109856469,1653.2903473698298,1740.896726707907,632.6316769843363,632.6316769843363,631.9990389875201,2103.129368062983,631.9990389874607,631.9990389874607,0.6326379968162428,2.105255654483699,0.00100001,0.00100001,GOOD,2309.3340940204384,540.3149879
08S,Pasture,Sacramento River,4245.65481,231.3889921571432,4.999999999999999,3.965593094,219.0404801085371,39.65593094,131.15440681995278,563.4300115905577,0.51,10,0.189326621,0.486998112,0.113362702,203.6641313266683,1.1558528290458805,203.6641313266683,0.17,4249.900507557882,116.3930244377153,2.1316400582534815e-09,22.00707556693921,-4.882352941,0.003138306,0.9903631839194098,0.001227077,0.005271434,1.9786889931580036,0.000461833,102226.49942658009,131.15440681995278,563.4300115905577,4245.65481,4245.65481,4241.409113025911,16819.70268744422,4241.409113025027,4241.409113025024,4.245697224088872,16.836707591060986,0.00100001,0.00100001,GOOD,231.3889921571432,203.6641313
08S,Rice,Sacramento River,102863.8503,774.5349774121528,3.9116254159600112,4.534377778,378.0637021256366,226.71888889999997,216.55052111602456,1737.9885645152126,0.2,50,0.124786237,0.573652143,0.071476115,470.3690265385166,1.1274158085114319,470.3690265385166,0.17,102966.71429280202,370.58063212742184,2.1316400582534815e-09,22.00707556693921,-4.882352941,0.001421662,0.9948667027562154,0.000411226,0.003300409,1.3600207282891814,4.860794130643296e-05,103775.75576719904,216.55052111602456,1737.9885645152126,102863.8503,102863.8503,102917.36482399363,466666.21202823555,102917.36482398494,102917.36482398494,-53.51448153,-242.6548759,0.000520246,0.000520246,GOOD,774.5349774121528,470.3690265
08S,Safflower,Sacramento River,1366.248524,566.2726740179453,1.0344460085918803,2.357007476,114.57375794026017,23.57007476,66.16231051897915,248.51209391178716,0.74,10,0.195592287,0.424242424,0.112947658,132.9602703,1.2320269967669062,132.9602703,0.17,1367.614785737717,81.08942864383182,2.1316400582534815e-09,22.00707556693921,-4.882352941,0.035758851,0.9067321451582331,0.012091636755942242,0.045417367,0.6545650488352343,0.000989096,51213.695214563646,66.16231051897915,248.51209391178716,1366.248524,1366.248524,1364.882261367692,3217.0376939034363,1364.882261367147,1364.882261367142,1.366262172,3.220290154305985,0.00100001,0.00100001,GOOD,566.2726740179453,132.9602703
08S,Sunflowers,Sacramento River,8111.20981,3637.0574901200007,0.601701512,2.873453662,453.0267168133007,143.6726831,387.8950796863669,849.6060147832587,0.74,50,0.207010582,0.388227513,0.177248677,354.2224955746626,1.1363056425788198,354.2224955746626,0.17,8119.321101,290.9861836953498,2.1316400582534815e-09,22.00707556693921,-4.882352941,0.019693052,0.9475519073992482,0.010267077149241995,0.022487964,0.3357312482596375,0.000166603,1156147.876691726,387.8950796863669,849.6060147832587,8111.20981,8111.20981,8103.098519398848,23283.878114113402,8103.098519398055,8103.098519398054,8.111290841151458,23.307418371052336,0.00100001,0.00100001,GOOD,3637.0574901200007,354.2224956
08S,Tomatoes,Sacramento River,13618.82433,98.36808723,45.12697658913721,2.666779844,378.0837202857285,133.3389922,916.1768531,2411.9869769892075,0.74,50,0.085172131,0.543356034,0.206390095,599.4678270921155,1.1010744988770471,599.4678270921155,0.17,13632.443258824193,540.7798015432286,2.1316400582534815e-09,22.00707556693921,-4.882352941,0.033628233,0.8445688388480419,0.033529907,0.088273021,31.10149687,9.922672604925387e-05,2397385.717,916.1768531,2411.9869769892075,13618.82433,13618.82433,13605.205410155577,36282.08756128265,13605.20541015444,13605.205410154438,13.618924334423355,36.318672911998874,0.001000007,0.001000007,GOOD,98.36808723,599.4678271
08S,Truck,Sacramento River,113.2662686,742.5153484316094,22.835,2.662234731,945.7732119,133.1117366,5245.145436,4255.029216878539,0.41,50,0.055780263,0.25095514,0.309350686,6376.278380229864,1.5264060836617286,6376.278380229864,0.17,113.37953603240004,6317.690379327625,2.1316400582534815e-09,22.00707556693921,-4.882352941,0.1833727348280087,0.576786728,0.13241846001981372,0.10742207687509946,19.19219245229725,0.021533545862725597,29428.856030507774,5245.145436,4255.029216878539,113.2662686,113.2662686,113.15300122995632,301.2398497912754,113.1530012299515,113.15300122995151,0.11326740004368219,0.3015444062863821,0.00100001,0.00100001,GOOD,742.5153484316094,6376.27838
08S,Walnuts,Sacramento River,11625.853818425028,1941.7018487746973,1.7189362872815137,4.942462794,854.2534686026536,247.1231397,299.3270611283979,911.6708834858882,0.13,50,0.25594369,0.273146576,0.089681664,1025.2872140234897,1.3746585683164616,1025.2872140234897,0.17,11637.479772243276,916.5180618275596,2.1316400582534815e-09,22.00707556693921,-4.882352941,0.002028995,0.9965834129174467,0.000342977,0.001044616,0.5496947902594121,0.000661655,1221.248258261899,299.3270611283979,911.6708834858882,11625.853818425028,11625.853818425028,11635.15453042281,57506.318369055276,11635.154530422305,11635.154530422305,-9.300711998,-45.96842301,0.000800002,0.000800002,GOOD,1941.7018487746973,1025.287214
09,Alfalfa,Sacramento River,1206.453316,280.6469987369378,5.962401488126662,3.537610105,471.66622240670006,35.37610105,252.5143028603122,311.8836592959672,1.86,10,0.281872792,0.186385019,0.150905255,601.8897972944199,1.4873882561689458,601.8897972944199,0.17,1207.6597810319327,524.0373443891884,5.905717070084713e-09,22.007075565195134,-4.882352941,0.017898835309831704,0.9719555083817473,0.004539214,0.005606442,2.908994326,0.000445632,1305154.3387480103,252.5143028603122,311.8836592959672,1206.453316,1206.453316,1205.2468502720135,4263.693436541697,1205.2468502717193,1205.2468502717188,1.2064653679865387,4.268004077121077,0.00100001,0.00100001,GOOD,280.6469987369378,601.8897973
09,Almonds,Sacramento River,2524.0023466964944,4683.240485829528,0.7387210677403597,3.971676207,752.6390797453652,198.5838104,323.8653982273295,1042.3323135081037,0.4,50,0.217550367,0.301286212,0.093613311,1142.1878103460713,1.4217812475867206,1142.1878103460713,0.17,2526.526374308303,1054.7828319337668,5.905717070084713e-09,22.007075565195134,-4.882352941,0.007423534,0.9869651506331231,0.001330196,0.004281119,0.3090956295942708,0.00099049,149786.64175870817,323.8653982273295,1042.3323135081037,2524.0023466964944,2524.0023466964944,2521.4783191353736,10014.495446576315,2521.4783191350607,2521.478319,2.5240275611208745,10.024620210317153,0.00100001,0.00100001,GOOD,4683.240485829528,1142.18781
09,Beans Dry,Sacramento River,1253.085981,1370.7557480622177,1.280845402248742,2.293810917,149.5303492,114.6905459,124.74349656171437,884.8939850771033,1.68,50,0.085167237,0.504004546,0.071049516,481.86782085213576,1.3126421419712608,481.86782085213576,0.17,1254.3390799244203,431.3877506651437,5.905717070084713e-09,22.007075565195134,-4.882352941,0.052319771,0.8567483015709774,0.011234890473810384,0.079697037,0.87788586,0.000475018,674367.2035502724,124.74349656171437,884.8939850771033,1253.085981,1253.085981,1251.832882900323,2871.467933056344,1251.8328828998713,1251.832882899868,1.2530984996769803,2.8743710186349745,0.00100001,0.00100001,GOOD,1370.7557480622177,481.8678209
09,Corn,Sacramento River,3300.15879,229.08722102241552,6.113531917599918,2.826875063,123.44536013404992,141.3437532,122.52875673244314,782.4343077137593,0.3,50,0.088141761,0.558669339,0.087487293,230.77985990455204,1.1402757449281344,230.77985990455204,0.17,3303.4589822841017,168.56860677536278,5.905717070084713e-09,22.007075565195134,-4.882352941,0.008661328,0.9644968675699794,0.003634284,0.023207520375688066,3.186610681,0.001010052,10313.627520265996,122.52875673244314,782.4343077137593,3300.15879,3300.15879,3296.8585987010238,9319.807359,3296.858598699307,3296.858598699304,3.300191758976325,9.329229786568249,0.00100001,0.00100001,GOOD,229.08722102241552,230.7798599
09,Cotton,Sacramento River,891.4312215,1698.847365671268,0.768,2.633766816,193.80117697385796,131.6883408,102.06534107247572,580.9116495365624,0.68,50,0.148539114,0.445240339,0.078228087,296.24826845263783,1.2321534641151817,296.24826845263783,0.17,892.3226616,238.2867631075706,5.905717070084713e-09,22.007075565195134,-4.882352941,0.01915138,0.950577115,0.00452383,0.025747675,0.42837522966532987,0.001649693,60186.70149718762,102.06534107247572,580.9116495365624,891.4312215,891.4312215,890.5397813431942,2345.474124429601,890.5397813427975,890.5397813427937,0.891440127,2.3478454244318527,0.00100001,0.00100001,GOOD,1698.847365671268,296.2482685
09,Cucurbits,Sacramento River,370.1404134,202.62833470000004,12.01,1.97136542,111.99248627534328,96.81195394892592,1562.231794724549,546.6459552864201,0.05,50,0.046854775,0.228702604,0.653597591,73.83780651256517,0.9821817200073026,115.88410951176212,0.17,370.51055749622685,70.74380469213575,5.905717070084713e-09,22.007075565195134,-4.882352941,0.029503460903458453,0.6300103011620954,0.25222819414950576,0.088258044,9.918501266149008,0.054033549,6.970624327359341e-06,1562.231794724549,546.6459552864201,370.1404134,370.1404134,369.77026926896554,728.9523221809274,369.77026926859975,369.7702692686003,0.370144111,0.729689301,0.00100001,0.00100001,GOOD,202.62833470000004,115.8841095
09,Field and Grain,Sacramento River,1632.818358,209.66138474146223,3.033618669654281,2.845649619,120.41792024340968,71.14124048,72.10238441858326,309.7467197151693,0.74,25,0.189326621,0.486998112,0.113362702,62.62442620510684,1.0563946444174763,62.62442620510684,0.17,1550.4666869342807,1.4764292675211782e-09,5.905717070084713e-09,22.007075565195134,-4.882352941,0.005334577,0.9777493086541535,0.003194173,0.013721941360207575,1.4603879028584505,0.000827619,37668.32262,72.10238441858326,309.7467197151693,1632.818358,1632.818358,1631.185523150394,4641.782462471234,1631.1855231507557,1631.185523150751,1.6328346696061544,4.6464753554546405,0.00100001,0.00100001,GOOD,209.66138474146223,62.62442621
09,Orchards,Sacramento River,1798.075619,2309.3340940204384,2.070881679913447,3.327741402,681.4685360114679,166.3870701,1653.2903473698298,1740.896726707907,0.13,50,0.142496355,0.364024786,0.345706127,540.3149879172385,1.0736870639817369,540.3149879172385,0.17,1799.8737123064338,467.0811314176539,5.905717070084713e-09,22.007075565195134,-4.882352941,0.012842982340624845,0.9492035134365172,0.018486948659882294,0.019466555562975718,1.136730622234811,0.004278078,122.51077889532893,1653.2903473698298,1740.896726707907,1798.075619,1798.075619,1796.2775251080338,5977.547089784099,1796.2775251076912,1796.2775251076912,1.7980935813161523,5.983590455216472,0.00100001,0.00100001,GOOD,2309.3340940204384,540.3149879
09,Pasture,Sacramento River,1528.570993,231.3889921571432,4.999999999999999,3.965593094,219.0404801085371,39.65593094,131.15440681995278,563.4300115905577,0.51,10,0.189326621,0.486998112,0.113362702,203.6641313266683,1.1558528290458805,203.6641313266683,0.17,1530.0995794828125,116.39302444186787,5.905717070084713e-09,22.007075565195134,-4.882352941,0.003138306,0.9903631839188163,0.001227077,0.005271434,1.9786889931801983,0.001282756,36804.79660840768,131.15440681995278,563.4300115905577,1528.570993,1528.570993,1527.0424069266144,6055.628823153319,1527.0424069257322,1527.0424069257294,1.528586263385705,6.061751129665936,0.00100001,0.00100001,GOOD,231.3889921571432,203.6641313
09,Rice,Sacramento River,17718.82902,774.5349774121528,3.9116254159600112,4.534377778,378.0637021256366,226.71888889999997,216.55052111602456,1737.9885645152126,0.2,50,0.124786237,0.573652143,0.071476115,470.3690265385166,1.1274158085114319,470.3690265385166,0.17,17736.547950881428,370.5806321325071,5.905717070084713e-09,22.007075565195134,-4.882352941,0.001421662,0.9948667027560748,0.000411226,0.003300409,1.3600207282959762,0.000282186,17875.90943702776,216.55052111602456,1737.9885645152126,17718.82902,17718.82902,17723.036339693033,80362.94213739054,17723.03633968888,17723.03633968888,-4.207317833,-19.07756849,0.000237449,0.000237449,GOOD,774.5349774121528,470.3690265
09,Safflower,Sacramento River,695.0868856,566.2726740179453,1.0344460085918803,2.357007476,114.57375794026017,23.57007476,66.16231051897915,248.51209391178716,0.74,10,0.195592287,0.424242424,0.112947658,132.9602703,1.2320269967669062,132.9602703,0.17,695.7819794314393,81.08942864522488,5.905717070084713e-09,22.007075565195134,-4.882352941,0.035758851,0.9067321451527687,0.012091637,0.045417367,0.6545650488419734,0.001944147,26055.26541705923,66.16231051897915,248.51209391178716,695.0868856,695.0868856,694.3917917605455,1636.686644452641,694.3917917598137,694.3917917598085,0.6950938294544358,1.6383413525456945,0.00100001,0.00100001,GOOD,566.2726740179453,132.9602703
09,Subtropical,Sacramento River,168.4267627475483,1426.1226571367167,2.926176067700632,2.972946835,843.5231850739846,148.6473418,1803.596751636908,668.3511361167175,0.13,50,0.202134149,0.160157528,0.432197361,708.9675743,1.1472955404092273,708.9675743,0.17,168.59519119599946,643.5417086888482,5.905717070084713e-09,22.007075565195134,-4.882352941,0.03117929,0.916991378,0.037816013,0.014013318361005264,1.776643758390836,0.045671528,14.857905466758458,1803.596751636908,668.3511361167175,168.4267627475483,168.4267627475483,168.25833430233095,500.22308242648677,168.25833430229102,168.25833430229144,0.16842844521735856,0.5007288131329233,0.00100001,0.00100001,GOOD,1426.1226571367167,708.9675743
09,Sunflowers,Sacramento River,1919.232529,3637.0574901200007,0.601701512,2.873453662,453.0267168133007,143.6726831,387.8950796863669,849.6060147832587,0.74,50,0.207010582,0.388227513,0.177248677,354.2224955746626,1.1363056425788198,354.2224955746626,0.17,1921.1517802995284,290.98618369759424,5.905717070084713e-09,22.007075565195134,-4.882352941,0.019693051677757277,0.9475519073978936,0.010267077149475995,0.022487964,0.33573124826123635,0.00070411,273561.73304477456,387.8950796863669,849.6060147832587,1919.232529,1919.232529,1917.3132768583791,5509.310856589929,1917.3132768578478,1917.313276857847,1.9192517016208512,5.514880830322909,0.00100001,0.00100001,GOOD,3637.0574901200007,354.2224956
