region,crop,xland,p,y,xwater_unit,omegaland,omegalabor,omegasupplies,theta,sigma,patch_economics,patch_water,omegaland_init,omegasupplies_init,omegalabor_init,omegawater_unit,omegawater,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupplies,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status
MOD01-CC-OAK&MID,Field and Grain,2546.686132,187.333843,2.812754651,0.376666667,99.76076638,256.6110606,59.73354402,0.11100000000000002,0.17,No,No,99.76076638,59.73354402,256.6110606,35,13.183333345000001,97.63543384295389,1.1689860634130635,97.63543384295389,97.6354338429539,0.0,-4.88235294117647,0.384149216914689,0.00021820250522766146,0.11624638231589322,0.49938619826419,2.827263443174178,0.003537541943550745,3.4490165547736704,2546.728532501041,959.2677251914972,-0.04240050104135662,-0.015947955935189384,1.6649284145611638e-05,1.6625411923811393e-05,GOOD
MOD01-CC-OAK&MID,Grapes Table,53.18322368,390.5459,12.435,2.913333333,548.8575719,1488.730159,2157.124338,0.13,0.17,No,No,548.8575719,2157.124338,1488.730159,35,101.96666665500001,559.7595309450002,1.076454532929174,559.7595309450002,97.6354338429539,462.124097102046,-4.88235294117647,0.046926376019613504,0.7987491610075822,0.09130837648659357,0.06301608648621083,8.993430527064495,0.1446378605891175,3.189587406339479,53.1833259018306,154.94076010745076,-0.00010222183060193402,-0.0003018041118423298,1.9220690948896994e-06,1.9478715575467357e-06,GOOD
MOD01-CC-OAK&MID,Grapes Wine,1719.590899,510.5784914,8.495282366,2.913333333,2379.3484142916072,790.6070574543328,864.6993238817068,0.13,0.17,No,No,2519.211063,915.5280033,837.0804518,35,96.30563718121269,-36.277730305697304,0.9444815677564397,206.54802164044347,97.6354338429539,108.91258779749,-4.88235294117647,0.11188865926952327,0.8164882048947144,0.037414509984238876,0.03420862585152374,6.032193705539471,0.004473335894474103,253.82689628551793,1719.0830767068314,5007.124818090051,0.5078222931686014,2.6166670900856843,0.00029531575996588323,0.0005223157917082814,GOOD
MOD01-CC-OAK&MID,Onions and Garlic,73.227541,248.2454,30.0225,2.902916667,1196.627996,3108.934795,2086.336507,0.41,0.17,No,Yes,1196.627996,2086.336507,3108.934795,35,101.602083345,959.446140155,1.0930998303878405,959.446140155,97.6354338429539,861.810706312046,-4.88235294117647,0.0834780320323411,0.7153734931111896,0.08077795788236665,0.12037051697410296,23.275172002497005,0.03330747362176073,5391.894825642261,73.22775901802841,212.57408420258372,-0.00021801802840570872,-0.0006349502578757438,2.977268189378484e-06,2.9869687870664145e-06,GOOD
MOD01-CC-OAK&MID,Orchards,1895.945496,3117.281059,2.261810582,3.609857367,1004.69895,2566.6293,2437.46994,0.13,0.17,No,No,1004.69895,2437.46994,2566.6293,35,126.345007845,915.5560884693659,1.094506107634201,915.5560884693659,97.6354338429539,817.920654626412,-4.88235294117647,0.026120151859472588,0.9058118939104169,0.03315553596278989,0.03491241826732035,1.399327196803786,0.004057240943126612,204.99272754988243,1895.9475167175108,6844.099892435497,-0.002020717510731629,-0.007076269427670923,1.065809916474323e-06,1.033923650327541e-06,GOOD
MOD01-CC-OAK&MID,Pasture,10803.31518,215.0,3.5,4.898333333,101.0837153,214.8226999,102.7869284,0.07650000000000001,0.17,No,No,101.0837153,102.7869284,214.8226999,35,171.441666655,162.36498974500006,1.2144113706404094,162.36498974500006,97.6354338429539,64.7295559020462,-4.88235294117647,0.0006559811582561938,0.9985531782422047,0.0002559370649930174,0.0005349035345459528,0.9670853376910304,0.0012099892678347833,0.28826088651544035,10803.389612431303,52918.60122367647,-0.07443243130364863,-0.3623705775826238,6.889776893804243e-06,6.847744472157607e-06,GOOD
MOD01-CC-OAK&MID,Rice,232.867099,356.2897,4.3575,4.5,193.7346724,890.6135194,110.9689819,0.2,0.17,No,No,193.7346724,110.9689819,890.6135194,35,157.5,199.71519404999992,1.0929801038494902,199.71519404999992,97.6354338429539,102.079760207046,-4.88235294117647,0.0016066222280821973,0.9943034927647987,0.00045313329130548254,0.0036367517158133107,1.545460624683377,0.021471474594184727,92.82930055538176,232.86945062800467,1047.9124997603717,-0.0023516280046749216,-0.01055426037169127,1.0098584191470181e-05,1.0071801485830213e-05,GOOD
MOD01-CC-OAK&MID,Truck,1070.587272,548.8387,13.5325,1.833333333,393.2180654,1769.086233,2180.74051,0.41,0.17,No,No,393.2180654,2180.74051,1769.086233,35,64.166666655,3019.948232695001,1.604979810020146,3019.948232695001,97.6354338429539,2922.31279885205,-4.88235294117647,0.39685680501260595,0.14388762854892087,0.25355978460328504,0.20569578183518814,13.131999962969223,0.002278211645172541,126970.89291729097,1070.589251852414,1962.7469058273339,-0.001979852414024208,-0.0035741841963954357,1.8493143583946962e-06,1.8210145660784176e-06,GOOD
MOD01-CC-OAK&MID,Almonds,44497.80015,5157.824281,1.067695081,4.058911864,1198.04631,1659.178231,515.5269696,0.4,0.17,No,No,1198.04631,515.5269696,1659.178231,35,142.06191524,1992.1701876460625,1.492183414345733,1992.1701876460625,97.6354338429539,1894.53475380311,-4.88235294117647,0.02310269058303903,0.9611486787532242,0.003733307778537456,0.012015322885199286,0.5518933181815394,5.618255265592045e-05,4518386.943385401,44497.886135037654,180612.99191700562,-0.08598503765097121,-0.3429662696435116,1.9323435621787968e-06,1.8989050414573085e-06,GOOD
MOD01-CC-OAK&MID,Pistachios,141.0318255,4636.170568,1.382293453,3.820225132,1670.783317,1653.809241,333.5859804,0.4,0.17,No,No,1670.783317,333.5859804,1653.809241,35,133.70787962,2616.6618051176906,1.6095891562379971,2616.6618051176906,97.6354338429539,2519.02637127474,-4.88235294117647,0.04322138581565843,0.9367438444821705,0.0033628531563435096,0.0166719165458277,0.7887121247379155,0.017726495357602814,19401.495645834126,141.03202667587712,538.7740839328493,-0.00020117587712320528,-0.0007597459108410476,1.426457300754469e-06,1.4101401772026823e-06,GOOD
MOD01-CC-OAK&MID,Walnuts,13044.94538,2092.008952,1.920558157,3.710556576,1028.336919,1097.455103,360.3252181,0.13,0.17,No,No,1028.336919,360.3252181,1097.455103,35,129.86948016,1401.8381370206223,1.4627367312080513,1401.8381370206223,97.6354338429539,1304.20270317767,-4.88235294117647,0.029571892179414368,0.9526889238181656,0.0043846629372558,0.013354521065164235,1.0350397346939562,0.0005896772633560612,1805.0442925238099,13044.956243498564,48404.04655025847,-0.01086349856450397,-0.03868693864933448,8.327745535185959e-07,7.992507306125603e-07,GOOD
MOD02-E&W-WA,Alfalfa,385.529271,205.8588937,7.063149253,4.833333333,409.846448,271.0060707,219.4180648,0.2790000000000001,0.17,No,No,409.846448,219.4180648,271.0060707,35,169.166666655,384.5748411055614,1.2948617789846482,384.5748411055614,97.6354338429539,286.939407262608,-4.88235294117647,0.002135499095606482,0.9965461823847541,0.0005898219060414198,0.0007284966135981971,2.2688038533742523,0.0092969059946709,2080.414346712106,385.5383604719582,1863.4354026309436,-0.009089471958191098,-0.04392625945342843,2.357660660788347e-05,2.357328559802384e-05,GOOD
MOD02-E&W-WA,Corn,2652.816676,44.88630607,26.76544219,2.403333333,105.8936729,671.1863659,105.1073939,0.44999999999999996,0.17,No,No,105.8936729,105.1073939,671.1863659,35,84.116666655,235.09773088423117,1.1840912400549652,235.09773088423117,97.6354338429539,137.462297041277,-4.88235294117647,0.04735503470959388,0.8448375028963345,0.014596744173407325,0.09321071822066423,18.547642975926387,0.000837684051946235,31482.043069235766,2653.105510127383,6376.296864975856,-0.28883412738287007,-0.6941212067949891,0.0001088782839748969,0.00010887146434481989,GOOD
MOD02-E&W-WA,Cucurbits,315.59574,252.19315,13.35,2.213662281,157.78500981629273,770.1636135799632,2201.01159445201,0.05,0.17,No,Yes,157.7496505,2200.518352,769.9910214,35,77.49554643744816,161.04134876499995,1.0002241483019496,160.32278821428613,97.6354338429539,62.6873543713322,-4.88235294117647,0.04518462477766559,0.5327841086052172,0.31263579089326665,0.10939547572385036,11.477916019040554,0.06337221155139801,7.1707677697874386e-06,315.6011967872321,698.6350958621765,-0.005456787232105853,-0.012710179893588247,1.7290433743198983e-05,1.8193204446455483e-05,GOOD
MOD02-E&W-WA,Field and Grain,1465.975954,187.333843,2.812754651,0.376666667,99.76076638,256.6110606,59.73354402,0.11100000000000002,0.17,No,No,99.76076638,59.73354402,256.6110606,35,13.183333345000001,97.63543384295389,1.1689860634130635,97.63543384295389,97.6354338429539,0.0,-4.88235294117647,0.384149216914689,0.00021820250522766132,0.11624638231589322,0.49938619826418995,2.827263443174178,0.006145400260097997,1.9853939873914999,1466.0719844675496,552.2204527827478,-0.09603046754955358,-0.036176287422449604,6.550616828845582e-05,6.551488146685007e-05,GOOD
MOD02-E&W-WA,Grapes Table,72.50137672,390.5459,12.435,2.873333333,548.8575719,1488.730159,2157.124338,0.13,0.17,No,No,548.8575719,2157.124338,1488.730159,35,100.566666655,561.1595309450001,1.0768053917299374,561.1595309450001,97.6354338429539,463.524097102046,-4.88235294117647,0.050108775538096034,0.7853088012123036,0.09737765209523944,0.06720477115436099,9.112757474518313,0.10609878102060533,4.3541871794552325,72.50192493490182,208.32220513288613,-0.0005482149018263272,-0.001582714919919681,7.561441266743537e-06,7.597495156980593e-06,GOOD
MOD02-E&W-WA,Grapes Wine,2344.211181,510.5784914,8.495282366,2.873333333,2380.1102609445,790.8602029528472,864.9761930790473,0.13,0.17,No,No,2519.211063,915.5280033,837.0804518,35,95.0137758324661,-34.8777303056973,0.9447839825338604,206.54802164044213,97.6354338429539,108.912587797488,-4.88235294117647,0.1195381223831435,0.8039401448901358,0.03997344014202746,0.036548292584693456,6.114055052908066,0.0032814055980341693,346.13234513090737,2343.537772191152,6732.266025253094,0.6734088088483077,3.434100705502715,0.00028726456656564663,0.0005098357470321599,GOOD
MOD02-E&W-WA,Orchards,246.8938611,3117.281059,2.261810582,4.151042998,1004.69895,2566.6293,2437.46994,0.13,0.17,No,No,1004.69895,2437.46994,2566.6293,35,145.28650493,896.614591384366,1.0911373557766997,896.614591384366,97.6354338429539,798.979157541412,-4.88235294117647,0.012006151675010512,0.9563946548387325,0.015391797915461587,0.016207395570795282,1.1958035280812052,0.03115633437800245,26.417145850348252,246.89490892886366,1024.8713840016112,-0.0010478288636477373,-0.004350633271542392,4.2440458380750615e-06,4.245070950563754e-06,GOOD
MOD02-E&W-WA,Pasture,2893.975162,215.0,3.5,5.246666667,101.0837153,214.8226999,102.7869284,0.07650000000000001,0.17,No,No,101.0837153,102.7869284,214.8226999,35,183.633333345,150.17332305500005,1.1898305256901436,150.17332305500005,97.6354338429539,52.5378892120462,-4.88235294117647,0.00041785967136857084,0.9990539312254203,0.00017094252325590263,0.0003572665799550397,0.890355500644848,0.004516934214391367,0.07154124279887693,2894.060003934839,15184.168011179714,-0.08484193483900526,-0.44499358838766057,2.9316746029144136e-05,2.930727779162638e-05,GOOD
MOD02-E&W-WA,Truck,323.087501,548.8387,13.5325,1.073333333,393.2180654,1769.086233,2180.74051,0.41,0.17,No,No,393.2180654,2180.74051,1769.086233,35,37.566666655,3046.548232695001,1.6147255871084916,3046.548232695001,97.6354338429539,2948.91279885205,-4.88235294117647,0.4621686710784156,0.007130688644574991,0.29300535447182574,0.2376952858051836,13.526721134783227,0.007549114040917054,38625.36808222914,323.08983508009925,346.7830958595608,-0.0023340800992741606,-0.002511560589994133,7.224297108522811e-06,7.242506367740689e-06,GOOD
MOD02-E&W-WA,Almonds,22205.76655,5157.824281,1.067695081,4.093077897,1198.04631,1659.178231,515.5269696,0.4,0.17,No,No,1198.04631,515.5269696,1659.178231,35,143.257726395,1990.9743764910625,1.4916759158006765,1990.9743764910625,97.6354338429539,1893.33894264811,-4.88235294117647,0.022024285164948948,0.9629565813152831,0.0035603760856081183,0.011458757434160012,0.5465580371506032,0.00011258336857549283,2253941.74486265,22205.935738914388,90890.62404131034,-0.1691889143876324,-0.6917895633960143,7.619143162956128e-06,7.611289240263658e-06,GOOD
MOD02-E&W-WA,Pistachios,60.36057063,4636.170568,1.382293453,3.917027778,1670.783317,1653.809241,333.5859804,0.4,0.17,No,No,1670.783317,333.5859804,1653.809241,35,137.09597223,2613.2737125076906,1.608152254345891,2613.2737125076906,97.6354338429539,2515.63827866474,-4.88235294117647,0.037602550847907666,0.9449534400381031,0.002927991785296471,0.014516017328692845,0.766656964636105,0.04141776616600551,8296.980806300751,60.36091023434829,236.43536938681964,-0.00033960434829083397,-0.00133753317868468,5.626261394587382e-06,5.657109377184115e-06,GOOD
MOD02-E&W-WA,Walnuts,4812.32613,2092.008952,1.920558157,3.727874453,1028.336919,1097.455103,360.3252181,0.13,0.17,No,No,1028.336919,360.3252181,1097.455103,35,130.475605855,1401.2320113256224,1.462397892737566,1401.2320113256224,97.6354338429539,1303.59657748267,-4.88235294117647,0.02880275243680444,0.9539151341924664,0.004271687015803624,0.013010426354925525,1.0295205730350556,0.001598459348869544,665.7141389070011,4812.3419273583795,17939.80639570372,-0.015797358379131765,-0.058756172362336656,3.2826865745135533e-06,3.2751950330039066e-06,GOOD
NAM01-IDs,Alfalfa,1248.566497,187.2098036,5.87624882,3.666666667,310.085831,205.0405538,166.0095709,0.2790000000000001,0.17,No,No,310.085831,166.0095709,205.0405538,25,91.666666675,327.28876512193176,1.355722733070664,327.28876512193176,68.8856390190497,258.403126102882,-4.88235294117647,0.01199200782267187,0.9810267977195017,0.003123419234127048,0.003857775223699357,2.6556408525613735,0.002870675610224229,5497.014305926246,1248.5665684887053,4578.075549158212,-7.14887053163693e-05,0.001606924643056118,5.725662628954019e-08,3.510042728137532e-07,GOOD
NAM01-IDs,Beans Dry,283.301166,1054.225767,1.083582552,2.103333333,97.28999715,575.7448786,81.16275023,1.68,0.17,No,No,97.28999715,81.16275023,575.7448786,25,52.583333325000005,335.559687685017,1.34849919395846,335.559687685017,68.8856390190497,266.674048665967,-4.88235294117647,0.14085080189509316,0.6453891573023438,0.02641064289619149,0.18734939790637153,0.8847780374580047,0.0021010788753269556,95522.90191151966,283.30143190969034,595.8771227142195,-0.00026590969031303757,-0.00033698865308906534,9.386113515432462e-07,5.655341190691508e-07,GOOD
NAM01-IDs,Corn,784.89092,166.7194068,5.454093572,2.526666667,80.14758921,507.9998424,79.5524794,0.44999999999999996,0.17,No,No,80.14758921,79.5524794,507.9998424,25,63.166666675,178.43666727053306,1.1848990183364003,178.43666727053306,68.8856390190497,109.551028251483,-4.88235294117647,0.0387170006772238,0.8733106534783277,0.011911140456598173,0.07606120538785038,3.62535720855656,0.0028312497515224438,7260.844498502227,784.8912548974429,1983.1577810342949,-0.0003348974428263318,-5.623933088827471e-05,4.2668023580439914e-07,2.8358476073348736e-08,GOOD
NAM01-IDs,Cucurbits,86.352773,161.7514,13.41,2.286666667,101.29921382810797,494.45108019046563,1413.0667058942179,0.05,0.17,No,No,101.6320487,1417.709564,496.0756788,25,56.97945151577958,96.50231582499997,0.9967250992560969,103.2898225714288,68.8856390190497,34.4041835523791,-4.88235294117647,0.03820708033779716,0.6055632478219793,0.26389074461122497,0.09233892722899828,11.144298537175006,0.23160808049557366,1.2076674893618643e-06,86.34681846991495,197.44335288994927,0.005954530085048759,0.016654732168319697,6.89558641625644e-05,8.434483705780124e-05,GOOD
NAM01-IDs,Field and Grain,8812.159069,173.2298426,2.485487486,0.866666667,81.51658446,209.6822022,48.80951363,0.11100000000000002,0.17,No,No,81.51658446,48.80951363,209.6822022,25,21.666666675,68.88563901904966,1.1337741271556991,68.88563901904966,68.8856390190497,0.0,-4.88235294117647,0.3583841507424051,0.025671936270258905,0.11630516947027726,0.49963874351705867,2.4985668855186756,0.001022338446057051,9.751880735338602,8812.162331545564,7637.204338491036,-0.003262545564211905,0.00019091301601292798,3.7023225961604636e-07,2.4997761324564834e-08,GOOD
NAM01-IDs,Orchards,881.1789792,2061.666385,2.066393172,3.710771085,607.0648734,1550.82325,1472.781853,0.13,0.17,No,No,607.0648734,1472.781853,1550.82325,25,92.769277125,536.7740873809233,1.089676979453045,536.7740873809233,68.8856390190497,467.888448361874,-4.88235294117647,0.01902963008738261,0.9306677586069754,0.024502132575433183,0.025800478730208905,1.201634933595997,0.008729563316741105,56.19145825865166,881.1789913721522,3269.8522746059025,-1.217215219639911e-05,0.0012021192737847741,1.3813484528931795e-08,3.676370462289707e-07,GOOD
NAM01-IDs,Pasture,4171.266508,215.0,3.5,4.2,101.0837153,214.8226999,102.7869284,0.07650000000000001,0.17,No,No,101.0837153,102.7869284,214.8226999,25,105.0,228.80665640000007,1.3684853462908646,228.80665640000007,68.8856390190497,159.92101738095,-4.88235294117647,0.0028303358305368773,0.9944446925176125,0.0008818733473855696,0.0018430983044651298,1.245973119125916,0.0031337953112720654,0.17519661256764546,4171.26661448297,17519.31211988215,-0.00010648297029547393,0.007213717850390822,2.5527731227734333e-08,4.117578835700401e-07,GOOD
NAM01-IDs,Rice,43032.89421,370.9204663,4.450435008,4.5,205.9918082,946.9605361,117.9897276,0.2,0.17,No,No,205.9918082,117.9897276,946.9605361,25,112.5,267.3153565052045,1.1364045981739674,267.3153565052045,68.8856390190497,198.429717486155,-4.88235294117647,0.0026974436602309306,0.9912332559963694,0.0006724399426432231,0.005396860400756446,1.711333591540679,0.0001161901864094955,23452.67607850143,43032.89570955176,193647.95236482075,-0.001499551763117779,0.07158017923939042,3.484663977746848e-08,3.6964063862443883e-07,GOOD
NAM01-IDs,Safflower,186.08451,429.9064999,1.059039203,1.09,89.05078906,193.1524157,51.42369509,0.74,0.17,No,No,89.05078906,51.42369509,193.1524157,25,27.250000000000004,94.41093716861553,1.201538430438423,94.41093716861553,68.8856390190497,25.5252981495659,-4.88235294117647,0.39072451172807676,0.08839364859222314,0.1095187457805562,0.41136309389914383,1.0523731490893968,0.007262030307366,4084.6184516517583,186.08482191524763,202.8323879164254,-0.0003119152476358522,-0.00027201642538443593,1.676202106429236e-06,1.3410914942017618e-06,GOOD
NAM01-IDs,Subtropical,92.78122951,942.1801854,4.535541375,3.428836381,863.7792973,684.4007169,1846.907779,0.13,0.17,No,No,863.7792973,1846.907779,684.4007169,25,85.720909525,792.4885108618713,1.1692130242310155,792.4885108618713,68.8856390190497,723.602871842822,-4.88235294117647,0.042109436319098394,0.8935338374396363,0.04695632259698369,0.017400403644281425,2.8786296941622433,0.08290801634051004,8.736916586702819,92.78123049693858,318.1315490348875,-9.86938573532825e-07,0.00010618291133823732,1.0637265519600087e-08,3.3377034192193964e-07,GOOD
NAM01-IDs,Sunflowers,142.008447,3239.762235,0.609912532,2.363333333,409.0470283,767.1265354,350.2383501,0.74,0.17,No,No,409.0470283,350.2383501,767.1265354,25,59.083333325,390.47634070182903,1.1869336764677487,390.47634070182903,68.8856390190497,321.590701682779,-4.88235294117647,0.13658403615044634,0.6725344814172095,0.05983185648601305,0.1310496259463313,0.48827494252886045,0.009515992744793212,19877.582200121247,142.0084741755343,335.6132431156243,-2.717553431352826e-05,5.324703948872411e-05,1.913656186489263e-07,1.5865592950520456e-07,GOOD
NAM01-IDs,Tomatoes Processing,165.094546,77.35725946,46.64298896,2.83,307.3158515,1960.523005,744.6913332,1.1099999999999999,0.17,No,No,307.3158515,744.6913332,1960.523005,25,70.75,524.8936092686349,1.1145130470131233,524.8936092686349,68.8856390190497,456.007970249585,-4.88235294117647,0.05584999591825602,0.7626017078067491,0.04997661031294558,0.1315716859620491,34.88459320872338,0.005456878635475342,56820.916064171215,165.094585148854,467.2175091274603,-3.914885400035928e-05,5.605253971907587e-05,2.371299049476733e-07,1.1997095977648248e-07,GOOD
NAM01-IDs,Truck,51.702259,742.4217034,17.44810947,2.28,723.4419324,3254.761862,4012.122706,0.41,0.17,Yes,No,723.4419324,4012.122706,3254.761862,25,56.99999999999999,4906.528653427069,1.5330563396170775,4906.528653427069,68.8856390190497,4837.64301440802,-4.88235294117647,0.35002951680745265,0.1981698822380924,0.24944382048615663,0.20235678046829828,16.69148088705201,0.04717442598095961,10284.852574449085,51.702259738008365,117.8811201834286,-7.380083673069748e-07,3.0336571384737e-05,1.427419964970921e-08,2.5734878944526443e-07,GOOD
NAM01-IDs,Almonds,2787.620032,5165.974452,0.856578131,3.528359936,962.6735903,1333.209787,414.244587,0.4,0.17,No,No,962.6735903,414.244587,1333.209787,25,88.2089984,1626.7237781879096,1.5060171876814088,1626.7237781879096,68.8856390190497,1557.83813916886,-4.88235294117647,0.05638466011178388,0.9055641615955711,0.009020261055869049,0.029030917236776272,0.5304522867305548,0.0008968223686519986,230699.19872310388,2787.620087003082,9835.723261239087,-5.5003082252369495e-05,0.003576460750991828,1.9731197803492287e-08,3.6361936540199924e-07,GOOD
NAM01-IDs,Pistachios,351.255227,3834.493456,1.253131426,4.013457272,1252.751973,1240.024825,250.122497,0.4,0.17,No,No,1252.751973,250.122497,1240.024825,25,100.3364318,1961.8885257049487,1.6095425253607132,1961.8885257049487,68.8856390190497,1893.0028866859,-4.88235294117647,0.034406743049505396,0.9496440035162095,0.002677095771252387,0.013272157663032929,0.6823838942333246,0.007117331808417474,36280.349192523405,351.25523135240195,1409.7473326403658,-4.352401958840346e-06,0.0005124907950175839,1.2390995561869166e-08,3.6353366085117337e-07,GOOD
NAM01-IDs,Walnuts,8978.011591,1949.323208,2.037882063,3.490345999,1016.733954,1085.072261,356.2595846,0.13,0.17,No,No,1016.733954,356.2595846,1085.072261,25,87.258649975,1427.1663509978182,1.4863820494891429,1427.1663509978182,68.8856390190497,1358.28071197877,-4.88235294117647,0.056960813934137856,0.9094455755136336,0.008303463062365775,0.025290147489862688,1.2517272648212123,0.0008567941369132158,1264.9199027214652,8978.011653134954,31336.354986647595,-6.21349536231719e-05,0.011848974882013863,6.920792315022073e-09,3.7812216534765013e-07,GOOD
NAM02-WAs,Alfalfa,2191.785293,187.2098036,5.87624882,3.666666667,310.085831,205.0405538,166.0095709,0.2790000000000001,0.17,No,No,310.085831,166.0095709,205.0405538,25,91.666666675,327.28876512193176,1.355722733070664,327.28876512193176,68.8856390190497,258.403126102882,-4.88235294117647,0.01199200782267187,0.9810267977195015,0.0031234192341270477,0.0038577752236993567,2.6556408525613735,0.0016353013235959341,9649.686372402924,2191.785864113119,8036.541529009024,-0.0005711131188945728,0.004546054903585173,2.60569828951112e-07,5.65672723222583e-07,GOOD
NAM02-WAs,Beans Dry,148.062738,1054.225767,1.083582552,2.103333333,97.28999715,575.7448786,81.16275023,1.68,0.17,No,No,97.28999715,81.16275023,575.7448786,25,52.583333325000005,335.559687685017,1.34849919395846,335.559687685017,68.8856390190497,266.674048665967,-4.88235294117647,0.1408508018950932,0.6453891573023436,0.026410642896191494,0.1873493979063716,0.8847780374580047,0.004020174848030267,49923.48813250218,148.06322012480973,311.426071688985,-0.0004821248097357511,-0.0007794783392682803,3.256219736634555e-06,2.5029384535057187e-06,GOOD
NAM02-WAs,Corn,526.646892,166.7194068,5.454093572,2.526666667,80.14758921,507.9998424,79.5524794,0.44999999999999996,0.17,No,No,80.14758921,79.5524794,507.9998424,25,63.166666675,178.43666727053306,1.1848990183364003,178.43666727053306,68.8856390190497,109.551028251483,-4.88235294117647,0.03871700067722381,0.8733106534783275,0.01191114045659818,0.07606120538785041,3.62535720855656,0.004219567714115025,4871.888680316871,526.6477142630781,1330.6621530749158,-0.0008222630781347107,-0.0010057793667783699,1.5613176316527292e-06,7.558493526488899e-07,GOOD
NAM02-WAs,Cucurbits,170.67594,161.7514,13.41,2.286666667,101.29921382810797,494.45108019046563,1413.0667058942179,0.05,0.17,No,No,101.6320487,1417.709564,496.0756788,25,56.97945151577958,96.50231582499997,0.9967250992560969,103.2898225714288,68.8856390190497,34.4041835523791,-4.88235294117647,0.03820708033779718,0.6055632478219793,0.26389074461122514,0.09233892722899832,11.14429853717501,0.11718113285328911,2.3869503756906125e-06,170.6642018609769,390.2459697683225,0.011738139023094618,0.03301308856947571,6.877442141578138e-05,8.4588435502767e-05,GOOD
NAM02-WAs,Field and Grain,6319.967409,173.2298426,2.485487486,0.866666667,81.51658446,209.6822022,48.80951363,0.11100000000000002,0.17,No,No,81.51658446,48.80951363,209.6822022,25,21.666666675,68.88563901904966,1.1337741271556991,68.88563901904966,68.8856390190497,0.0,-4.88235294117647,0.35838415074240515,0.02567193627025893,0.1163051694702773,0.4996387435170588,2.498566885518676,0.001425483459958932,6.993923729838999,6319.9746675117985,5477.307016524415,-0.007258511798681866,-0.0019266177596364287,1.1485046249360914e-06,3.517455624640515e-07,GOOD
NAM02-WAs,Orchards,941.9977794,2061.666385,2.066393172,3.617310643,607.0648734,1550.82325,1472.781853,0.13,0.17,No,No,607.0648734,1472.781853,1550.82325,25,90.432766075,539.1105984309233,1.0903611966003868,539.1105984309233,68.8856390190497,470.224959411874,-4.88235294117647,0.02190868890392729,0.920296300473366,0.028151640157839945,0.029643370464866703,1.2362978400884614,0.008165950982609813,60.20034893815758,941.9978403799846,3407.4961842923262,-6.097998459608789e-05,0.0024088136601676524,6.473474346715417e-08,7.069155259641597e-07,GOOD
NAM02-WAs,Pasture,2851.85907,215.0,3.5,4.2,101.0837153,214.8226999,102.7869284,0.07650000000000001,0.17,No,No,101.0837153,102.7869284,214.8226999,25,105.0,228.80665640000007,1.3684853462908646,228.80665640000007,68.8856390190497,159.92101738095,-4.88235294117647,0.0028303358305368786,0.9944446925176124,0.00088187334738557,0.0018430983044651302,1.2459731191259162,0.004583640041103644,0.11978041863929653,2851.859464038844,11977.799198749779,-0.0003940388442060794,0.008895250221030437,1.3816911514006875e-07,7.426442426879675e-07,GOOD
NAM02-WAs,Rice,8848.829945,370.9204663,4.450435008,4.5,205.9918082,946.9605361,117.9897276,0.2,0.17,No,No,205.9918082,117.9897276,946.9605361,25,112.5,267.3153565052045,1.1364045981739674,267.3153565052045,68.8856390190497,198.429717486155,-4.88235294117647,0.0026974436602309297,0.9912332559963694,0.0006724399426432229,0.0053968604007564435,1.711333591540679,0.00056504645598091,4822.560652348658,8848.83186137816,39819.71095791641,-0.0019163781598763308,0.023794583590643015,2.1656853751146766e-07,5.975575613081933e-07,GOOD
NAM02-WAs,Subtropical,65.18664348,942.1801854,4.535541375,3.317163553,863.7792973,684.4007169,1846.907779,0.13,0.17,No,No,863.7792973,1846.907779,684.4007169,25,82.929088825,795.2803315618713,1.1701515570888137,795.2803315618713,68.8856390190497,726.394692542822,-4.88235294117647,0.05009925975398675,0.8734618470034812,0.0557717823712311,0.020667110871301037,2.9818788100021405,0.11800435306456265,6.149217200916038,65.18664651760785,216.23461342489867,-3.0376078541394236e-06,0.00014446936239664865,4.659862345990242e-08,6.681135068363721e-07,GOOD
NAM02-WAs,Sunflowers,105.415257,3239.762235,0.609912532,2.363333333,409.0470283,767.1265354,350.2383501,0.74,0.17,No,No,409.0470283,350.2383501,767.1265354,25,59.083333325,390.47634070182903,1.1869336764677487,390.47634070182903,68.8856390190497,321.590701682779,-4.88235294117647,0.1365840361504463,0.6725344814172095,0.05983185648601303,0.13104962594633118,0.4882749425288605,0.012819314678057954,14755.463357502998,105.41532922039057,249.1313794015874,-7.22203905780816e-05,1.1273274168388525e-05,6.851037756145831e-07,4.525031605953319e-08,GOOD
NAM02-WAs,Truck,78.205887,742.4217034,17.44810947,2.28,723.4419324,3254.761862,4012.122706,0.41,0.17,Yes,No,723.4419324,4012.122706,3254.761862,25,56.99999999999999,4906.528653427069,1.5330563396170775,4906.528653427069,68.8856390190497,4837.64301440802,-4.88235294117647,0.3500295168074527,0.19816988223809234,0.24944382048615668,0.2023567804682983,16.69148088705201,0.031187222392144245,15557.076882250434,78.20589095393234,178.30930806941583,-3.953932335321042e-06,0.00011429058415046711,5.055798849671051e-08,6.409677213788442e-07,GOOD
