g,HR_Region,shortage_pct%,IMPLAN_category,crop_class,basin,i,p,y,xland,xlandsc,xwater,xwatersc,grev_base,gross_revenue,iterations,statussc,lambdawater
KRN05-SC,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Grapes Wine,361.6777551,11.83919792,18281.06764,10366.199600908256,70046.95751336036,39620.52152444242,78279065.94055548,44387802.6213822,9,Good,1033.217482400738
KRN05-SC,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Onions and Garlic,426.9855608,22.97465084,4019.599536,4059.795571943505,13847.52040152,13951.030616536173,39431645.08643146,39825961.93541363,9,Good,1033.217482400738
KRN05-SC,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Orchards,1503.259449,11.50880315,5121.709815,5172.926964889632,21800.831746831827,21963.792964247845,88609252.48499997,89495345.90498269,9,Good,1033.217482400738
KRN05-SC,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Potatoes,316.2258,23.4875,10710.44379,10817.548336065822,24062.797051770147,24242.666459774962,79550251.92922477,80345755.25190282,9,Good,1033.217482400738
KRN05-SC,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Subtropical,654.5088042,14.79755688,36062.47429,34407.30720029305,148680.27652738956,141501.6240186516,349269797.0089087,333239286.4901649,9,Good,1033.217482400738
KRN05-SC,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Tomatoes Fresh,330.145,19.3975,144.6836144,146.13045171828134,359.538781784,362.2263335301171,926552.0779664171,935817.6062661643,9,Good,1033.217482400738
KRN05-SC,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Tomatoes Processing,75.98456236,53.94007231,3472.406746,3507.1308485730024,8681.016865,8745.907466234294,14232050.694786513,14374371.345648978,9,Good,1033.217482400738
KRN05-SC,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Truck,923.9057692,21.11899336,8918.534185,9007.719617032833,15235.82922973549,15349.717053472212,174018080.53724283,175758263.10225907,9,Good,1033.217482400738
KRN05-SC,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Almonds,5115.183836,1.143761761,16973.22195,13696.076429908995,79452.83494757347,63952.00699718701,99302712.06053248,80129602.85824217,9,Good,1033.217482400738
KRN05-SC,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Berries,6318.852028,4.903289478,431.978238,436.2980247421137,1387.0341246839976,1397.4022048276906,13384051.150412021,13517891.797068212,9,Good,1033.217482400738
KRN05-SC,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Lettuce,479.2433265,17.02508876,3996.957247,4036.926859854437,10280.655153027821,10357.503050399848,32611814.376111936,32937932.849376146,9,Good,1033.217482400738
KRN05-SC,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Pistachios,4379.7619,1.466522812,9074.970613,8183.359646271829,37600.84261486913,33821.81332502268,58288724.43930664,52561888.71024837,9,Good,1033.217482400738
KRN06-OTHER,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,KRN,Alfalfa,199.736451,8.253403632,1846.759611,2.292488144792977e-22,9877.085985549415,2.292488144794067e-09,3044393.468482383,3.7791794302897147e-19,5,Good,694.549892703232
KRN06-OTHER,Tulare Lake,0.8,Corn,Corn,KRN,Corn,50.43552386,24.76768295,2383.233799,777.0626673173616,5711.817005731078,1857.7217119564943,2977066.70136713,970684.199224065,5,Good,694.549892703232
KRN06-OTHER,Tulare Lake,0.8,Other field and grain,Field and grain,KRN,Cotton,2858.852174,0.790424805,830.891641,281.80422081502064,2952.4349640763694,998.8409603915379,1877572.2158994647,636795.1598221462,5,Good,694.549892703232
KRN06-OTHER,Tulare Lake,0.8,Other field and grain,Field and grain,KRN,Field and Grain,223.9885826,2.362115685,6233.845247,2.2925947262025643e-22,7688.409135888719,2.2925947262027708e-09,3298246.132477958,1.2129819380222691e-19,5,Good,694.549892703232
KRN06-OTHER,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Grapes Table,1745.214488,11.85729761,889.3394024,898.2328054102884,3410.616608204,3436.110967378575,18403569.44932157,18587605.329772793,5,Good,694.549892703232
KRN06-OTHER,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Grapes Wine,361.6777551,11.83919792,1334.009104,1231.6703164761482,5115.92491384,4711.64697741487,5712193.000633596,5273980.919445974,5,Good,694.549892703232
KRN06-OTHER,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Onions and Garlic,426.9855608,22.97465084,380.020658,383.8208684165892,1385.808666300007,1396.16758608527,3727943.4375395323,3765222.9095512694,5,Good,694.549892703232
KRN06-OTHER,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Orchards,1503.259449,11.50880315,356.0429189,359.6033516860254,1474.9698024703061,1485.7890594875873,6159797.808909341,6221395.849229553,5,Good,694.549892703232
KRN06-OTHER,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,KRN,Pasture,215.0,3.5,62.868426,2.29236735252641e-22,365.26555506,2.2923673525276518e-09,47308.490565,1.7250064327761237e-19,5,Good,694.549892703232
KRN06-OTHER,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Potatoes,316.2258,23.4875,2282.39543,2305.2194073594173,4481.1030268058685,4514.599271958492,16952157.63404061,17121679.381651457,5,Good,694.549892703232
KRN06-OTHER,Tulare Lake,0.8,Other field and grain,Field and grain,KRN,Safflower,434.207238,1.140815583,81.483536,2.292594726202122e-22,203.16561639950547,2.2925947262026214e-09,40362.900795274196,1.1356376765174384e-19,5,Good,694.549892703232
KRN06-OTHER,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Subtropical,654.5088042,14.79755688,5136.973834,5188.343624196843,19469.12007917377,19614.651751678146,49752265.854336515,50249789.01512021,5,Good,694.549892703232
KRN06-OTHER,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Truck,923.9057692,21.11899336,1009.874472,1019.9732269203546,2514.58743528,2533.3839763687583,19704630.105760094,19901676.605846606,5,Good,694.549892703232
KRN06-OTHER,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Almonds,5115.183836,1.143761761,8635.674228,8722.031057503182,39267.080765315026,39560.60219391795,50523458.294354364,51028693.387601644,5,Good,694.549892703232
KRN06-OTHER,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,KRN,Lettuce,479.2433265,17.02508876,220.017272,222.2174469414927,565.9109070630305,570.1410911036417,1795156.1627005138,1813107.7424530338,5,Good,694.549892703232
KRN06-OTHER,Tulare Lake,0.8,Trees and Vine,Trees and vines,KRN,Pistachios,4379.7619,1.466522812,3501.76033,3536.7779686673002,14011.254011213958,14115.988134933288,22491879.217269428,22716798.236607023,5,Good,694.549892703232
LMS01-IDs,Sacramento River,0.8,Other field and grain,Field and grain,LMS,Field and Grain,173.2298426,2.485487486,401.405227,405.4192832923549,425.48954062000007,428.67007495310787,172829.27778228503,174557.57229197543,2,Good,179.87797940814997
LMS01-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,LMS,Orchards,2061.666385,2.066393172,667.0207213,673.6909352463751,1878.0432187709018,1892.0815918719306,2841650.575542952,2870067.109983996,2,Good,179.87797940814997
LMS01-IDs,Sacramento River,0.8,Alfalfa and Pasture,Alfalfa and pasture,LMS,Pasture,215.0,3.5,3982.788281,2061.3694708824924,16833.91846902093,8690.939740014313,2997048.1814525,1551180.5268390756,2,Good,179.87797940814997
LMS01-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,LMS,Almonds,5165.974452,0.856578131,732.3809764,739.7047935565814,2575.993286114239,2595.2488359629137,3240830.3060407946,3273238.6418138244,2,Good,179.87797940814997
LMS01-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,LMS,Walnuts,1949.323208,2.037882063,5206.517591,5258.582819489419,18141.055398191023,18276.65978732087,20682843.233268052,20889671.874471992,2,Good,179.87797940814997
LMS02-WAs,Sacramento River,0.8,Other field and grain,Field and grain,LMS,Field and Grain,173.2298426,2.485487486,58.033583,58.613919384255134,61.51559798,61.975427091819704,24986.974663905643,25236.84464918513,2,Good,179.90110287336122
LMS02-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,LMS,Orchards,2061.666385,2.066393172,297.7873554,300.7652319581264,828.3197403482435,834.5114304481984,1268637.6642281737,1281324.0536686745,2,Good,179.90110287336122
LMS02-WAs,Sacramento River,0.8,Alfalfa and Pasture,Alfalfa and pasture,LMS,Pasture,215.0,3.5,1794.091762,897.6878051775968,7583.0278479846975,3784.741517910954,1350054.050905,675510.0733961416,2,Good,179.90110287336122
LMS02-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,LMS,Almonds,5165.974452,0.856578131,123.2800875,124.512889615679,428.31291521941387,431.5145542958921,545521.8753294763,550977.099572851,2,Good,179.90110287336122
LMS02-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,LMS,Walnuts,1949.323208,2.037882063,2796.800304,2824.7683352812933,9679.22907049,9751.581307820488,11110263.478679262,11221366.225654332,2,Good,179.90110287336122
MAD01-SW-WA,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,MAD,Alfalfa,205.8588937,7.063149253,1752.859594,3.4263075824213286e-22,9214.198599710953,3.4263075824228094e-09,2548679.0439580786,4.981892653218355e-19,2,Good,642.096739747911
MAD01-SW-WA,San Joaquin River,0.8,Corn,Corn,MAD,Corn,44.88630607,26.76544219,5843.530438,305.9847204491129,15037.35165850549,785.432170978935,7020428.1632718565,367610.60317280376,2,Good,642.096739747911
MAD01-SW-WA,San Joaquin River,0.8,Other field and grain,Field and grain,MAD,Field and Grain,187.333843,2.812754651,591.178514,597.0903050816402,266.0303313,268.0189047367875,311506.2290046852,314621.2944255257,2,Good,642.096739747911
MAD01-SW-WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MAD,Grapes Table,390.5459,12.435,260.066703,262.6673726451614,894.62945832,901.3168134956078,1262997.8882916905,1275627.879874977,2,Good,642.096739747911
MAD01-SW-WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MAD,Grapes Wine,510.5784914,8.495282366,8408.823398,8140.027144187889,28926.35248912,27931.6888632636,36473342.580796115,35307436.55736178,2,Good,642.096739747911
MAD01-SW-WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MAD,Orchards,3117.281059,2.261810582,122.2037529,123.42579165942284,517.7588272515666,521.6290744832336,861621.9133569672,870238.1411658783,2,Good,642.096739747911
MAD01-SW-WA,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,MAD,Pasture,215.0,3.5,184.817636,3.426307582419874e-22,1057.7729366450608,3.4263075824215947e-09,139075.27109,2.578296455770955e-19,2,Good,642.096739747911
MAD01-SW-WA,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MAD,Tomatoes Fresh,513.5119746,20.19858006,67.8939425,68.57288260824244,95.05151949999998,95.76202961895983,704210.4147377324,711252.5259718457,2,Good,642.096739747911
MAD01-SW-WA,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MAD,Tomatoes Processing,78.52090496,49.10025147,611.0454825,617.1559434931021,1572.4237080963183,1584.177575319633,2355822.41854057,2379380.666506453,2,Good,642.096739747911
MAD01-SW-WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MAD,Almonds,5157.824281,1.067695081,12050.54696,12171.052551297676,49434.802582767756,49804.32773203553,66362164.642264284,67025786.95887404,2,Good,642.096739747911
MAD01-SW-WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MAD,Pistachios,4636.170568,1.382293453,4545.864171,4591.3228586121195,17588.924947406387,17720.402161359543,29132389.75568734,29423713.94741016,2,Good,642.096739747911
MAD01-SW-WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MAD,Walnuts,2092.008952,1.920558157,99.8585523,99.28619318902474,372.72627337241033,369.66344028393286,401214.173642997,398914.5349796296,2,Good,642.096739747911
MAD02-CC-MID&Gravelly,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,MAD,Alfalfa,205.8588937,7.063149253,387.668528,2.298523208914744e-18,2000.36960448,9.892072431675361e-09,563674.7271131835,3.342080537805063e-15,3,Good,1086.5941389030586
MAD02-CC-MID&Gravelly,San Joaquin River,0.8,Corn,Corn,MAD,Corn,44.88630607,26.76544219,1169.543665,4.769460752210934e-18,2912.16372585,9.892072446845458e-09,1405091.8996756983,5.730038876960396e-15,3,Good,1086.5941389030586
MAD02-CC-MID&Gravelly,San Joaquin River,0.8,Other field and grain,Field and grain,MAD,Field and Grain,187.333843,2.812754651,2926.413504,2955.6776681925726,1463.206752,1474.1442074748113,1541997.9135767904,1557417.9080737524,3,Good,1086.5941389030586
MAD02-CC-MID&Gravelly,San Joaquin River,0.8,Trees and Vine,Trees and vines,MAD,Grapes Table,390.5459,12.435,1046.503549,917.7781663557053,3554.623721785501,3109.593008022015,5082279.881391658,4457133.0072480505,3,Good,1086.5941389030586
MAD02-CC-MID&Gravelly,San Joaquin River,0.8,Trees and Vine,Trees and vines,MAD,Grapes Wine,510.5784914,8.495282366,33836.94808,26450.78257400497,114932.83365634565,89619.87936029592,146768048.36976212,114730493.04154685,3,Good,1086.5941389030586
MAD02-CC-MID&Gravelly,San Joaquin River,0.8,Trees and Vine,Trees and vines,MAD,Orchards,3117.281059,2.261810582,3641.200787,3677.6128316013974,15397.746449127077,15512.844603666159,25673011.79022821,25929742.167112526,3,Good,1086.5941389030586
MAD02-CC-MID&Gravelly,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,MAD,Pasture,215.0,3.5,685.191218,2.0789124721940273e-18,3907.87391309827,9.892072428219753e-09,515606.391545,1.5643816353260055e-15,3,Good,1086.5941389030586
MAD02-CC-MID&Gravelly,San Joaquin River,0.8,Trees and Vine,Trees and vines,MAD,Subtropical,826.2221391,4.405931004,2133.122134,3.1673514770919743e-18,8000.411759583293,9.892072442841236e-09,7765157.018652442,1.153003907317757e-14,3,Good,1086.5941389030586
MAD02-CC-MID&Gravelly,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MAD,Tomatoes Processing,78.52090496,49.10025147,356.2868826,359.8497550092317,925.1582719367624,932.0738300004908,1373627.0858708331,1387363.3705443193,3,Good,1086.5941389030586
MAD02-CC-MID&Gravelly,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MAD,Truck,548.8387,13.5325,205.552092,207.60761498637098,237.07007937148262,238.84217822416167,1526668.2155461211,1541934.9130488497,3,Good,1086.5941389030586
MAD02-CC-MID&Gravelly,San Joaquin River,0.8,Trees and Vine,Trees and vines,MAD,Almonds,5157.824281,1.067695081,53930.68004,45123.42602450477,221380.0679651715,184764.09801048212,296995371.24443984,248493967.7012983,3,Good,1086.5941389030586
MAD02-CC-MID&Gravelly,San Joaquin River,0.8,Trees and Vine,Trees and vines,MAD,Pistachios,4636.170568,1.382293453,9169.508734,8397.185728633438,35505.86357845379,32434.01181569094,58763238.90432122,53813769.68059099,3,Good,1086.5941389030586
MAD02-CC-MID&Gravelly,San Joaquin River,0.8,Trees and Vine,Trees and vines,MAD,Walnuts,2092.008952,1.920558157,1460.578533,1195.1324634193902,5453.605919551077,4451.309403486832,5868348.735897865,4801832.91926945,3,Good,1086.5941389030586
MAD03-E-WA,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,MAD,Alfalfa,205.8588937,7.063149253,71.198771,71.198771,355.0445380770662,355.0445380770662,103523.87391689181,103523.87391689181,10,Infeasible,N/A
MAD03-E-WA,San Joaquin River,0.8,Other field and grain,Field and grain,MAD,Field and Grain,187.333843,2.812754651,3886.505782,3886.505782,1943.252891,1943.252891,2047893.70974285,2047893.70974285,10,Infeasible,N/A
MAD03-E-WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MAD,Grapes Table,390.5459,12.435,180.0089341,180.0089341,606.0300781966697,606.0300781966697,874202.2758751168,874202.2758751168,10,Infeasible,N/A
MAD03-E-WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MAD,Grapes Wine,510.5784914,8.495282366,5820.288869,5820.288869,19594.97252757343,19594.97252757343,25245552.17662467,25245552.17662467,10,Infeasible,N/A
MAD03-E-WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MAD,Orchards,3117.281059,2.261810582,3141.211266,3141.211266,12334.969040412288,12334.969040412288,22147736.031348843,22147736.031348843,10,Infeasible,N/A
MAD03-E-WA,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,MAD,Pasture,215.0,3.5,470.572596,470.572596,2942.647300163142,2942.647300163142,354105.87849,354105.87849,10,Infeasible,N/A
MAD03-E-WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MAD,Subtropical,826.2221391,4.405931004,5255.992546,5255.992546,19089.127837703516,19089.127837703516,19133272.660775278,19133272.660775278,10,Infeasible,N/A
MAD03-E-WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MAD,Almonds,5157.824281,1.067695081,18067.83909,18067.83909,74058.71871513402,74058.71871513402,99499293.79973294,99499293.79973294,10,Infeasible,N/A
MAD03-E-WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MAD,Pistachios,4636.170568,1.382293453,20842.82861,20842.82861,80566.23796018989,80566.23796018989,133572272.25377892,133572272.25377892,10,Infeasible,N/A
MAD03-E-WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MAD,Walnuts,2092.008952,1.920558157,570.2538988,570.2538988,2127.5250504413684,2127.5250504413684,2291180.289559828,2291180.289559828,10,Infeasible,N/A
MER01-CC-MID,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,MER,Alfalfa,205.8588937,7.063149253,4843.828884,8.531094936533268e-19,23928.51468696,3.753849238176401e-09,7042985.7653331505,1.2404315189411122e-15,6,Good,625.972035414821
MER01-CC-MID,San Joaquin River,0.8,Other field and grain,Field and grain,MER,Beans Dry,1415.3103,1.200351344,222.872696,225.10142518801052,502.9493840476243,506.70893065613365,378631.6525361916,382417.9728466529,6,Good,625.972035414821
MER01-CC-MID,San Joaquin River,0.8,Corn,Corn,MER,Corn,44.88630607,26.76544219,16489.9649,10648.424957668083,41444.778443170006,26696.133519634463,19811074.01144068,12793037.233307544,6,Good,625.972035414821
MER01-CC-MID,San Joaquin River,0.8,Other field and grain,Field and grain,MER,Cotton,2462.1839,0.78,2718.280452,3.681816413165883e-06,9758.62682268,1.319921779248858e-05,5220466.964387315,0.007070941094297172,6,Good,625.972035414821
MER01-CC-MID,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MER,Cucurbits,252.19315,13.35,197.753075,199.73060754847552,486.4725645,490.1089464463132,665790.8116009239,672448.725772002,6,Good,625.972035414821
MER01-CC-MID,San Joaquin River,0.8,Other field and grain,Field and grain,MER,Field and Grain,187.333843,2.812754651,6810.917358,6879.026600341668,3064.9128111,3087.822996452685,3588836.7591335257,3624725.162957044,6,Good,625.972035414821
MER01-CC-MID,San Joaquin River,0.8,Trees and Vine,Trees and vines,MER,Grapes Table,390.5459,12.435,50.13874821,50.64013618958087,159.27409016381293,160.46466397405695,243495.73544145242,245930.69521185206,6,Good,625.972035414821
MER01-CC-MID,San Joaquin River,0.8,Trees and Vine,Trees and vines,MER,Grapes Wine,510.5784914,8.495282366,1621.152859,1592.4054219979678,5149.862249297052,5045.894820905571,7031764.231867159,6907071.980827095,6,Good,625.972035414821
MER01-CC-MID,San Joaquin River,0.8,Trees and Vine,Trees and vines,MER,Orchards,3117.281059,2.261810582,3725.896662,3763.1556662685807,14885.81955700549,14997.091058276486,26270176.935644478,26532878.970449746,6,Good,625.972035414821
MER01-CC-MID,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,MER,Pasture,215.0,3.5,3568.060424,7.63208304804651e-19,19695.69354048,3.753849234371091e-09,2684965.46906,5.743142493654998e-16,6,Good,625.972035414821
MER01-CC-MID,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MER,Potatoes,960.1331262,14.27542043,8409.131065,8493.222460627996,15493.186928311277,15608.998500670681,115258107.13345926,116410689.3695281,6,Good,625.972035414821
MER01-CC-MID,San Joaquin River,0.8,Corn,Field and grain,MER,Rice,356.2897,4.3575,1085.171203,9.367944124936465e-19,4883.2704135,3.753954048720793e-09,1684763.4172077058,1.4544036473237309e-15,6,Good,625.972035414821
MER01-CC-MID,San Joaquin River,0.8,Trees and Vine,Trees and vines,MER,Subtropical,826.2221391,4.405931004,66.88594928,62.26138360182716,192.01607082462922,178.29302398799206,243483.4322059607,226648.7287158496,6,Good,625.972035414821
MER01-CC-MID,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MER,Tomatoes Fresh,513.5119746,20.19858006,222.6747794,224.90152944043317,368.15563520044174,370.90759858383973,2309630.1817044592,2332726.5068219863,6,Good,625.972035414821
MER01-CC-MID,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MER,Tomatoes Processing,78.52090496,49.10025147,2004.073015,2024.1137653914418,5090.3454581,5128.395790386597,7726495.444844716,7803760.477331941,6,Good,625.972035414821
MER01-CC-MID,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MER,Truck,548.8387,13.5325,861.50276,870.1177963028904,766.7374563999999,772.4688179261551,6398518.587187419,6462503.8376970505,6,Good,625.972035414821
MER01-CC-MID,San Joaquin River,0.8,Trees and Vine,Trees and vines,MER,Almonds,5157.824281,1.067695081,46743.63994,47211.076812793886,190135.65258682118,191556.91659443144,257416459.18427265,259990626.38308772,6,Good,625.972035414821
MER01-CC-MID,San Joaquin River,0.8,Trees and Vine,Trees and vines,MER,Pistachios,4636.170568,1.382293453,2834.502353,2862.847405164052,10856.335077290109,10937.486182028717,18165045.01779775,18346695.651478432,6,Good,625.972035414821
MER01-CC-MID,San Joaquin River,0.8,Trees and Vine,Trees and vines,MER,Walnuts,2092.008952,1.920558157,2683.53506,2679.0723299351366,9969.261972346329,9927.801240972283,10781973.869452046,10764043.401666103,6,Good,625.972035414821
MER02-NW-StevinsonMerquin,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,MER,Alfalfa,205.8588937,7.063149253,1675.746893,1686.2329479059351,8596.581561089999,8628.7489989882,2436556.244314318,2451803.09493717,2,Good,121.44413595756049
MER02-NW-StevinsonMerquin,San Joaquin River,0.8,Corn,Corn,MER,Corn,44.88630607,26.76544219,3207.94364,3240.023108792214,7891.541354399999,7950.530626079622,3854029.3604003014,3892569.6929203696,2,Good,121.44413595756049
MER02-NW-StevinsonMerquin,San Joaquin River,0.8,Other field and grain,Field and grain,MER,Field and Grain,187.333843,2.812754651,802.819429,810.8476313817764,361.26874305,363.96922250318687,423024.93574637023,427255.1893675862,2,Good,121.44413595756049
MER02-NW-StevinsonMerquin,San Joaquin River,0.8,Trees and Vine,Trees and vines,MER,Grapes Wine,510.5784914,8.495282366,68.534752,69.22010020389295,212.0008328304884,213.58553910539968,297270.06622358627,300242.7698522136,2,Good,121.44413595756049
MER02-NW-StevinsonMerquin,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,MER,Pasture,215.0,3.5,2071.737862,750.9035896098238,11470.521963297246,4147.109076140554,1558982.741155,565054.9511813924,2,Good,121.44413595756049
MER02-NW-StevinsonMerquin,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MER,Potatoes,960.1331262,14.27542043,1300.554879,1313.5604409250618,2396.1738371209767,2414.085236627636,17825800.59914016,18004058.785164714,2,Good,121.44413595756049
MER02-NW-StevinsonMerquin,San Joaquin River,0.8,Trees and Vine,Trees and vines,MER,Almonds,5157.824281,1.067695081,1236.616875,1248.9830562366421,4937.664942036596,4974.57398754079,6810028.866785342,6878129.22421693,2,Good,121.44413595756049
MER03-SW-TurnerIs,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,MER,Alfalfa,205.8588937,7.063149253,1440.016733,347.65150980393975,7387.285840289999,1778.9935969274318,2093801.7413995315,505489.498799918,2,Good,250.25769050822706
MER03-SW-TurnerIs,San Joaquin River,0.8,Other field and grain,Field and grain,MER,Beans Dry,1415.3103,1.200351344,211.632732,213.74906145048396,429.61444595999995,432.82581396576165,359536.41915790783,363131.78696890135,2,Good,250.25769050822706
MER03-SW-TurnerIs,San Joaquin River,0.8,Other field and grain,Field and grain,MER,Cotton,2462.1839,0.78,3459.164821,3493.7565041374696,12441.46280734972,12534.46274183484,6643337.9451758135,6709771.391705898,2,Good,250.25769050822706
MER03-SW-TurnerIs,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MER,Cucurbits,252.19315,13.35,91.528444,92.44372935546215,209.60013676,211.1668977981792,308156.0022028973,311237.56530708465,2,Good,250.25769050822706
MER03-SW-TurnerIs,San Joaquin River,0.8,Other field and grain,Field and grain,MER,Field and Grain,187.333843,2.812754651,572.546615,578.2720869140364,257.64597675,259.5718772672167,301688.6316813052,304705.5210353282,2,Good,250.25769050822706
MER03-SW-TurnerIs,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MER,Onions and Garlic,248.2454,30.0225,348.803959,352.2920021112783,1012.5488260966847,1020.1176286034042,2599617.601718438,2625613.8039795244,2,Good,250.25769050822706
MER03-SW-TurnerIs,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MER,Tomatoes Fresh,513.5119746,20.19858006,226.9047355,229.17378514453594,385.73805035,388.6214423090336,2353504.186215294,2377039.251825001,2,Good,250.25769050822706
MER03-SW-TurnerIs,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MER,Tomatoes Processing,78.52090496,49.10025147,2042.14262,2062.5640668231467,5173.427969985953,5212.099344091695,7873268.854504912,7952001.622560362,2,Good,250.25769050822706
MER04-RestWA,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,MER,Alfalfa,205.8588937,7.063149253,15506.72799,6877.760002107349,77998.8417897,34508.64463352401,22546969.99334858,10000346.20385235,6,Good,246.2160653910877
MER04-RestWA,San Joaquin River,0.8,Corn,Corn,MER,Corn,44.88630607,26.76544219,24485.1848,24730.036895289264,61172.15335050494,61629.41519680929,29416545.832465805,29710711.587884236,6,Good,246.2160653910877
MER04-RestWA,San Joaquin River,0.8,Other field and grain,Field and grain,MER,Cotton,2462.1839,0.78,2808.756176,2836.8437661185067,10102.159713949584,10177.673357812726,5394225.903746758,5448168.217246835,6,Good,246.2160653910877
MER04-RestWA,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MER,Cucurbits,252.19315,13.35,86.88525,87.75410336866022,198.67760502896175,200.1627201432951,292523.39622860064,295448.63311547326,6,Good,246.2160653910877
MER04-RestWA,San Joaquin River,0.8,Other field and grain,Field and grain,MER,Field and Grain,187.333843,2.812754651,11251.70027,11364.21738632368,4931.9952812660995,4968.861882068923,5928792.467918918,5988080.452469167,6,Good,246.2160653910877
MER04-RestWA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MER,Grapes Table,390.5459,12.435,242.5656513,244.99131025884873,746.2936539138552,751.8721990013867,1178005.1111118156,1189785.174101047,6,Good,246.2160653910877
MER04-RestWA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MER,Grapes Wine,510.5784914,8.495282366,7842.956059,7921.385698805532,24130.161477470985,24310.534434557216,34018888.213786885,34359077.439522795,6,Good,246.2160653910877
MER04-RestWA,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MER,Onions and Garlic,248.2454,30.0225,79.235414,80.02776893863954,230.01380391724516,231.73315713378244,590537.3823863264,596442.7621624082,6,Good,246.2160653910877
