g,i,hr,xland,p,y,xwater,omegaland,omegasupply,omegalabor,theta,sigma,omegaland,omegasupply,omegalabor,omegawater,omegawater,mprof,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,xratio_labor,xratio_supply,pc,pimarginal
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Corn,San Joaquin River,37561.15171,64.01025933,25.99447359,2.415829265,0.234536008,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,120.7914633,1542.241771435736,13.02427138214084,1542.241771435736,801.6220707,740.6197008,-4.882352941,0.14686092124037156,0.8530776461593609,0.061888492,0.3884413173899581,17.823311687821086,8.874417267790785e-05,297813.6852921977,37561.15103050188,90741.29866,0.000679498,0.030870566188241355,1.809044945201866e-08,3.4020403215134584e-07,GOOD,2.644960375498291,0.4214088525991567,64.01025933,1541.532777
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Corn,Tulare Lake,121.824108,71,20.6,2.280437339,0.234536008,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,114.021867,1347.6983720930002,12.122999528603893,1347.6983720930002,801.6220707,546.0763014,-4.882352941,0.17436303404742842,0.8255535023179391,0.073478126,0.46118331600710755,14.647543606447163,0.027361853,712.2722715078869,121.82410582481994,277.81220413415093,2.1751800574065783e-06,4.053941768233926e-05,1.7855087085116013e-08,1.4592379731128615e-07,GOOD,2.644960375498291,0.4214088525991567,71,1346.989378
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Cotton,San Joaquin River,45699.98916,3725.190309,0.799572058,3.634047537,0.148539114,1.334590964860844,0.041198802,0.68,0.17,378.6944542,1135.122209,199.4393382,50,181.70237684999998,2796.1836974187863,15.554388255583213,2796.1836974187863,801.6220707,1994.561627,-4.882352941,0.027485106,0.9725097491700148,0.009169459,0.052188586,0.38794509142488387,3.2179181271694586e-05,14244147.265064482,45699.98679338946,166075.87156798723,0.002366611,0.061479837459046394,5.178580092196202e-08,3.7019113083255787e-07,GOOD,1.8987951731454202,0.3336155801462545,3725.190309,2795.331376
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Cotton,Tulare Lake,2232.695552,3438,0.8,3.749301711,0.148539114,1.334590964860844,0.041198802,0.68,0.17,378.6944542,1135.122209,199.4393382,50,187.4650856,2562.2629069100003,13.922977805208799,2562.2629069100003,801.6220707,1760.640836,-4.882352941,0.021097815104296484,0.9788978748774659,0.00703856,0.040060429483952706,0.36826385619982926,0.00065866,614295.6969265689,2232.695412280889,8371.046094860221,0.000139719,0.003158395,6.2578666929166e-08,3.7729983113239717e-07,GOOD,1.8987951731454202,0.3336155801462545,3438,2561.410586
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Cucurbits,San Joaquin River,9061.965727,453.8556865,16.06943566,2.299627126,0.087908733,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,114.98135629999999,7177.2531362708805,59.903513865864085,7177.2531362708805,801.6220707,6375.631066,-4.882352941,0.5169979354422837,0.4829385070267122,0.19865491354919415,0.069539044,14.084521332692926,0.002207027,0.005954317,9061.965724552234,20839.13590947937,2.447766746627167e-06,0.006291212,2.701143240184721e-10,3.0189400707483307e-07,GOOD,0.13450545739469513,0.38424701518246485,453.8556865,7172.681026
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Cucurbits,Tulare Lake,346.2873917,485,17.3,2.442132231,0.087908733,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,122.1066116,8267.423128,64.92651497854857,8267.423128,801.6220707,7465.801057,-4.882352941,0.4640093407959981,0.5359411377107051,0.17829420421764539,0.062411789,14.827156298297293,0.057755496,0.000266439,346.2873915912205,845.6793944460007,1.0877948852794361e-07,0.000206013,3.141306646884297e-10,2.4360702450401346e-07,GOOD,0.13450545739469513,0.38424701518246485,485,8262.851017
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Dry Beans,San Joaquin River,5104.503119,1699.021831,1.3,2.212101358,0.272510229,0.8579188204514863,0.0413722,1.68,0.17,521.9411016,903.6303871,214.6292221,50,110.6050679,2097.2611013739997,18.871464869770804,2097.2611013739997,801.6220707,1295.639031,-4.882352941,0.28214055447555075,0.717780125,0.15901343608420027,0.7241067789439057,1.0138714311175887,0.00011661,6128151.489,5104.502942073997,11291.67439,0.000176926,0.003895952,3.466076898781541e-08,3.450286076282313e-07,GOOD,2.5664753522934403,0.5635965250716192,1699.021831,2096.951511
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Grain,San Joaquin River,26821.40256,221.3365492,3.91683269,0.466656841,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,23.33284205,842.6545912253534,34.00048150081861,842.6545912253534,801.6220707,41.03252054,-4.882352941,0.9986209916669078,0.000669063,0.7216857216265832,3.107441345554697,3.9382415613298947,5.0383321615204576e-05,212647.9889019929,26821.463422125184,12516.415593733047,-0.060862125,-0.024603894,2.269162660259477e-06,1.965733904843015e-06,GOOD,3.1117324505343373,0.7226823065494933,221.3365492,842.5446133
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Grain,Tulare Lake,551.5647233,303,2.9,0.715524558,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,35.7762279,841.9729739769999,22.785867342840877,841.9729739769999,801.6220707,40.35090329,-4.882352941,0.9910828089107777,0.008212035,0.7162380103251915,3.0839845376543886,2.919859607,0.002450032,4300.942600421804,551.5657767005076,394.6587879318187,-0.001053401,-0.000683084,1.909840247497021e-06,1.7308252017668164e-06,GOOD,3.1117324505343373,0.7226823065494933,303,841.862996
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Lettuce,San Joaquin River,1031.061203,790.7620959,12.75008102,3.326092372,0.164570286,0.680529189,1.2720462492145637,0.25,0.17,2859.243032,5814.317411,7949.261967,50,166.3046186,9915.019407,57.40818349651293,9915.019407,801.6220707,9113.397336,-4.882352941,0.14435070640248568,0.8556377603959527,0.070985762,0.051921015,8.606613782,0.003879498,43026.36672376483,1031.0611994709695,3429.4037982357145,3.529030436766334e-06,0.001004128,3.4227167373752243e-09,2.9279941769568365e-07,GOOD,0.35968660202607483,0.49175901826412594,790.7620959,9913.859026
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Onions & Garlic,San Joaquin River,2464.121907,2006.858805,6.771709423,1.480822037,0.178481578,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,74.04110185,13514.98960499902,172.8576323871244,13514.98960499902,801.6220707,12713.36753,-4.882352941,0.9640442227243058,0.035909021,0.4491929752198949,0.6315663363087516,6.728702641931011,0.000989815,1120618.8200447368,2464.1219099911314,3648.9249787426616,-2.99E-06,0.001042997,1.2138730474458733e-09,2.858368181178145e-07,GOOD,0.6551217479671209,0.46594644170006466,2006.858805,13514.40714
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Onions & Garlic,Tulare Lake,565.6142437,2366,7.7,1.253629891,0.178481578,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,62.681494550000004,18154.684531849998,273.1723023073816,18154.684531849998,801.6220707,17353.06246,-4.882352941,0.9896620518382303,0.010302215830494213,0.46112951153960835,0.6483491332969888,7.689111273,0.004312169,351099.2948898292,565.6142444708046,709.0707612,-7.71E-07,0.000161462,1.362774386836679e-09,2.277092012721496e-07,GOOD,0.6551217479671209,0.46594644170006466,2366,18154.10207
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Other Deciduous,San Joaquin River,7609.270449,3943.651714,4.111761115,3.445837194,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,172.2918597,16042.15876,89.16650512903212,16042.15876,801.6220707,15240.53668,-4.882352941,0.1814586724879443,0.8185335439056667,0.11423581256751009,0.11257915318392152,2.905127999431469,0.001010913,6879.644173353931,7609.270440215856,26220.299221378304,8.784143574303016e-06,0.007910991,1.1544002323451938e-09,3.017123687697895e-07,GOOD,0.6204120841421951,0.6295417628777134,3943.651714,16041.74572
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Other Deciduous,Tulare Lake,1521.85409,1840.889238,7.348226675,3.502172688,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,175.1086344,13351.259616126023,73.19461810001461,13351.259616126023,801.6220707,12549.63755,-4.882352941,0.14362607258059867,0.8563665249636971,0.090418611,0.089107351,4.9514368818918655,0.005054563,1132.9955604028473,1521.8540877885491,5329.794256,2.2114509192761034e-06,0.001572782,1.4531293990714335e-09,2.950924285255306e-07,GOOD,0.6204120841421951,0.6295417628777134,1840.889238,13350.84658
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Pasture,San Joaquin River,14136.18677,195.3486482,5,4.600187047,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,46.00187047,930.0453841250002,19.920221619276145,930.0453841250002,801.6220707,128.4233134,-4.882352941,0.011612189138921826,0.988383504,0.021444667624753996,0.026277711,2.027455566,0.000138707,130669.30141937041,14136.173504229715,65028.94039224551,0.013265770285215694,0.1628810812617303,9.384263593183761e-07,2.5047413090892156e-06,GOOD,2.262942000342034,1.8467377139832826,195.3486482,930.2190485
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Pasture,Tulare Lake,74.67190462,170,5,4.768194291,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,47.681942910000004,801.6220707,16.73332904045584,801.6220707,801.6220707,0,-4.882352941,0.008133809,0.9918626910174306,0.015021012008710618,0.018406338,1.8885630838196534,0.026258662126053725,1.8808773453293857,74.64462506656423,355.9197775117776,0.027279553435775483,0.13037179540293664,0.000365326,0.000366161,GOOD,2.262942000342034,1.8467377139832826,170,801.7957351
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Rice,San Joaquin River,2000.559108,579,4.7,4.833919598,0.381523094,0.7787889472798347,0.016559817107172286,0.2,0.17,851.2633133,1216.2235,177.3500304,50,241.69597989999997,2478.5979188320002,10.678582866869956,2478.5979188320002,801.6220707,1676.975848,-4.882352941,0.0046557,0.9953431266351189,0.003258634,0.022346919748700452,1.5949685822659392,0.002499301,4522.041828,2000.5590465736589,9670.538461088185,6.142634106254263e-05,0.00341803,3.070458694117356e-08,3.534476614285983e-07,GOOD,4.7999050645054355,0.699923421,579,2478.427148
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Tomato Processing,San Joaquin River,35554.5097,96.27135581,49.70676319,2.379660861,0.124471553,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,118.9830431,4665.508015,38.03291679309905,4665.508015,801.6220707,3863.885944,-4.882352941,0.3626489755286585,0.6372949085044161,0.084665795,0.23907776855906002,40.592261603640594,3.800787474651496e-05,26319659.54516288,35554.509417485686,84607.64857704214,0.000282514,0.026588092718156986,7.945948879039328e-09,3.1425154592964644e-07,GOOD,0.6592539471827814,0.23346486717761028,96.27135581,4663.659939
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Tomato Processing,Tulare Lake,1458.885807,93,51.2,2.220206136,0.124471553,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,111.0103068,4649.743266,40.54165520846828,4649.743266,801.6220707,3848.121195,-4.882352941,0.4602524641506045,0.5396760753504058,0.10745278041108872,0.3034232536918876,43.88915608703768,0.00092629,1075551.9028709554,1458.8857993033491,3239.026262355364,7.696650982325082e-06,0.000958069,5.275704887521112e-09,2.957892238903556e-07,GOOD,0.6592539471827814,0.23346486717761028,93,4647.89519
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Truck Crops,San Joaquin River,2229.687221,911.584114,18.65785307,2.667732673,0.139554281,1.1244727167916924,1.262909809962677,0.41,0.17,7441.94487,27484.23099,27982.75263,50,133.38663365000002,16873.860319643132,120.57488453825354,16873.860319643132,801.6220707,16072.23825,-4.882352941,0.5123776141810447,0.4875976094921257,0.18050418172402444,0.170323887,16.296141528594912,0.001093886,1281896.9084294466,2229.6872171984796,5948.207696357128,3.801520506385714e-06,0.001753675,1.7049568525045216e-09,2.9482404066077266e-07,GOOD,0.332418674,0.35228740820875265,911.584114,16872.28889
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Truck Crops,Tulare Lake,32.69448044,941,19.4,1.84535452,0.139554281,1.1244727167916924,1.262909809962677,0.41,0.17,7441.94487,27484.23099,27982.75263,50,92.26772600000001,18162.17677,186.4995960885909,18162.17677,801.6220707,17360.5547,-4.882352941,0.9081028539167787,0.091856349,0.3199132007933135,0.3018703469793165,19.040647025784416,0.074600494,20303.483251868798,32.694480444976456,60.33293968136993,-4.98E-09,-3.24E-05,1.5221090878887335e-10,5.373910492239777e-07,GOOD,0.332418674,0.35228740820875265,941,18160.60534
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Vineyard,San Joaquin River,14575.2582,1593.169543,10.81402049,3.098484515,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,154.9242258,17072.836999889936,105.36213998501913,17072.836999889936,801.6220707,16271.21493,-4.882352941,0.3059325532925878,0.6940584055379383,0.4613141232460126,0.3041354771257129,8.500403505433283,0.000527765,14068.923745879529,14575.258187800455,45161.19820913027,1.2199545381008647e-05,0.013625697,8.370037232691114e-10,3.0171237554523305e-07,GOOD,0.9941259073363267,1.5078948555200695,1593.169543,17072.90273
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Vineyard,Tulare Lake,2915.051641,1492.427601,10.07028874,4.00891598,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,200.44579900000002,14827.924210209516,71.12205177070149,14827.924210209516,801.6220707,14026.30214,-4.882352941,0.077593104,0.9224042555012943,0.11700224270976153,0.077137315,5.982099999324599,0.002638824,2425.578703637724,2915.051636,11686.193592356169,4.995350082026562e-06,0.003513774,1.7136403389110874e-09,3.0067727970788697e-07,GOOD,0.9941259073363267,1.5078948555200695,1492.427601,14827.98994
SAN JOAQUIN VALLEY - EAST CONTRA COSTA,Almonds & Pistachios,San Joaquin River,41.60073635,4846,1.2,3.753630493,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,187.6815247,5626.837682,29.402301801684718,5626.837682,360.7880504,5266.049632,-4.882352941,0.044899118,0.9550977436565816,0.043150503,0.1369377033992821,0.63982027,0.060095090119720924,7193.3875313781555,41.600694582501596,156.15144090966436,4.176749840212324e-05,0.002351585,1.0040086322203582e-06,1.5059416179395292e-05,GOOD,3.0498974152879694,0.9610545813701002,4846,5626.888908
SAN JOAQUIN VALLEY - EAST CONTRA COSTA,Grain,San Joaquin River,139.0638811,172.1271955,2.237134518,0.466656841,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,23.33284205,360.7880503665843,15.102140402277511,360.7880503665843,360.7880504,0,-4.882352941,0.9967869003684312,0.001558923,0.7203602562965778,3.1017341441439847,2.265235899484322,0.009717486,9.364118434728882,139.06392466505366,64.89419927068138,-4.36E-05,0.000912181,3.1327367907587674e-07,1.4056230489797642e-05,GOOD,3.1117324505343373,0.7226823065494933,172.1271955,360.6780724
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,Alfalfa,San Joaquin River,14880.61425,280.9946565,6.702137391,4.134965358,0.306290873,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,206.74826789999997,1675.8517963618513,8.647411389451394,1675.8517963618513,431.766292,1244.085504,-4.882352941,0.007863403,0.9921349150418407,0.012013521455623065,0.015247712927816856,2.544233238910725,3.612985321504121e-05,20118670.82284528,14880.604825970171,61530.75831969944,0.00942403,0.066109812,6.333091948446132e-07,1.0744177788200536e-06,GOOD,1.939072961544676,1.5277763122781245,280.9946565,1675.997551
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,Almonds & Pistachios,San Joaquin River,825.6748162,4777.50732,0.979248201,3.753630493,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,187.6815247,4490.003130633331,23.65433912018093,4490.003130633331,431.766292,4058.236839,-4.882352941,0.036156225157509374,0.9638406075931168,0.034748106,0.1102727776544577,0.5003002282909477,0.003027826,110027.43133813626,825.6747853100352,3099.276810374556,3.0889964818925364e-05,0.001357016,3.741178029516527e-08,4.3784902843617373e-07,GOOD,3.0498974152879694,0.9610545813701002,4777.50732,4490.054356
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,Citrus & Subtropical,San Joaquin River,623.6277631,908,2.766666667,3.247465856,0.183365181,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,162.3732928,2349.0737831779998,14.672602310481897,2349.0737831779998,431.766292,1917.307491,-4.882352941,0.043987957,0.9560026265658035,0.061158973,0.021740336051307457,1.4792724577556433,0.012334774279563648,70.93740728925893,623.6277495255591,2025.2090012595058,1.3574440913544095e-05,0.000866261,2.176689640317922e-08,4.2773907771632394e-07,GOOD,0.49423381869050864,1.3903572019867076,908,2348.731145
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,Corn,San Joaquin River,49646.63572,59.53090831,27.06002727,2.415829265,0.234536008,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,120.7914633,1489.2367780694697,12.609375038390514,1489.2367780694697,431.766292,1057.470486,-4.882352941,0.1425335749094111,0.8574046808879766,0.060064910259430886,0.37699565781350974,18.450405626571694,6.714117250830171e-05,561988.4269278368,49646.63255269772,119937.73688634521,0.003167302,0.058594825,6.379691652870961e-08,4.885434562481342e-07,GOOD,2.644960375498291,0.4214088525991567,59.53090831,1488.527784
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,Cotton,San Joaquin River,65.19424293,3323,0.7,3.634047537,0.148539114,1.334590964860844,0.041198802,0.68,0.17,378.6944542,1135.122209,199.4393382,50,181.70237684999998,2143.725616,12.14717374231644,2143.725616,431.766292,1711.959324,-4.882352941,0.021208113054913106,0.9787867085732432,0.007075357,0.040269863,0.3232882770282588,0.022557026,17441.38324697598,65.19423346497766,236.91887193581243,9.465022344556928e-06,0.000106011,1.4518187372341542e-07,4.474547993001768e-07,GOOD,1.8987951731454202,0.3336155801462545,3323,2142.873294
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,Cucurbits,San Joaquin River,5952.010236,203,12,2.299627126,0.087908733,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,114.98135629999999,2320.0483831340002,20.00834540048819,2320.0483831340002,431.766292,1888.282091,-4.882352941,0.25706394645507774,0.7428382916827643,0.098776054,0.034576504,9.176584256961513,0.003360209,0.001158327,5952.010202669988,13687.398497347918,3.333001222927123e-05,0.005695587,5.599790811460431e-09,4.161188828891012e-07,GOOD,0.13450545739469513,0.38424701518246485,203,2315.476273
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,Dry Beans,San Joaquin River,1480.989499,1752,1.3,2.212101358,0.272510229,0.8579188204514863,0.0413722,1.68,0.17,521.9411016,903.6303871,214.6292221,50,110.6050679,2166.1327210739996,19.459906781997343,2166.1327210739996,431.766292,1734.366429,-4.882352941,0.2887297369606791,0.7111916700994853,0.16272707643588138,0.7410177533837512,1.0183426341729913,0.000401919,2379916.5654550786,1480.9892101793564,3276.0969178784253,0.000288821,0.001964043,1.950186978457686e-07,5.995066953160977e-07,GOOD,2.5664753522934403,0.5635965250716192,1752,2165.823131
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,Grain,San Joaquin River,19770.09337,170.2005749,2.679485263,0.466656841,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,23.33284205,431.7662920256777,17.885838600242604,431.7662920256777,431.766292,0,-4.882352941,0.9973132555324377,0.001303547,0.7207406438605662,3.103372021,2.7077398305549822,6.835331154287571e-05,1331.2550629102798,19770.11189752963,9225.854170431694,-0.01852753,-0.004852112,9.37149323725381e-07,5.259258288901836e-07,GOOD,3.1117324505343373,0.7226823065494933,170.2005749,431.6563141
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,Lettuce,San Joaquin River,99.02341852,1341,12.9,3.326092372,0.164570286,0.680529189,1.2720462492145637,0.25,0.17,2859.243032,5814.317411,7949.261967,50,166.3046186,17131.63862,98.49938185080362,17131.63862,431.766292,16699.87232,-4.882352941,0.22570125430372404,0.7742883090096921,0.11099062723738116,0.081181717,9.528935855013145,0.040394485,7572.118935122586,99.02341803078984,329.360932,4.892101657105741e-07,0.000104982,4.940348182503587e-09,3.187435511989945e-07,GOOD,0.35968660202607483,0.49175901826412594,1341,17130.47824
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,Onions & Garlic,San Joaquin River,1898.775028,659,5.9,1.480822037,0.178481578,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,74.04110185,3813.224925,49.45507378,3813.224925,431.766292,3381.458633,-4.882352941,0.8832482943819892,0.11659988265339012,0.4115463999049391,0.5786351665045069,5.774764357664748,0.001284525,229683.3614613474,1898.7750011088383,2811.746765771083,2.6891161724051926e-05,0.001138997,1.4162373808116001e-08,4.050848964745939e-07,GOOD,0.6551217479671209,0.46594644170006466,659,3812.642461
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,Other Deciduous,San Joaquin River,1268.783429,1987.282603,1.75049138,3.445837194,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,172.2918597,3305.526052609462,19.129117021659212,3305.526052609462,431.766292,2873.759761,-4.882352941,0.043685572238408465,0.9563053340544816,0.027501892,0.027103056919375413,0.9315622900059436,0.006062743,216.31519103354933,1268.7834092567475,4372.019282975718,1.9743252551052137e-05,0.001847803,1.556077428171718e-08,4.226428202149583e-07,GOOD,0.6204120841421951,0.6295417628777134,1987.282603,3305.113015
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,Pasture,San Joaquin River,19601.53714,304.953219,5,4.600187047,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,46.00187047,1478.0682381249999,31.096891439823395,1478.0682381249999,431.766292,1046.301946,-4.882352941,0.018326660065967032,0.9816690622770121,0.033844534,0.041472169,2.2180009187752887,0.000100032,1472669.0493713666,19601.53257937419,90170.53365827995,0.004560626,0.20359443748020567,2.326667432966641e-07,2.257877041745825e-06,GOOD,2.262942000342034,1.8467377139832826,304.953219,1478.241903
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,Potatoes,San Joaquin River,1720.489758,733,17.1,3.305132031,0.150675135,1.4974640784942694,0.060261523,0.41,0.17,793.9256634,2502.863999,502.0871398,50,165.2566016,12368.32243,71.92193793413847,12368.32243,431.766292,11936.55614,-4.882352941,0.17926409144630184,0.8207276429157283,0.056863801796809846,0.28346147824059115,12.05818166465034,0.001417634,734624.8944826014,1720.4897386319326,5686.443506298685,1.9368067341929418e-05,0.002301875,1.1257298831260708e-08,4.0480022687626887e-07,GOOD,1.5812507454985842,0.31720687248646934,733,12367.335
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,Rice,San Joaquin River,3442.648092,579,4.7,4.833919598,0.381523094,0.7787889472798347,0.016559817107172286,0.2,0.17,851.2633133,1216.2235,177.3500304,50,241.69597989999997,2478.5979188320002,10.678582866869956,2478.5979188320002,431.766292,2046.831627,-4.882352941,0.0046557,0.9953431266351191,0.003258634,0.022346919748700424,1.5949685822659387,0.00145237,9497.586988968404,3442.6479223190786,16641.476110627562,0.000169681,0.007970309,4.9287907675343833e-08,4.789421727199673e-07,GOOD,4.7999050645054355,0.699923421,579,2478.427148
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,Safflower,San Joaquin River,810.5899533,574,1.3,2.40565496,0.396694215,0.4537037030434028,0.032158708,0.74,0.17,212.2655769,227.006242,60.43672676,10,24.0565496,721.2095661029999,28.437548127244778,721.2095661029999,431.766292,289.4432741,-4.882352941,0.2921276931477399,0.7076548363173351,0.2731583626653132,1.0260094628345773,1.0173338142640567,0.001667121,45009.76805201879,810.5894902768504,1949.9948075102293,0.000463023,0.004934172,5.712174790627404e-07,2.5303449937484847e-06,GOOD,3.5121951355556216,0.9350649358914657,574,721.2608938
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,Sunflowers,San Joaquin River,222.3827287,3640,0.6,2.945560199,0.386904762,0.3895547862245365,0.081201103,0.74,0.17,734.0697039,736.5793439,336.2917618,50,147.27801,2035.7696090979998,14.032210178647887,2035.7696090979998,431.766292,1604.003317,-4.882352941,0.066117107,0.9338645313524986,0.065891836,0.14432278927688097,0.3489504680562088,0.006076692,68353.12049713827,222.38269935390736,655.0413811110905,2.9346092645710087e-05,0.000333493,1.3196210342979791e-07,5.091166518878512e-07,GOOD,2.182835824495322,0.9965928458037955,3640,2035.864329
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,Tomato Processing,San Joaquin River,3860.980652,101,43.3,2.379660861,0.124471553,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,118.9830431,4253.470529742999,34.758124275395524,4253.470529742999,431.766292,3821.704238,-4.882352941,0.3415613353766267,0.6583806919820693,0.079742572,0.22517565855206295,34.94636489727694,0.000350002,2826936.989865562,3860.9804869775517,9187.820465,0.000165022,0.004077787,4.274107109083023e-08,4.438250985067272e-07,GOOD,0.6592539471827814,0.23346486717761028,101,4251.622454
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,Truck Crops,San Joaquin River,2591.344983,2720.702413,16.64840722,2.667732673,0.139554281,1.1244727167916924,1.262909809962677,0.355319175,0.17,7441.94487,27484.23099,27982.75263,50,133.38663365000002,45161.01955574562,321.10877204564895,45161.01955574562,431.766292,44729.25326,-4.882352941,0.7376875502063994,0.2622991215724675,0.25987803513007657,0.24522111761090815,15.652163019141675,0.001086066,2468715.6172380433,2591.3449777704186,6913.012965716447,5.229581347521162e-06,0.002712447,2.0180953836053415e-09,3.9236816592432267e-07,GOOD,0.332418674,0.35228740820875265,2720.702413,45159.44813
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,Vineyard,San Joaquin River,320.9834532,1696.994609,10.77661639,3.098484515,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,154.9242258,18132.12883493504,111.84029035001197,18132.12883493504,431.766292,17700.36254,-4.882352941,0.31886150630208077,0.6811296209455867,0.4808096249762878,0.3169884842671839,8.542201224103913,0.023964810695443328,337.04570110220214,320.9834524837926,994.5618901176509,7.162074098232551e-07,0.000369194,2.231290749361454e-09,3.7121233264220655e-07,GOOD,0.9941259073363267,1.5078948555200695,1696.994609,18132.19456
SAN JOAQUIN VALLEY - KAWEAH,Alfalfa,Tulare Lake,28202.48407,287.191103,8.838220591,4.524530937,0.306290873,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,226.22654684999998,2311.367043498602,10.654393208173289,2311.367043498602,671.203411,1640.163632,-4.882352941,0.006395207,0.9936038010048185,0.009770446,0.012400773713608523,3.200951894731795,1.906337070407396e-05,50266300.388780534,28202.471354226345,127602.90434911494,0.012715773653326323,0.10732584971992765,4.5087424291296916e-07,8.410918230779084e-07,GOOD,1.939072961544676,1.5277763122781245,287.191103,2311.512798
