g,i,hr,xland,p,y,xwater,omegaland,omegasupply,omegalabor,theta,sigma,omegaland,omegasupply,omegalabor,omegawater,omegawater,mprof,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
SACRAMENTO VALLEY - YOLO,Sunflowers,Sacramento River,18978.87192,3609.0,0.6,2.873453662,0.386904762,0.388227513,0.177248677,0.74,0.17,734.0697039,736.5793439,336.2917618,10,28.73453662,2135.713082428,69.46782902886534,2135.713082428,472.509888468311,1663.20319395969,-4.88235294117647,0.3005097494096045,0.6994106985520203,5.461642869958353e-05,2.4935609675520366e-05,0.4703470710402482,7.120293329590852e-05,6048727.31789899,18978.871103342317,54534.862991600494,0.0008166576844814699,0.046027552481973544,4.302983274895665e-08,8.440016369296298e-07,GOOD,0,0
SACRAMENTO VALLEY - YOLO,Tomato Processing,Sacramento River,31960.57126,97.03355012,49.44586241,2.666779844,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,10,26.667798440000002,4770.393342740358,166.07539089201148,4770.393342740358,472.509888468311,4297.88345427205,-4.88235294117647,0.5981027985145978,0.40180668642731626,6.684345435846652e-05,2.3671603727486387e-05,44.55727238893152,4.228182720384052e-05,26316554.586294286,31960.570780566468,85231.73821952999,0.00047943353274604306,0.06901936369831674,1.5000781082598305e-08,8.097841162145539e-07,GOOD,0,0
SACRAMENTO VALLEY - YOLO,Truck Crops,Sacramento River,4225.810678,200.7096049,22.78137763,2.662234731,0.139554281,0.396137579,0.419814805,0.409839808,0.17,7441.94487,27484.23099,27982.75263,10,26.62234731,4544.863449219998,157.90590547728996,4544.863449219998,472.509888468311,4072.35356075169,-4.88235294117647,0.5888327352886593,0.4110615531257234,5.132202861329661e-05,5.438955700412239e-05,20.46469564247434,0.0005773987301412788,614774.2588272827,4225.810641039258,11250.090914441258,3.6960741454095114e-05,0.009039160999236628,8.746426252959342e-09,8.034738390339642e-07,GOOD,0,0
SACRAMENTO VALLEY - YOLO,Vineyard,Sacramento River,1371.497974,1722.462379,10.34583221,2.661751325,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,10,26.617513250000002,17792.882391515428,618.8554536644396,17792.882391515428,472.509888468311,17320.3725030471,-4.88235294117647,0.8487839841440722,0.15119194698089986,9.563266852533626e-06,1.4505608175466694e-05,10.007306594874931,0.005608690525347937,1409.2126940744383,1371.4979731056753,3650.5836608331206,8.943247848947067e-07,0.002888696195441298,6.520788231909606e-10,7.912964550350817e-07,GOOD,0,0
SAN JOAQUIN VALLEY - CHOWCHILLA,Alfalfa,San Joaquin River,9738.547974,288.707966,7.226870561,4.134965358,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,10,41.349653579999995,2044.440716893589,47.29571014763142,2044.440716893589,641.220964443503,1403.21975245009,-4.88235294117647,0.04611343591875894,0.9538784805151231,4.521288136385941e-06,3.5622779816660337e-06,3.86431518928588,5.520683473938089e-05,14850325.432434348,9738.544650061578,40268.495557226765,0.0033239384210901335,0.06295248430978972,3.4131766152042305e-07,1.5633160619496286e-06,GOOD,0,0
SAN JOAQUIN VALLEY - CHOWCHILLA,Almonds & Pistachios,San Joaquin River,137945.7552,4808.787403,1.067430793,3.753630493,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,10,37.53630493,5094.830652931701,127.91700989392187,5094.830652931701,641.220964443503,4453.6096884882,-4.88235294117647,0.17547803741942433,0.8245084156115937,1.0301012257788587e-05,3.2459567241419967e-06,0.7485170785150534,1.812306581217658e-05,20173084.626899723,137945.7523421035,517796.7575388251,0.0028578965284395963,0.6355598082882352,2.0717538747720712e-08,1.2274295250597558e-06,GOOD,0,0
SAN JOAQUIN VALLEY - CHOWCHILLA,Citrus & Subtropical,San Joaquin River,248.3432947,1139.0,2.8,3.247465856,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,10,32.474658559999995,3156.0390837819996,91.59377000821968,3156.0390837819996,641.220964443503,2514.8181193385,-4.88235294117647,0.23610037176667326,0.7638620094967836,9.865510135580721e-06,2.7753226407331102e-05,2.087760755907319,0.03097449319741063,37.051624382314714,248.34329219781185,806.4853906714037,2.502188152675444e-06,0.0009794333919899145,1.007552128877931e-08,1.2144450647847228e-06,GOOD,0,0
SAN JOAQUIN VALLEY - CHOWCHILLA,Corn,San Joaquin River,18675.97688,68.60082875,27.00676796,2.415829265,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,10,24.15829265,1827.6486103079471,70.47127213392929,1827.6486103079471,641.220964443503,1186.42764586444,-4.88235294117647,0.5048705451748938,0.4949512404395649,0.0001537225144908898,2.4491871050453462e-05,23.54382827421169,0.00017848240843042497,237182.9198957467,18675.97623591656,45117.91518717598,0.000644083436782239,0.05631199140771059,3.4487268908111814e-08,1.2481055671740423e-06,GOOD,0,0
SAN JOAQUIN VALLEY - CHOWCHILLA,Cotton,San Joaquin River,392.1931353,3318.665487,0.749682836,3.634047537,0.148539114,0.445240339,0.078228087,0.68,0.17,378.6944542,1135.122209,199.4393382,10,36.34047537,2450.9340711194814,64.01821013632468,2450.9340711194814,641.220964443503,1809.71310667598,-4.88235294117647,0.1102094718448268,0.889766991135851,2.001960374584331e-05,3.5174155761644863e-06,0.47866690672784956,0.003749653175773262,110913.88595439158,392.1931025581224,1425.2466505112338,3.274187758961489e-05,0.001846854038831225,8.348406599358163e-08,1.2958119529649292e-06,GOOD,0,0
SAN JOAQUIN VALLEY - CHOWCHILLA,Cucurbits,San Joaquin River,32.72943318,429.0,16.4,2.299627126,0.087908733,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,10,22.99627126,7011.633468173999,279.5803530197197,7011.633468173999,641.220964443503,6370.4125037305,-4.88235294117647,0.8393748358976116,0.16051953755432455,2.7387526636300226e-05,7.823902142756969e-05,15.833282963213833,0.6110707719870142,2.1487822039334185e-05,32.72943314724589,75.26540651366153,3.2754108758581424e-08,8.584567090963446e-05,1.000753926242649e-09,1.1405714387649276e-06,GOOD,0,0
SAN JOAQUIN VALLEY - CHOWCHILLA,Dry Beans,San Joaquin River,185.2935212,1176.0,1.4,2.212101358,0.272510229,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,10,22.12101358,1623.4167753939998,68.22367299976948,1623.4167753939998,641.220964443503,982.195810950497,-4.88235294117647,0.6032598049681431,0.3965210996723336,0.00017964534427621393,3.945001524713364e-05,1.2659211677236373,0.003212406410020208,168647.3229848533,185.29348256552782,409.8874714551506,3.863447216190252e-05,0.0005784199711342808,2.0850417171468014e-07,1.4111657349134837e-06,GOOD,0,0
SAN JOAQUIN VALLEY - CHOWCHILLA,Grain,San Joaquin River,4517.533144,203.5222618,3.178219057,0.466656841,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,10,4.66656841,641.2209644435031,109.66642501836326,641.2209644435031,641.220964443503,0.0,-4.88235294117647,0.9988910291521994,0.00017587320696572697,0.000757234256711157,0.00017586338412363815,3.182821219463908,0.00029913479509190984,304.19628057705006,4517.542044006885,2108.139360361636,-0.008900006884687173,-0.0016142697982104437,1.9701032844679387e-06,7.657326003497878e-07,GOOD,0,0
SAN JOAQUIN VALLEY - CHOWCHILLA,Onions & Garlic,San Joaquin River,2.47656853,2039.0,6.5,1.480822037,0.178481578,0.383051703,0.272440319,0.41,0.17,887.6914461,1905.136225,1355.002253,10,14.80822037,13237.85780603,806.94440796408,13237.85780603,641.220964443503,12596.6368415865,-4.88235294117647,0.9924030224960231,0.007547837869538643,2.8715865372366134e-05,2.042376906599599e-05,6.4914072723772795,0.9848402580823807,1115.9381766235865,2.476568525084679,3.667357525463752,4.915321039078435e-09,-2.7009905601005357e-07,1.9847304766803423e-09,7.364950758886289e-08,GOOD,0,0
SAN JOAQUIN VALLEY - CHOWCHILLA,Other Deciduous,San Joaquin River,5731.612907,4183.095122,3.887783572,3.445837194,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,10,34.45837194,16227.606969618933,438.0054613363485,16227.606969618933,641.220964443503,15586.3860051754,-4.88235294117647,0.5285682289711718,0.47140935737875067,1.1124970246728526e-05,1.128867983087575e-05,3.413345766248811,0.001342084299327525,5299.621328566407,5731.612897009243,19750.18119786403,9.990756552724633e-06,0.023738687032164307,1.7430968760159911e-09,1.2019463650340099e-06,GOOD,0,0
SAN JOAQUIN VALLEY - CHOWCHILLA,Pasture,San Joaquin River,965.9426864,153.4940677,5.0,4.600187047,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,10,46.00187047,720.772481625,15.652198640748901,720.772481625,641.220964443503,79.5515171814968,-4.88235294117647,0.009023843118436141,0.9909718386873718,2.3777578014934916e-06,1.940436390359236e-06,1.9307922714904924,0.002029917862966792,5540.177480701879,965.940896506096,4443.503142976259,0.0017898939039469042,0.013891145404159033,1.853002180302966e-06,3.1261600433821345e-06,GOOD,0,0
SAN JOAQUIN VALLEY - CHOWCHILLA,Tomato Processing,San Joaquin River,3322.390931,98.57107594,49.04987658,2.379660861,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,10,23.79660861,4810.256073397808,186.8546494228316,4810.256073397808,641.220964443503,4169.0351089543,-4.88235294117647,0.7456895083160253,0.25419857647235544,8.264701474073966e-05,2.926819687849832e-05,46.236780318362015,0.0004067406212623542,2653667.6860889145,3322.3908520614555,7906.153962676836,7.893854444773751e-05,0.009700765215711726,2.375955933156185e-08,1.2269876552856954e-06,GOOD,0,0
SAN JOAQUIN VALLEY - CHOWCHILLA,Truck Crops,San Joaquin River,159.1363455,940.4647777,19.37755519,2.667732673,0.139554281,0.396137579,0.419814805,0.41,0.17,7441.94487,27484.23099,27982.75263,10,26.67732673,18196.27530073783,628.0971168171591,18196.27530073783,641.220964443503,17555.0543362943,-4.88235294117647,0.8499496088985997,0.1500122781865659,1.8503479010769142e-05,1.9609435823627426e-05,18.748720804269663,0.015326633162151524,99931.87445818254,159.13634492757205,424.53272220972,5.724279503738217e-07,0.0005061424465111486,3.597091214928155e-09,1.1922328164411293e-06,GOOD,0,0
SAN JOAQUIN VALLEY - CHOWCHILLA,Vineyard,San Joaquin River,14456.72346,1576.965171,11.00132135,3.098484515,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,10,30.984845149999998,17316.9089023727,519.7133589920525,17316.9089023727,641.220964443503,16675.6879379292,-4.88235294117647,0.6909097234227245,0.30907014602668154,7.998455556998168e-06,1.2132095036955016e-05,10.202740493062915,0.0005320920548554016,14301.384207144985,14456.723439204883,44793.879964180574,2.0795116142835468e-05,0.053814266648259945,1.4384390903217477e-09,1.2013739832368304e-06,GOOD,0,0
SAN JOAQUIN VALLEY - COSUMNES,Alfalfa,San Joaquin River,3677.468895,271.2408806,5.953956842,4.134965358,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,10,41.349653579999995,1572.9421135604753,36.60779202468952,1572.9421135604753,455.558575477,1117.38353808348,-4.88235294117647,0.035861455749262514,0.9641303738057783,4.569881080306324e-06,3.6005638791736136e-06,3.027562283703162,0.00014619686092603933,4465721.0773681365,3677.466970437943,15206.17356828243,0.001924562056956347,0.03291766510847083,5.233387723749455e-07,2.164751947758366e-06,GOOD,0,0
SAN JOAQUIN VALLEY - COSUMNES,Almonds & Pistachios,San Joaquin River,1653.549594,4882.307473,0.603967393,3.753630493,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,10,37.53630493,2910.537418271228,73.48380123003759,2910.537418271228,455.558575477,2454.97884279423,-4.88235294117647,0.10840514955360372,0.8915802014639171,1.1138974945778929e-05,3.510007533285125e-06,0.38417112413679594,0.001511899013535121,133302.90469480373,1653.5495189492665,6206.80384190331,7.505073358515801e-05,0.010335822860724875,4.5387652028995034e-08,1.6652380053226182e-06,GOOD,0,0
SAN JOAQUIN VALLEY - COSUMNES,Citrus & Subtropical,San Joaquin River,9.31698171,1246.5,2.45,3.247465856,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,10,32.474658559999995,3020.764083782,87.70867429836709,3020.764083782,455.558575477,2565.205508305,-4.88235294117647,0.22829128925823264,0.7716707074418516,9.966361844089572e-06,2.8036938071639024e-05,1.8144211433445216,0.8256222810925419,1.4178980922210536,9.316981601367171,30.25653236857705,1.0863282895456905e-07,4.761562444244305e-05,1.165965892559094e-08,1.5737279119882551e-06,GOOD,0,0
SAN JOAQUIN VALLEY - COSUMNES,Corn,San Joaquin River,4473.567716,219.2514518,5.003215956,2.415829265,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,10,24.15829265,1071.924308414925,41.72553008578995,1071.924308414925,455.558575477,616.365732937925,-4.88235294117647,0.37425594479492197,0.6255188280625242,0.00019427434311664643,3.09527994372382e-05,4.110175431423859,0.0007451174420388128,29520.97568955467,4473.567383575306,10807.357330263856,0.000332424693624489,0.01847700815233111,7.430863121520458e-08,1.709666479803395e-06,GOOD,0,0
SAN JOAQUIN VALLEY - COSUMNES,Dry Beans,San Joaquin River,321.593089,1373.0,1.0,2.212101358,0.272510229,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,10,22.12101358,1350.016775394,56.89449892412749,1350.016775394,455.558575477,894.458199917,-4.88235294117647,0.558403258398034,0.4413528747135661,0.000199956545038169,4.391034336181449e-05,0.8905405785163826,0.001850904498877758,266562.90507859347,321.59300836479804,711.3951756815396,8.063520198220431e-05,0.0013332187752439495,2.5073673763618813e-07,1.8740867555069322e-06,GOOD,0,0
SAN JOAQUIN VALLEY - COSUMNES,Grain,Sacramento River,267.6377851,172.0,2.7,0.78906264,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,10,7.8906264,455.5585754770001,50.0242594544755,455.5585754770001,455.558575477,0.0,-4.88235294117647,0.9932871213671712,0.005407157858799871,0.0010596281209215238,0.0002460926531073633,2.706486418472498,0.005049179998431214,18.021875252300266,267.63798750536955,211.1827950239553,-0.00020240536957771837,0.0001822508033626491,7.56266046298701e-07,8.629994979450096e-07,GOOD,0,0
SAN JOAQUIN VALLEY - COSUMNES,Grain,San Joaquin River,7282.082321,176.1370349,2.795432211,0.466656841,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,10,4.66656841,486.7617743764912,83.47906664040651,486.7617743764912,455.558575477,31.2031988994911,-4.88235294117647,0.9985398980052813,0.00023155957689739208,0.0009969957739521783,0.00023154664386911973,2.80075703259626,0.00018557210585965736,44021.68742978213,7282.087557618615,3398.2304897118847,-0.005236618615526822,0.003042107923192816,7.191100546097249e-07,8.952027265659164e-07,GOOD,0,0
SAN JOAQUIN VALLEY - COSUMNES,Other Deciduous,San Joaquin River,411.0479417,1718.15538,1.306163009,3.445837194,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,10,34.45837194,2208.8294752643383,60.44209671974841,2208.8294752643383,455.558575477,1753.27089978734,-4.88235294117647,0.13241534029858132,0.8675434114441517,2.0473489736664672e-05,2.0774767530357414e-05,0.8660790355555944,0.018713894200501457,42.75740403361653,411.0479340929435,1416.4019606163988,7.607056545566593e-06,0.002325410604953504,1.8506494678225494e-08,1.6417703814468477e-06,GOOD,0,0
SAN JOAQUIN VALLEY - COSUMNES,Pasture,San Joaquin River,11618.25019,277.4332005,5.0,4.600187047,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,10,46.00187047,1340.468145625,28.29060190294715,1340.468145625,455.558575477,884.909570148,-4.88235294117647,0.016649351824209117,0.9833463632098731,2.359461081951253e-06,1.9255048357653848e-06,2.1762093320766853,0.00016876760972260404,738285.2091071302,11618.247792114262,53446.02458487751,0.0023978857389010955,0.09944796578929527,2.063895767165516e-07,1.8607142723424297e-06,GOOD,0,0
SAN JOAQUIN VALLEY - COSUMNES,Safflower,San Joaquin River,495.9327375,588.0,1.0,2.40565496,0.396694215,0.424242424,0.112947658,0.74,0.17,212.2655769,227.006242,60.43672676,10,24.0565496,563.0095661029999,22.408574509273556,563.0095661029999,455.558575477,107.450990626,-4.88235294117647,0.24369055921053162,0.7560770895347785,0.00018349791407542955,4.885334061429228e-05,0.7554631812252803,0.0027248682112891395,10246.626102479655,495.9322210927878,1193.0398195335815,0.0005164072121601748,0.003230259671454405,1.041284781406823e-06,2.7075801430754653e-06,GOOD,0,0
SAN JOAQUIN VALLEY - COSUMNES,Truck Crops,San Joaquin River,196.4374799,511.1757038,22.16608219,2.667732673,0.139554281,0.396137579,0.419814805,0.404546944,0.17,7441.94487,27484.23099,27982.75263,10,26.67732673,11303.129830566895,390.52102919924135,11303.129830566895,455.558575477,10847.5712550899,-4.88235294117647,0.7786942600105413,0.22124952816116097,2.7290339497285473e-05,2.8921488800325858e-05,21.069532473858455,0.012583652633796396,72777.71374802022,196.4374786078029,524.0418413414202,1.2921971119794762e-06,0.0008419895906399688,6.57815969048927e-09,1.6067194856876328e-06,GOOD,0,0
SAN JOAQUIN VALLEY - COSUMNES,Vineyard,Sacramento River,501.587335,1685.130979,10.67836099,2.661751325,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,10,26.617513250000002,17967.012539538107,624.9025657144988,17967.012539538107,455.558575477,17511.4539640611,-4.88235294117647,0.8500297106013721,0.14994641880441187,9.484484096163622e-06,1.4386110119780439e-05,10.33202662380291,0.015335928871305516,521.066118011652,501.5873343451991,1335.0986147850272,6.548008855133958e-07,0.0021387544416029414,1.3054573746631697e-09,1.6019423522403958e-06,GOOD,0,0
SAN JOAQUIN VALLEY - COSUMNES,Vineyard,San Joaquin River,1504.762005,1725.356663,10.51121954,3.098484515,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,10,30.984845149999998,18103.810968038797,543.2865086521775,18103.810968038797,455.558575477,17648.2523925618,-4.88235294117647,0.7003183070596483,0.29966217515561705,7.754985788529342e-06,1.1762798946148479e-05,9.775100316695621,0.005111976290435171,1575.4097550548715,1504.7620025952394,4662.474295065553,2.4047606075328076e-06,0.007476187300198944,1.5981002972844252e-09,1.6034780760526216e-06,GOOD,0,0
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Alfalfa,San Joaquin River,34741.54366,277.1212328,7.109673091,4.134965358,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,10,41.349653579999995,1928.2269884649065,44.66138036292571,1928.2269884649065,801.622070685,1126.60491777991,-4.88235294117647,0.04360685464446333,0.9563850405477781,4.533168979040719e-06,3.5716387794997643e-06,3.759304142716845,1.547525964487182e-05,42536337.89794401,34741.540481935976,143654.99419467984,0.00317806402745191,0.08532286470290273,9.147734074669236e-08,5.939425531589524e-07,GOOD,0,0
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Alfalfa,Tulare Lake,309.8867142,264.0,7.7,4.524530937,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,10,45.24530937,1986.8899608919999,42.16942606922425,1986.8899608919999,801.622070685,1185.267890207,-4.88235294117647,0.026919819771376183,0.9730753245886051,2.715849328129168e-06,2.139790690458042e-06,3.6894149613341556,0.0017349385564660346,399165.48088904144,309.88668179707133,1402.0911762508938,3.240292863893046e-05,0.0008491122832765541,1.0456378784286217e-07,6.056038176642597e-07,GOOD,0,0
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Almonds & Pistachios,San Joaquin River,244652.6709,4801.634575,1.153001521,3.753630493,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,10,37.53630493,5498.074870240188,137.96597047987063,5498.074870240188,801.622070685,4696.45279955519,-4.88235294117647,0.1867720677235279,0.8132145708694098,1.0159912384307607e-05,3.2014946779236863e-06,0.8188267660759064,1.0218568188130907e-05,37728565.26156691,244652.669975124,918335.2673654445,0.0009248759888578206,0.4583186893723905,3.780363343083456e-09,4.990753126052634e-07,GOOD,0,0
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Almonds & Pistachios,Tulare Lake,52635.38093,4695.767798,1.240774007,3.767767793,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,10,37.67767793,5788.028155645026,144.6600841156044,5788.028155645026,801.622070685,4986.40608496003,-4.88235294117647,0.1912599367030995,0.8087270662277978,9.88287256879263e-06,3.1141965338654693e-06,0.8853980799815453,4.749656895852544e-05,8618153.706145676,52635.38074086264,198317.79413511002,0.0001891373613034375,0.09890523037756793,3.5933502895129044e-09,4.987206593479155e-07,GOOD,0,0
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Citrus & Subtropical,San Joaquin River,1814.224797,820.5,8.025,3.247465856,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,10,32.474658559999995,6551.351583782001,189.1070875270437,6551.351583782001,801.622070685,5749.729513097,-4.88235294117647,0.39082256888833056,0.6091474317708636,7.867324317067928e-06,2.2132016488839703e-05,6.627064942191477,0.004239996997630989,618.8265402270164,1814.224795780405,5891.630169601541,1.219595105794724e-06,0.0029137644905858906,6.722403462963603e-10,4.945597340086201e-07,GOOD,0,0
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Citrus & Subtropical,Tulare Lake,453.5561991,583.0,16.5,3.608433712,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,10,36.08433712,9582.729405221999,249.15094865177142,9582.729405221999,801.622070685,8781.107334537,-4.88235294117647,0.33547074562620044,0.6645116495266856,4.616869507024235e-06,1.2987977606897903e-05,13.202854641039076,0.01695998799613296,236.2686120500154,453.55619883037957,1636.6266728799028,2.6962044330502977e-07,0.0008062391214025411,5.944587326554959e-10,4.926222562488864e-07,GOOD,0,0
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Corn,San Joaquin River,37561.15171,64.01025933,25.99447359,2.415829265,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,10,24.15829265,1638.874942035736,63.29082397308378,1638.874942035736,801.622070685,837.252871350736,-4.88235294117647,0.47763427101976347,0.5221777113082705,0.0001621785425209104,2.583912944520577e-05,22.41246169051398,8.874417267790785e-05,336658.9523230827,37561.15163363925,90741.28404961668,7.636074587935582e-05,0.04547850611561444,2.032971365439418e-09,5.011884479995372e-07,GOOD,0,0
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Corn,Tulare Lake,121.824108,71.0,20.6,2.280437339,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,10,22.804373390000002,1438.9158656530003,58.813734145568304,1438.9158656530003,801.622070685,637.293794968,-4.88235294117647,0.5298391737104523,0.4699232795720946,0.00020490084795898015,3.26458694938751e-05,18.146977997498663,0.02736185298671207,831.2003375271287,121.82410790609251,277.812108550356,9.390748800797155e-08,0.0001361232125987044,7.708448643676632e-10,4.899827678893354e-07,GOOD,0,0
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Cotton,San Joaquin River,45699.98916,3725.190309,0.799572058,3.634047537,0.148539114,0.445240339,0.078228087,0.68,0.17,378.6944542,1135.122209,199.4393382,10,36.34047537,2941.545598898786,76.64230442396533,2941.545598898786,801.622070685,2139.92352821379,-4.88235294117647,0.12941429241494265,0.8705626785776981,1.9587510027537633e-05,3.4414973315065826e-06,0.5273296980396363,3.2179181271694586e-05,15282170.917253016,45699.98856568804,166075.84818249047,0.0005943119540461339,0.08486533421091735,1.3004641028806185e-08,5.110032059038849e-07,GOOD,0,0
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Cotton,Tulare Lake,2232.695552,3438.0,0.8,3.749301711,0.148539114,0.445240339,0.078228087,0.68,0.17,378.6944542,1135.122209,199.4393382,10,37.493017110000004,2712.2349753500002,68.63426908407803,2712.2349753500002,801.622070685,1910.612904665,-4.88235294117647,0.10238849954253085,0.8975917402921348,1.6807169783667713e-05,2.9529955507030756e-06,0.5030468489074045,0.0006586604402811644,666617.2281625987,2232.695516834957,8371.04494936192,3.516504330036696e-05,0.004303893771066214,1.5750039573853623e-08,5.141402996037004e-07,GOOD,0,0
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Cucurbits,San Joaquin River,9061.965727,453.8556865,16.06943566,2.299627126,0.087908733,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,10,22.99627126,7269.23822131088,289.8170389912882,7269.23822131088,801.622070685,6467.61615062588,-4.88235294117647,0.8441800015337902,0.15571753177831998,2.6568217889827638e-05,7.589846999982223e-05,15.531908436966845,0.00220702666535256,0.00604022228643016,9061.96572683807,20839.131919171705,1.6193007468245924e-07,0.01028151980790426,1.7869199637335953e-11,4.933753850752593e-07,GOOD,0,0
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Cucurbits,Tulare Lake,346.2873917,485.0,17.3,2.442132231,0.087908733,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,10,24.42132231,8365.108417124,314.7087135125156,8365.108417124,801.622070685,7563.486346439,-4.88235294117647,0.8140588845501447,0.1858552494018902,2.2263897844825217e-05,6.360215012018392e-05,16.59645585432496,0.05775549580888768,0.0002699256279647733,346.2873916853613,845.6791860710731,1.4638715128967306e-08,0.0004143884187897129,4.22733125139286e-11,4.900064026193359e-07,GOOD,0,0
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Dry Beans,San Joaquin River,5104.503119,1699.021831,1.3,2.212101358,0.272510229,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,10,22.12101358,2185.7451556939995,91.52548758679403,2185.7451556939995,801.622070685,1384.123085009,-4.88235294117647,0.6718241178905898,0.3279946506290157,0.00014859918420910507,3.263229618546262e-05,1.2008294439028606,0.00011661038917235605,6546577.957558895,5104.503120378775,11291.672676387465,-1.378774868499022e-06,0.0056050676703307545,2.7010951631451476e-10,4.96389246188162e-07,GOOD,0,0
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Grain,San Joaquin River,26821.40256,221.3365492,3.91683269,0.466656841,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,10,4.66656841,861.3208648653534,146.9826570198321,861.3208648653534,801.622070685,59.6987941803534,-4.88235294117647,0.9991740633882865,0.00013098641947219077,0.0005639710886013991,0.00013097910363974276,3.92105986893287,5.0383321615204576e-05,308562.95935154514,26821.419327076856,12516.392626565595,-0.01676707685692236,-0.0016367266835004557,6.251379591135878e-07,1.3076666307637618e-07,GOOD,0,0
SAN JOAQUIN VALLEY - DELTA-MENDOTA,Grain,Tulare Lake,551.5647233,303.0,2.9,0.715524558,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,10,7.155245580000001,870.5939562969999,103.23866654548465,870.5939562969999,801.622070685,68.9718856119998,-4.88235294117647,0.9977143905848035,0.0015990628946533068,0.0005571512791694783,0.0001293952413736787,2.903908606949866,0.00245003223423399,7325.266504562103,551.5649797320511,394.65809548956565,-0.00025643205117376056,9.358059116948425e-06,4.649174255371755e-07,2.3711812837497706e-08,GOOD,0,0
