g,i,hr,xland,p,y,xwater,omegaland,omegasupply,omegalabor,theta,sigma,omegaland,omegasupply,omegalabor,omegawater,omegawater,mprof,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
SACRAMENTO VALLEY - YOLO,
SACRAMENTO VALLEY - YOLO,
SACRAMENTO VALLEY - YOLO,
SACRAMENTO VALLEY - YOLO,
SACRAMENTO VALLEY - YOLO,
SACRAMENTO VALLEY - YOLO,
SAN JOAQUIN VALLEY - CHOWCHILLA,
SAN JOAQUIN VALLEY - CHOWCHILLA,
SAN JOAQUIN VALLEY - CHOWCHILLA,
SAN JOAQUIN VALLEY - CHOWCHILLA,
SAN JOAQUIN VALLEY - CHOWCHILLA,
SAN JOAQUIN VALLEY - CHOWCHILLA,
SAN JOAQUIN VALLEY - CHOWCHILLA,
SAN JOAQUIN VALLEY - CHOWCHILLA,
SAN JOAQUIN VALLEY - CHOWCHILLA,
SAN JOAQUIN VALLEY - CHOWCHILLA,
SAN JOAQUIN VALLEY - CHOWCHILLA,
SAN JOAQUIN VALLEY - CHOWCHILLA,
SAN JOAQUIN VALLEY - CHOWCHILLA,
SAN JOAQUIN VALLEY - CHOWCHILLA,
SAN JOAQUIN VALLEY - COSUMNES,
SAN JOAQUIN VALLEY - COSUMNES,
SAN JOAQUIN VALLEY - COSUMNES,
SAN JOAQUIN VALLEY - COSUMNES,
SAN JOAQUIN VALLEY - COSUMNES,
SAN JOAQUIN VALLEY - COSUMNES,
SAN JOAQUIN VALLEY - COSUMNES,
SAN JOAQUIN VALLEY - COSUMNES,
SAN JOAQUIN VALLEY - COSUMNES,
SAN JOAQUIN VALLEY - COSUMNES,
SAN JOAQUIN VALLEY - COSUMNES,
SAN JOAQUIN VALLEY - COSUMNES,
SAN JOAQUIN VALLEY - COSUMNES,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
