g,i,hr,xland,p,y,xwater,omegaland,omegawater,omegasupply,omegalabor,theta,sigma,omegaland_init,omegasupply_init,omegalabor_init,omegawater_unit,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,xratio_labor,xratio_supply,,pc,pimarginal
CENTRAL CALIFORNIA I.D.,Cucurbits,San Joaquin River,2718.97765,437.2073532,16.16521809,2.299627126,0.087908733,114.98135629999999,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,6951.600598163659,58.05009271522939,6951.600598163659,802.7383352,6148.862263,-4.882352941,0.5090174089808067,0.49091798334245434,0.19558842007678695,0.068465619,14.124890811280666,0.007355706,0.001723007,2718.9776551852883,6252.632537581716,-5.19E-06,0.002221346,1.9070728664494425e-09,3.552655964469008e-07,GOOD,0.13450545739469513,0.38424701518246485,,437.2073532,6797.595598
CENTRAL CALIFORNIA I.D.,Dry Beans,San Joaquin River,945.675192,1536.60837,1.3,2.212101358,0.272510229,110.6050679,0.8579188204514863,0.0413722,1.68,0.17,521.9411016,903.6303871,214.6292221,50,1886.123602,17.067497511779045,1886.123602,802.7383352,1083.385267,-4.882352941,0.26115724533526796,0.7387611150585475,0.14718731596823334,0.6702536332258162,0.9990983954688932,0.000629432,949368.4829764224,945.6755493,2091.929406148237,-0.000357266,-2.97E-05,3.777896311576589e-07,1.4196524252450044e-08,GOOD,2.5664753522934403,0.5635965250716192,,1536.60837,1751.749459
CENTRAL CALIFORNIA I.D.,Grain,San Joaquin River,5671.416352,232.9810303,3.79451607,0.466656841,0.351483763,23.33284205,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,859.7666233055069,34.67159889893383,859.7666233055069,802.7383352,57.02828806,-4.882352941,0.9986483899274956,0.00065577,0.7217055218647402,3.1075266016112564,3.8148485463021102,0.000238274,62344.426269785436,5671.447516947829,2646.618841742345,-0.031164948,-0.013602922,5.495090801787728e-06,5.139762470541056e-06,GOOD,3.1117324505343373,0.7226823065494933,,232.9810303,872.101057
CENTRAL CALIFORNIA I.D.,Lettuce,San Joaquin River,384.1177091,825.6667179,12.01770726,3.326092372,0.164570286,166.3046186,0.680529189,1.2720462492145637,0.25,0.17,2859.243032,5814.317411,7949.261967,50,9755.359526802204,56.49908526,9755.359526802204,802.7383352,8952.621192,-4.882352941,0.14235718736195993,0.8576312525660575,0.070005431,0.051203972996212654,8.089619708568097,0.010413474581456104,15746.520508545998,384.1177104653023,1277.6105502722064,-1.37E-06,0.000431915,3.554385189131037e-09,3.3806489193679663e-07,GOOD,0.35968660202607483,0.49175901826412594,,825.6667179,9367.359241
CENTRAL CALIFORNIA I.D.,Onions & Garlic,San Joaquin River,388.6026678,1496.923068,5.92805482,1.480822037,0.178481578,74.04110185,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,8798.966932976587,112.87171401793113,8798.966932976587,802.7383352,7996.228598,-4.882352941,0.9458173835007496,0.054112158,0.44070024434023974,0.6196255375366998,5.870958495,0.006276396,111155.17724859965,388.6026741786468,575.4512224092413,-6.38E-06,0.000171706,1.641431548518191e-08,2.9838486931896464e-07,GOOD,0.6551217479671209,0.46594644170006466,,1496.923068,8762.783876
CENTRAL CALIFORNIA I.D.,Other Deciduous,San Joaquin River,6308.455812,2039.881954,2.411512797,3.445837194,0.215021845,172.2918597,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,4746.006422874366,27.05016532,4746.006422874366,802.7383352,3943.268088,-4.882352941,0.061549942223278545,0.9384411339440206,0.038748259,0.038186328,1.3724113424961617,0.001219365,1475.7731983359167,6308.455835860939,21737.90377707704,-2.39E-05,0.007896618,3.782373978686029e-09,3.632647950940589e-07,GOOD,0.6204120841421951,0.6295417628777134,,2039.881954,4324.195547
CENTRAL CALIFORNIA I.D.,Pasture,San Joaquin River,4288.844844,206.6887348,5,4.600187047,0.350906068,230.00935235000003,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,50,802.7383352449999,4.266186798223191,802.7383352449999,802.7383352,0,-4.882352941,0.00202411,0.9979750202281222,0.003738,0.004580444,1.4779755370226706,0.000457182,108.02980245064956,4288.808044123903,19729.310226049965,0.036799876,0.17827191157266498,8.580370108062406e-06,9.03581010684003e-06,GOOD,2.262942000342034,1.8467377139832826,,206.6887348,-25.16469137
CENTRAL CALIFORNIA I.D.,Rice,San Joaquin River,2000.559108,579,4.7,4.833919598,0.381523094,241.69597989999997,0.7787889472798347,0.016559817107172286,0.2,0.17,851.2633133,1216.2235,177.3500304,50,2478.5979188320002,10.678582866869956,2478.5979188320002,802.7383352,1675.859584,-4.882352941,0.0046557,0.9953431266351189,0.003258634,0.022346919748700452,1.5949685822659392,0.002499301,4519.032454335049,2000.559100761014,9670.538100164347,7.23898597243533e-06,0.003778954,3.6184814252613077e-09,3.9076964833950117e-07,GOOD,4.7999050645054355,0.699923421,,579,1551.784194
CENTRAL CALIFORNIA I.D.,Tomato Processing,San Joaquin River,8520.581878,96.28659996,49.55284439,2.379660861,0.124471553,118.9830431,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,4651.445434,37.92115018138484,4651.445434,802.7383352,3848.707099,-4.882352941,0.3619515551927053,0.6379922674355627,0.084502972,0.2386179914497373,40.451241003063885,0.000158598,6282687.306665444,8520.582248502871,20276.08872611335,-0.000370503,0.006481909,4.3483282666309406e-08,3.1968231856843333e-07,GOOD,0.6592539471827814,0.23346486717761028,,96.28659996,4485.441111
CENTRAL CALIFORNIA I.D.,Truck Crops,San Joaquin River,531.3190118,883.1369862,18.44217052,2.667732673,0.139554281,133.38663365000002,1.1244727167916924,1.262909809962677,0.41,0.17,7441.94487,27484.23099,27982.75263,50,16152.620751704288,115.46185875946352,16152.620751704288,802.7383352,15349.88242,-4.882352941,0.5014593852817139,0.49851528363101993,0.1766578271628493,0.16669446415471592,16.038011782795845,0.004590508,291738.25467985467,531.3190145826995,1417.416612215267,-2.78E-06,0.00047535,5.23734230742394e-09,3.353632956162631e-07,GOOD,0.332418674,0.35228740820875265,,883.1369862,15928.59607
