g,i,hr,xland,p,y,xwater,omegaland,omegawater,omegasupply,omegalabor,theta,omegawater_unit,CS_land,CS_labor,CS_supply,sigma,xland_lp,lambdacrop,lambdaland,lambdawater,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,omega_suppl_unit,omega_labor_unit,xsupplies_base,xlabor_base,xlandcalib,xwatercalib,xsuppcalib,xlaborcalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
JAMES I.D.,Corn,Tulare Lake,1119.139446,161.4386617,22.01452234,2.280437339,313.2553801,50,310.929404,1985.508048,0.3,50,0.088141761,0.558669338,0.087487293,0.4,1120.258585,774.4501076,0,24.4822416,-1.5,0.274045765,0.147370267,0.078338196,0.500245772,20.45164882,0.002978479,13027.72267,310.929404,1985.508048,1119.139446,1119.139446,1118.020307,2549.575253,1118.241823,1118.076832,1.119139446,2.55212738,0.001,0.001,GOOD,161.4386617,-2498.25417
JAMES I.D.,Cotton,Tulare Lake,3411.773633,3710.758752,0.813814056,3.749301711,448.5684623,50,236.2384677,1344.566888,0.68,50,0.148539114,0.445240339,0.078228087,0.4,3415.185407,711.2374169,0,24.4822416,-1.5,0.243249859,0.425202692,0.049547062,0.282000387,0.600199071,0.000431033,618309.7167,236.2384677,1344.566888,3411.773633,3411.773633,3408.365649,12778.99116,3408.219539,3408.475334,3.407984159,12.77756084,0.000998889,0.000998889,GOOD,3710.758752,1631.384934
JAMES I.D.,Field and Grain,Tulare Lake,469.4866922,289.315121,2.652255461,3.261387025,145.2774368,25,86.9874648,373.6919673,0.74,25,0.189326621,0.486998112,0.113362702,0.4,445.2575095,0,0,24.4822416,-1.5,0.09333815,0.610683568,0.055887888,0.240090394,1.655186834,0.002878359,13066.78484,86.9874648,373.6919673,469.4866922,469.4866922,469.0172055,1529.646629,469.6125755,469.3734807,0.469486692,1.531177806,0.001,0.001,GOOD,289.315121,-341.6417479
JAMES I.D.,Grapes,Tulare Lake,1694.099139,1422.002244,11.72196241,4.00891598,2204.421502,50,7245.758441,5033.018762,0.13,50,0.132249498,0.30194507,0.434693599,0.4,1695.793238,1886.865098,0,24.4822416,-1.5,0.218006625,0.127711473,0.386094522,0.26818738,10.8311338,0.004540648,411.1641999,7245.758441,5033.018762,1694.099139,1694.099139,1694.207212,6791.934365,1694.186018,1694.158095,-0.108072896,-0.433255161,6.38E-05,6.38E-05,GOOD,1422.002244,-13111.19646
JAMES I.D.,Onions and Garlic,Tulare Lake,619.2037239,2408.610949,10.63434095,1.253629891,4112.522919,50,7170.237318,10684.66197,0.41,50,0.160557684,0.417141646,0.279934415,0.4,619.8229276,3553.194676,0,24.4822416,-1.5,0.298838828,0.005109287,0.279523122,0.416528762,10.62392209,0.003938969,169791.2862,7170.237318,10684.66197,619.2037239,619.2037239,618.5845202,775.4760446,618.6044703,618.6110885,0.619203724,0.776252297,0.001,0.001,GOOD,2408.610949,-19608.81126
JAMES I.D.,Orchards,Tulare Lake,141.1600881,2277.681025,7.763328774,3.502172688,2519.675644,50,6112.909401,6436.827012,0.13,50,0.142496355,0.364024786,0.345706127,0.4,141.3012482,2352.12491,0,24.4822416,-1.5,0.254652843,0.089362572,0.319526578,0.336458006,7.366274865,0.054493503,40.79603819,6112.909401,6436.827012,141.1600881,141.1600881,141.1295909,494.2601986,141.1419183,141.1360607,0.03049723,0.106806566,0.000216047,0.000216047,GOOD,2277.681025,-12841.73103
JAMES I.D.,Pasture,Tulare Lake,4.2751005,242.4206904,4.903405501,4.768194291,225.050083,10,134.7527641,578.8882988,0.51,10,0.189326621,0.486998112,0.113362702,0.4,4.2793756,85.57777343,0,24.4822416,-1.5,0.113526244,0.625656872,0.049248562,0.211568322,2.812635059,0.458652215,95.32330616,134.7527641,578.8882988,4.2751005,4.2751005,4.2793756,20.40489431,4.278499734,4.280044028,-0.0042751,-0.02038451,0.001,0.001,GOOD,242.4206904,-706.2704555
JAMES I.D.,Pistachios,Tulare Lake,3058.229046,5088.640658,1.460333567,3.820163692,1937.377826,50,386.8138231,1917.69532,0.4,50,0.260711671,0.258063009,0.052053284,0.4,3061.287275,2904.691439,0,24.4822416,-1.5,0.522276553,0.229153873,0.041722615,0.206846959,1.260088332,0.000817467,486211.0145,386.8138231,1917.69532,3058.229046,3058.229046,3058.076644,11682.35336,3058.274191,3058.513083,0.152401676,0.582199348,4.98E-05,4.98E-05,GOOD,5088.640658,796.7536889
JAMES I.D.,Tomatoes,Tulare Lake,529.1006276,97.3922824,54.70338716,2.220206136,168.9385059,50,1803.712469,1201.075867,0.74,50,0.031709536,0.225440365,0.338554465,0.4,529.6297282,1988.594959,0,24.4822416,-1.5,0.377892573,0.095817934,0.315920729,0.210368765,52.23728576,0.002554054,218697.1392,1803.712469,1201.075867,529.1006276,529.1006276,528.571527,1173.537747,528.6047239,528.620998,0.529100628,1.17471246,0.001,0.001,GOOD,97.3922824,-3126.33456
JAMES I.D.,Walnuts,Tulare Lake,149.0712769,1793.152974,1.862011475,3.425917313,854.5630698,50,299.4355442,912.0012941,0.13,50,0.25594369,0.273146576,0.089681664,0.4,149.2203482,1017.701505,0,24.4822416,-1.5,0.398204833,0.344139273,0.063685807,0.193970087,1.482091512,0.051601542,16.55685175,299.4355442,912.0012941,149.0712769,149.0712769,148.9611208,510.3284826,148.9706418,148.9367518,0.110156143,0.377385837,0.000738949,0.000738949,GOOD,1793.152974,-322.8469341
LAGUNA W.D.,Field and Grain,San Joaquin River,51.79207253,194.8087562,3.454627792,2.917058441,127.4152527,25,76.29216244,327.7457083,0.74,25,0.189326621,0.486998112,0.113362702,0.4,51.79207253,17.15303971,68.61215883,0,-1.5,0.217409137,0.370538423,0.077805508,0.334246932,2.733474411,0.026091857,1434.444093,76.29216244,327.7457083,51.79207253,51.79207253,51.79207253,151.0805024,50.53610885,50.53615599,-4.97E-14,-1.42E-13,9.60E-16,9.41E-16,GOOD,194.8087562,-361.6443672
MERCY SPRINGS W.D.,Pasture,San Joaquin River,2298.616176,226.9343417,5,4.600187047,214.8235605,10,128.6294508,552.5829798,0.51,10,0.189326621,0.486998112,0.113362702,0.4,2297.944045,48.15846173,192.6338469,0,-1.5,0.286423704,0.285330923,0.080863127,0.347382246,4.103851871,0.000853028,43391.5224,128.6294508,552.5829798,2298.616176,2298.616176,2298.650072,10574.22029,2208.71158,2208.745809,-0.033896091,-0.155928358,1.47E-05,1.47E-05,GOOD,226.9343417,-679.1016494
MERCY SPRINGS W.D.,Pistachios,San Joaquin River,672.1308136,4897.401316,1.414819371,3.805829794,1806.455069,50,360.6739904,1788.10266,0.4,50,0.260711671,0.25806301,0.052053284,0.4,672.8029444,2638.939655,192.6338469,0,-1.5,0.565637617,0.172305156,0.043986529,0.218070698,1.270439736,0.003719514,98104.27265,360.6739904,1788.10266,672.1308136,672.1308136,672.0969175,2557.886473,669.4031881,669.405907,0.033896091,0.129002752,5.04E-05,5.04E-05,GOOD,4897.401316,892.1695966
ORO LOMA W.D.,Pasture,San Joaquin River,919.9600012,226.9343417,5,4.600187047,214.8235605,10,128.6294508,552.5829798,0.51,10,0.189326621,0.486998112,0.113362702,0.4,919.9600012,48.15846173,192.6338469,0,-1.5,0.286423704,0.285330923,0.080863127,0.347382246,4.103851871,0.00213138,17366.303,128.6294508,552.5829798,919.9600012,919.9600012,919.9600012,4231.988081,883.9831283,883.982497,-6.82E-13,-3.64E-12,7.41E-16,8.60E-16,GOOD,226.9343417,-679.1016494
PACHECO W.D.,Almonds,San Joaquin River,1496.565801,4775.762292,1.018616781,4.125499535,1058.3111,50,455.3980167,1465.658483,0.4,50,0.217550368,0.301286212,0.093613311,0.4,1498.062367,1581.993123,0,23.52100934,-1.5,0.371720169,0.357820298,0.064114062,0.206345471,0.79144599,0.001670491,129739.9044,455.3980167,1465.658483,1496.565801,1496.565801,1498.062367,6180.255598,1498.078152,1498.061695,-1.496565801,-6.174081516,0.001,0.001,GOOD,4775.762292,1746.394692
PACHECO W.D.,Corn,San Joaquin River,84.18710627,77.55530093,25.22861255,2.415829265,172.4592835,50,171.1787432,1093.099489,0.3,50,0.088141761,0.558669339,0.087487293,0.4,84.27129338,342.2609167,0,23.52100934,-1.5,0.210440022,0.272668006,0.069985321,0.446906651,21.74042456,0.039594345,463.7562506,171.1787432,1093.099489,84.18710627,84.18710627,84.10291916,203.1782934,84.10269157,84.10333897,0.084187106,0.203381675,0.001,0.001,GOOD,77.55530093,-1409.182215
PACHECO W.D.,Cotton,San Joaquin River,538.7846706,3399.208415,0.729719844,3.634047537,368.4467916,50,194.0424101,1104.40523,0.68,50,0.148539114,0.445240339,0.078228087,0.4,539.3234553,546.3965597,0,23.52100934,-1.5,0.22509733,0.455419453,0.047744161,0.271739056,0.525042583,0.002729454,77019.82436,194.0424101,1104.40523,538.7846706,538.7846706,538.8903502,1958.35315,538.8945326,538.8984113,-0.105679571,-0.384044584,0.000196144,0.000196144,GOOD,3399.208415,1682.313983
PACHECO W.D.,Cucurbits,San Joaquin River,380.3157961,384.0603914,14.86947686,2.299627126,267.5771763,50,3732.550158,1306.069594,0.05,50,0.046854775,0.228702604,0.653597591,0.4,380.6961119,235.5092671,0,23.52100934,-1.5,0.082052127,0.096161726,0.608769497,0.21301665,14.18155923,0.052587876,1.97E-05,3732.550158,1306.069594,380.3157961,380.3157961,379.9354803,873.7099366,379.9364572,379.9365372,0.380315796,0.874584521,0.001,0.001,GOOD,384.0603914,-4972.136537
PACHECO W.D.,Field and Grain,San Joaquin River,519.8582881,194.8087562,3.454627792,2.917058441,127.4152527,25,76.29216244,327.7457083,0.74,25,0.189326621,0.486998112,0.113362702,0.4,515.8536549,0,0,23.52100934,-1.5,0.103034989,0.570237743,0.061694043,0.265033225,2.302766795,0.002599461,12689.76785,76.29216244,327.7457083,519.8582881,519.8582881,519.3384298,1514.94055,519.3425368,519.3346067,0.519858288,1.516457007,0.001,0.001,GOOD,194.8087562,-361.6443672
PACHECO W.D.,Pistachios,San Joaquin River,197.4025699,4897.401316,1.414819371,3.805829794,1806.455069,50,360.6739904,1788.10266,0.4,50,0.260711671,0.25806301,0.052053284,0.4,197.5999725,2693.898082,0,23.52100934,-1.5,0.5157052,0.238061837,0.041330413,0.204902551,1.213152511,0.012664475,29169.11038,360.6739904,1788.10266,197.4025699,197.4025699,197.4786555,751.5701508,197.4767151,197.4785929,-0.076085617,-0.289568906,0.000385434,0.000385434,GOOD,4897.401316,892.1695966
PACHECO W.D.,Tomatoes,San Joaquin River,454.3114705,99.69467136,46.73447582,2.379660861,122.4440466,50,1913.505271,924.141116,0.74,50,0.026280181,0.198348523,0.410695875,0.4,454.765782,1524.132706,0,23.52100934,-1.5,0.321191407,0.125279805,0.373260128,0.18026866,43.84952393,0.002974504,143312.1351,1913.505271,924.141116,454.3114705,454.3114705,453.857159,1080.026118,453.855361,453.8597168,0.45431147,1.081107225,0.001,0.001,GOOD,99.69467136,-2910.395762
PACHECO W.D.,Truck,San Joaquin River,239.6583274,690.3355797,21.20927139,2.667732673,775.1695468,50,4298.997918,3487.484178,0.41,50,0.052943262,0.238191489,0.293617021,0.4,239.8979857,5883.728618,0,23.52100934,-1.5,0.435222421,0.055856808,0.280980462,0.227940309,20.59629064,0.01017709,57085.25167,4298.997918,3487.484178,239.6583274,239.6583274,239.4186691,638.705006,239.4190462,239.4182027,0.239658327,0.63934435,0.001,0.001,GOOD,690.3355797,-7921.316063
PANOCHE W.D.,Alfalfa,San Joaquin River,1157.379182,290.4258221,6.981811447,4.134965358,571.5529894,50,305.9903334,377.9325916,1.86,50,0.281872792,0.186385019,0.150905255,0.4,1158.536561,468.2155881,0,23.52100934,-1.5,0.242943972,0.597256092,0.071495243,0.088304693,4.243100361,0.000464527,1307475.749,305.9903334,377.9325916,1157.379182,1157.379182,1158.536561,4790.508546,1158.24659,1158.257467,-1.157379182,-4.785722824,0.001,0.001,GOOD,290.4258221,-1015.050092
PANOCHE W.D.,Almonds,San Joaquin River,5880.839907,4775.762292,1.018616781,4.125499535,1058.3111,50,455.3980167,1465.658483,0.4,50,0.217550368,0.301286212,0.093613311,0.4,5886.720747,1581.993123,0,23.52100934,-1.5,0.371720169,0.357820298,0.064114062,0.206345471,0.79144599,0.000425109,509820.2878,455.3980167,1465.658483,5880.839907,5880.839907,5886.720747,24285.6637,5885.528465,5886.405571,-5.880839612,-24.26140109,0.001,0.001,GOOD,4775.762292,1746.394692
PANOCHE W.D.,Corn,San Joaquin River,123.685401,77.55530093,25.22861255,2.415829265,172.4592835,50,171.1787432,1093.099489,0.3,50,0.088141761,0.558669339,0.087487293,0.4,123.8090864,342.2609167,0,23.52100934,-1.5,0.210440022,0.272668006,0.069985321,0.446906651,21.74042456,0.026950095,681.3380381,171.1787432,1093.099489,123.685401,123.685401,123.5617156,298.5040086,123.4712891,123.5505615,0.123685401,0.298802811,0.001,0.001,GOOD,77.55530093,-1409.182215
PANOCHE W.D.,Cotton,San Joaquin River,487.8407532,3399.208415,0.729719844,3.634047537,368.4467916,50,194.0424101,1104.40523,0.68,50,0.148539114,0.445240339,0.078228087,0.4,488.328594,546.3965597,0,23.52100934,-1.5,0.22509733,0.455419453,0.047744161,0.271739056,0.525042583,0.003014484,69737.33882,194.0424101,1104.40523,487.8407532,487.8407532,487.3529134,1771.063655,487.0676366,487.3335371,0.487839788,1.77283298,0.000999998,0.000999998,GOOD,3399.208415,1682.313983
PANOCHE W.D.,Cucurbits,San Joaquin River,1371.918493,384.0603914,14.86947686,2.299627126,267.5771763,50,3732.550158,1306.069594,0.05,50,0.046854775,0.228702604,0.653597591,0.4,1373.290411,235.5092671,0,23.52100934,-1.5,0.082052127,0.096161726,0.608769497,0.21301665,14.18155923,0.014578126,7.11E-05,3732.550158,1306.069594,1371.918493,1371.918493,1370.546575,3151.74608,1370.313636,1370.373625,1.371918493,3.154900981,0.001,0.001,GOOD,384.0603914,-4972.136537
PANOCHE W.D.,Field and Grain,San Joaquin River,1720.67118,194.8087562,3.454627792,2.917058441,127.4152527,25,76.29216244,327.7457083,0.74,25,0.189326621,0.486998112,0.113362702,0.4,1688.855601,0,0,23.52100934,-1.5,0.103034989,0.570237743,0.061694043,0.265033225,2.302766795,0.000785363,42001.67298,76.29216244,327.7457083,1720.67118,1720.67118,1718.950509,5014.279091,1718.66971,1718.704422,1.720671154,5.019298313,0.001,0.001,GOOD,194.8087562,-361.6443672
PANOCHE W.D.,Grapes,San Joaquin River,2864.138053,1686.199914,10.80135885,3.098484515,5693.452831,50,6051.355458,4549.18964,0.13,50,0.312599493,0.249773629,0.332250166,0.4,2867.002191,1691.448726,0,23.52100934,-1.5,0.384071916,0.064617868,0.31471722,0.236592996,10.41794182,0.002685732,1254.744285,6051.355458,4549.18964,2864.138053,2864.138053,2863.452078,8872.361924,2863.496581,2863.564059,0.685974731,2.12548208,0.000239505,0.000239505,GOOD,1686.199914,-14657.79802
PANOCHE W.D.,Onions and Garlic,San Joaquin River,305.4238675,1579.216395,6.547714821,1.480822037,1660.207972,50,2894.594241,4313.35249,0.41,50,0.160557684,0.417141646,0.279934415,0.4,305.7292914,1363.232361,0,23.52100934,-1.5,0.289946686,0.018814184,0.277590399,0.413648732,6.511112318,0.007985703,33031.888,2894.594241,4313.35249,305.4238675,305.4238675,305.1184436,451.8261152,305.0832275,305.081804,0.305423867,0.452278394,0.001,0.001,GOOD,1579.216395,-7338.938308
PANOCHE W.D.,Orchards,San Joaquin River,360.2425726,4762.917744,3.247388671,3.445837194,2203.997553,50,5347.052266,5630.387791,0.13,50,0.142496355,0.364024786,0.345706127,0.4,360.6028152,2032.266084,0,23.52100934,-1.5,0.251646253,0.096262212,0.317630295,0.334461241,3.069098535,0.021353133,90.53043012,5347.052266,5630.387791,360.2425726,360.2425726,360.1735941,1241.099567,360.1538682,360.1523972,0.068978532,0.237688792,0.000191478,0.000191478,GOOD,4762.917744,-8468.519866
PANOCHE W.D.,Pasture,San Joaquin River,240.7535507,226.9343417,5,4.600187047,214.8235605,10,128.6294508,552.5829798,0.51,10,0.189326621,0.486998112,0.113362702,0.4,240.9943043,84.43280444,0,23.52100934,-1.5,0.119611056,0.608112236,0.051412455,0.220864254,2.951450069,0.008144363,5171.642141,128.6294508,552.5829798,240.7535507,240.7535507,240.9943043,1108.618877,240.8966621,240.9337935,-0.240753551,-1.107511365,0.001,0.001,GOOD,226.9343417,-679.1016494
PANOCHE W.D.,Pistachios,San Joaquin River,9081.412771,4897.401316,1.414819371,3.805829794,1806.455069,50,360.6739904,1788.10266,0.4,50,0.260711671,0.25806301,0.052053284,0.4,9090.494184,2693.898082,0,23.52100934,-1.5,0.5157052,0.238061837,0.041330413,0.204902551,1.213152511,0.000275288,1341911.261,360.6739904,1788.10266,9081.412771,9081.412771,9083.933741,34571.90568,9080.983388,9083.804379,-2.520969959,-9.594382578,0.000277597,0.000277597,GOOD,4897.401316,892.1695966
PANOCHE W.D.,Subtropical,San Joaquin River,165.7962113,950.3385633,4.405405823,3.247465856,846.2602941,50,1809.449159,670.5198376,0.13,50,0.202134149,0.160157528,0.432197361,0.4,165.9620075,621.6407824,0,23.52100934,-1.5,0.274624722,0.261406141,0.338523815,0.125445322,3.74332325,0.046396161,14.43736577,1809.449159,670.5198376,165.7962113,165.7962113,165.6436122,537.921975,165.6349345,165.6395793,0.152599075,0.495560287,0.000920401,0.000920401,GOOD,950.3385633,-2425.890727
PANOCHE W.D.,Tomatoes,San Joaquin River,4402.542612,99.69467136,46.73447582,2.379660861,122.4440466,50,1913.505271,924.141116,0.74,50,0.026280181,0.198348523,0.410695875,0.4,4406.945155,1524.132706,0,23.52100934,-1.5,0.321191407,0.125279805,0.373260128,0.18026866,43.84952393,0.000306948,1388778.014,1913.505271,924.141116,4402.542612,4402.542612,4398.140069,10466.08178,4398.117414,4397.967753,4.402542612,10.47655834,0.001,0.001,GOOD,99.69467136,-2910.395762
PANOCHE W.D.,Truck,San Joaquin River,480.3086554,690.3355797,21.20927139,2.667732673,775.1695468,50,4298.997918,3487.484178,0.41,50,0.052943262,0.238191489,0.293617021,0.4,480.7889641,5883.728618,0,23.52100934,-1.5,0.435222421,0.055856808,0.280980462,0.227940309,20.59629064,0.005078035,114406.7923,4298.997918,3487.484178,480.3086554,480.3086554,479.8283468,1280.053758,479.8465647,479.83835,0.480308649,1.281335076,0.001,0.001,GOOD,690.3355797,-7921.316063
PATTERSON W.D.,Alfalfa,San Joaquin River,1841.138533,290.4258221,6.981811447,4.134965358,571.5529894,50,305.9903334,377.9325916,1.86,50,0.281872792,0.186385019,0.150905255,0.4,1842.979672,468.2155881,0,23.52100934,-1.5,0.242943972,0.597256092,0.071495243,0.088304693,4.243100361,0.000292012,2079909.523,305.9903334,377.9325916,1841.138533,1841.138533,1842.300709,7617.849609,1842.255798,1842.322679,-1.162175528,-4.80555555,0.000631227,0.000631227,GOOD,290.4258221,-1015.050092
PATTERSON W.D.,Almonds,San Joaquin River,4022.099023,4775.762292,1.018616781,4.125499535,1058.3111,50,455.3980167,1465.658483,0.4,50,0.217550368,0.301286212,0.093613311,0.4,4026.121122,1581.993123,0,23.52100934,-1.5,0.371720169,0.357820298,0.064114062,0.206345471,0.79144599,0.000621566,348682.7926,455.3980167,1465.658483,4022.099023,4022.099023,4022.5919,16595.20101,4022.508033,4022.70486,-0.492876825,-2.03336311,0.000122542,0.000122542,GOOD,4775.762292,1746.394692
PATTERSON W.D.,Beans Dry,San Joaquin River,175.5792852,1593.773361,1.285477627,2.212101358,174.4872303,50,145.5634062,1032.584352,1.68,50,0.085167238,0.504004546,0.071049516,0.4,175.7548645,533.489085,0,23.52100934,-1.5,0.292405921,0.220999581,0.060120093,0.426474406,1.15001508,0.003390139,115157.6164,145.5634062,1032.584352,175.5792852,175.5792852,175.4037059,388.0107761,175.3655717,175.3819437,0.175579285,0.388399175,0.001,0.001,GOOD,1593.773361,191.1383725
PATTERSON W.D.,Corn,San Joaquin River,1233.213596,77.55530093,25.22861255,2.415829265,172.4592835,50,171.1787432,1093.099489,0.3,50,0.088141761,0.558669339,0.087487293,0.4,1234.44681,342.2609167,0,23.52100934,-1.5,0.210440022,0.272668006,0.069985321,0.446906651,21.74042456,0.002702965,6793.32666,171.1787432,1093.099489,1233.213596,1233.213596,1231.980382,2976.254262,1231.88845,1231.927549,1.233213596,2.979233495,0.001,0.001,GOOD,77.55530093,-1409.182215
PATTERSON W.D.,Cucurbits,San Joaquin River,128.884954,384.0603914,14.86947686,2.299627126,267.5771763,50,3732.550158,1306.069594,0.05,50,0.046854775,0.228702604,0.653597591,0.4,129.013839,235.5092671,0,23.52100934,-1.5,0.082052127,0.096161726,0.608769497,0.21301665,14.18155923,0.155177151,6.68E-06,3732.550158,1306.069594,128.884954,128.884954,128.756069,296.090949,128.758032,128.7579537,0.128884954,0.296387336,0.001,0.001,GOOD,384.0603914,-4972.136537
PATTERSON W.D.,Field and Grain,San Joaquin River,459.4792562,194.8087562,3.454627792,2.917058441,127.4152527,25,76.29216244,327.7457083,0.74,25,0.189326621,0.486998112,0.113362702,0.4,446.1621359,0,0,23.52100934,-1.5,0.103034989,0.570237743,0.061694043,0.265033225,2.302766795,0.00294105,11215.91254,76.29216244,327.7457083,459.4792562,459.4792562,459.0197769,1338.987515,459.0622271,459.0552048,0.459479256,1.340327843,0.001,0.001,GOOD,194.8087562,-361.6443672
PATTERSON W.D.,Grapes,San Joaquin River,18.31527259,1686.199914,10.80135885,3.098484515,5693.452831,50,6051.355458,4549.18964,0.13,50,0.312599493,0.249773629,0.332250166,0.4,18.33358786,1691.448726,0,23.52100934,-1.5,0.384071916,0.064617868,0.31471722,0.236592996,10.41794182,0.419994169,8.02369969,6051.355458,4549.18964,18.31527259,18.31527259,18.30758005,56.72575328,18.30717118,18.30731092,0.007692544,0.023835229,0.000420007,0.000420007,GOOD,1686.199914,-14657.79802
PATTERSON W.D.,Orchards,San Joaquin River,691.9816398,4762.917744,3.247388671,3.445837194,2203.997553,50,5347.052266,5630.387791,0.13,50,0.142496355,0.364024786,0.345706127,0.4,692.6736214,2032.266084,0,23.52100934,-1.5,0.251646253,0.096262212,0.317630295,0.334461241,3.069098535,0.011116347,173.8978129,5347.052266,5630.387791,691.9816398,691.9816398,691.6427461,2383.288299,691.6370259,691.6403746,0.338893698,1.167772508,0.000489744,0.000489744,GOOD,4762.917744,-8468.519866
PATTERSON W.D.,Pasture,San Joaquin River,415.2737143,226.9343417,5,4.600187047,214.8235605,10,128.6294508,552.5829798,0.51,10,0.189326621,0.486998112,0.113362702,0.4,415.688988,84.43280444,0,23.52100934,-1.5,0.119611056,0.608112236,0.051412455,0.220864254,2.951450069,0.004721667,8920.520735,128.6294508,552.5829798,415.2737143,415.2737143,415.688988,1912.247098,415.5848679,415.6289379,-0.415273714,-1.910336761,0.001,0.001,GOOD,226.9343417,-679.1016494
PATTERSON W.D.,Pistachios,San Joaquin River,4.863103757,4897.401316,1.414819371,3.805829794,1806.455069,50,360.6739904,1788.10266,0.4,50,0.260711671,0.25806301,0.052053284,0.4,4.867966861,2693.898082,0,23.52100934,-1.5,0.5157052,0.238061837,0.041330413,0.204902551,1.213152511,0.514074987,718.5945468,360.6739904,1788.10266,4.863103757,4.863103757,4.859915816,18.49601241,4.859379997,4.859771046,0.003187941,0.012132761,0.000655536,0.000655536,GOOD,4897.401316,892.1695966
PATTERSON W.D.,Tomatoes,San Joaquin River,704.7957521,99.69467136,46.73447582,2.379660861,122.4440466,50,1913.505271,924.141116,0.74,50,0.026280181,0.198348523,0.410695875,0.4,705.5005479,1524.132706,0,23.52100934,-1.5,0.321191407,0.125279805,0.373260128,0.18026866,43.84952393,0.001917366,222327.1711,1913.505271,924.141116,704.7957521,704.7957521,704.0909563,1675.497691,704.082269,704.0772911,0.704795752,1.677174866,0.001,0.001,GOOD,99.69467136,-2910.395762
PATTERSON W.D.,Truck,San Joaquin River,9.02919326,690.3355797,21.20927139,2.667732673,775.1695468,50,4298.997918,3487.484178,0.41,50,0.052943262,0.238191489,0.293617021,0.4,9.038222453,5883.728618,0,23.52100934,-1.5,0.435222421,0.055856808,0.280980462,0.227940309,20.59629064,0.270126502,2150.702524,4298.997918,3487.484178,9.02919326,9.02919326,9.020164067,24.0633864,9.020056961,9.02040633,0.009029193,0.024087474,0.001,0.001,GOOD,690.3355797,-7921.316063
PATTERSON W.D.,Walnuts,San Joaquin River,990.4301522,1802.497789,1.658526763,4.952669773,765.1413128,50,268.1025116,816.5691826,0.13,50,0.25594369,0.273146576,0.089681664,0.4,991.4205824,775.5525357,0,23.52100934,-1.5,0.232076178,0.604538695,0.040384536,0.123000591,0.974383924,0.007766633,90.5225481,268.1025116,816.5691826,990.4301522,990.4301522,991.4205824,4910.178751,991.3944158,991.4367367,-0.990430152,-4.905273476,0.001,0.001,GOOD,1802.497789,-97.315218
PLEASANT VALLEY W.D.,Alfalfa,Tulare Lake,50.1504379,279.620574,8.447932227,4.524530937,665.8443229,50,356.4707563,440.2816103,1.86,50,0.281872792,0.186385019,0.150905255,0.4,50.20058834,562.6217626,0,24.4822416,-1.5,0.233171228,0.615599747,0.067660577,0.083568448,4.948854018,0.010720433,66935.91248,356.4707563,440.2816103,50.1504379,50.1504379,50.20058834,227.134115,50.22644607,50.21141995,-0.050150438,-0.226907208,0.001,0.001,GOOD,279.620574,-1232.976116
PLEASANT VALLEY W.D.,Field and Grain,Tulare Lake,4521.819274,289.315121,2.652255461,3.261387025,145.2774368,25,86.9874648,373.6919673,0.74,25,0.189326621,0.486998112,0.113362702,0.4,4508.673367,0,0,24.4822416,-1.5,0.09333815,0.610683568,0.055887888,0.240090394,1.655186834,0.000298851,125851.5748,86.9874648,373.6919673,4521.819274,4521.819274,4517.297455,14732.65531,4518.029706,4516.639456,4.521819203,14.74740248,0.001,0.001,GOOD,289.315121,-341.6417479
PLEASANT VALLEY W.D.,Lettuce,Tulare Lake,165.6443867,1008,18.9,2.300762612,1600,65,12500,929,0.25,65,0.083984211,0.048763332,0.656126648,0.4,165.8100311,3816.322604,0,24.4822416,-1.5,0.276854246,0.036725105,0.638934999,0.047485649,18.56839952,0.024148117,4108.121957,12500,929,165.6443867,165.6443867,165.4787423,380.7273034,165.4820611,165.4726127,0.165644387,0.381108412,0.001,0.001,GOOD,1008,-14086
PLEASANT VALLEY W.D.,Onions and Garlic,Tulare Lake,414.712446,2408.610949,10.63434095,1.253629891,4112.522919,50,7170.237318,10684.66197,0.41,50,0.160557684,0.417141646,0.279934415,0.4,415.1271584,3553.194676,0,24.4822416,-1.5,0.298838828,0.005109287,0.279523122,0.416528762,10.62392209,0.005881242,113717.9201,7170.237318,10684.66197,414.712446,414.712446,414.2977336,519.3760226,414.307894,414.2982373,0.414712446,0.519895918,0.001,0.001,GOOD,2408.610949,-19608.81126
PLEASANT VALLEY W.D.,Orchards,Tulare Lake,192.7330287,2277.681025,7.763328774,3.502172688,2519.675644,50,6112.909401,6436.827012,0.13,50,0.142496355,0.364024786,0.345706127,0.4,192.9257617,2352.12491,0,24.4822416,-1.5,0.254652843,0.089362572,0.319526578,0.336458006,7.366274865,0.039911725,55.70090034,6112.909401,6436.827012,192.7330287,192.7330287,192.7487028,675.0392425,192.7482207,192.7436165,-0.015674079,-0.054893333,8.13E-05,8.13E-05,GOOD,2277.681025,-12841.73103
