g,i,hr,xland,p,y,xwater,omegaland,omegawater,omegasupply,omegalabor,theta,sigma,omegaland_init,omegasupply_init,omegalabor_init,omegawater_unit,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,xratio_labor,xratio_supply,,pc,pimarginal
COA-001,Cucurbits,Colorado River,376.5089441,419,15.7,2.811221224,0.087908733,140.5610612,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,6436.768678233999,44.266156359409244,6436.768678233999,1676.850843,4759.917836,-4.882352941,0.22751797691315612,0.7724508353632622,0.087423104,0.030602409550219752,11.64494758560549,0.053119588,0.000184698,376.50894894942456,1058.4487000916693,-4.85E-06,0.001234588,1.287997173010971e-08,1.1664114097680579e-06,GOOD,0.13450545739469513,0.38424701518246485,,419,6177.60939
COA-001,Dry Beans,Colorado River,119.1069023,1399,13.2,2.712448276,0.272510229,135.6224138,0.8579188204514863,0.0413722,1.68,0.17,521.9411016,903.6303871,214.6292221,50,18330.31538,128.86014519108093,18330.31538,1676.850843,16653.46453,-4.882352941,0.5086377699115833,0.49134586705084393,0.2866664796423461,1.3054062997235805,11.510635452861788,0.004997511,1837592.8583045395,119.10691744714089,323.07099891421365,-1.51E-05,0.000312889,1.2717265408701774e-07,9.684831502204981e-07,GOOD,2.5664753522934403,0.5635965250716192,,1399,18097.75942
COA-001,Grain,Colorado River,22.89881662,227,8.7,2.463802738,0.351483763,123.1901369,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,1850.759065,15.150982570806882,1850.759065,1676.850843,173.9082225,-4.882352941,0.15542182836928578,0.8445278523595813,0.11232060541405492,0.48363114685808484,6.021204280226563,0.059014026,764.4644628248096,22.89894768391537,56.41845184182589,-0.000131064,-0.000284757,5.723610854815281e-06,5.047248514003522e-06,GOOD,3.1117324505343373,0.7226823065494933,,227,1670.323027
COA-001,Lettuce,Colorado River,4898.447006,1018,12,1.345998595,0.164570286,67.29992975,0.680529189,1.2720462492145637,0.25,0.17,2859.243032,5814.317411,7949.261967,50,12147.743305605001,170.44900602654963,12147.743305605001,1676.850843,10470.89246,-4.882352941,0.9768485442679719,0.023087753083450974,0.4803740811219584,0.35135933358186455,11.95624685714439,0.000816585,234861.06188430128,4898.447209036436,6593.295247125643,-0.000203036,0.007540632,4.144914409183332e-08,1.1436805735627574e-06,GOOD,0.35968660202607483,0.49175901826412594,,1018,12123.29724
COA-001,Onions & Garlic,Colorado River,252.8758648,233,19.3,3.522556052,0.178481578,176.1278026,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,4319.938224,24.20162137116877,4319.938224,1676.850843,2643.087381,-4.882352941,0.049832311,0.9501601280750784,0.023219188,0.032646231,10.528098760729835,0.009645145,23909.87199197798,252.8759031858701,890.7684783307964,-3.84E-05,0.000929625,1.5179728655834045e-07,1.0436204578587737e-06,GOOD,0.6551217479671209,0.46594644170006466,,233,3875.063505
COA-001,Pasture,Colorado River,1257.375693,1504,4.5,8.233264788,0.350906068,82.33264788,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,6684.971366,77.63242574349765,6684.971366,1676.850843,5008.120523,-4.882352941,0.002742908,0.9972569501420256,0.005065432,0.006207042,1.3477276138821606,0.001559426,452045.99893903197,1257.3756083854437,10352.244474462537,8.461455627184478e-05,0.062544001,6.729456974785401e-08,6.041552027738548e-06,GOOD,2.262942000342034,1.8467377139832826,,1504,6089.611187
COA-001,Tomato Processing,Colorado River,138.0530542,99,49,3.924449153,0.124471553,196.2224577,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,4653.931115142999,23.443579149252464,4653.931115142999,1676.850843,2977.080273,-4.882352941,0.029056129,0.9709393640528461,0.006783585,0.019155367498841967,23.940004853738703,0.009788638,78741.19586152308,138.05308298333094,541.7816686807323,-2.88E-05,0.000522944,2.0849470599495984e-07,9.652283313264677e-07,GOOD,0.6592539471827814,0.23346486717761028,,99,4078.240439
COA-001,Truck Crops,Colorado River,8685.421267,167,44,1.168233956,0.139554281,58.4116978,1.1244727167916924,1.262909809962677,0.41,0.17,7441.94487,27484.23099,27982.75263,50,7288.632796,117.87813324140895,7288.632796,1676.850843,5611.781953,-4.882352941,0.9830582060778736,0.016831744,0.346319028,0.32678690578896447,43.91902105533613,0.000280818,1743538.326979829,8685.422407869683,10146.593307671135,-0.00114087,0.010738602806668496,1.3135455929125812e-07,1.0583445217429124e-06,GOOD,0.332418674,0.35228740820875265,,167,7277.234534
COA-001,Vineyard,Colorado River,292.8316786,2169.868244,6.89108619,4.088997246,0.302297005,204.4498623,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,14747.49237164195,69.38001108639334,14747.49237164195,1676.850843,13070.64153,-4.882352941,0.069312842,0.9306847869402991,0.10451647740864478,0.068905692,4.000291709,0.026268701,227.06049153669267,292.8316808760284,1197.3865314773507,-2.28E-06,0.00139586,7.77248010783931e-09,1.1657538668549786e-06,GOOD,0.9941259073363267,1.5078948555200695,,2169.868244,14116.01304
IMP-001,Alfalfa,Colorado River,133154.8505,250,7.4,6.349688555,0.306290873,317.4844278,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,1531.8508425119999,5.537983428327066,1531.8508425119999,77.97136572,1453.879477,-4.882352941,0.000580775,0.9994190892024991,0.000887294,0.001126165,1.671884916732632,4.037662965962704e-06,210376956.74540997,133154.85386718463,845491.8151633133,-0.003367185,0.015099273,2.528773544171387e-08,1.7858567254644033e-08,GOOD,1.939072961544676,1.5277763122781245,,250,-166.4462128
